Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$225.83,5.05,2.287%,"5,487,669,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$402.62,15.27,3.942%,"4,878,143,920,000"
GOOG,Alphabet Inc. Class C Capital Stock,$399.04,15.22,3.965%,"4,834,768,640,000"
AAPL,Apple Inc. Common Stock,$298.87,4.07,1.381%,"4,389,610,087,720"
MSFT,Microsoft Corporation Common Stock,$405.21,-2.56,-0.628%,"3,010,076,026,408"
AMZN,"Amazon.com, Inc. Common Stock",$270.13,4.31,1.621%,"2,905,817,971,947"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$399.80,2.52,0.634%,"2,073,564,660,619"
AVGO,Broadcom Inc. Common Stock,$416.79,-2.51,-0.599%,"1,973,362,352,409"
TSLA,"Tesla, Inc. Common Stock",$445.27,11.82,2.727%,"1,672,311,168,040"
META,"Meta Platforms, Inc. Class A Common Stock",$616.63,13.63,2.26%,"1,565,267,961,946"
BRK/B,Berkshire Hathaway Inc.,$485.52,0.56,0.115%,"1,071,208,296,848"
BRK/A,Berkshire Hathaway Inc.,"$727,500.050000000047",-999.95,-0.137%,"1,070,060,908,544"
WMT,Walmart Inc. Common Stock,$131.47,1.12,0.859%,"1,048,131,756,806"
LLY,Eli Lilly and Company Common Stock,"$1,015.75",25.88,2.614%,"956,573,833,145"
MU,"Micron Technology, Inc. Common Stock",$803.63,37.05,4.833%,"906,280,915,405"
JPM,JP Morgan Chase & Co. Common Stock,$300.25,-4.63,-1.519%,"804,523,303,255"
AMD,"Advanced Micro Devices, Inc. Common Stock",$445.50,-2.79,-0.622%,"726,432,584,675"
XOM,Exxon Mobil Corporation Common Stock,$151.57,0.94,0.624%,"628,249,641,344"
ASML,ASML Holding N.V. New York Registry Shares,"$1,581.58",60.64,3.987%,"609,568,870,611"
V,Visa Inc.,$320.31,-6.11,-1.872%,"606,817,031,307"
INTC,Intel Corporation Common Stock,$120.29,-0.32,-0.265%,"604,577,540,000"
AZN,AstraZeneca PLC Ordinary Shares,$187.72,3.18,1.723%,"582,204,520,257"
JNJ,Johnson & Johnson Common Stock,$230.42,6.16,2.747%,"554,670,934,458"
ORCL,Oracle Corporation Common Stock,$189.76,2.93,1.568%,"545,758,488,960"
COST,Costco Wholesale Corporation Common Stock,"$1,033.08",11.20,1.096%,"458,328,566,023"
MA,Mastercard Incorporated Common Stock,$490.64,-9.17,-1.835%,"433,521,582,617"
CAT,"Caterpillar, Inc. Common Stock",$902.30,-9.84,-1.079%,"415,632,788,560"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$101.87,2.58,2.598%,"402,375,604,189"
CVX,Chevron Corporation Common Stock,$186.00,0.05,0.027%,"370,437,178,152"
