Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$213.90,1.73,0.815%,"5,154,990,000,000"
AAPL,Apple Inc. Common Stock,$332.41,1.07,0.323%,"4,851,251,373,800"
GOOGL,Alphabet Inc. Class A Common Stock,$342.87,-2.11,-0.612%,"4,193,300,100,000"
GOOG,Alphabet Inc. Class C Capital Stock,$339.36,-2.07,-0.606%,"4,150,372,800,000"
MSFT,Microsoft Corporation Common Stock,$490.30,-6.82,-1.372%,"3,640,744,954,237"
AMZN,"Amazon.com, Inc. Common Stock",$245.96,-2.46,-0.99%,"2,653,001,686,169"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$417.72,3.97,0.96%,"2,166,506,828,499"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$150.88,7.39,5.15%,"2,047,867,326,780"
META,"Meta Platforms, Inc. Class A Common Stock",$673.31,3.07,0.458%,"1,715,261,416,355"
AVGO,Broadcom Inc. Common Stock,$339.51,0.24,0.071%,"1,620,695,075,466"
TSLA,"Tesla, Inc. Common Stock",$358.08,1.50,0.421%,"1,414,253,930,844"
SKHY,SK hynix Inc. American Depositary Shares,$174.87,0.04,0.023%,"1,274,567,099,850"
BRK/A,Berkshire Hathaway Inc.,"$780,297.189999999944","6,472.18",0.836%,"1,147,718,849,044"
BRK/B,Berkshire Hathaway Inc.,$519.80,3.04,0.588%,"1,146,840,650,646"
LLY,Eli Lilly and Company Common Stock,"$1,137.82",1.71,0.151%,"1,071,094,895,698"
MU,"Micron Technology, Inc. Common Stock",$926.55,-1.05,-0.113%,"1,046,439,224,059"
JPM,JP Morgan Chase & Co. Common Stock,$348.92,-3.57,-1.013%,"927,494,327,159"
WMT,Walmart Inc. Common Stock,$107.50,-0.59,-0.546%,"852,877,720,908"
AMD,"Advanced Micro Devices, Inc. Common Stock",$512.50,8.30,1.646%,"836,643,459,025"
XOM,ExxonMobil Holdings Corporation Common Stock,$163.32,-6.00,-3.544%,"671,557,461,307"
V,Visa Inc.,$370.93,-4.69,-1.249%,"662,761,115,609"
JNJ,Johnson & Johnson Common Stock,$267.28,0.08,0.03%,"644,117,697,006"
ASML,ASML Holding N.V. New York Registry Shares,"$1,602.22",10.74,0.675%,"617,523,891,216"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$48.66,-0.20,-0.409%,"595,111,800,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.43,-0.20,-0.411%,"592,298,900,000"
INTC,Intel Corporation Common Stock,$101.05,3.91,4.025%,"534,056,274,087"
MA,Mastercard Incorporated Common Stock,$567.75,-5.52,-0.963%,"497,354,643,435"
ABBV,AbbVie Inc. Common Stock,$262.51,-0.53,-0.201%,"463,885,958,485"
ORCL,Oracle Corporation Common Stock,$143.16,2.81,2.002%,"432,878,045,760"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$107.74,-2.33,-2.117%,"424,774,309,697"
PLTR,Palantir Technologies Inc. Class A Common Stock,$174.34,1.78,1.032%,"418,774,003,703"
CVX,Chevron Corporation Common Stock,$211.54,-6.23,-2.861%,"417,954,655,302"
BAC,Bank of America Corporation Common Stock,$57.90,-1.62,-2.722%,"404,880,130,334"
COST,Costco Wholesale Corporation Common Stock,$893.74,-7.61,-0.844%,"396,354,746,287"
KO,Coca-Cola Company (The) Common Stock,$87.87,-0.84,-0.947%,"378,065,001,982"
CAT,"Caterpillar, Inc. Common Stock",$782.72,-0.82,-0.105%,"359,796,729,118"
DELL,Dell Technologies Inc. Class C Common Stock ,$563.29,19.78,3.639%,"358,146,963,948"
MRK,"Merck & Company, Inc. Common Stock (new)",$144.91,1.12,0.779%,"357,517,842,063"
HSBC,"HSBC Holdings, plc. Common Stock",$100.84,-1.38,-1.35%,"346,217,839,920"
PG,Procter & Gamble Company (The) Common Stock,$147.02,0.35,0.239%,"341,738,148,481"
LRCX,Lam Research Corporation Common Stock,$269.23,-1.64,-0.605%,"336,893,152,830"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$375.26,-0.67,-0.178%,"336,831,442,285"
AMAT,"Applied Materials, Inc. Common Stock",$415.38,-5.79,-1.375%,"329,644,505,873"
GE,GE Aerospace Common Stock,$312.90,5.85,1.905%,"324,653,310,318"
NFLX,"Netflix, Inc. Common Stock",$76.41,-1.49,-1.913%,"318,166,630,643"
MS,Morgan Stanley Common Stock,$202.42,-3.86,-1.871%,"317,914,028,827"
PANW,"Palo Alto Networks, Inc. Common Stock",$375.65,0.56,0.149%,"307,281,700,000"
HD,"Home Depot, Inc. (The) Common Stock",$302.47,-3.01,-0.985%,"301,771,181,176"
PM,Philip Morris International Inc Common Stock,$191.71,-2.40,-1.236%,"298,801,782,391"
RY,Royal Bank Of Canada Common Stock,$202.29,-1.94,-0.95%,"280,056,304,040"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$23.18,-0.53,-2.235%,"275,093,539,126"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$937.98,-38.69,-3.961%,"273,112,957,276"
RTX,RTX Corporation Common Stock,$196.83,1.33,0.68%,"265,279,235,484"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$95.70,-3.25,-3.284%,"264,713,170,692"
NVS,Novartis AG Common Stock,$138.70,0.08,0.058%,"264,660,637,877"
WFC,Wells Fargo & Company Common Stock,$87.05,-2.67,-2.976%,"263,239,142,199"
SAP,SAP  SE ADS,$213.20,-2.47,-1.145%,"261,917,102,262"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$107.27,-2.07,-1.893%,"259,860,075,151"
ARM,Arm Holdings plc American Depositary Shares,$243.98,2.15,0.889%,"259,608,200,383"
AZN,AstraZeneca PLC Ordinary Shares,$162.89,1.04,0.643%,"252,597,736,801"
TM,Toyota Motor Corporation Common Stock,$192.21,-3.26,-1.668%,"250,525,206,395"
ANET,"Arista Networks, Inc. Common Stock",$197.54,4.70,2.437%,"249,142,316,966"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$241.36,-1.13,-0.466%,"247,136,913,465"
GEV,GE Vernova Inc. Common Stock,$925.09,42.28,4.789%,"246,382,532,447"
TMO,Thermo Fisher Scientific Inc Common Stock,$648.43,7.04,1.098%,"239,755,232,661"
TXN,Texas Instruments Incorporated Common Stock,$260.67,-2.76,-1.048%,"238,056,274,310"
CCZ,Comcast Holdings ZONES,$64.67,UNCH,--,"229,490,327,176"
IBM,International Business Machines Corporation Common Stock,$237.49,-10.88,-4.381%,"223,747,496,281"
C,"Citigroup, Inc. Common Stock",$132.95,-3.22,-2.365%,"223,015,220,300"
SNDK,Sandisk Corporation Common Stock,"$1,519.97",-10.925,-0.714%,"222,552,488,950"
KLAC,KLA Corporation Common Stock,$167.36,-0.66,-0.393%,"218,663,669,603"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$84.14,-0.63,-0.743%,"213,891,553,989"
LIN,Linde plc Ordinary Shares,$462.09,-0.87,-0.188%,"213,014,323,521"
AXP,American Express Company Common Stock,$312.43,-12.00,-3.699%,"210,987,051,124"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$14.40,-0.25,-1.706%,"208,435,801,464"
VZ,Verizon Communications Inc. Common Stock,$49.76,-1.69,-3.285%,"206,741,614,052"
CRM,"Salesforce, Inc. Common Stock",$250.54,-5.11,-1.999%,"206,194,420,000"
AMGN,Amgen Inc. Common Stock,$376.35,0.70,0.186%,"203,466,855,082"
MRVL,"Marvell Technology, Inc. Common Stock",$229.71,8.01,3.613%,"201,432,699,000"
TTE,TotalEnergies SE Ordinary Shares,$90.84,-2.28,-2.448%,"198,200,326,275"
TD,Toronto Dominion Bank (The) Common Stock,$120.60,-0.87,-0.716%,"197,590,678,200"
QCOM,QUALCOMM Incorporated Common Stock,$184.84,-2.96,-1.576%,"194,125,237,958"
APH,Amphenol Corporation Common Stock,$77.26,-0.39,-0.502%,"190,520,603,776"
TMUS,"T-Mobile US, Inc. Common Stock",$176.26,-4.21,-2.333%,"189,069,098,507"
DIS,Walt Disney Company (The) Common Stock,$106.99,0.57,0.536%,"184,738,231,645"
NVO,Novo Nordisk A/S Common Stock,$41.71,-0.82,-1.928%,"184,688,981,989"
PEP,"PepsiCo, Inc. Common Stock",$134.34,-1.16,-0.856%,"183,359,531,902"
GILD,"Gilead Sciences, Inc. Common Stock",$147.68,1.38,0.943%,"183,116,577,290"
SCHW,Charles Schwab Corporation (The) Common Stock,$105.16,-2.63,-2.44%,"181,856,943,684"
DE,Deere & Company Common Stock,$669.47,-14.57,-2.13%,"180,506,124,572"
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),$783.18,11.37,1.473%,"179,127,794,772"
T,AT&T Inc.,$25.86,-0.86,-3.219%,"177,202,692,909"
ABT,Abbott Laboratories Common Stock,$102.36,0.33,0.323%,"177,122,034,179"
MCD,McDonald's Corporation Common Stock,$248.56,-4.22,-1.669%,"175,891,378,945"
ADI,"Analog Devices, Inc. Common Stock",$362.04,0.69,0.191%,"175,432,080,949"
WELL,Welltower Inc. Common Stock,$234.50,1.74,0.748%,"169,014,691,010"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$129.96,0.10,0.077%,"168,403,600,809"
NEE,"NextEra Energy, Inc. Common Stock",$80.37,-0.70,-0.863%,"167,650,068,657"
UNP,Union Pacific Corporation Common Stock,$280.92,-3.07,-1.081%,"166,887,688,898"
BLK,"BlackRock, Inc. Common Stock","$1,037.24",-21.42,-2.023%,"160,636,590,205"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$28.10,-0.73,-2.532%,"160,422,020,470"
BA,Boeing Company (The) Common Stock,$201.96,-7.73,-3.686%,"159,623,129,239"
COP,ConocoPhillips Common Stock,$132.54,-8.68,-6.146%,"159,225,269,467"
SCCO,Southern Copper Corporation Common Stock,$189.88,0.49,0.259%,"158,422,904,335"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$79.90,0.44,0.554%,"157,573,431,015"
PFE,"Pfizer, Inc. Common Stock",$27.46,-0.09,-0.327%,"156,513,036,754"
UBS,UBS Group AG Registered Ordinary Shares,$50.42,-1.07,-2.078%,"156,475,205,759"
ETN,"Eaton Corporation, PLC Ordinary Shares",$397.80,5.40,1.376%,"154,505,520,000"
WDC,Western Digital Corporation Common Stock,$416.97,5.01,1.216%,"150,334,757,420"
DHR,Danaher Corporation Common Stock,$208.36,-1.00,-0.478%,"146,474,174,211"
UBER,"Uber Technologies, Inc. Common Stock",$70.97,-0.46,-0.644%,"144,960,491,787"
NOW,"ServiceNow, Inc. Common Stock",$139.82,-2.08,-1.466%,"144,573,880,000"
SONY,Sony Group Corporation American Depositary Shares ,$23.73,-0.19,-0.794%,"139,913,327,106"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$19.42,-0.04,-0.206%,"138,860,486,022"
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",$10.93,-0.22,-1.973%,"136,070,225,662"
TJX,"TJX Companies, Inc. (The) Common Stock",$122.84,-1.76,-1.413%,"135,120,813,653"
ISRG,"Intuitive Surgical, Inc. Common Stock",$382.29,5.13,1.36%,"135,054,661,147"
PBR,Petroleo Brasileiro S.A. Petrobras ADS,$20.91,-0.86,-3.95%,"134,751,701,027"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$62.44,UNCH,--,"134,516,199,359"
CB,Chubb Limited  Common Stock,$341.53,-0.33,-0.097%,"131,762,225,844"
MNST,Monster Beverage Corporation,$44.57,-0.06,-0.134%,"130,972,536,673"
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,$513.26,-1.37,-0.266%,"130,091,353,852"
