Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$191.49,5.23,2.808%,"4,653,207,000,000"
AAPL,Apple Inc. Common Stock,$268.81,5.99,2.279%,"3,989,245,235,900"
MSFT,Microsoft Corporation Common Stock,$531.52,7.91,1.511%,"3,950,876,593,766"
GOOG,Alphabet Inc. Class C Capital Stock,$269.93,9.42,3.616%,"3,264,533,420,000"
GOOGL,Alphabet Inc. Class A Common Stock,$269.27,9.35,3.597%,"3,256,551,380,000"
AMZN,"Amazon.com, Inc. Common Stock",$226.97,2.76,1.231%,"2,420,615,098,656"
META,"Meta Platforms, Inc. Class A Common Stock",$750.82,12.46,1.688%,"1,886,166,062,260"
AVGO,Broadcom Inc. Common Stock,$362.05,7.92,2.236%,"1,709,732,256,215"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$298.25,3.29,1.115%,"1,546,887,537,766"
TSLA,"Tesla, Inc. Common Stock",$452.42,18.70,4.312%,"1,504,667,107,534"
BRK/A,Berkshire Hathaway Inc.,"$732,650.00","-5,850.00",-0.792%,"1,077,635,836,100"
BRK/B,Berkshire Hathaway Inc.,$488.07,-4.03,-0.819%,"1,076,834,390,844"
JPM,JP Morgan Chase & Co. Common Stock,$304.15,3.71,1.235%,"836,337,634,694"
WMT,Walmart Inc. Common Stock,$104.47,-1.70,-1.601%,"832,923,756,715"
ORCL,Oracle Corporation Common Stock,$281.40,-1.93,-0.681%,"799,658,319,600"
LLY,Eli Lilly and Company Common Stock,$826.41,0.96,0.116%,"782,161,330,205"
V,Visa Inc.,$347.82,0.44,0.127%,"674,750,590,267"
MA,Mastercard Incorporated Common Stock,$572.36,-1.31,-0.228%,"517,420,215,025"
XOM,Exxon Mobil Corporation Common Stock,$115.94,0.55,0.477%,"494,280,859,615"
NFLX,"Netflix, Inc. Common Stock","$1,094.56",-0.13,-0.012%,"465,107,381,278"
JNJ,Johnson & Johnson Common Stock,$190.30,-0.10,-0.053%,"458,306,887,342"
PLTR,Palantir Technologies Inc. Class A Common Stock,$189.18,4.55,2.464%,"448,799,739,205"
AMD,"Advanced Micro Devices, Inc. Common Stock",$259.67,6.75,2.669%,"421,403,820,723"
ASML,ASML Holding N.V. New York Registry Shares,"$1,059.98",26.88,2.602%,"416,872,877,526"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$179.45,4.75,2.719%,"414,400,199,815"
COST,Costco Wholesale Corporation Common Stock,$929.85,-2.29,-0.246%,"412,090,156,804"
ABBV,AbbVie Inc. Common Stock,$228.03,0.04,0.018%,"402,828,278,432"
BAC,Bank of America Corporation Common Stock,$53.02,0.45,0.856%,"392,716,346,482"
HD,"Home Depot, Inc. (The) Common Stock",$385.27,-1.41,-0.365%,"383,492,613,490"
PG,Procter & Gamble Company (The) Common Stock,$151.74,-0.75,-0.492%,"354,575,948,725"
SAP,SAP  SE ADS,$272.16,2.61,0.968%,"334,349,711,781"
GE,GE Aerospace Common Stock,$312.84,8.97,2.952%,"331,747,857,829"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$365.98,3.48,0.96%,"331,458,433,278"
CVX,Chevron Corporation Common Stock,$155.28,-0.28,-0.18%,"315,100,445,585"
KO,Coca-Cola Company (The) Common Stock,$70.06,0.35,0.502%,"301,370,715,681"
IBM,International Business Machines Corporation Common Stock,$313.09,5.63,1.831%,"292,656,245,647"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$71.39,0.76,1.076%,"282,218,730,475"
WFC,Wells Fargo & Company Common Stock,$87.01,0.60,0.694%,"278,731,419,595"
TM,Toyota Motor Corporation Common Stock,$209.22,3.85,1.875%,"273,009,708,648"
MS,Morgan Stanley Common Stock,$166.02,2.16,1.318%,"265,023,662,211"
AZN,AstraZeneca PLC American Depositary Shares,$84.06,0.77,0.924%,"260,704,010,993"
NVS,Novartis AG Common Stock,$129.14,-1.22,-0.936%,"255,063,025,487"
AXP,American Express Company Common Stock,$361.67,4.11,1.149%,"249,136,977,341"
MU,"Micron Technology, Inc. Common Stock",$220.10,1.08,0.493%,"247,054,774,304"
