Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$185.55,3.14,1.721%,"4,508,865,000,000"
AAPL,Apple Inc. Common Stock,$277.89,-0.89,-0.319%,"4,106,200,735,170"
GOOG,Alphabet Inc. Class C Capital Stock,$314.45,-7.43,-2.308%,"3,794,468,150,000"
GOOGL,Alphabet Inc. Class A Common Stock,$313.72,-7.34,-2.286%,"3,785,659,240,000"
MSFT,Microsoft Corporation Common Stock,$491.02,7.86,1.627%,"3,649,446,076,158"
AMZN,"Amazon.com, Inc. Common Stock",$226.89,-2.64,-1.15%,"2,425,503,110,736"
AVGO,Broadcom Inc. Common Stock,$401.10,10.86,2.783%,"1,894,140,610,324"
META,"Meta Platforms, Inc. Class A Common Stock",$666.80,-6.62,-0.983%,"1,680,687,801,680"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$301.87,7.15,2.426%,"1,565,662,836,632"
TSLA,"Tesla, Inc. Common Stock",$439.58,-15.42,-3.389%,"1,461,963,589,430"
BRK/B,Berkshire Hathaway Inc.,$497.23,-7.11,-1.41%,"1,097,044,203,002"
BRK/A,Berkshire Hathaway Inc.,"$745,120.00","-10,680.00",-1.413%,"1,095,977,634,880"
LLY,Eli Lilly and Company Common Stock,$997.59,-12.72,-1.259%,"943,105,382,146"
WMT,Walmart Inc. Common Stock,$113.56,-1.55,-1.347%,"905,092,160,432"
JPM,JP Morgan Chase & Co. Common Stock,$315.21,0.17,0.054%,"858,084,298,007"
V,Visa Inc.,$326.84,-4.40,-1.328%,"629,403,997,240"
ORCL,Oracle Corporation Common Stock,$220.54,2.96,1.36%,"626,711,605,560"
XOM,Exxon Mobil Corporation Common Stock,$115.98,-0.56,-0.481%,"489,106,867,912"
JNJ,Johnson & Johnson Common Stock,$201.62,-0.31,-0.154%,"485,762,078,465"
MA,Mastercard Incorporated Common Stock,$540.44,-5.08,-0.931%,"485,312,876,093"
ASML,ASML Holding N.V. New York Registry Shares,"$1,119.69",20.22,1.839%,"440,355,848,447"
PLTR,Palantir Technologies Inc. Class A Common Stock,$181.49,-0.27,-0.149%,"432,569,860,984"
NFLX,"Netflix, Inc. Common Stock",$96.79,-3.45,-3.442%,"410,130,526,079"
ABBV,AbbVie Inc. Common Stock,$223.12,-2.96,-1.309%,"394,338,859,092"
BAC,Bank of America Corporation Common Stock,$53.90,-0.05,-0.093%,"393,604,510,145"
COST,Costco Wholesale Corporation Common Stock,$887.52,-7.16,-0.80%,"393,330,382,284"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$158.13,-0.19,-0.12%,"365,166,361,642"
AMD,"Advanced Micro Devices, Inc. Common Stock",$221.11,3.14,1.441%,"359,976,264,909"
HD,"Home Depot, Inc. (The) Common Stock",$349.91,-4.70,-1.325%,"348,339,423,716"
PG,Procter & Gamble Company (The) Common Stock,$138.34,-5.11,-3.562%,"323,263,719,169"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$78.86,0.89,1.141%,"311,583,317,238"
GE,GE Aerospace Common Stock,$287.19,3.25,1.145%,"302,932,007,100"
KO,Coca-Cola Company (The) Common Stock,$70.25,0.25,0.357%,"302,188,021,361"
CVX,Chevron Corporation Common Stock,$148.71,-1.29,-0.86%,"299,430,796,690"
SAP,SAP  SE ADS,$242.98,-4.28,-1.731%,"298,501,958,291"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$323.62,-7.29,-2.203%,"293,147,494,204"
IBM,International Business Machines Corporation Common Stock,$309.18,1.24,0.403%,"289,001,430,991"
AZN,AstraZeneca PLC American Depositary Shares,$91.28,1.10,1.22%,"283,100,514,645"
WFC,Wells Fargo & Company Common Stock,$90.06,0.23,0.256%,"282,705,953,853"
MS,Morgan Stanley Common Stock,$176.83,0.32,0.181%,"281,037,565,464"
CAT,"Caterpillar, Inc. Common Stock",$596.50,-6.67,-1.106%,"279,149,829,014"
MU,"Micron Technology, Inc. Common Stock",$246.92,9.70,4.089%,"277,159,313,362"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$866.69,12.13,1.419%,"259,945,041,199"
NVS,Novartis AG Common Stock,$130.17,-1.99,-1.506%,"257,097,367,412"
TM,Toyota Motor Corporation Common Stock,$195.21,-1.35,-0.687%,"254,728,158,040"
AXP,American Express Company Common Stock,$362.28,-8.07,-2.179%,"249,557,176,849"
MRK,"Merck & Company, Inc. Common Stock (new)",$98.93,-0.79,-0.792%,"245,546,489,486"
HSBC,"HSBC Holdings, plc. Common Stock",$71.02,0.02,0.028%,"243,957,106,971"
CRM,"Salesforce, Inc. Common Stock",$259.53,-1.04,-0.399%,"243,179,610,000"
APP,Applovin Corporation Class A Common Stock,$689.76,-2.18,-0.315%,"233,107,840,800"
PM,Philip Morris International Inc Common Stock,$148.29,0.48,0.325%,"230,833,960,089"
RTX,RTX Corporation Common Stock,$171.52,0.42,0.245%,"229,969,203,492"
RY,Royal Bank Of Canada Common Stock,$163.39,0.91,0.56%,"228,780,636,556"
TMUS,"T-Mobile US, Inc. Common Stock",$204.44,-5.19,-2.476%,"228,667,494,619"
CCZ,Comcast Holdings ZONES,$62.75,UNCH,--,"228,654,380,189"
MCD,McDonald's Corporation Common Stock,$309.79,-1.44,-0.463%,"220,618,296,087"
AMAT,"Applied Materials, Inc. Common Stock",$268.16,0.16,0.06%,"213,627,633,224"
TMO,Thermo Fisher Scientific Inc Common Stock,$568.21,-4.56,-0.796%,"213,481,076,204"
ABT,Abbott Laboratories Common Stock,$122.09,-2.99,-2.39%,"212,298,876,009"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$72.70,-0.31,-0.425%,"211,245,569,485"
NVO,Novo Nordisk A/S Common Stock,$46.77,-1.09,-2.277%,"208,828,050,000"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$158.41,-2.67,-1.658%,"206,135,931,447"
LRCX,Lam Research Corporation Common Stock,$162.74,4.04,2.546%,"204,406,322,200"
ISRG,"Intuitive Surgical, Inc. Common Stock",$566.89,-8.45,-1.469%,"200,960,278,823"
PEP,"PepsiCo, Inc. Common Stock",$145.63,0.61,0.421%,"199,125,741,967"
C,"Citigroup, Inc. Common Stock",$108.92,0.04,0.037%,"194,886,870,038"
UBER,"Uber Technologies, Inc. Common Stock",$92.57,1.25,1.369%,"192,344,758,369"
DIS,Walt Disney Company (The) Common Stock,$107.63,2.33,2.213%,"192,150,638,495"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.92,-0.36,-2.211%,"192,117,957,846"
QCOM,QUALCOMM Incorporated Common Stock,$175.31,0.50,0.286%,"187,757,010,000"
INTU,Intuit Inc. Common Stock,$656.24,-17.39,-2.582%,"182,697,216,000"
LIN,Linde plc Ordinary Shares,$389.38,-10.19,-2.55%,"181,820,574,363"
HDB,HDFC Bank Limited Common Stock,$35.16,-0.56,-1.568%,"179,949,811,986"
NOW,"ServiceNow, Inc. Common Stock",$853.52,-0.84,-0.098%,"177,532,160,000"
INTC,Intel Corporation Common Stock,$40.30,-1.11,-2.681%,"176,393,100,000"
T,AT&T Inc.,$24.84,-0.44,-1.741%,"176,101,925,456"
