Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$175.02,-5.91,-3.266%,"4,252,986,000,000"
AAPL,Apple Inc. Common Stock,$278.28,0.25,0.09%,"4,111,963,512,840"
GOOG,Alphabet Inc. Class C Capital Stock,$310.52,-3.18,-1.014%,"3,747,044,840,000"
GOOGL,Alphabet Inc. Class A Common Stock,$309.29,-3.14,-1.005%,"3,732,202,430,000"
MSFT,Microsoft Corporation Common Stock,$478.53,-4.94,-1.022%,"3,556,615,679,247"
AMZN,"Amazon.com, Inc. Common Stock",$226.19,-4.09,-1.776%,"2,418,019,959,528"
AVGO,Broadcom Inc. Common Stock,$359.93,-46.44,-11.428%,"1,699,720,842,368"
META,"Meta Platforms, Inc. Class A Common Stock",$644.23,-8.48,-1.299%,"1,623,799,493,815"
TSLA,"Tesla, Inc. Common Stock",$458.96,12.07,2.701%,"1,526,417,964,886"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$292.04,-12.81,-4.202%,"1,514,679,083,082"
BRK/B,Berkshire Hathaway Inc.,$499.52,3.67,0.74%,"1,102,096,656,042"
BRK/A,Berkshire Hathaway Inc.,"$748,886.969999999972","6,336.97",0.853%,"1,101,518,373,112"
LLY,Eli Lilly and Company Common Stock,"$1,027.51",18.13,1.796%,"971,391,264,155"
WMT,Walmart Inc. Common Stock,$116.70,1.415,1.227%,"930,118,484,699"
JPM,JP Morgan Chase & Co. Common Stock,$318.52,1.14,0.359%,"867,094,986,203"
V,Visa Inc.,$347.83,2.20,0.637%,"669,824,967,446"
ORCL,Oracle Corporation Common Stock,$189.97,-8.88,-4.466%,"539,840,408,580"
MA,Mastercard Incorporated Common Stock,$571.93,8.56,1.519%,"513,590,765,347"
JNJ,Johnson & Johnson Common Stock,$211.58,1.57,0.748%,"509,758,657,681"
XOM,Exxon Mobil Corporation Common Stock,$118.82,-0.72,-0.602%,"501,083,618,255"
PLTR,Palantir Technologies Inc. Class A Common Stock,$183.57,-3.97,-2.117%,"437,527,408,567"
ASML,ASML Holding N.V. New York Registry Shares,"$1,080.85",-41.99,-3.74%,"425,080,708,762"
NFLX,"Netflix, Inc. Common Stock",$95.19,1.10,1.169%,"403,350,808,735"
BAC,Bank of America Corporation Common Stock,$55.14,0.58,1.063%,"402,659,604,627"
ABBV,AbbVie Inc. Common Stock,$223.32,-0.66,-0.295%,"394,692,336,018"
COST,Costco Wholesale Corporation Common Stock,$884.47,-0.01,-0.001%,"391,978,685,797"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$155.68,-1.22,-0.778%,"359,508,626,956"
HD,"Home Depot, Inc. (The) Common Stock",$359.65,2.19,0.613%,"358,035,705,580"
AMD,"Advanced Micro Devices, Inc. Common Stock",$210.78,-10.65,-4.81%,"343,158,595,801"
PG,Procter & Gamble Company (The) Common Stock,$142.84,2.08,1.478%,"333,779,020,139"
GE,GE Aerospace Common Stock,$299.81,11.39,3.949%,"316,243,758,657"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$341.84,5.11,1.518%,"309,651,873,861"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$77.80,-1.47,-1.854%,"307,395,157,001"
KO,Coca-Cola Company (The) Common Stock,$70.52,1.41,2.04%,"303,349,455,749"
CVX,Chevron Corporation Common Stock,$149.99,-0.73,-0.484%,"302,008,104,334"
SAP,SAP  SE ADS,$244.83,-2.56,-1.035%,"300,774,691,121"
WFC,Wells Fargo & Company Common Stock,$92.76,0.17,0.184%,"291,181,482,116"
IBM,International Business Machines Corporation Common Stock,$309.24,-1.50,-0.483%,"289,057,515,103"
MS,Morgan Stanley Common Stock,$178.41,-1.88,-1.043%,"283,548,674,176"
CAT,"Caterpillar, Inc. Common Stock",$597.89,-27.72,-4.431%,"279,800,320,652"
AZN,AstraZeneca PLC American Depositary Shares,$89.83,-0.46,-0.509%,"278,603,409,625"
TM,Toyota Motor Corporation Common Stock,$208.12,4.56,2.24%,"271,574,326,373"
MU,"Micron Technology, Inc. Common Stock",$241.14,-17.32,-6.701%,"270,671,459,680"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$887.96,-23.07,-2.532%,"266,324,520,628"
AXP,American Express Company Common Stock,$382.56,-2.33,-0.605%,"263,527,088,372"
NVS,Novartis AG Common Stock,$132.57,0.21,0.159%,"261,837,581,607"
HSBC,"HSBC Holdings, plc. Common Stock",$74.99,-0.25,-0.332%,"257,594,247,420"
MRK,"Merck & Company, Inc. Common Stock (new)",$100.30,1.29,1.303%,"248,946,860,361"
CRM,"Salesforce, Inc. Common Stock",$262.23,-0.12,-0.046%,"245,709,510,000"
RTX,RTX Corporation Common Stock,$178.66,1.24,0.699%,"239,542,315,158"
PM,Philip Morris International Inc Common Stock,$153.65,2.70,1.789%,"239,177,543,784"
RY,Royal Bank Of Canada Common Stock,$165.86,-1.16,-0.695%,"232,239,160,164"
CCZ,Comcast Holdings ZONES,$62.50,UNCH,--,"227,743,406,563"
APP,Applovin Corporation Class A Common Stock,$670.67,-46.31,-6.459%,"226,656,279,850"
MCD,McDonald's Corporation Common Stock,$316.72,7.01,2.263%,"225,553,525,732"
NVO,Novo Nordisk A/S Common Stock,$50.18,-0.11,-0.219%,"224,053,700,000"
TMUS,"T-Mobile US, Inc. Common Stock",$195.16,-0.17,-0.087%,"218,287,753,130"
ABT,Abbott Laboratories Common Stock,$125.46,2.18,1.768%,"218,158,874,471"
TMO,Thermo Fisher Scientific Inc Common Stock,$572.28,-6.62,-1.144%,"215,010,208,005"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$164.19,-0.56,-0.34%,"213,657,335,928"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$72.33,-0.53,-0.727%,"210,170,454,482"
AMAT,"Applied Materials, Inc. Common Stock",$259.21,-10.90,-4.035%,"206,497,683,503"
PEP,"PepsiCo, Inc. Common Stock",$150.65,1.61,1.08%,"205,989,789,379"
LRCX,Lam Research Corporation Common Stock,$160.52,-8.19,-4.854%,"201,617,935,600"
C,"Citigroup, Inc. Common Stock",$111.80,0.06,0.054%,"200,039,956,576"
DIS,Walt Disney Company (The) Common Stock,$111.60,0.14,0.126%,"199,238,235,214"
LIN,Linde plc Ordinary Shares,$416.24,12.94,3.209%,"194,362,822,623"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$16.01,0.01,0.063%,"193,204,051,829"
ISRG,"Intuitive Surgical, Inc. Common Stock",$542.32,-5.04,-0.921%,"192,250,310,309"
QCOM,QUALCOMM Incorporated Common Stock,$178.29,-2.98,-1.644%,"190,948,590,000"
INTU,Intuit Inc. Common Stock,$670.925,-5.085,-0.752%,"186,785,520,000"
HDB,HDFC Bank Limited Common Stock,$35.89,0.06,0.167%,"183,685,971,336"
GEV,GE Vernova Inc. Common Stock,$671.71,-32.49,-4.614%,"182,248,665,515"
NOW,"ServiceNow, Inc. Common Stock",$865.06,-2.43,-0.28%,"179,932,480,000"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$271.56,1.19,0.44%,"178,733,119,887"
UBER,"Uber Technologies, Inc. Common Stock",$85.11,-0.33,-0.386%,"176,844,143,727"
