Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$199.57,-9.68,-4.626%,"4,849,551,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$384.80,34.86,9.962%,"4,655,096,510,459"
GOOG,Alphabet Inc. Class C Capital Stock,$381.94,34.63,9.971%,"4,620,497,820,179"
AAPL,Apple Inc. Common Stock,$271.35,1.18,0.437%,"3,983,727,339,000"
MSFT,Microsoft Corporation Common Stock,$407.78,-16.68,-3.93%,"3,028,023,024,611"
AMZN,"Amazon.com, Inc. Common Stock",$265.06,2.02,0.768%,"2,850,521,981,843"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$396.06,2.23,0.566%,"2,054,167,132,278"
AVGO,Broadcom Inc. Common Stock,$417.43,11.98,2.955%,"1,976,392,540,047"
META,"Meta Platforms, Inc. Class A Common Stock",$611.91,-57.21,-8.55%,"1,553,286,603,951"
TSLA,"Tesla, Inc. Common Stock",$381.63,8.83,2.369%,"1,433,296,900,890"
WMT,Walmart Inc. Common Stock,$131.93,3.92,3.062%,"1,051,799,061,957"
BRK/A,Berkshire Hathaway Inc.,"$711,900.00","-1,100.05",-0.154%,"1,047,115,200,600"
BRK/B,Berkshire Hathaway Inc.,$473.60,-1.78,-0.374%,"1,044,909,065,306"
LLY,Eli Lilly and Company Common Stock,$934.60,83.39,9.797%,"883,027,726,183"
JPM,JP Morgan Chase & Co. Common Stock,$313.23,3.98,1.287%,"840,151,654,392"
XOM,Exxon Mobil Corporation Common Stock,$154.33,-0.34,-0.22%,"643,056,603,701"
V,Visa Inc.,$329.84,-5.02,-1.499%,"631,976,509,491"
MU,"Micron Technology, Inc. Common Stock",$517.16,-1.30,-0.251%,"583,218,941,815"
AZN,AstraZeneca PLC Ordinary Shares,$187.37,2.17,1.172%,"581,119,012,149"
AMD,"Advanced Micro Devices, Inc. Common Stock",$354.49,17.38,5.156%,"577,938,793,768"
ASML,ASML Holding N.V. New York Registry Shares,"$1,438.99",44.91,3.221%,"554,612,165,758"
JNJ,Johnson & Johnson Common Stock,$229.85,2.50,1.10%,"553,298,820,784"
INTC,Intel Corporation Common Stock,$94.48,-0.27,-0.285%,"474,856,480,000"
ORCL,Oracle Corporation Common Stock,$161.39,-2.44,-1.489%,"464,165,063,940"
COST,Costco Wholesale Corporation Common Stock,"$1,014.53",15.86,1.588%,"450,098,811,406"
MA,Mastercard Incorporated Common Stock,$502.92,-22.31,-4.248%,"441,453,454,556"
CAT,"Caterpillar, Inc. Common Stock",$890.11,80.06,9.883%,"414,156,907,087"
NFLX,"Netflix, Inc. Common Stock",$93.61,1.49,1.617%,"394,172,850,206"
CVX,Chevron Corporation Common Stock,$193.31,1.09,0.567%,"385,128,721,604"
BAC,Bank of America Corporation Common Stock,$53.46,0.58,1.097%,"382,009,612,816"
ABBV,AbbVie Inc. Common Stock,$211.32,7.43,3.644%,"373,774,865,508"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$91.50,1.93,2.155%,"361,415,213,343"
PG,Procter & Gamble Company (The) Common Stock,$147.09,0.63,0.43%,"342,513,623,674"
