Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$186.26,4.10,2.251%,"4,526,118,000,000"
AAPL,Apple Inc. Common Stock,$262.82,3.24,1.248%,"3,900,351,299,800"
MSFT,Microsoft Corporation Common Stock,$523.61,3.05,0.586%,"3,892,080,247,708"
GOOG,Alphabet Inc. Class C Capital Stock,$260.51,6.78,2.672%,"3,150,607,940,000"
GOOGL,Alphabet Inc. Class A Common Stock,$259.92,6.84,2.703%,"3,143,472,480,000"
AMZN,"Amazon.com, Inc. Common Stock",$224.21,3.12,1.411%,"2,391,179,941,268"
META,"Meta Platforms, Inc. Class A Common Stock",$738.36,4.36,0.594%,"1,854,864,779,481"
AVGO,Broadcom Inc. Common Stock,$354.13,9.84,2.858%,"1,672,331,125,241"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$294.96,4.23,1.455%,"1,529,823,799,294"
TSLA,"Tesla, Inc. Common Stock",$433.72,-15.26,-3.399%,"1,442,474,289,111"
BRK/A,Berkshire Hathaway Inc.,"$738,500.00","2,900.00",0.394%,"1,086,240,449,000"
BRK/B,Berkshire Hathaway Inc.,$492.10,1.94,0.396%,"1,085,725,825,669"
WMT,Walmart Inc. Common Stock,$106.17,-0.69,-0.646%,"846,477,603,623"
JPM,JP Morgan Chase & Co. Common Stock,$300.44,5.90,2.003%,"826,136,047,896"
ORCL,Oracle Corporation Common Stock,$283.33,3.26,1.164%,"805,142,827,620"
LLY,Eli Lilly and Company Common Stock,$825.45,4.41,0.537%,"781,252,731,717"
V,Visa Inc.,$347.38,1.42,0.41%,"673,897,015,832"
MA,Mastercard Incorporated Common Stock,$573.67,-0.10,-0.017%,"518,604,470,532"
XOM,Exxon Mobil Corporation Common Stock,$115.39,-0.59,-0.509%,"491,936,073,753"
NFLX,"Netflix, Inc. Common Stock","$1,094.69",-18.90,-1.697%,"465,162,621,703"
JNJ,Johnson & Johnson Common Stock,$190.40,-2.07,-1.075%,"458,547,721,229"
PLTR,Palantir Technologies Inc. Class A Common Stock,$184.63,4.15,2.299%,"438,005,581,189"
COST,Costco Wholesale Corporation Common Stock,$932.14,-9.91,-1.052%,"413,105,037,117"
AMD,"Advanced Micro Devices, Inc. Common Stock",$252.92,17.93,7.63%,"410,449,625,822"
ASML,ASML Holding N.V. New York Registry Shares,"$1,033.10",-3.31,-0.319%,"406,301,411,132"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$174.70,2.80,1.629%,"403,431,122,361"
ABBV,AbbVie Inc. Common Stock,$227.99,-0.26,-0.114%,"402,757,616,101"
BAC,Bank of America Corporation Common Stock,$52.57,0.81,1.565%,"389,383,220,192"
HD,"Home Depot, Inc. (The) Common Stock",$386.68,1.65,0.429%,"384,896,108,662"
PG,Procter & Gamble Company (The) Common Stock,$152.49,0.28,0.184%,"357,188,228,205"
SAP,SAP  SE ADS,$269.55,-8.98,-3.224%,"331,143,315,736"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$362.50,2.05,0.569%,"328,306,689,063"
GE,GE Aerospace Common Stock,$303.87,-2.52,-0.822%,"322,235,716,528"
CVX,Chevron Corporation Common Stock,$155.56,-1.00,-0.639%,"315,668,632,891"
KO,Coca-Cola Company (The) Common Stock,$69.71,-0.23,-0.329%,"299,865,152,585"
IBM,International Business Machines Corporation Common Stock,$307.46,22.46,7.881%,"287,393,686,437"
