Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$183.32,5.25,2.948%,"4,454,676,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$328.38,6.22,1.931%,"3,962,561,460,000"
GOOGL,Alphabet Inc. Class A Common Stock,$328.38,6.38,1.981%,"3,962,561,460,000"
AAPL,Apple Inc. Common Stock,$247.65,0.95,0.385%,"3,639,941,373,900"
MSFT,Microsoft Corporation Common Stock,$444.11,-10.41,-2.29%,"3,300,793,240,362"
AMZN,"Amazon.com, Inc. Common Stock",$231.31,0.31,0.134%,"2,472,753,865,504"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$326.12,-1.04,-0.318%,"1,691,436,592,846"
AVGO,Broadcom Inc. Common Stock,$328.80,-3.80,-1.143%,"1,558,930,825,111"
META,"Meta Platforms, Inc. Class A Common Stock",$612.96,8.84,1.463%,"1,544,982,595,857"
TSLA,"Tesla, Inc. Common Stock",$431.44,12.19,2.908%,"1,434,891,421,410"
BRK/B,Berkshire Hathaway Inc.,$483.83,-1.56,-0.321%,"1,067,479,630,631"
BRK/A,Berkshire Hathaway Inc.,"$724,079.489999999991","-3,420.56",-0.47%,"1,065,029,695,774"
LLY,Eli Lilly and Company Common Stock,"$1,078.52",37.23,3.575%,"1,019,615,289,600"
WMT,Walmart Inc. Common Stock,$119.36,0.65,0.548%,"951,319,128,823"
JPM,JP Morgan Chase & Co. Common Stock,$302.04,-0.70,-0.231%,"822,232,103,582"
V,Visa Inc.,$325.28,-0.54,-0.166%,"626,399,866,058"
XOM,Exxon Mobil Corporation Common Stock,$133.61,3.15,2.415%,"563,455,497,687"
ASML,ASML Holding N.V. New York Registry Shares,"$1,360.09",34.02,2.565%,"534,901,254,735"
JNJ,Johnson & Johnson Common Stock,$218.01,-0.20,-0.092%,"525,250,425,187"
ORCL,Oracle Corporation Common Stock,$173.88,-6.04,-3.357%,"499,579,844,400"
