Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$188.52,2.05,1.099%,"4,581,036,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$335.00,1.41,0.423%,"4,042,445,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$334.55,1.29,0.387%,"4,037,014,850,000"
AAPL,Apple Inc. Common Stock,$258.27,2.86,1.12%,"3,796,033,348,020"
MSFT,Microsoft Corporation Common Stock,$480.58,10.30,2.19%,"3,571,852,053,440"
AMZN,"Amazon.com, Inc. Common Stock",$244.68,6.26,2.626%,"2,615,682,053,571"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$338.34,5.63,1.692%,"1,754,816,192,884"
META,"Meta Platforms, Inc. Class A Common Stock",$672.97,0.61,0.091%,"1,696,239,456,953"
AVGO,Broadcom Inc. Common Stock,$332.79,7.94,2.444%,"1,577,848,507,569"
TSLA,"Tesla, Inc. Common Stock",$430.90,-4.30,-0.988%,"1,433,095,479,060"
BRK/A,Berkshire Hathaway Inc.,"$713,000.00","-13,420.00",-1.847%,"1,048,733,162,000"
BRK/B,Berkshire Hathaway Inc.,$474.67,-8.80,-1.82%,"1,047,269,818,473"
LLY,Eli Lilly and Company Common Stock,"$1,039.51",-23.24,-2.187%,"982,735,869,239"
WMT,Walmart Inc. Common Stock,$116.94,-0.70,-0.595%,"932,031,324,770"
JPM,JP Morgan Chase & Co. Common Stock,$300.31,-0.73,-0.242%,"817,522,589,811"
V,Visa Inc.,$325.26,-3.23,-0.983%,"626,361,351,555"
XOM,Exxon Mobil Corporation Common Stock,$136.83,1.99,1.476%,"577,034,770,964"
ASML,ASML Holding N.V. New York Registry Shares,"$1,454.59",41.24,2.918%,"572,066,566,275"
JNJ,Johnson & Johnson Common Stock,$224.44,2.95,1.332%,"540,742,192,693"
ORCL,Oracle Corporation Common Stock,$174.90,-7.54,-4.133%,"502,510,437,000"
MA,Mastercard Incorporated Common Stock,$520.41,-6.95,-1.318%,"467,326,019,258"
MU,"Micron Technology, Inc. Common Stock",$410.24,21.15,5.436%,"461,728,919,233"
COST,Costco Wholesale Corporation Common Stock,$970.28,-7.39,-0.756%,"430,677,612,105"
AMD,"Advanced Micro Devices, Inc. Common Stock",$252.03,0.72,0.286%,"410,315,309,326"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$172.72,1.35,0.788%,"398,858,749,022"
ABBV,AbbVie Inc. Common Stock,$223.93,3.16,1.431%,"395,770,440,644"
PLTR,Palantir Technologies Inc. Class A Common Stock,$165.70,-1.77,-1.057%,"394,935,401,207"
BAC,Bank of America Corporation Common Stock,$52.17,0.15,0.288%,"380,971,192,844"
HD,"Home Depot, Inc. (The) Common Stock",$380.36,-6.17,-1.596%,"378,652,748,435"
NFLX,"Netflix, Inc. Common Stock",$85.58,-0.12,-0.14%,"361,332,636,797"
PG,Procter & Gamble Company (The) Common Stock,$148.34,-1.15,-0.769%,"344,742,261,613"
CVX,Chevron Corporation Common Stock,$169.05,1.55,0.925%,"340,385,825,973"
KO,Coca-Cola Company (The) Common Stock,$73.55,0.99,1.364%,"316,383,330,550"
UBS,UBS Group AG Registered Ordinary Shares,$49.25,1.22,2.54%,"315,354,366,541"
GE,GE Aerospace Common Stock,$297.47,2.41,0.817%,"313,775,494,105"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$78.68,1.67,2.169%,"310,872,120,217"
HSBC,"HSBC Holdings, plc. Common Stock",$88.49,3.40,3.996%,"303,967,395,042"
NVS,Novartis AG Common Stock,$152.22,3.10,2.079%,"300,648,085,331"
LRCX,Lam Research Corporation Common Stock,$238.46,15.59,6.995%,"299,512,913,800"
CAT,"Caterpillar, Inc. Common Stock",$638.91,2.99,0.47%,"298,996,843,680"
AZN,AstraZeneca PLC American Depositary Shares,$95.60,1.37,1.454%,"296,498,786,153"
TM,Toyota Motor Corporation Common Stock,$224.12,-1.50,-0.665%,"292,452,614,005"
MS,Morgan Stanley Common Stock,$182.66,0.78,0.429%,"290,303,238,747"
SAP,SAP  SE ADS,$233.94,-5.98,-2.492%,"287,396,280,034"
NVO,Novo Nordisk A/S Common Stock,$62.89,-1.09,-1.704%,"280,803,850,000"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$929.72,-2.14,-0.23%,"278,849,535,247"
WFC,Wells Fargo & Company Common Stock,$88.71,0.66,0.75%,"278,468,189,721"
PM,Philip Morris International Inc Common Stock,$178.88,3.12,1.775%,"278,451,539,421"
IBM,International Business Machines Corporation Common Stock,$293.86,-2.47,-0.834%,"274,681,287,635"
RTX,RTX Corporation Common Stock,$201.28,7.15,3.683%,"269,870,576,486"
MRK,"Merck & Company, Inc. Common Stock (new)",$107.92,0.52,0.484%,"267,859,872,085"
AMAT,"Applied Materials, Inc. Common Stock",$332.71,13.25,4.148%,"263,820,187,302"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$282.70,-68.94,-19.605%,"256,080,577,874"
AXP,American Express Company Common Stock,$359.45,-3.80,-1.046%,"247,607,726,671"
CCZ,Comcast Holdings ZONES,$65.00,UNCH,--,"236,853,142,825"
RY,Royal Bank Of Canada Common Stock,$168.84,1.52,0.908%,"236,411,791,885"
TMO,Thermo Fisher Scientific Inc Common Stock,$623.91,-2.71,-0.432%,"234,408,015,091"
MCD,McDonald's Corporation Common Stock,$314.13,1.18,0.377%,"223,709,045,966"
INTC,Intel Corporation Common Stock,$43.93,1.44,3.389%,"219,430,350,000"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$75.45,2.20,3.003%,"219,236,289,101"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$18.15,0.30,1.681%,"215,398,953,198"
CRM,"Salesforce, Inc. Common Stock",$228.53,-0.87,-0.379%,"214,132,610,000"
KLAC,KLA Corporation Common Stock,"$1,616.33",73.30,4.75%,"212,373,377,680"
LIN,Linde plc Ordinary Shares,$453.03,-2.00,-0.44%,"211,541,873,758"
TMUS,"T-Mobile US, Inc. Common Stock",$184.49,-3.47,-1.846%,"206,353,287,431"
C,"Citigroup, Inc. Common Stock",$114.79,-0.03,-0.026%,"205,389,862,392"
APH,Amphenol Corporation Common Stock,$166.25,10.69,6.872%,"203,499,228,205"
PEP,"PepsiCo, Inc. Common Stock",$148.78,2.91,1.995%,"203,432,863,351"
DIS,Walt Disney Company (The) Common Stock,$110.61,-0.70,-0.629%,"196,154,330,208"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$13.05,0.38,2.999%,"192,085,865,840"
AMGN,Amgen Inc. Common Stock,$351.32,1.63,0.466%,"189,179,029,336"
ABT,Abbott Laboratories Common Stock,$108.27,-0.50,-0.46%,"188,267,665,702"
GEV,GE Vernova Inc. Common Stock,$692.70,26.71,4.011%,"187,943,681,949"
ISRG,"Intuitive Surgical, Inc. Common Stock",$525.04,-3.77,-0.713%,"186,124,618,168"
BA,Boeing Company (The) Common Stock,$244.56,-3.87,-1.558%,"185,888,947,654"
ANET,"Arista Networks, Inc. Common Stock",$146.69,2.97,2.067%,"184,724,526,918"
SCHW,Charles Schwab Corporation (The) Common Stock,$103.72,0.78,0.758%,"184,303,881,784"
APP,Applovin Corporation Class A Common Stock,$543.56,8.12,1.517%,"183,698,819,800"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$275.80,-4.91,-1.749%,"182,147,295,084"
NEE,"NextEra Energy, Inc. Common Stock",$87.15,1.68,1.966%,"181,499,433,961"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$70.49,2.72,4.014%,"179,006,294,888"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$137.50,1.19,0.873%,"178,926,144,650"
TXN,Texas Instruments Incorporated Common Stock,$196.63,0.04,0.02%,"178,662,544,423"
GILD,"Gilead Sciences, Inc. Common Stock",$140.97,3.19,2.315%,"174,898,606,454"
BLK,"BlackRock, Inc. Common Stock","$1,106.69",-14.85,-1.324%,"171,703,959,481"
UBER,"Uber Technologies, Inc. Common Stock",$81.24,-0.74,-0.903%,"168,802,940,152"
DHR,Danaher Corporation Common Stock,$235.75,-0.96,-0.406%,"166,521,909,477"
BKNG,Booking Holdings Inc. Common Stock,"$5,153.41",46.13,0.903%,"166,114,064,559"
HDB,HDFC Bank Limited Common Stock,$32.44,0.29,0.902%,"166,028,779,887"
VZ,Verizon Communications Inc. Common Stock,$39.32,-0.30,-0.757%,"165,789,850,227"
TJX,"TJX Companies, Inc. (The) Common Stock",$148.01,-2.07,-1.379%,"164,360,234,731"
TD,Toronto Dominion Bank (The) Common Stock,$96.07,1.18,1.244%,"164,011,088,280"
QCOM,QUALCOMM Incorporated Common Stock,$153.04,-1.48,-0.958%,"163,453,622,257"
T,AT&T Inc.,$23.00,-0.45,-1.919%,"163,057,338,385"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$22.58,-0.04,-0.177%,"161,455,704,138"
SPGI,S&P Global Inc. Common Stock,$526.67,-8.56,-1.599%,"159,475,676,000"
SCCO,Southern Copper Corporation Common Stock,$194.84,6.43,3.413%,"158,247,456,157"
TTE,TotalEnergies SE Ordinary Shares,$71.79,1.39,1.974%,"156,635,858,909"
LOW,"Lowe's Companies, Inc. Common Stock",$273.94,-3.97,-1.429%,"153,667,042,131"
INTU,Intuit Inc. Common Stock,$545.40,-16.37,-2.914%,"151,839,360,000"
PDD,PDD Holdings Inc. American Depositary Shares,$106.91,0.05,0.047%,"151,774,403,252"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$67.56,0.25,0.371%,"150,836,509,824"
PFE,"Pfizer, Inc. Common Stock",$26.50,0.62,2.396%,"150,671,250,128"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$26.11,0.69,2.714%,"150,479,383,491"
ADI,"Analog Devices, Inc. Common Stock",$303.83,-0.18,-0.059%,"148,460,026,019"
DE,Deere & Company Common Stock,$519.19,2.65,0.513%,"140,412,566,436"
HON,Honeywell International Inc. Common Stock,$220.91,-0.25,-0.113%,"140,252,933,119"
BSX,Boston Scientific Corporation Common Stock,$93.61,0.06,0.064%,"138,771,399,271"
NEM,Newmont Corporation,$127.00,1.08,0.858%,"138,590,398,587"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$21.35,0.30,1.425%,"138,221,517,540"
COF,Capital One Financial Corporation Common Stock,$217.11,-3.07,-1.394%,"138,024,122,982"
UNP,Union Pacific Corporation Common Stock,$232.55,1.66,0.719%,"137,939,564,737"
LMT,Lockheed Martin Corporation Common Stock,$594.95,13.29,2.285%,"137,670,118,730"
NOW,"ServiceNow, Inc. Common Stock",$131.80,-4.54,-3.33%,"136,859,893,601"
SONY,Sony Group Corporation American Depositary Shares ,$22.60,-0.36,-1.568%,"136,165,051,867"
SYK,Stryker Corporation Common Stock,$354.57,-2.41,-0.675%,"135,595,952,871"
ETN,"Eaton Corporation, PLC Ordinary Shares",$341.19,8.91,2.681%,"132,518,196,000"
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",$60.34,1.35,2.289%,"131,652,531,765"
MDT,Medtronic plc. Ordinary Shares,$100.69,0.02,0.02%,"129,086,010,604"
PANW,"Palo Alto Networks, Inc. Common Stock",$183.50,-0.72,-0.391%,"127,899,500,000"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$70.25,0.85,1.225%,"126,253,196,241"
WELL,Welltower Inc. Common Stock,$183.49,-0.14,-0.076%,"125,934,332,610"
COP,ConocoPhillips Common Stock,$99.87,1.42,1.442%,"123,411,181,628"
ADBE,Adobe Inc. Common Stock,$297.42,-7.30,-2.396%,"122,090,910,000"
PGR,Progressive Corporation (The) Common Stock,$208.08,0.08,0.038%,"122,017,536,867"
ARM,Arm Holdings plc American Depositary Shares,$114.88,0.15,0.131%,"121,688,248,205"
SATA,"Strive, Inc. Variable Rate Series A Perpetual Preferred Stock",$96.89,0.22,0.228%,"120,864,152,908"
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,$474.17,-2.67,-0.56%,"120,305,858,095"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$476.66,8.33,1.779%,"120,165,242,410"
PLD,"Prologis, Inc. Common Stock",$128.70,2.27,1.795%,"119,545,182,900"
CB,Chubb Limited  Common Stock,$301.47,-2.02,-0.666%,"118,643,777,463"
PH,Parker-Hannifin Corporation Common Stock,$925.97,-7.08,-0.759%,"116,845,097,673"
SNY,Sanofi ADS,$47.49,0.16,0.338%,"116,612,290,905"
RIO,Rio Tinto Plc Common Stock,$92.91,2.44,2.697%,"116,536,300,009"
MELI,"MercadoLibre, Inc. Common Stock","$2,295.00",82.38,3.723%,"116,350,032,690"
HCA,"HCA Healthcare, Inc. Common Stock",$505.84,33.46,7.083%,"115,429,602,376"
BMY,Bristol-Myers Squibb Company Common Stock,$55.56,0.96,1.758%,"113,106,438,180"
BX,Blackstone Inc. Common Stock,$148.41,-1.66,-1.106%,"109,593,493,765"
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",$8.68,0.17,1.998%,"109,057,543,742"
SBUX,Starbucks Corporation Common Stock,$95.72,-0.61,-0.633%,"108,843,212,000"
AEM,Agnico Eagle Mines Limited Common Stock,$216.16,0.75,0.348%,"108,666,749,027"
MO,"Altria Group, Inc.",$63.62,0.64,1.016%,"106,797,084,138"
BN,Brookfield Corporation Class A Limited Voting Shares,$47.42,0.44,0.937%,"106,473,883,243"
IBN,ICICI Bank Limited Common Stock,$29.75,0.55,1.884%,"106,141,150,241"
ENB,Enbridge Inc Common Stock,$48.02,0.14,0.292%,"104,744,854,936"
CEG,Constellation Energy Corporation Common Stock ,$288.76,3.49,1.223%,"104,633,767,250"
CMCSA,Comcast Corporation Class A Common Stock,$28.70,-0.73,-2.48%,"104,579,772,294"
SPOT,Spotify Technology S.A. Ordinary Shares,$511.70,-0.90,-0.176%,"104,307,184,085"
CVNA,Carvana Co. Class A Common Stock,$477.72,4.01,0.847%,"103,924,481,446"
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),$50.80,0.48,0.954%,"103,602,157,743"
KKR,KKR & Co. Inc. Common Stock,$116.00,-2.65,-2.233%,"103,396,995,560"
MCK,McKesson Corporation Common Stock,$834.18,7.56,0.915%,"102,960,042,897"
ADP,"Automatic Data Processing, Inc. Common Stock",$254.51,-3.66,-1.418%,"102,936,249,835"
CME,CME Group Inc. Class A Common Stock,$284.48,0.43,0.151%,"102,582,534,139"
ITUB,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),$8.78,0.39,4.648%,"99,720,366,912"
GD,General Dynamics Corporation Common Stock,$366.62,3.08,0.847%,"99,031,556,446"
ICE,Intercontinental Exchange Inc. Common Stock,$173.28,-1.82,-1.039%,"98,800,545,209"
BP,BP p.l.c. Common Stock,$37.62,0.86,2.339%,"98,140,063,141"
BMO,Bank Of Montreal Common Stock,$138.02,1.19,0.87%,"97,843,161,816"
SO,Southern Company (The) Common Stock,$88.84,0.68,0.771%,"97,822,154,252"
NOC,Northrop Grumman Corporation Common Stock,$678.74,17.77,2.688%,"96,869,818,276"
PBR,Petroleo Brasileiro S.A. Petrobras ADS,$15.02,0.68,4.742%,"96,794,383,043"
SNPS,"Synopsys, Inc. Common Stock",$502.70,-0.31,-0.062%,"96,175,662,156"
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,$76.24,1.15,1.531%,"94,658,059,200"
HOOD,"Robinhood Markets, Inc. Class A Common Stock",$105.24,-1.76,-1.645%,"94,630,636,574"
BCS,Barclays PLC Common Stock,$27.19,0.81,3.071%,"94,526,661,349"
ING,"ING Group, N.V. Common Stock",$30.03,0.99,3.409%,"94,516,156,925"
GLW,Corning Incorporated Common Stock,$109.74,14.79,15.577%,"94,086,729,857"
DUK,Duke Energy Corporation (Holding Company) Common Stock,$120.29,1.51,1.271%,"93,544,868,635"
NKE,"Nike, Inc. Common Stock",$63.09,-1.90,-2.924%,"93,397,388,832"
WM,"Waste Management, Inc. Common Stock",$231.34,1.09,0.473%,"93,199,263,578"
MCO,Moody's Corporation Common Stock,$518.87,-6.55,-1.247%,"92,566,408,000"
CVS,CVS Health Corporation Common Stock,$72.00,-11.87,-14.153%,"91,399,138,920"
UPS,"United Parcel Service, Inc. Common Stock",$107.20,0.23,0.215%,"90,946,936,213"
FCX,"Freeport-McMoRan, Inc. Common Stock",$62.87,1.70,2.779%,"90,276,960,594"
NU,Nu Holdings Ltd. Class A Ordinary Shares,$18.55,0.37,2.035%,"89,386,117,772"
DASH,"DoorDash, Inc. Class A Common Stock",$207.36,-2.05,-0.979%,"89,371,852,900"
USB,U.S. Bancorp Common Stock,$56.53,0.70,1.254%,"88,245,289,386"
B,Barrick Mining Corporation Common Shares,$52.17,0.88,1.716%,"88,033,428,128"
MRSH,Marsh Common Stock,$179.18,-4.48,-2.439%,"87,782,017,000"
PNC,"PNC Financial Services Group, Inc. (The) Common Stock",$223.70,2.95,1.336%,"87,725,845,489"
TT,Trane Technologies plc,$392.30,-1.86,-0.472%,"86,988,211,269"
LYG,Lloyds Banking Group Plc American Depositary Shares,$5.86,0.17,2.988%,"86,851,141,536"
CDNS,"Cadence Design Systems, Inc. Common Stock",$318.37,-3.65,-1.133%,"86,660,632,370"
HWM,Howmet Aerospace Inc. Common Stock,$215.53,0.14,0.065%,"86,656,479,329"
CM,Canadian Imperial Bank of Commerce Common Stock,$93.42,1.89,2.065%,"86,459,466,003"
WDC,Western Digital Corporation Common Stock,$252.66,11.81,4.903%,"86,384,272,337"
SHW,Sherwin-Williams Company (The) Common Stock,$346.08,-2.25,-0.646%,"85,790,986,979"
ORLY,"O'Reilly Automotive, Inc. Common Stock",$100.62,0.38,0.379%,"84,933,753,737"
AMT,American Tower Corporation (REIT) Common Stock,$180.07,0.61,0.34%,"84,299,162,404"
MAR,Marriott International Class A Common Stock,$313.95,-2.75,-0.868%,"84,249,046,040"
MMM,3M Company Common Stock,$158.05,-1.47,-0.922%,"83,960,118,836"
NGG,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",$84.31,1.73,2.095%,"83,661,569,851"
NTES,"NetEase, Inc. American Depositary Shares",$131.86,-0.90,-0.678%,"83,493,525,728"
BAM,Brookfield Asset Management Inc Class A Limited Voting Shares,$51.70,0.59,1.154%,"83,275,254,795"
EMR,Emerson Electric Company Common Stock,$147.67,-1.46,-0.979%,"82,961,006,000"
BK,The Bank of New York Mellon Corporation Common Stock,$118.87,-0.15,-0.126%,"82,893,890,370"
CRH,CRH PLC Ordinary Shares,$123.68,0.93,0.758%,"82,783,900,950"
RACE,Ferrari N.V. Common Shares,$337.40,-3.05,-0.896%,"81,778,068,630"
ABNB,"Airbnb, Inc. Class A Common Stock",$132.22,-1.17,-0.877%,"81,387,988,738"
REGN,"Regeneron Pharmaceuticals, Inc. Common Stock",$771.25,8.60,1.128%,"81,057,961,610"
