Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$177.33,6.57,3.848%,"4,309,119,000,000"
MSFT,Microsoft Corporation Common Stock,$500.37,1.96,0.393%,"3,719,333,461,060"
AAPL,Apple Inc. Common Stock,$226.79,-7.56,-3.226%,"3,365,652,048,100"
GOOG,Alphabet Inc. Class C Capital Stock,$239.56,-0.38,-0.158%,"2,897,238,640,000"
GOOGL,Alphabet Inc. Class A Common Stock,$239.17,-0.46,-0.192%,"2,892,521,980,000"
AMZN,"Amazon.com, Inc. Common Stock",$230.33,-7.91,-3.32%,"2,456,449,203,302"
META,"Meta Platforms, Inc. Class A Common Stock",$751.98,-13.72,-1.792%,"1,889,080,146,371"
AVGO,Broadcom Inc. Common Stock,$369.57,32.90,9.772%,"1,738,261,769,709"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$260.44,9.52,3.794%,"1,350,784,209,005"
TSLA,"Tesla, Inc. Common Stock",$347.79,0.82,0.236%,"1,121,778,869,105"
BRK/A,Berkshire Hathaway Inc.,"$737,994.050000000047",-786.85,-0.107%,"1,085,496,260,300"
BRK/B,Berkshire Hathaway Inc.,$490.08,-2.64,-0.536%,"1,081,269,076,700"
ORCL,Oracle Corporation Common Stock,$328.33,86.82,35.949%,"922,224,138,890"
JPM,JP Morgan Chase & Co. Common Stock,$300.54,2.69,0.903%,"826,411,023,281"
WMT,Walmart Inc. Common Stock,$100.41,-1.88,-1.838%,"800,553,981,160"
LLY,Eli Lilly and Company Common Stock,$754.62,4.01,0.534%,"714,215,199,477"
V,Visa Inc.,$338.12,-5.87,-1.706%,"655,933,153,876"
NFLX,"Netflix, Inc. Common Stock","$1,247.71",-15.54,-1.23%,"530,184,851,168"
MA,Mastercard Incorporated Common Stock,$579.38,-4.62,-0.791%,"523,766,378,121"
XOM,Exxon Mobil Corporation Common Stock,$112.50,1.85,1.672%,"479,615,289,863"
COST,Costco Wholesale Corporation Common Stock,$956.29,-22.96,-2.345%,"424,092,702,571"
JNJ,Johnson & Johnson Common Stock,$175.79,-1.17,-0.661%,"423,361,890,309"
HD,"Home Depot, Inc. (The) Common Stock",$413.23,-2.11,-0.508%,"411,323,624,140"
PLTR,Palantir Technologies Inc. Class A Common Stock,$166.74,4.38,2.698%,"395,564,375,278"
ABBV,AbbVie Inc. Common Stock,$211.64,1.22,0.58%,"373,874,388,665"
BAC,Bank of America Corporation Common Stock,$50.13,-0.16,-0.318%,"371,310,268,751"
PG,Procter & Gamble Company (The) Common Stock,$157.35,-2.11,-1.323%,"368,572,153,637"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$143.93,-3.17,-2.155%,"332,374,593,254"
CVX,Chevron Corporation Common Stock,$157.79,2.94,1.899%,"320,193,838,929"
SAP,SAP  SE ADS,$260.51,-10.97,-4.041%,"320,037,637,478"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$346.78,-1.14,-0.328%,"314,069,499,678"
ASML,ASML Holding N.V. New York Registry Shares,$793.14,-11.99,-1.489%,"311,929,049,681"
GE,GE Aerospace Common Stock,$283.41,7.17,2.596%,"300,539,126,670"
KO,Coca-Cola Company (The) Common Stock,$67.82,-0.04,-0.059%,"291,874,713,031"
TMUS,"T-Mobile US, Inc. Common Stock",$240.38,-2.34,-0.964%,"270,528,228,354"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$68.13,0.79,1.173%,"269,331,308,408"
