Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$182.65,4.83,2.716%,"4,438,395,000,000"
AAPL,Apple Inc. Common Stock,$259.88,2.42,0.94%,"3,815,334,663,200"
GOOGL,Alphabet Inc. Class A Common Stock,$306.36,8.05,2.699%,"3,706,036,920,000"
GOOG,Alphabet Inc. Class C Capital Stock,$306.01,7.92,2.657%,"3,701,802,970,000"
MSFT,Microsoft Corporation Common Stock,$409.41,0.45,0.11%,"3,040,126,800,005"
AMZN,"Amazon.com, Inc. Common Stock",$213.49,0.28,0.131%,"2,291,798,256,536"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$348.70,9.81,2.895%,"1,808,548,816,158"
META,"Meta Platforms, Inc. Class A Common Stock",$647.39,2.53,0.392%,"1,637,608,911,839"
AVGO,Broadcom Inc. Common Stock,$345.75,15.27,4.621%,"1,637,334,603,099"
TSLA,"Tesla, Inc. Common Stock",$398.68,1.95,0.492%,"1,496,019,583,381"
BRK/B,Berkshire Hathaway Inc.,$497.20,-1.78,-0.357%,"1,096,978,013,661"
BRK/A,Berkshire Hathaway Inc.,"$745,200.00","-2,600.01",-0.348%,"1,096,095,304,800"
WMT,Walmart Inc. Common Stock,$124.34,0.54,0.436%,"991,010,560,304"
LLY,Eli Lilly and Company Common Stock,"$1,008.39",18.06,1.824%,"951,272,188,754"
JPM,JP Morgan Chase & Co. Common Stock,$289.92,0.44,0.152%,"781,923,626,160"
XOM,Exxon Mobil Corporation Common Stock,$150.44,-0.77,-0.509%,"626,847,893,869"
V,Visa Inc.,$315.97,-1.39,-0.438%,"605,401,460,417"
AZN,AstraZeneca PLC Ordinary Shares,$194.95,0.73,0.376%,"604,628,016,323"
JNJ,Johnson & Johnson Common Stock,$242.59,2.19,0.911%,"584,617,382,884"
ASML,ASML Holding N.V. New York Registry Shares,"$1,357.42",64.62,4.998%,"523,173,646,824"
MA,Mastercard Incorporated Common Stock,$517.72,-4.62,-0.884%,"461,709,069,651"
COST,Costco Wholesale Corporation Common Stock,"$1,005.30",7.20,0.721%,"446,221,918,878"
MU,"Micron Technology, Inc. Common Stock",$389.32,19.02,5.136%,"438,183,265,493"
ORCL,Oracle Corporation Common Stock,$151.56,-1.40,-0.915%,"435,597,231,960"
NFLX,"Netflix, Inc. Common Stock",$98.32,-0.70,-0.707%,"415,122,982,588"
ABBV,AbbVie Inc. Common Stock,$227.45,-2.66,-1.156%,"402,170,041,779"
CVX,Chevron Corporation Common Stock,$189.44,-0.50,-0.263%,"378,005,836,508"
PLTR,Palantir Technologies Inc. Class A Common Stock,$156.43,-0.73,-0.464%,"373,972,619,322"
PG,Procter & Gamble Company (The) Common Stock,$155.22,1.59,1.035%,"360,731,386,326"
HD,"Home Depot, Inc. (The) Common Stock",$353.56,-4.36,-1.218%,"351,973,040,637"
BAC,Bank of America Corporation Common Stock,$47.90,-0.74,-1.521%,"343,763,075,943"
GE,GE Aerospace Common Stock,$321.93,-1.18,-0.365%,"337,644,566,111"
KO,Coca-Cola Company (The) Common Stock,$77.80,0.76,0.987%,"334,596,254,768"
AMD,"Advanced Micro Devices, Inc. Common Stock",$202.68,10.25,5.327%,"330,451,669,659"
CAT,"Caterpillar, Inc. Common Stock",$704.82,23.92,3.513%,"327,943,817,340"
NVS,Novartis AG Common Stock,$162.79,2.67,1.667%,"310,628,011,824"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$132.64,1.85,1.414%,"306,302,828,105"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$76.21,-2.43,-3.09%,"301,021,348,731"
HSBC,"HSBC Holdings, plc. Common Stock",$85.49,1.44,1.713%,"293,662,251,126"
