Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$178.88,-1.76,-0.974%,"4,346,784,000,000"
AAPL,Apple Inc. Common Stock,$271.49,5.24,1.968%,"4,011,632,075,970"
GOOGL,Alphabet Inc. Class A Common Stock,$299.66,10.21,3.527%,"3,615,997,220,000"
GOOG,Alphabet Inc. Class C Capital Stock,$299.65,9.67,3.335%,"3,615,876,550,000"
MSFT,Microsoft Corporation Common Stock,$472.12,-6.31,-1.319%,"3,508,974,138,479"
AMZN,"Amazon.com, Inc. Common Stock",$220.69,3.55,1.635%,"2,359,223,771,468"
AVGO,Broadcom Inc. Common Stock,$340.20,-6.62,-1.909%,"1,606,548,580,484"
META,"Meta Platforms, Inc. Class A Common Stock",$594.25,5.10,0.866%,"1,497,823,524,517"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$275.06,-2.44,-0.879%,"1,426,611,520,999"
TSLA,"Tesla, Inc. Common Stock",$391.09,-4.14,-1.047%,"1,300,694,618,022"
BRK/B,Berkshire Hathaway Inc.,$504.04,2.92,0.583%,"1,112,069,183,439"
BRK/A,Berkshire Hathaway Inc.,"$755,320.00",695.00,0.092%,"1,110,980,549,680"
LLY,Eli Lilly and Company Common Stock,"$1,059.70",16.41,1.573%,"1,001,823,167,293"
WMT,Walmart Inc. Common Stock,$105.32,-1.79,-1.671%,"839,700,680,169"
JPM,JP Morgan Chase & Co. Common Stock,$298.02,-0.36,-0.121%,"811,288,609,156"
V,Visa Inc.,$327.98,4.21,1.30%,"631,599,323,874"
ORCL,Oracle Corporation Common Stock,$198.76,-11.93,-5.662%,"564,819,074,640"
XOM,Exxon Mobil Corporation Common Stock,$117.08,0.06,0.051%,"493,745,750,087"
JNJ,Johnson & Johnson Common Stock,$203.90,0.83,0.409%,"491,060,296,001"
MA,Mastercard Incorporated Common Stock,$540.40,12.52,2.372%,"485,276,956,259"
NFLX,"Netflix, Inc. Common Stock",$104.31,-1.36,-1.287%,"441,995,197,595"
ABBV,AbbVie Inc. Common Stock,$236.28,6.83,2.977%,"417,597,640,849"
COST,Costco Wholesale Corporation Common Stock,$899.01,5.72,0.64%,"398,422,511,016"
ASML,ASML Holding N.V. New York Registry Shares,$966.57,-14.47,-1.475%,"380,136,245,240"
BAC,Bank of America Corporation Common Stock,$51.56,0.56,1.098%,"376,516,670,558"
PLTR,Palantir Technologies Inc. Class A Common Stock,$154.85,-0.895,-0.575%,"369,075,116,939"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$152.93,-0.35,-0.228%,"353,158,108,430"
PG,Procter & Gamble Company (The) Common Stock,$150.92,2.73,1.842%,"352,659,827,215"
HD,"Home Depot, Inc. (The) Common Stock",$343.32,10.94,3.291%,"341,736,143,648"
AMD,"Advanced Micro Devices, Inc. Common Stock",$203.78,-2.24,-1.087%,"331,762,305,021"
KO,Coca-Cola Company (The) Common Stock,$72.95,1.74,2.443%,"313,802,365,243"
GE,GE Aerospace Common Stock,$287.44,-3.18,-1.094%,"304,812,697,399"
CVX,Chevron Corporation Common Stock,$149.98,-0.33,-0.22%,"301,987,969,118"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$76.10,0.66,0.875%,"300,678,296,244"
SAP,SAP  SE ADS,$236.70,2.76,1.18%,"290,786,951,714"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$319.97,8.43,2.706%,"289,841,183,241"
AZN,AstraZeneca PLC American Depositary Shares,$91.00,2.32,2.616%,"282,227,753,990"
IBM,International Business Machines Corporation Common Stock,$297.44,7.04,2.424%,"278,027,639,673"
WFC,Wells Fargo & Company Common Stock,$83.11,0.71,0.862%,"260,889,316,286"
TM,Toyota Motor Corporation Common Stock,$197.62,6.37,3.331%,"257,872,950,115"
CAT,"Caterpillar, Inc. Common Stock",$550.43,4.30,0.787%,"257,590,009,026"
NVS,Novartis AG Common Stock,$127.31,2.95,2.372%,"251,448,612,163"
MS,Morgan Stanley Common Stock,$158.17,-0.53,-0.334%,"251,381,053,721"
AXP,American Express Company Common Stock,$352.89,9.09,2.644%,"243,088,859,827"
MRK,"Merck & Company, Inc. Common Stock (new)",$97.76,2.79,2.938%,"242,642,523,119"
PM,Philip Morris International Inc Common Stock,$155.24,-0.41,-0.263%,"241,652,599,395"
HSBC,"HSBC Holdings, plc. Common Stock",$68.96,1.40,2.072%,"238,812,354,656"
TMUS,"T-Mobile US, Inc. Common Stock",$209.48,-1.03,-0.489%,"234,304,768,014"
MU,"Micron Technology, Inc. Common Stock",$207.37,6.00,2.98%,"232,765,781,678"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$774.03,0.33,0.043%,"232,153,665,369"
CCZ,Comcast Holdings ZONES,$62.75,-1.25,-1.953%,"228,654,380,189"
RTX,RTX Corporation Common Stock,$169.68,-3.05,-1.766%,"227,123,777,205"
ABT,Abbott Laboratories Common Stock,$128.11,4.14,3.34%,"222,766,885,130"
TMO,Thermo Fisher Scientific Inc Common Stock,$587.48,14.74,2.574%,"220,720,970,501"
MCD,McDonald's Corporation Common Stock,$309.35,5.19,1.706%,"220,304,948,173"
CRM,"Salesforce, Inc. Common Stock",$227.11,1.74,0.772%,"216,208,720,000"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$73.27,0.06,0.082%,"212,901,827,732"
NVO,Novo Nordisk A/S Common Stock,$47.63,0.03,0.063%,"212,667,950,000"
RY,Royal Bank Of Canada Common Stock,$149.99,2.64,1.792%,"210,734,473,798"
ISRG,"Intuitive Surgical, Inc. Common Stock",$561.61,9.38,1.699%,"201,323,990,535"
PEP,"PepsiCo, Inc. Common Stock",$146.33,0.23,0.157%,"200,082,880,052"
LIN,Linde plc Ordinary Shares,$412.74,4.23,1.035%,"192,728,501,368"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$147.80,3.24,2.241%,"192,329,339,486"
HDB,HDFC Bank Limited Common Stock,$36.67,-0.21,-0.569%,"187,678,032,012"
DIS,Walt Disney Company (The) Common Stock,$104.28,1.58,1.538%,"186,169,920,861"
INTU,Intuit Inc. Common Stock,$663.15,25.71,4.033%,"184,889,535,750"
T,AT&T Inc.,$25.93,0.41,1.607%,"183,829,425,405"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.20,0.32,2.151%,"183,429,205,984"
AMGN,Amgen Inc. Common Stock,$337.54,3.85,1.154%,"181,758,765,689"
LRCX,Lam Research Corporation Common Stock,$142.65,3.06,2.192%,"179,172,679,500"
AMAT,"Applied Materials, Inc. Common Stock",$224.005,3.775,1.714%,"178,451,886,860"
C,"Citigroup, Inc. Common Stock",$98.70,1.07,1.096%,"176,600,569,893"
