Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$205.19,0.32,0.156%,"4,965,598,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$359.68,1.91,0.534%,"4,357,882,880,000"
GOOG,Alphabet Inc. Class C Capital Stock,$358.16,1.60,0.449%,"4,339,466,560,000"
AAPL,Apple Inc. Common Stock,$291.13,-4.50,-1.522%,"4,275,929,952,280"
MSFT,Microsoft Corporation Common Stock,$390.74,0.40,0.102%,"2,902,586,576,241"
AMZN,"Amazon.com, Inc. Common Stock",$238.55,-2.96,-1.226%,"2,566,108,455,958"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$423.93,2.86,0.679%,"2,198,715,023,953"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$160.95,25.95,19.222%,"2,106,972,945,667"
AVGO,Broadcom Inc. Common Stock,$382.07,-3.50,-0.908%,"1,817,728,666,250"
TSLA,"Tesla, Inc. Common Stock",$406.43,7.28,1.824%,"1,526,438,852,891"
META,"Meta Platforms, Inc. Class A Common Stock",$566.98,-1.45,-0.255%,"1,439,235,244,902"
MU,"Micron Technology, Inc. Common Stock",$981.61,-14.26,-1.432%,"1,106,995,021,802"
BRK/B,Berkshire Hathaway Inc.,$489.25,3.46,0.712%,"1,079,437,838,262"
BRK/A,Berkshire Hathaway Inc.,"$732,100.00","5,519.00",0.76%,"1,076,826,855,400"
LLY,Eli Lilly and Company Common Stock,"$1,133.00",-27.95,-2.408%,"1,066,993,012,998"
WMT,Walmart Inc. Common Stock,$121.04,0.54,0.448%,"963,245,900,921"
JPM,JP Morgan Chase & Co. Common Stock,$320.72,7.23,2.306%,"859,372,901,981"
AMD,"Advanced Micro Devices, Inc. Common Stock",$511.57,23.12,4.733%,"834,166,368,893"
ASML,ASML Holding N.V. New York Registry Shares,"$1,863.55",-35.93,-1.892%,"718,245,089,611"
INTC,Intel Corporation Common Stock,$124.57,7.61,6.506%,"626,088,820,000"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$50.45,0.21,0.418%,"611,252,200,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$50.41,0.16,0.318%,"610,767,560,000"
V,Visa Inc.,$322.39,3.34,1.047%,"610,757,524,657"
XOM,Exxon Mobil Corporation Common Stock,$147.01,0.41,0.28%,"609,348,682,286"
JNJ,Johnson & Johnson Common Stock,$240.87,2.54,1.066%,"579,826,351,805"
AZN,AstraZeneca PLC Ordinary Shares,$178.75,-3.53,-1.937%,"554,384,498,168"
ORCL,Oracle Corporation Common Stock,$184.13,0.03,0.016%,"529,566,349,980"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$121.10,-0.73,-0.599%,"477,307,737,932"
LRCX,Lam Research Corporation Common Stock,$366.81,4.29,1.183%,"458,721,948,510"
AMAT,"Applied Materials, Inc. Common Stock",$567.25,14.61,2.644%,"450,373,486,668"
COST,Costco Wholesale Corporation Common Stock,$982.35,6.66,0.683%,"435,651,403,109"
MA,Mastercard Incorporated Common Stock,$489.98,3.47,0.713%,"432,938,417,273"
CAT,"Caterpillar, Inc. Common Stock",$910.57,12.94,1.442%,"419,442,256,765"
ARM,Arm Holdings plc American Depositary Shares,$380.81,38.58,11.273%,"405,202,880,514"
