Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$200.42,-7.77,-3.732%,"4,850,164,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$356.38,-7.88,-2.163%,"4,317,900,080,000"
AAPL,Apple Inc. Common Stock,$291.58,1.03,0.355%,"4,282,539,262,480"
GOOG,Alphabet Inc. Class C Capital Stock,$353.32,-8.97,-2.476%,"4,280,825,120,000"
MSFT,Microsoft Corporation Common Stock,$397.36,-6.05,-1.50%,"2,951,762,813,981"
AMZN,"Amazon.com, Inc. Common Stock",$238.00,-6.19,-2.535%,"2,560,192,045,768"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$408.75,-19.17,-4.48%,"2,119,983,879,510"
AVGO,Broadcom Inc. Common Stock,$372.10,-20.06,-5.115%,"1,770,295,591,676"
META,"Meta Platforms, Inc. Class A Common Stock",$570.98,-13.61,-2.328%,"1,449,388,938,118"
TSLA,"Tesla, Inc. Common Stock",$381.59,-15.09,-3.804%,"1,433,146,671,935"
LLY,Eli Lilly and Company Common Stock,"$1,136.37",-8.31,-0.726%,"1,070,166,681,536"
BRK/A,Berkshire Hathaway Inc.,"$727,000.00","-2,862.00",-0.392%,"1,069,325,398,000"
BRK/B,Berkshire Hathaway Inc.,$483.68,-4.09,-0.839%,"1,067,148,683,925"
MU,"Micron Technology, Inc. Common Stock",$891.88,-44.01,-4.702%,"1,005,803,445,406"
WMT,Walmart Inc. Common Stock,$120.59,1.71,1.438%,"959,664,765,301"
JPM,JP Morgan Chase & Co. Common Stock,$309.14,-3.56,-1.138%,"828,344,159,761"
AMD,"Advanced Micro Devices, Inc. Common Stock",$452.40,-23.105,-4.859%,"737,683,729,084"
ASML,ASML Holding N.V. New York Registry Shares,"$1,734.19",-43.58,-2.451%,"668,387,460,466"
XOM,Exxon Mobil Corporation Common Stock,$150.62,1.71,1.148%,"624,311,941,540"
V,Visa Inc.,$322.96,-2.09,-0.643%,"611,837,371,393"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$50.02,-0.60,-1.185%,"606,042,320,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$49.85,-0.84,-1.657%,"603,982,600,000"
ORCL,Oracle Corporation Common Stock,$201.26,-4.55,-2.211%,"578,833,017,960"
JNJ,Johnson & Johnson Common Stock,$238.49,1.49,0.629%,"574,097,175,414"
AZN,AstraZeneca PLC Ordinary Shares,$178.96,-4.47,-2.437%,"555,035,803,032"
INTC,Intel Corporation Common Stock,$107.04,-0.88,-0.815%,"537,983,040,000"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$118.80,-1.56,-1.296%,"468,242,438,202"
COST,Costco Wholesale Corporation Common Stock,$983.37,14.78,1.526%,"436,103,751,489"
MA,Mastercard Incorporated Common Stock,$489.08,-6.16,-1.244%,"432,143,191,803"
LRCX,Lam Research Corporation Common Stock,$321.80,-5.36,-1.638%,"402,433,747,800"
ABBV,AbbVie Inc. Common Stock,$224.95,-0.47,-0.208%,"397,440,045,084"
AMAT,"Applied Materials, Inc. Common Stock",$497.01,-2.20,-0.441%,"394,605,776,304"
CAT,"Caterpillar, Inc. Common Stock",$856.16,-58.54,-6.40%,"394,378,996,180"
BAC,Bank of America Corporation Common Stock,$54.54,0.12,0.221%,"387,048,054,106"
CVX,Chevron Corporation Common Stock,$189.80,3.04,1.628%,"378,005,249,534"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$407.46,-5.54,-1.341%,"370,032,518,854"
KO,Coca-Cola Company (The) Common Stock,$83.59,2.25,2.766%,"359,784,138,988"
PG,Procter & Gamble Company (The) Common Stock,$149.05,0.38,0.256%,"347,077,677,671"
NFLX,"Netflix, Inc. Common Stock",$82.00,0.59,0.725%,"345,285,479,296"
GE,GE Aerospace Common Stock,$318.71,-11.73,-3.55%,"332,522,010,167"
ARM,Arm Holdings plc American Depositary Shares,$307.43,-17.43,-5.365%,"327,122,506,122"
MS,Morgan Stanley Common Stock,$206.66,-3.59,-1.707%,"325,961,680,281"
HD,"Home Depot, Inc. (The) Common Stock",$318.92,-2.41,-0.75%,"318,000,452,223"
PLTR,Palantir Technologies Inc. Class A Common Stock,$130.21,-1.86,-1.408%,"312,153,992,525"
HSBC,"HSBC Holdings, plc. Common Stock",$86.16,-3.18,-3.559%,"295,963,733,268"
