Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$183.61,6.94,3.928%,"4,461,723,000,000"
MSFT,Microsoft Corporation Common Stock,$514.45,-3.48,-0.672%,"3,823,992,443,677"
AAPL,Apple Inc. Common Stock,$256.08,10.58,4.31%,"3,800,327,071,200"
GOOG,Alphabet Inc. Class C Capital Stock,$252.88,-2.36,-0.925%,"3,058,330,720,000"
GOOGL,Alphabet Inc. Class A Common Stock,$252.53,-2.19,-0.86%,"3,054,097,820,000"
AMZN,"Amazon.com, Inc. Common Stock",$227.63,-3.85,-1.663%,"2,427,653,940,640"
META,"Meta Platforms, Inc. Class A Common Stock",$765.16,-12.695,-1.632%,"1,922,190,171,011"
AVGO,Broadcom Inc. Common Stock,$338.79,-5.56,-1.615%,"1,599,890,045,803"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$272.63,7.76,2.93%,"1,414,008,212,644"
TSLA,"Tesla, Inc. Common Stock",$434.21,8.14,1.91%,"1,400,522,162,093"
BRK/A,Berkshire Hathaway Inc.,"$742,459.989999999991","2,059.99",0.278%,"1,092,065,095,331"
BRK/B,Berkshire Hathaway Inc.,$493.71,0.86,0.174%,"1,089,277,986,976"
ORCL,Oracle Corporation Common Stock,$328.15,19.49,6.314%,"932,508,449,100"
JPM,JP Morgan Chase & Co. Common Stock,$312.44,-2.34,-0.743%,"859,133,094,144"
WMT,Walmart Inc. Common Stock,$102.82,0.49,0.479%,"819,768,552,364"
LLY,Eli Lilly and Company Common Stock,$754.95,2.96,0.394%,"714,527,530,207"
V,Visa Inc.,$344.36,2.75,0.805%,"668,038,391,307"
MA,Mastercard Incorporated Common Stock,$584.49,0.33,0.056%,"528,385,878,608"
NFLX,"Netflix, Inc. Common Stock","$1,227.37",0.40,0.033%,"521,541,849,290"
XOM,Exxon Mobil Corporation Common Stock,$112.02,-0.80,-0.709%,"477,568,931,292"
PLTR,Palantir Technologies Inc. Class A Common Stock,$179.33,-3.06,-1.678%,"425,432,166,358"
JNJ,Johnson & Johnson Common Stock,$174.21,-1.98,-1.124%,"419,556,714,891"
COST,Costco Wholesale Corporation Common Stock,$943.26,-7.90,-0.831%,"418,314,196,140"
HD,"Home Depot, Inc. (The) Common Stock",$412.00,-3.69,-0.888%,"410,099,298,564"
ABBV,AbbVie Inc. Common Stock,$222.59,0.12,0.054%,"393,218,201,535"
BAC,Bank of America Corporation Common Stock,$51.92,-0.33,-0.632%,"384,568,704,439"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$164.25,1.44,0.884%,"379,299,151,962"
ASML,ASML Holding N.V. New York Registry Shares,$957.80,25.65,2.752%,"376,687,147,016"
PG,Procter & Gamble Company (The) Common Stock,$153.07,-2.97,-1.903%,"358,546,803,668"
SAP,SAP  SE ADS,$265.38,-1.53,-0.573%,"326,020,453,088"
GE,GE Aerospace Common Stock,$301.02,-0.12,-0.04%,"319,213,464,275"
CVX,Chevron Corporation Common Stock,$156.05,-0.16,-0.102%,"316,662,960,675"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$341.30,4.61,1.369%,"309,106,408,213"
KO,Coca-Cola Company (The) Common Stock,$66.21,-0.22,-0.331%,"284,945,808,755"
WFC,Wells Fargo & Company Common Stock,$85.16,0.52,0.614%,"272,805,053,358"
NVO,Novo Nordisk A/S Common Stock,$60.71,-0.69,-1.124%,"271,070,150,000"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$67.75,-0.46,-0.674%,"267,829,093,566"
TMUS,"T-Mobile US, Inc. Common Stock",$237.44,-0.73,-0.307%,"267,219,496,383"
TM,Toyota Motor Corporation Common Stock,$200.68,1.73,0.87%,"261,865,922,624"
AMD,"Advanced Micro Devices, Inc. Common Stock",$159.79,2.40,1.525%,"259,314,193,065"
MS,Morgan Stanley Common Stock,$160.71,0.80,0.50%,"256,547,119,347"
IBM,International Business Machines Corporation Common Stock,$271.37,4.97,1.866%,"252,786,376,702"
PM,Philip Morris International Inc Common Stock,$161.98,-0.97,-0.595%,"252,136,340,807"
