Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$186.03,1.27,0.687%,"4,520,529,000,000"
AAPL,Apple Inc. Common Stock,$260.81,-0.02,-0.008%,"3,828,988,123,400"
GOOGL,Alphabet Inc. Class A Common Stock,$308.70,1.66,0.541%,"3,734,343,900,000"
GOOG,Alphabet Inc. Class C Capital Stock,$308.42,1.49,0.485%,"3,730,956,740,000"
MSFT,Microsoft Corporation Common Stock,$404.88,-0.88,-0.217%,"3,006,488,700,291"
MU,"Micron Technology, Inc. Common Stock",$418.69,15.58,3.865%,"2,356,197,362,440"
AMZN,"Amazon.com, Inc. Common Stock",$212.65,-1.68,-0.784%,"2,282,780,923,006"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$354.56,7.47,2.152%,"1,838,941,979,515"
META,"Meta Platforms, Inc. Class A Common Stock",$654.86,0.79,0.121%,"1,656,504,691,155"
AVGO,Broadcom Inc. Common Stock,$341.57,-1.01,-0.295%,"1,617,539,784,181"
TSLA,"Tesla, Inc. Common Stock",$407.82,8.585,2.15%,"1,530,316,811,715"
BRK/B,Berkshire Hathaway Inc.,$493.57,-0.57,-0.115%,"1,088,969,103,384"
BRK/A,Berkshire Hathaway Inc.,"$740,000.00",UNCH,--,"1,088,446,760,000"
WMT,Walmart Inc. Common Stock,$123.49,-1.63,-1.303%,"984,235,918,384"
LLY,Eli Lilly and Company Common Stock,$999.84,-1.51,-0.151%,"944,667,709,979"
JPM,JP Morgan Chase & Co. Common Stock,$287.52,-1.21,-0.419%,"775,450,748,460"
XOM,Exxon Mobil Corporation Common Stock,$151.58,3.45,2.329%,"631,598,004,206"
AZN,AstraZeneca PLC Ordinary Shares,$193.31,-1.68,-0.862%,"599,541,635,473"
V,Visa Inc.,$308.96,-5.47,-1.74%,"591,970,235,182"
JNJ,Johnson & Johnson Common Stock,$242.99,-0.72,-0.295%,"585,581,342,459"
ASML,ASML Holding N.V. New York Registry Shares,"$1,386.68",3.28,0.237%,"534,450,967,702"
ORCL,Oracle Corporation Common Stock,$163.12,13.72,9.183%,"468,821,723,920"
MA,Mastercard Incorporated Common Stock,$504.00,-10.72,-2.083%,"449,473,404,744"
