Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$227.38,5.11,2.299%,"5,479,858,000,000"
AAPL,Apple Inc. Common Stock,$338.98,2.85,0.848%,"4,947,135,136,400"
GOOGL,Alphabet Inc. Class A Common Stock,$354.97,5.43,1.553%,"4,341,283,100,000"
GOOG,Alphabet Inc. Class C Capital Stock,$350.87,6.46,1.876%,"4,291,140,100,000"
MSFT,Microsoft Corporation Common Stock,$501.61,7.83,1.586%,"3,724,727,873,741"
AMZN,"Amazon.com, Inc. Common Stock",$258.45,4.74,1.868%,"2,787,722,742,683"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$445.14,10.47,2.409%,"2,308,720,792,967"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$151.85,-0.86,-0.563%,"2,061,032,963,756"
META,"Meta Platforms, Inc. Class A Common Stock",$741.245,76.02,11.428%,"1,888,326,251,750"
AVGO,Broadcom Inc. Common Stock,$362.66,5.70,1.597%,"1,731,204,606,841"
TSLA,"Tesla, Inc. Common Stock",$375.30,11.03,3.028%,"1,482,265,136,968"
SKHY,SK hynix Inc. American Depositary Shares,$188.86,1.36,0.725%,"1,376,535,383,300"
MU,"Micron Technology, Inc. Common Stock","$1,043.96",28.16,2.772%,"1,179,041,273,918"
BRK/B,Berkshire Hathaway Inc.,$502.01,-7.76,-1.522%,"1,107,590,371,356"
BRK/A,Berkshire Hathaway Inc.,"$752,180.010000000009","-11,420.00",-1.496%,"1,106,362,020,029"
LLY,Eli Lilly and Company Common Stock,"$1,164.89",11.96,1.037%,"1,096,577,431,448"
AMD,"Advanced Micro Devices, Inc. Common Stock",$615.52,55.70,9.95%,"1,004,821,037,852"
JPM,JP Morgan Chase & Co. Common Stock,$352.04,2.37,0.678%,"935,787,868,088"
WMT,Walmart Inc. Common Stock,$107.44,0.71,0.665%,"852,401,696,133"
V,Visa Inc.,$369.95,1.66,0.451%,"661,010,095,489"
ASML,ASML Holding N.V. New York Registry Shares,"$1,711.32",31.40,1.869%,"659,572,958,468"
XOM,ExxonMobil Holdings Corporation Common Stock,$158.30,-5.24,-3.204%,"650,915,663,268"
JNJ,Johnson & Johnson Common Stock,$269.47,-0.52,-0.193%,"649,395,374,934"
INTC,Intel Corporation Common Stock,$121.78,13.18,12.136%,"643,615,765,050"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$49.92,0.64,1.299%,"610,521,600,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$49.68,0.78,1.595%,"607,586,400,000"
MA,Mastercard Incorporated Common Stock,$567.65,2.41,0.426%,"497,267,042,441"
ABBV,AbbVie Inc. Common Stock,$264.48,0.52,0.197%,"467,367,179,537"
ORCL,Oracle Corporation Common Stock,$148.56,0.95,0.644%,"449,206,220,160"
PLTR,Palantir Technologies Inc. Class A Common Stock,$183.09,5.45,3.068%,"439,791,971,653"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$111.46,1.95,1.781%,"439,440,732,865"
BAC,Bank of America Corporation Common Stock,$57.96,0.23,0.398%,"405,299,695,235"
CVX,Chevron Corporation Common Stock,$203.67,-5.84,-2.787%,"402,405,335,376"
COST,Costco Wholesale Corporation Common Stock,$898.48,3.17,0.354%,"398,456,835,818"
LRCX,Lam Research Corporation Common Stock,$302.28,14.17,4.918%,"378,249,311,880"
CAT,"Caterpillar, Inc. Common Stock",$816.50,7.51,0.928%,"375,324,546,869"
KO,Coca-Cola Company (The) Common Stock,$87.12,-1.13,-1.28%,"374,838,090,050"
MRK,"Merck & Company, Inc. Common Stock (new)",$149.50,2.63,1.791%,"368,842,159,881"
AMAT,"Applied Materials, Inc. Common Stock",$464.24,19.67,4.425%,"368,419,676,938"
DELL,Dell Technologies Inc. Class C Common Stock ,$575.31,7.25,1.276%,"365,789,433,203"
HSBC,"HSBC Holdings, plc. Common Stock",$103.21,1.38,1.355%,"354,354,851,826"
ARM,Arm Holdings plc American Depositary Shares,$322.90,47.29,17.158%,"343,583,440,871"
PG,Procter & Gamble Company (The) Common Stock,$146.08,-0.31,-0.212%,"339,553,181,405"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$377.56,0.66,0.175%,"338,895,910,433"
GE,GE Aerospace Common Stock,$319.01,4.74,1.508%,"330,992,817,272"
MS,Morgan Stanley Common Stock,$206.12,3.54,1.747%,"323,725,124,107"
NFLX,"Netflix, Inc. Common Stock",$73.36,1.57,2.187%,"305,466,614,631"
PANW,"Palo Alto Networks, Inc. Common Stock",$371.76,8.18,2.25%,"304,099,680,000"
HD,"Home Depot, Inc. (The) Common Stock",$297.20,-2.78,-0.927%,"296,513,356,847"
PM,Philip Morris International Inc Common Stock,$187.48,-1.14,-0.604%,"292,208,847,544"
RY,Royal Bank Of Canada Common Stock,$206.19,2.89,1.422%,"285,455,580,256"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$115.75,2.51,2.217%,"280,402,756,584"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$959.39,17.39,1.846%,"279,346,937,121"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$23.42,0.29,1.254%,"277,941,789,746"
NVS,Novartis AG Common Stock,$140.98,0.61,0.435%,"269,011,223,705"
