Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$204.65,-2.76,-1.331%,"4,952,530,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$363.79,-9.46,-2.534%,"4,407,679,640,000"
GOOG,Alphabet Inc. Class C Capital Stock,$362.10,-9.00,-2.425%,"4,387,203,600,000"
AAPL,Apple Inc. Common Stock,$295.95,-3.29,-1.099%,"4,346,723,008,200"
MSFT,Microsoft Corporation Common Stock,$378.91,-14.92,-3.788%,"2,814,708,193,693"
AMZN,"Amazon.com, Inc. Common Stock",$237.50,-8.50,-3.455%,"2,554,813,491,050"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$191.82,-9.98,-4.945%,"2,511,087,607,566"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$432.15,6.32,1.484%,"2,241,348,094,264"
AVGO,Broadcom Inc. Common Stock,$392.90,16.19,4.298%,"1,869,253,259,794"
TSLA,"Tesla, Inc. Common Stock",$396.38,-8.28,-2.046%,"1,488,693,827,987"
META,"Meta Platforms, Inc. Class A Common Stock",$567.58,-32.63,-5.436%,"1,440,758,298,884"
MU,"Micron Technology, Inc. Common Stock","$1,043.19",22.43,2.197%,"1,176,440,884,663"
BRK/A,Berkshire Hathaway Inc.,"$737,300.00","-5,086.00",-0.685%,"1,084,475,400,200"
BRK/B,Berkshire Hathaway Inc.,$491.28,-3.67,-0.741%,"1,083,916,650,345"
LLY,Eli Lilly and Company Common Stock,"$1,112.00",-10.50,-0.935%,"1,047,216,443,472"
WMT,Walmart Inc. Common Stock,$118.13,-2.90,-2.396%,"940,087,890,580"
JPM,JP Morgan Chase & Co. Common Stock,$333.46,2.32,0.701%,"893,509,877,446"
AMD,"Advanced Micro Devices, Inc. Common Stock",$512.48,5.19,1.023%,"835,650,215,475"
ASML,ASML Holding N.V. New York Registry Shares,"$1,867.83",63.94,3.545%,"719,894,677,217"
V,Visa Inc.,$330.38,-2.74,-0.823%,"625,894,323,634"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$51.00,-0.96,-1.848%,"617,916,000,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$50.87,-0.9499,-1.833%,"616,340,920,000"
INTC,Intel Corporation Common Stock,$121.10,4.05,3.46%,"608,648,600,000"
XOM,Exxon Mobil Corporation Common Stock,$140.74,-1.12,-0.79%,"583,359,863,580"
JNJ,Johnson & Johnson Common Stock,$234.20,-0.98,-0.417%,"563,770,214,608"
AZN,AstraZeneca PLC Ordinary Shares,$177.89,-0.82,-0.459%,"551,717,249,673"
ORCL,Oracle Corporation Common Stock,$183.53,-4.80,-2.549%,"527,840,722,380"
AMAT,"Applied Materials, Inc. Common Stock",$592.92,24.69,4.345%,"470,754,425,236"
LRCX,Lam Research Corporation Common Stock,$374.18,5.10,1.382%,"467,938,656,780"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$117.33,-2.24,-1.873%,"462,448,529,244"
ARM,Arm Holdings plc American Depositary Shares,$418.88,22.54,5.687%,"445,711,463,958"
