Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$200.04,-8.61,-4.127%,"4,840,968,000,000"
AAPL,Apple Inc. Common Stock,$294.30,-2.71,-0.912%,"4,322,488,870,800"
GOOGL,Alphabet Inc. Class A Common Stock,$346.13,-3.55,-1.015%,"4,193,711,080,000"
GOOG,Alphabet Inc. Class C Capital Stock,$346.08,-2.70,-0.774%,"4,193,105,280,000"
MSFT,Microsoft Corporation Common Stock,$373.94,6.60,1.797%,"2,777,788,873,214"
AMZN,"Amazon.com, Inc. Common Stock",$234.11,1.32,0.567%,"2,518,346,890,062"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$436.39,-31.28,-6.688%,"2,263,338,875,057"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$156.11,1.51,0.977%,"2,043,613,212,476"
AVGO,Broadcom Inc. Common Stock,$380.15,-11.98,-3.055%,"1,808,594,112,270"
TSLA,"Tesla, Inc. Common Stock",$381.61,-23.44,-5.787%,"1,433,221,786,412"
META,"Meta Platforms, Inc. Class A Common Stock",$562.20,-1.65,-0.293%,"1,427,101,581,509"
MU,"Micron Technology, Inc. Common Stock","$1,051.77",-159.61,-13.176%,"1,186,116,842,820"
BRK/B,Berkshire Hathaway Inc.,$492.81,4.12,0.843%,"1,087,292,306,743"
BRK/A,Berkshire Hathaway Inc.,"$737,800.050000000047","3,400.06",0.463%,"1,085,210,910,744"
LLY,Eli Lilly and Company Common Stock,"$1,107.08",5.00,0.454%,"1,042,583,075,754"
WMT,Walmart Inc. Common Stock,$119.42,2.24,1.912%,"950,353,812,690"
JPM,JP Morgan Chase & Co. Common Stock,$334.14,2.66,0.802%,"895,331,945,211"
AMD,"Advanced Micro Devices, Inc. Common Stock",$519.85,-31.78,-5.761%,"847,667,742,184"
ASML,ASML Holding N.V. New York Registry Shares,"$1,778.46",-150.79,-7.816%,"685,449,900,496"
INTC,Intel Corporation Common Stock,$132.28,-8.66,-6.144%,"664,839,280,000"
V,Visa Inc.,$328.48,1.88,0.576%,"622,294,834,515"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$49.17,-0.23,-0.466%,"595,743,720,000"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$49.12,-0.37,-0.748%,"595,137,920,000"
XOM,Exxon Mobil Corporation Common Stock,$139.73,1.26,0.91%,"579,173,466,946"
JNJ,Johnson & Johnson Common Stock,$239.08,7.79,3.368%,"575,517,433,427"
