Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$170.76,2.45,1.456%,"4,149,468,000,000"
MSFT,Microsoft Corporation Common Stock,$498.41,0.21,0.042%,"3,704,764,454,957"
AAPL,Apple Inc. Common Stock,$234.35,-3.53,-1.484%,"3,477,845,396,500"
GOOG,Alphabet Inc. Class C Capital Stock,$239.94,5.78,2.468%,"2,901,834,360,000"
GOOGL,Alphabet Inc. Class A Common Stock,$239.63,5.59,2.388%,"2,898,085,220,000"
AMZN,"Amazon.com, Inc. Common Stock",$238.24,2.40,1.018%,"2,540,808,657,989"
META,"Meta Platforms, Inc. Class A Common Stock",$765.70,13.40,1.781%,"1,923,546,727,408"
AVGO,Broadcom Inc. Common Stock,$336.67,-8.98,-2.598%,"1,583,517,574,500"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$250.92,3.73,1.509%,"1,301,408,284,916"
TSLA,"Tesla, Inc. Common Stock",$346.97,0.57,0.165%,"1,119,134,001,016"
BRK/B,Berkshire Hathaway Inc.,$492.72,-1.06,-0.215%,"1,087,093,738,719"
BRK/A,Berkshire Hathaway Inc.,"$738,780.900000000023","-1,318.10",-0.178%,"1,086,653,617,507"
JPM,JP Morgan Chase & Co. Common Stock,$297.85,4.94,1.687%,"819,014,185,414"
WMT,Walmart Inc. Common Stock,$102.29,0.01,0.01%,"815,542,941,269"
LLY,Eli Lilly and Company Common Stock,$750.61,11.97,1.621%,"710,419,907,873"
ORCL,Oracle Corporation Common Stock,$241.51,3.03,1.271%,"678,361,257,830"
V,Visa Inc.,$343.99,1.69,0.494%,"667,320,612,805"
NFLX,"Netflix, Inc. Common Stock","$1,263.25",18.49,1.485%,"536,788,206,585"
MA,Mastercard Incorporated Common Stock,$584.00,-2.60,-0.443%,"527,942,912,808"
XOM,Exxon Mobil Corporation Common Stock,$110.65,0.80,0.728%,"471,728,282,874"
COST,Costco Wholesale Corporation Common Stock,$979.25,7.40,0.761%,"434,274,936,466"
JNJ,Johnson & Johnson Common Stock,$176.96,-1.17,-0.657%,"426,179,646,789"
HD,"Home Depot, Inc. (The) Common Stock",$415.34,-4.60,-1.095%,"413,423,889,965"
PLTR,Palantir Technologies Inc. Class A Common Stock,$162.36,6.26,4.01%,"385,173,515,474"
PG,Procter & Gamble Company (The) Common Stock,$159.46,0.45,0.283%,"373,514,557,476"
BAC,Bank of America Corporation Common Stock,$50.29,0.83,1.678%,"372,495,380,320"
ABBV,AbbVie Inc. Common Stock,$210.42,0.63,0.30%,"371,719,187,596"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$147.10,5.90,4.178%,"339,695,009,154"
SAP,SAP  SE ADS,$271.48,1.15,0.425%,"333,514,328,903"
ASML,ASML Holding N.V. New York Registry Shares,$805.13,8.88,1.115%,"316,644,521,484"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$347.92,27.67,8.64%,"315,101,967,610"
CVX,Chevron Corporation Common Stock,$154.85,0.85,0.552%,"314,227,872,224"
GE,GE Aerospace Common Stock,$276.24,0.19,0.069%,"292,935,776,265"
KO,Coca-Cola Company (The) Common Stock,$67.86,0.43,0.638%,"292,046,859,721"
TMUS,"T-Mobile US, Inc. Common Stock",$242.72,-0.18,-0.074%,"273,161,708,903"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$67.34,0.46,0.688%,"266,208,282,815"
TM,Toyota Motor Corporation Common Stock,$200.80,-1.99,-0.981%,"262,022,509,782"
WFC,Wells Fargo & Company Common Stock,$80.76,1.62,2.047%,"258,709,912,039"
PM,Philip Morris International Inc Common Stock,$164.74,2.02,1.241%,"256,432,527,377"
UBS,UBS Group AG Registered Ordinary Shares,$40.01,-0.53,-1.307%,"256,189,405,183"
NVS,Novartis AG Common Stock,$128.05,-0.66,-0.513%,"252,910,178,206"
AMD,"Advanced Micro Devices, Inc. Common Stock",$155.82,4.41,2.913%,"252,871,503,620"
AZN,AstraZeneca PLC American Depositary Shares,$81.22,-0.34,-0.417%,"251,894,564,910"
MS,Morgan Stanley Common Stock,$152.22,3.43,2.305%,"242,994,228,778"
NVO,Novo Nordisk A/S Common Stock,$54.30,0.02,0.037%,"242,449,500,000"
IBM,International Business Machines Corporation Common Stock,$259.11,3.02,1.179%,"241,365,950,795"
CRM,"Salesforce, Inc. Common Stock",$252.06,-0.21,-0.083%,"239,961,120,000"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$763.92,22.07,2.975%,"231,254,696,601"
