Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$192.51,0.99,0.517%,"4,677,993,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$338.66,2.38,0.708%,"4,086,610,220,000"
GOOGL,Alphabet Inc. Class A Common Stock,$338.25,2.24,0.667%,"4,081,662,750,000"
AAPL,Apple Inc. Common Stock,$258.28,1.84,0.718%,"3,796,180,327,280"
MSFT,Microsoft Corporation Common Stock,$433.50,-48.13,-9.993%,"3,221,935,713,443"
AMZN,"Amazon.com, Inc. Common Stock",$241.73,-1.28,-0.527%,"2,584,145,916,339"
META,"Meta Platforms, Inc. Class A Common Stock",$738.31,69.58,10.405%,"1,860,930,730,141"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$339.55,-2.75,-0.803%,"1,761,091,914,328"
AVGO,Broadcom Inc. Common Stock,$330.73,-2.51,-0.753%,"1,568,081,483,543"
TSLA,"Tesla, Inc. Common Stock",$416.56,-14.90,-3.453%,"1,385,403,232,206"
BRK/B,Berkshire Hathaway Inc.,$476.79,3.30,0.697%,"1,051,947,198,579"
BRK/A,Berkshire Hathaway Inc.,"$714,000.00","4,500.00",0.634%,"1,050,204,036,000"
LLY,Eli Lilly and Company Common Stock,"$1,024.14",0.34,0.033%,"968,205,320,894"
WMT,Walmart Inc. Common Stock,$117.41,0.84,0.721%,"935,777,303,243"
JPM,JP Morgan Chase & Co. Common Stock,$306.42,5.65,1.879%,"834,155,612,434"
V,Visa Inc.,$331.80,4.82,1.474%,"638,955,593,821"
XOM,Exxon Mobil Corporation Common Stock,$140.51,2.93,2.13%,"592,553,940,423"
ASML,ASML Holding N.V. New York Registry Shares,"$1,455.16",32.24,2.266%,"572,290,737,995"
JNJ,Johnson & Johnson Common Stock,$227.29,-0.43,-0.189%,"547,608,683,734"
MU,"Micron Technology, Inc. Common Stock",$435.79,0.51,0.117%,"490,485,680,851"
MA,Mastercard Incorporated Common Stock,$543.73,22.36,4.289%,"488,267,282,433"
ORCL,Oracle Corporation Common Stock,$169.01,-3.79,-2.193%,"485,587,701,300"
COST,Costco Wholesale Corporation Common Stock,$952.89,-7.89,-0.821%,"422,958,723,048"
AMD,"Advanced Micro Devices, Inc. Common Stock",$252.18,-0.56,-0.222%,"410,559,515,557"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$174.25,-1.41,-0.803%,"402,391,946,602"
ABBV,AbbVie Inc. Common Stock,$220.43,1.76,0.805%,"389,584,594,432"
BAC,Bank of America Corporation Common Stock,$53.08,1.27,2.451%,"387,616,463,794"
