Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$211.50,3.67,1.766%,"5,139,450,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$397.99,-0.05,-0.013%,"4,822,046,840,000"
GOOG,Alphabet Inc. Class C Capital Stock,$395.30,0.16,0.04%,"4,789,454,800,000"
AAPL,Apple Inc. Common Stock,$287.44,-0.07,-0.024%,"4,221,733,608,640"
MSFT,Microsoft Corporation Common Stock,$420.77,6.81,1.645%,"3,125,662,470,402"
AMZN,"Amazon.com, Inc. Common Stock",$271.17,-3.82,-1.389%,"2,917,005,365,760"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$414.15,-5.35,-1.275%,"2,147,991,005,992"
AVGO,Broadcom Inc. Common Stock,$412.56,-12.88,-3.027%,"1,953,334,705,991"
META,"Meta Platforms, Inc. Class A Common Stock",$616.81,3.93,0.641%,"1,565,724,878,140"
TSLA,"Tesla, Inc. Common Stock",$411.79,13.06,3.275%,"1,546,569,532,839"
BRK/A,Berkshire Hathaway Inc.,"$716,250.00","10,310.00",1.46%,"1,053,513,502,500"
BRK/B,Berkshire Hathaway Inc.,$475.08,5.25,1.117%,"1,048,174,406,135"
WMT,Walmart Inc. Common Stock,$130.20,0.12,0.092%,"1,038,006,805,630"
LLY,Eli Lilly and Company Common Stock,$974.96,-12.09,-1.225%,"918,160,201,194"
JPM,JP Morgan Chase & Co. Common Stock,$306.27,-8.63,-2.741%,"820,653,961,991"
MU,"Micron Technology, Inc. Common Stock",$646.63,-19.96,-2.994%,"729,226,669,398"
AMD,"Advanced Micro Devices, Inc. Common Stock",$408.46,-12.93,-3.068%,"665,928,177,670"
V,Visa Inc.,$321.28,2.48,0.778%,"608,654,665,225"
XOM,Exxon Mobil Corporation Common Stock,$146.58,-2.11,-1.419%,"607,566,355,006"
ASML,ASML Holding N.V. New York Registry Shares,"$1,516.60",-28.14,-1.822%,"584,524,430,739"
AZN,AstraZeneca PLC Ordinary Shares,$182.52,-2.40,-1.298%,"566,076,971,220"
ORCL,Oracle Corporation Common Stock,$194.59,0.56,0.289%,"559,649,791,140"
INTC,Intel Corporation Common Stock,$109.62,-3.39,-3.00%,"550,950,120,000"
JNJ,Johnson & Johnson Common Stock,$222.51,-2.11,-0.939%,"535,629,848,217"
COST,Costco Wholesale Corporation Common Stock,"$1,012.06",16.31,1.638%,"449,002,989,632"
MA,Mastercard Incorporated Common Stock,$500.94,9.05,1.84%,"442,622,496,324"
CAT,"Caterpillar, Inc. Common Stock",$895.69,-31.24,-3.37%,"416,753,210,399"
BAC,Bank of America Corporation Common Stock,$52.75,-0.85,-1.586%,"374,345,156,840"
NFLX,"Netflix, Inc. Common Stock",$88.25,-0.02,-0.023%,"371,602,970,096"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$92.16,0.52,0.567%,"364,022,142,751"
CVX,Chevron Corporation Common Stock,$182.50,-2.66,-1.437%,"363,592,114,700"
ABBV,AbbVie Inc. Common Stock,$202.71,-2.32,-1.132%,"358,545,821,442"
LRCX,Lam Research Corporation Common Stock,$286.52,-10.65,-3.584%,"358,313,602,920"
PG,Procter & Gamble Company (The) Common Stock,$146.06,-1.84,-1.244%,"340,115,166,727"
KO,Coca-Cola Company (The) Common Stock,$78.43,-0.80,-1.01%,"337,574,710,143"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$369.74,2.46,0.67%,"335,777,311,935"
PLTR,Palantir Technologies Inc. Class A Common Stock,$137.05,3.26,2.437%,"328,551,606,448"
AMAT,"Applied Materials, Inc. Common Stock",$410.64,-17.98,-4.195%,"325,887,955,785"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$141.00,-0.44,-0.311%,"325,608,404,424"
HD,"Home Depot, Inc. (The) Common Stock",$322.64,-0.41,-0.127%,"321,358,363,577"
GE,GE Aerospace Common Stock,$302.63,-3.20,-1.046%,"315,745,147,428"
HSBC,"HSBC Holdings, plc. Common Stock",$88.97,-2.43,-2.659%,"305,616,218,069"
MS,Morgan Stanley Common Stock,$190.17,-3.18,-1.645%,"299,952,253,649"
GEV,GE Vernova Inc. Common Stock,"$1,045.63",-73.33,-6.553%,"280,981,688,372"
NVS,Novartis AG Common Stock,$145.39,-2.97,-2.002%,"277,426,172,610"
MRK,"Merck & Company, Inc. Common Stock (new)",$112.30,-1.26,-1.11%,"277,361,281,805"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$925.87,-11.48,-1.225%,"273,138,520,881"
PM,Philip Morris International Inc Common Stock,$171.11,0.58,0.34%,"266,685,004,139"
TXN,Texas Instruments Incorporated Common Stock,$285.24,-4.20,-1.451%,"259,594,867,705"
RY,Royal Bank Of Canada Common Stock,$181.35,-0.28,-0.154%,"253,259,765,226"
TM,Toyota Motor Corporation Common Stock,$189.00,-6.05,-3.102%,"246,624,772,653"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$84.24,-2.96,-3.394%,"244,777,534,710"
WFC,Wells Fargo & Company Common Stock,$79.16,-1.26,-1.567%,"242,244,600,345"
RTX,RTX Corporation Common Stock,$176.78,0.04,0.023%,"238,066,696,402"
CCZ,Comcast Holdings ZONES,$65.80,-0.05,-0.076%,"235,157,452,726"
KLAC,KLA Corporation Common Stock,"$1,763.25",-53.04,-2.92%,"230,328,976,403"
LIN,Linde plc Ordinary Shares,$493.85,-8.02,-1.598%,"228,454,782,335"
ARM,Arm Holdings plc American Depositary Shares,$213.31,-23.99,-10.11%,"225,951,603,627"
C,"Citigroup, Inc. Common Stock",$129.09,1.49,1.168%,"225,590,842,359"
AXP,American Express Company Common Stock,$318.69,-3.21,-0.997%,"217,450,614,120"
IBM,International Business Machines Corporation Common Stock,$231.31,5.57,2.467%,"217,404,864,117"
SAP,SAP  SE ADS,$174.71,1.58,0.913%,"214,631,974,373"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$18.00,-0.39,-2.121%,"213,618,796,560"
