Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$202.06,0.38,0.188%,"4,910,058,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$337.42,-4.26,-1.247%,"4,081,769,740,000"
GOOG,Alphabet Inc. Class C Capital Stock,$335.40,-4.00,-1.179%,"4,057,333,800,000"
AAPL,Apple Inc. Common Stock,$273.05,2.82,1.044%,"4,008,685,277,000"
MSFT,Microsoft Corporation Common Stock,$418.07,-4.72,-1.116%,"3,104,432,747,803"
AMZN,"Amazon.com, Inc. Common Stock",$248.28,-2.28,-0.91%,"2,670,065,636,656"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$366.24,-4.26,-1.15%,"1,899,505,556,041"
AVGO,Broadcom Inc. Common Stock,$399.63,-6.91,-1.70%,"1,892,115,446,372"
META,"Meta Platforms, Inc. Class A Common Stock",$670.91,-17.64,-2.562%,"1,703,053,578,887"
TSLA,"Tesla, Inc. Common Stock",$392.50,-8.12,-2.027%,"1,472,829,553,720"
BRK/B,Berkshire Hathaway Inc.,$472.08,-2.50,-0.527%,"1,041,555,472,022"
BRK/A,Berkshire Hathaway Inc.,"$706,750.010000000009","-4,808.81",-0.676%,"1,039,540,214,209"
WMT,Walmart Inc. Common Stock,$127.92,0.42,0.329%,"1,019,829,727,928"
LLY,Eli Lilly and Company Common Stock,$919.90,-7.13,-0.769%,"869,138,888,632"
JPM,JP Morgan Chase & Co. Common Stock,$316.99,6.70,2.159%,"850,236,800,197"
AZN,AstraZeneca PLC Ordinary Shares,$200.69,-4.11,-2.007%,"622,430,349,299"
XOM,Exxon Mobil Corporation Common Stock,$147.68,1.24,0.847%,"615,347,626,739"
V,Visa Inc.,$313.94,-3.08,-0.972%,"601,511,961,526"
ASML,ASML Holding N.V. New York Registry Shares,"$1,476.50",16.70,1.144%,"569,069,182,373"
JNJ,Johnson & Johnson Common Stock,$230.69,-3.49,-1.49%,"555,642,983,491"
ORCL,Oracle Corporation Common Stock,$177.58,2.52,1.44%,"510,728,248,680"
MU,"Micron Technology, Inc. Common Stock",$448.42,-6.65,-1.461%,"505,698,503,149"
MA,Mastercard Incorporated Common Stock,$516.65,-4.65,-0.892%,"460,754,830,478"
AMD,"Advanced Micro Devices, Inc. Common Stock",$274.95,-3.44,-1.236%,"448,261,647,286"
COST,Costco Wholesale Corporation Common Stock,$997.84,-2.05,-0.205%,"442,694,250,514"
NFLX,"Netflix, Inc. Common Stock",$94.83,-2.48,-2.549%,"399,310,024,410"
BAC,Bank of America Corporation Common Stock,$53.95,0.04,0.074%,"385,511,010,315"
CAT,"Caterpillar, Inc. Common Stock",$798.40,3.75,0.472%,"371,485,405,869"
CVX,Chevron Corporation Common Stock,$183.25,-0.74,-0.402%,"365,086,328,870"
ABBV,AbbVie Inc. Common Stock,$203.71,-4.67,-2.241%,"360,314,583,819"
HD,"Home Depot, Inc. (The) Common Stock",$350.99,1.59,0.455%,"349,595,747,681"
PLTR,Palantir Technologies Inc. Class A Common Stock,$145.89,-0.50,-0.342%,"348,774,950,028"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$87.71,1.46,1.693%,"346,445,118,714"
PG,Procter & Gamble Company (The) Common Stock,$144.49,-2.44,-1.661%,"335,794,858,976"
INTC,Intel Corporation Common Stock,$65.70,-2.80,-4.088%,"329,375,475,955"
LRCX,Lam Research Corporation Common Stock,$263.16,-4.44,-1.659%,"328,626,576,360"
KO,Coca-Cola Company (The) Common Stock,$75.48,-0.26,-0.343%,"324,877,459,156"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$140.17,-0.84,-0.596%,"323,691,702,469"
GE,GE Aerospace Common Stock,$303.60,-0.53,-0.174%,"317,210,267,167"
HSBC,"HSBC Holdings, plc. Common Stock",$91.59,-0.57,-0.618%,"314,616,043,755"
AMAT,"Applied Materials, Inc. Common Stock",$391.62,-5.32,-1.34%,"310,793,496,115"
MS,Morgan Stanley Common Stock,$190.70,1.88,0.996%,"301,570,465,430"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$323.48,-1.15,-0.354%,"293,614,980,400"
MRK,"Merck & Company, Inc. Common Stock (new)",$117.10,-1.97,-1.654%,"289,387,447,738"
NVS,Novartis AG Common Stock,$150.99,-0.98,-0.645%,"288,111,822,012"
TM,Toyota Motor Corporation Common Stock,$215.25,-1.95,-0.898%,"280,878,213,299"
