Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$196.93,1.38,0.706%,"4,765,706,000,000"
AAPL,Apple Inc. Common Stock,$310.66,-2.00,-0.64%,"4,562,774,014,960"
GOOGL,Alphabet Inc. Class A Common Stock,$367.03,0.57,0.156%,"4,446,935,480,000"
GOOG,Alphabet Inc. Class C Capital Stock,$363.62,-1.28,-0.351%,"4,405,619,920,000"
MSFT,Microsoft Corporation Common Stock,$388.84,2.10,0.543%,"2,888,472,550,303"
AMZN,"Amazon.com, Inc. Common Stock",$245.98,1.82,0.745%,"2,646,033,779,067"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$432.57,-19.22,-4.254%,"2,243,526,426,323"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$149.47,-10.95,-6.826%,"1,956,689,942,149"
AVGO,Broadcom Inc. Common Stock,$370.78,-3.12,-0.834%,"1,764,015,585,814"
META,"Meta Platforms, Inc. Class A Common Stock",$615.58,15.29,2.547%,"1,562,602,617,476"
TSLA,"Tesla, Inc. Common Stock",$402.90,-16.87,-4.019%,"1,513,181,147,626"
LLY,Eli Lilly and Company Common Stock,"$1,235.56",35.50,2.958%,"1,163,578,011,597"
BRK/B,Berkshire Hathaway Inc.,$504.00,-2.58,-0.509%,"1,111,980,930,984"
BRK/A,Berkshire Hathaway Inc.,"$756,000.00","-1,000.00",-0.132%,"1,111,980,744,000"
MU,"Micron Technology, Inc. Common Stock",$938.38,-46.37,-4.709%,"1,059,799,945,035"
JPM,JP Morgan Chase & Co. Common Stock,$339.22,1.50,0.444%,"908,943,863,214"
WMT,Walmart Inc. Common Stock,$111.54,0.89,0.804%,"887,644,148,949"
AMD,"Advanced Micro Devices, Inc. Common Stock",$516.11,-35.94,-6.51%,"841,569,295,794"
ASML,ASML Holding N.V. New York Registry Shares,"$1,747.28",-77.79,-4.262%,"673,432,577,701"
V,Visa Inc.,$352.20,-5.05,-1.414%,"667,231,614,455"
JNJ,Johnson & Johnson Common Stock,$267.24,7.91,3.05%,"643,304,663,330"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$51.51,0.02,0.039%,"624,095,160,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$51.07,-0.17,-0.332%,"618,764,120,000"
AZN,AstraZeneca PLC Ordinary Shares,$193.12,2.96,1.557%,"598,952,359,643"
XOM,ExxonMobil Holdings Corporation Common Stock,$141.69,5.25,3.848%,"587,297,563,384"
INTC,Intel Corporation Common Stock,$110.39,-11.81,-9.664%,"554,820,140,000"
MA,Mastercard Incorporated Common Stock,$531.62,-1.48,-0.278%,"469,730,848,995"
ABBV,AbbVie Inc. Common Stock,$254.65,-0.11,-0.043%,"449,913,791,868"
