Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$200.09,5.12,2.626%,"4,842,178,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$357.37,3.72,1.052%,"4,329,894,920,000"
GOOG,Alphabet Inc. Class C Capital Stock,$353.33,2.05,0.584%,"4,280,946,280,000"
AAPL,Apple Inc. Common Stock,$289.36,7.62,2.705%,"4,249,933,332,160"
MSFT,Microsoft Corporation Common Stock,$373.02,4.45,1.207%,"2,770,954,713,286"
AMZN,"Amazon.com, Inc. Common Stock",$238.34,-1.80,-0.75%,"2,563,849,462,976"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$477.57,22.47,4.937%,"2,476,919,147,003"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$170.86,6.67,4.062%,"2,236,703,308,460"
AVGO,Broadcom Inc. Common Stock,$377.75,5.30,1.423%,"1,797,175,919,795"
TSLA,"Tesla, Inc. Common Stock",$420.60,8.76,2.127%,"1,579,657,460,143"
META,"Meta Platforms, Inc. Class A Common Stock",$563.29,0.69,0.123%,"1,429,868,462,910"
MU,"Micron Technology, Inc. Common Stock","$1,154.29",9.01,0.787%,"1,303,647,220,268"
LLY,Eli Lilly and Company Common Stock,"$1,199.43",-30.50,-2.48%,"1,129,552,894,599"
BRK/B,Berkshire Hathaway Inc.,$500.39,4.39,0.885%,"1,104,016,146,935"
BRK/A,Berkshire Hathaway Inc.,"$748,850.00","5,340.00",0.718%,"1,101,463,994,900"
AMD,"Advanced Micro Devices, Inc. Common Stock",$580.91,41.42,7.678%,"947,232,217,201"
WMT,Walmart Inc. Common Stock,$113.26,-1.34,-1.169%,"901,332,045,095"
JPM,JP Morgan Chase & Co. Common Stock,$327.33,-2.06,-0.625%,"877,084,472,454"
ASML,ASML Holding N.V. New York Registry Shares,"$1,989.44",106.33,5.647%,"766,765,319,458"
INTC,Intel Corporation Common Stock,$139.63,7.91,6.005%,"701,780,380,000"
V,Visa Inc.,$343.09,1.44,0.421%,"649,973,011,367"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$50.89,0.78,1.557%,"616,583,240,000"
JNJ,Johnson & Johnson Common Stock,$253.97,-4.54,-1.756%,"611,360,894,125"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$50.30,0.39,0.781%,"609,434,800,000"
AZN,AstraZeneca PLC Ordinary Shares,$189.62,-1.33,-0.697%,"588,097,278,560"
AMAT,"Applied Materials, Inc. Common Stock",$723.00,28.36,4.083%,"574,032,667,890"
XOM,Exxon Mobil Corporation Common Stock,$136.72,0.66,0.485%,"566,697,175,989"
LRCX,Lam Research Corporation Common Stock,$433.33,22.42,5.456%,"541,909,931,430"
CAT,"Caterpillar, Inc. Common Stock","$1,064.90",31.71,3.069%,"490,532,368,987"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$117.46,-0.24,-0.204%,"462,960,915,751"
MA,Mastercard Incorporated Common Stock,$513.60,3.96,0.777%,"453,808,667,928"
ABBV,AbbVie Inc. Common Stock,$251.64,-2.67,-1.05%,"444,595,745,476"
ORCL,Oracle Corporation Common Stock,$146.55,-1.21,-0.819%,"422,133,025,050"
COST,Costco Wholesale Corporation Common Stock,$935.47,-11.21,-1.184%,"414,861,116,778"
BAC,Bank of America Corporation Common Stock,$56.98,-0.90,-1.555%,"404,363,735,294"
KLAC,KLA Corporation Common Stock,$301.71,23.32,8.377%,"394,116,293,609"
GE,GE Aerospace Common Stock,$373.73,0.02,0.005%,"389,926,424,837"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$415.63,-4.19,-0.998%,"377,452,058,635"
ARM,Arm Holdings plc American Depositary Shares,$354.57,10.99,3.199%,"377,282,070,702"
HD,"Home Depot, Inc. (The) Common Stock",$352.68,1.87,0.533%,"351,663,111,408"
KO,Coca-Cola Company (The) Common Stock,$81.27,-1.38,-1.67%,"349,798,504,314"
PG,Procter & Gamble Company (The) Common Stock,$146.64,-1.81,-1.219%,"341,465,754,134"
SNDK,Sandisk Corporation Common Stock,"$2,273.73",223.34,10.893%,"336,716,125,457"
CVX,Chevron Corporation Common Stock,$165.76,-2.71,-1.609%,"330,127,240,056"
MS,Morgan Stanley Common Stock,$209.04,-2.68,-1.266%,"329,715,618,146"
HSBC,"HSBC Holdings, plc. Common Stock",$95.09,0.01,0.011%,"326,797,017,109"
MRK,"Merck & Company, Inc. Common Stock (new)",$128.50,-0.88,-0.68%,"317,372,437,328"
GEV,GE Vernova Inc. Common Stock,"$1,174.86",72.35,6.562%,"315,708,373,326"
NFLX,"Netflix, Inc. Common Stock",$71.40,-2.38,-3.226%,"300,651,014,899"
NVS,Novartis AG Common Stock,$156.72,-0.87,-0.552%,"299,045,531,133"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,011.37",-8.84,-0.866%,"298,361,655,377"
RY,Royal Bank Of Canada Common Stock,$206.97,2.18,1.065%,"287,642,205,090"
PM,Philip Morris International Inc Common Stock,$180.91,-1.96,-1.072%,"281,958,880,830"
PLTR,Palantir Technologies Inc. Class A Common Stock,$116.67,0.97,0.838%,"279,694,388,357"
DELL,Dell Technologies Inc. Class C Common Stock ,$431.46,16.85,4.064%,"279,632,673,797"
PANW,"Palo Alto Networks, Inc. Common Stock",$341.02,9.02,2.717%,"277,931,300,000"
TXN,Texas Instruments Incorporated Common Stock,$298.07,12.59,4.41%,"271,271,358,213"
