Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$197.2999,4.4499,2.307%,"4,794,387,570,000"
AAPL,Apple Inc. Common Stock,$273.56,1.42,0.522%,"4,016,172,658,400"
GOOGL,Alphabet Inc. Class A Common Stock,$311.195,0.295,0.095%,"3,764,525,915,000"
GOOG,Alphabet Inc. Class C Capital Stock,$311.185,0.265,0.085%,"3,764,404,945,000"
MSFT,Microsoft Corporation Common Stock,$398.26,9.26,2.38%,"2,957,331,035,808"
AMZN,"Amazon.com, Inc. Common Stock",$210.34,1.78,0.853%,"2,257,983,255,796"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$388.055,2.305,0.598%,"2,012,665,359,490"
META,"Meta Platforms, Inc. Class A Common Stock",$652.34,13.04,2.04%,"1,650,130,211,386"
AVGO,Broadcom Inc. Common Stock,$333.96,8.47,2.602%,"1,583,395,797,914"
TSLA,"Tesla, Inc. Common Stock",$415.92,6.54,1.598%,"1,560,711,510,785"
BRK/B,Berkshire Hathaway Inc.,$493.46,-1.05,-0.212%,"1,088,726,409,134"
BRK/A,Berkshire Hathaway Inc.,"$740,020.030000000028","-1,179.97",-0.159%,"1,088,476,221,606"
WMT,Walmart Inc. Common Stock,$126.105,-0.645,-0.509%,"1,005,077,904,995"
LLY,Eli Lilly and Company Common Stock,"$1,030.57",-11.58,-1.111%,"972,195,856,329"
JPM,JP Morgan Chase & Co. Common Stock,$303.35,6.05,2.035%,"818,144,770,956"
AZN,AstraZeneca PLC Ordinary Shares,$206.55,-0.06,-0.029%,"640,604,856,484"
XOM,Exxon Mobil Corporation Common Stock,$149.165,-0.095,-0.064%,"621,535,270,467"
ASML,ASML Holding N.V. New York Registry Shares,"$1,528.775",30.975,2.068%,"601,242,319,043"
V,Visa Inc.,$312.735,5.515,1.795%,"599,203,170,312"
JNJ,Johnson & Johnson Common Stock,$244.575,-1.705,-0.692%,"589,401,032,272"
MU,"Micron Technology, Inc. Common Stock",$430.11,12.10,2.895%,"484,092,788,249"
MA,Mastercard Incorporated Common Stock,$509.34,11.34,2.277%,"454,235,682,485"
COST,Costco Wholesale Corporation Common Stock,$994.5503,-3.8797,-0.389%,"441,450,455,871"
ORCL,Oracle Corporation Common Stock,$149.46,3.32,2.272%,"429,561,640,860"
ABBV,AbbVie Inc. Common Stock,$226.78,-1.66,-0.727%,"400,985,368,541"
PG,Procter & Gamble Company (The) Common Stock,$163.4408,-1.8392,-1.113%,"379,836,531,157"
BAC,Bank of America Corporation Common Stock,$51.585,1.175,2.331%,"376,699,232,947"
HD,"Home Depot, Inc. (The) Common Stock",$376.21,-8.27,-2.151%,"374,521,375,772"
CVX,Chevron Corporation Common Stock,$184.105,-1.235,-0.666%,"370,699,393,616"
GE,GE Aerospace Common Stock,$344.1699,-1.4701,-0.425%,"360,970,075,961"
CAT,"Caterpillar, Inc. Common Stock",$769.425,1.195,0.156%,"358,003,705,424"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$152.14,-0.97,-0.634%,"351,333,777,653"
NFLX,"Netflix, Inc. Common Stock",$82.775,4.735,6.067%,"349,489,471,966"
KO,Coca-Cola Company (The) Common Stock,$80.215,-0.505,-0.626%,"344,982,500,980"
