Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$170.78,-3.40,-1.952%,"4,149,954,000,000"
MSFT,Microsoft Corporation Common Stock,$505.12,-1.57,-0.31%,"3,754,641,001,360"
AAPL,Apple Inc. Common Stock,$229.72,-2.42,-1.042%,"3,409,134,390,800"
GOOG,Alphabet Inc. Class C Capital Stock,$211.99,-1.54,-0.721%,"2,563,807,060,000"
GOOGL,Alphabet Inc. Class A Common Stock,$211.35,-1.56,-0.733%,"2,556,066,900,000"
AMZN,"Amazon.com, Inc. Common Stock",$225.34,-3.66,-1.598%,"2,403,231,291,938"
META,"Meta Platforms, Inc. Class A Common Stock",$735.11,-3.59,-0.486%,"1,846,700,319,687"
AVGO,Broadcom Inc. Common Stock,$298.24,0.85,0.286%,"1,402,763,184,777"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$228.39,-2.48,-1.074%,"1,184,555,388,937"
BRK/B,Berkshire Hathaway Inc.,$501.14,-1.84,-0.366%,"1,105,670,880,463"
BRK/A,Berkshire Hathaway Inc.,"$751,128.290000000037","-4,151.71",-0.55%,"1,104,815,072,425"
TSLA,"Tesla, Inc. Common Stock",$329.36,-4.51,-1.351%,"1,062,333,846,081"
JPM,JP Morgan Chase & Co. Common Stock,$299.70,-1.72,-0.571%,"824,101,230,044"
WMT,Walmart Inc. Common Stock,$97.85,0.87,0.897%,"780,883,917,347"
LLY,Eli Lilly and Company Common Stock,$735.19,2.61,0.356%,"695,825,544,649"
V,Visa Inc.,$350.07,-1.71,-0.486%,"679,115,459,533"
ORCL,Oracle Corporation Common Stock,$225.30,-0.83,-0.367%,"632,830,074,900"
MA,Mastercard Incorporated Common Stock,$591.87,-3.42,-0.575%,"535,057,485,965"
NFLX,"Netflix, Inc. Common Stock","$1,214.11",5.86,0.485%,"515,907,325,942"
XOM,Exxon Mobil Corporation Common Stock,$114.69,0.40,0.35%,"488,951,800,838"
JNJ,Johnson & Johnson Common Stock,$178.06,0.89,0.502%,"428,828,819,548"
COST,Costco Wholesale Corporation Common Stock,$938.82,-4.50,-0.477%,"416,345,157,879"
HD,"Home Depot, Inc. (The) Common Stock",$406.31,-0.46,-0.113%,"404,435,548,543"
ABBV,AbbVie Inc. Common Stock,$211.92,1.52,0.722%,"374,369,024,976"
