Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$218.29,-0.07,-0.032%,"5,260,789,000,000"
AAPL,Apple Inc. Common Stock,$332.27,5.70,1.745%,"4,849,208,188,600"
GOOGL,Alphabet Inc. Class A Common Stock,$338.50,5.90,1.774%,"4,139,855,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$335.45,5.06,1.532%,"4,102,553,500,000"
MSFT,Microsoft Corporation Common Stock,$495.63,3.19,0.648%,"3,680,323,111,704"
AMZN,"Amazon.com, Inc. Common Stock",$256.78,4.89,1.941%,"2,769,709,599,018"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$433.24,5.21,1.217%,"2,247,001,384,609"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$151.21,3.03,2.045%,"2,052,346,357,916"
AVGO,Broadcom Inc. Common Stock,$361.99,1.16,0.321%,"1,722,196,455,874"
META,"Meta Platforms, Inc. Class A Common Stock",$648.03,3.65,0.566%,"1,650,860,458,987"
TSLA,"Tesla, Inc. Common Stock",$365.44,1.88,0.517%,"1,443,322,599,663"
SKHY,SK hynix Inc. American Depositary Shares,$190.07,1.77,0.94%,"1,385,354,655,850"
BRK/A,Berkshire Hathaway Inc.,"$766,000.00","4,755.00",0.625%,"1,126,689,484,000"
BRK/B,Berkshire Hathaway Inc.,$510.37,3.37,0.665%,"1,126,035,134,417"
MU,"Micron Technology, Inc. Common Stock",$975.26,-2.15,-0.22%,"1,101,451,964,444"
LLY,Eli Lilly and Company Common Stock,"$1,115.70",-7.30,-0.65%,"1,050,272,077,421"
JPM,JP Morgan Chase & Co. Common Stock,$356.23,2.67,0.755%,"946,925,668,245"
WMT,Walmart Inc. Common Stock,$107.15,1.42,1.343%,"850,100,909,723"
AMD,"Advanced Micro Devices, Inc. Common Stock",$516.13,12.53,2.488%,"842,569,343,427"
XOM,ExxonMobil Holdings Corporation Common Stock,$165.99,0.76,0.46%,"682,536,266,240"
V,Visa Inc.,$370.45,3.24,0.882%,"661,903,473,101"
ASML,ASML Holding N.V. New York Registry Shares,"$1,698.30",10.87,0.644%,"654,554,820,470"
JNJ,Johnson & Johnson Common Stock,$265.58,-0.77,-0.289%,"640,020,869,391"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$48.17,0.55,1.155%,"589,119,100,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.01,0.52,1.095%,"587,162,300,000"
INTC,Intel Corporation Common Stock,$102.94,2.62,2.612%,"544,045,055,462"
MA,Mastercard Incorporated Common Stock,$569.19,3.82,0.676%,"498,616,097,749"
ABBV,AbbVie Inc. Common Stock,$257.12,2.12,0.831%,"454,361,196,319"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$112.13,4.69,4.365%,"442,082,266,069"
BAC,Bank of America Corporation Common Stock,$62.69,0.13,0.208%,"438,375,395,002"
ORCL,Oracle Corporation Common Stock,$150.28,-2.66,-1.739%,"432,877,181,880"
CVX,Chevron Corporation Common Stock,$214.06,1.30,0.611%,"422,933,598,912"
PLTR,Palantir Technologies Inc. Class A Common Stock,$167.23,1.37,0.826%,"401,695,403,460"
COST,Costco Wholesale Corporation Common Stock,$904.77,2.39,0.265%,"401,246,317,495"
KO,Coca-Cola Company (The) Common Stock,$88.29,0.46,0.524%,"379,872,072,664"
CAT,"Caterpillar, Inc. Common Stock",$818.57,13.57,1.686%,"376,276,073,889"
LRCX,Lam Research Corporation Common Stock,$298.22,0.21,0.07%,"373,168,948,620"
AMAT,"Applied Materials, Inc. Common Stock",$456.49,2.48,0.546%,"362,269,296,755"
HSBC,"HSBC Holdings, plc. Common Stock",$105.30,1.60,1.543%,"361,530,528,992"
DELL,Dell Technologies Inc. Class C Common Stock ,$567.29,60.67,11.975%,"360,690,214,948"
MRK,"Merck & Company, Inc. Common Stock (new)",$143.93,-0.78,-0.539%,"355,100,013,857"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$379.09,-9.19,-2.367%,"340,269,230,549"
PG,Procter & Gamble Company (The) Common Stock,$145.27,2.30,1.609%,"337,670,390,626"
