Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$204.87,4.45,2.22%,"4,957,854,000,000"
AAPL,Apple Inc. Common Stock,$295.63,4.05,1.389%,"4,342,023,054,280"
GOOGL,Alphabet Inc. Class A Common Stock,$357.77,1.39,0.39%,"4,334,741,320,000"
GOOG,Alphabet Inc. Class C Capital Stock,$356.56,3.24,0.917%,"4,320,080,960,000"
MSFT,Microsoft Corporation Common Stock,$390.34,-7.02,-1.767%,"2,899,615,202,359"
AMZN,"Amazon.com, Inc. Common Stock",$241.51,3.51,1.475%,"2,597,949,499,888"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$421.07,12.32,3.014%,"2,183,881,619,927"
AVGO,Broadcom Inc. Common Stock,$385.57,13.47,3.62%,"1,834,380,196,943"
TSLA,"Tesla, Inc. Common Stock",$399.15,17.56,4.602%,"1,499,097,183,110"
META,"Meta Platforms, Inc. Class A Common Stock",$568.43,-2.55,-0.447%,"1,442,915,958,693"
MU,"Micron Technology, Inc. Common Stock",$995.87,103.99,11.66%,"1,123,076,509,369"
LLY,Eli Lilly and Company Common Stock,"$1,160.95",24.58,2.163%,"1,093,314,685,296"
BRK/B,Berkshire Hathaway Inc.,$485.79,2.11,0.436%,"1,071,804,000,918"
BRK/A,Berkshire Hathaway Inc.,"$726,581.00",-419.00,-0.058%,"1,068,709,101,794"
WMT,Walmart Inc. Common Stock,$120.50,-0.09,-0.075%,"958,948,538,178"
JPM,JP Morgan Chase & Co. Common Stock,$313.49,4.35,1.407%,"840,000,034,429"
AMD,"Advanced Micro Devices, Inc. Common Stock",$488.45,36.05,7.969%,"796,466,882,120"
ASML,ASML Holding N.V. New York Registry Shares,"$1,899.48",165.29,9.531%,"732,093,146,314"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$50.25,0.40,0.802%,"608,829,000,000"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$50.24,0.22,0.44%,"608,707,840,000"
XOM,Exxon Mobil Corporation Common Stock,$146.60,-4.02,-2.669%,"607,649,253,949"
V,Visa Inc.,$319.05,-3.91,-1.211%,"604,430,001,681"
INTC,Intel Corporation Common Stock,$116.96,9.92,9.268%,"587,840,960,000"
JNJ,Johnson & Johnson Common Stock,$238.33,-0.16,-0.067%,"573,712,020,698"
AZN,AstraZeneca PLC Ordinary Shares,$182.28,3.32,1.855%,"565,332,622,803"
ORCL,Oracle Corporation Common Stock,$184.10,-17.16,-8.526%,"529,480,068,600"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$121.83,3.03,2.551%,"480,184,985,237"
LRCX,Lam Research Corporation Common Stock,$362.52,40.72,12.654%,"453,356,998,920"
AMAT,"Applied Materials, Inc. Common Stock",$552.64,55.63,11.193%,"438,773,739,395"
COST,Costco Wholesale Corporation Common Stock,$975.69,-7.68,-0.781%,"432,697,834,275"
MA,Mastercard Incorporated Common Stock,$486.51,-2.57,-0.525%,"429,872,381,296"
CAT,"Caterpillar, Inc. Common Stock",$897.63,41.47,4.844%,"413,481,613,648"
ABBV,AbbVie Inc. Common Stock,$224.77,-0.18,-0.08%,"397,122,022,376"
BAC,Bank of America Corporation Common Stock,$55.16,0.62,1.137%,"391,447,940,309"
CVX,Chevron Corporation Common Stock,$185.82,-3.98,-2.097%,"370,078,690,560"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$405.55,-1.91,-0.469%,"368,297,963,042"
ARM,Arm Holdings plc American Depositary Shares,$342.23,34.80,11.32%,"364,151,628,892"
KO,Coca-Cola Company (The) Common Stock,$82.53,-1.06,-1.268%,"355,221,736,939"
GE,GE Aerospace Common Stock,$332.76,14.05,4.408%,"347,180,898,319"
PG,Procter & Gamble Company (The) Common Stock,$148.34,-0.71,-0.476%,"345,424,372,397"
NFLX,"Netflix, Inc. Common Stock",$81.27,-0.73,-0.89%,"342,211,596,371"
MS,Morgan Stanley Common Stock,$212.66,6.00,2.903%,"335,425,389,183"
HD,"Home Depot, Inc. (The) Common Stock",$326.01,7.09,2.223%,"325,070,009,499"
KLAC,KLA Corporation Common Stock,"$2,411.64",276.00,12.924%,"315,026,554,744"
PLTR,Palantir Technologies Inc. Class A Common Stock,$131.08,0.87,0.668%,"314,239,653,945"
HSBC,"HSBC Holdings, plc. Common Stock",$90.72,4.56,5.292%,"311,627,552,020"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,035.64",34.35,3.431%,"305,521,485,484"
MRK,"Merck & Company, Inc. Common Stock (new)",$120.76,1.67,1.402%,"298,255,996,355"
NVS,Novartis AG Common Stock,$153.92,5.80,3.916%,"293,702,706,432"
PM,Philip Morris International Inc Common Stock,$180.77,-2.18,-1.192%,"281,740,682,591"
SNDK,Sandisk Corporation Common Stock,"$1,881.51",238.28,14.501%,"278,632,360,575"
RY,Royal Bank Of Canada Common Stock,$199.27,1.66,0.84%,"276,940,919,980"
TXN,Texas Instruments Incorporated Common Stock,$297.10,15.09,5.351%,"270,388,568,206"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$112.69,-2.69,-2.331%,"262,988,711,868"
IBM,International Business Machines Corporation Common Stock,$274.85,2.49,0.914%,"258,327,469,208"
DELL,Dell Technologies Inc. Class C Common Stock ,$391.45,21.62,5.846%,"253,701,873,077"
WFC,Wells Fargo & Company Common Stock,$82.40,0.43,0.525%,"252,159,614,306"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$85.85,-0.20,-0.232%,"249,455,737,830"
RTX,RTX Corporation Common Stock,$184.21,6.80,3.833%,"248,072,554,272"
MRVL,"Marvell Technology, Inc. Common Stock",$280.71,28.12,11.133%,"245,565,108,000"
GEV,GE Vernova Inc. Common Stock,$906.79,39.70,4.579%,"243,672,604,266"
LIN,Linde plc Ordinary Shares,$515.44,6.28,1.233%,"238,442,306,382"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$20.08,0.41,2.084%,"238,303,635,274"
C,"Citigroup, Inc. Common Stock",$138.07,4.69,3.516%,"235,489,010,177"
CCZ,Comcast Holdings ZONES,$65.28,1.37,2.144%,"233,299,065,562"
TM,Toyota Motor Corporation Common Stock,$174.95,2.92,1.697%,"228,291,026,326"
PANW,"Palo Alto Networks, Inc. Common Stock",$279.53,16.31,6.196%,"227,816,950,000"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$88.00,5.05,6.088%,"223,472,179,744"
AXP,American Express Company Common Stock,$318.49,5.15,1.644%,"217,314,148,831"
QCOM,QUALCOMM Incorporated Common Stock,$202.96,11.76,6.151%,"213,919,840,000"
MCD,McDonald's Corporation Common Stock,$284.77,2.25,0.796%,"202,330,753,467"
TMUS,"T-Mobile US, Inc. Common Stock",$185.82,0.27,0.146%,"201,095,280,513"
SAP,SAP  SE ADS,$163.64,-6.66,-3.911%,"201,032,432,524"
ADI,"Analog Devices, Inc. Common Stock",$412.13,19.46,4.956%,"200,743,181,795"
ANET,"Arista Networks, Inc. Common Stock",$156.40,4.64,3.057%,"196,939,285,545"
PEP,"PepsiCo, Inc. Common Stock",$143.73,-0.59,-0.409%,"196,445,609,915"
NVO,Novo Nordisk A/S Common Stock,$43.96,1.15,2.686%,"196,281,400,000"
VZ,Verizon Communications Inc. Common Stock,$46.94,-0.01,-0.021%,"196,000,735,235"
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),$868.09,52.10,6.385%,"194,650,945,665"
TD,Toronto Dominion Bank (The) Common Stock,$116.25,1.75,1.528%,"192,093,825,000"
TTE,TotalEnergies SE Ordinary Shares,$87.72,-0.69,-0.78%,"191,392,917,447"
AMGN,Amgen Inc. Common Stock,$354.06,16.33,4.835%,"191,089,111,492"
APH,Amphenol Corporation Common Stock,$152.46,3.24,2.171%,"187,561,543,485"
TJX,"TJX Companies, Inc. (The) Common Stock",$168.34,0.68,0.406%,"185,965,946,440"
