Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$215.20,3.70,1.749%,"5,229,360,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$400.80,2.81,0.706%,"4,856,092,800,000"
GOOG,Alphabet Inc. Class C Capital Stock,$397.05,1.75,0.443%,"4,810,657,800,000"
AAPL,Apple Inc. Common Stock,$293.32,5.88,2.046%,"4,308,095,261,920"
MSFT,Microsoft Corporation Common Stock,$415.12,-5.65,-1.343%,"3,083,691,814,324"
AMZN,"Amazon.com, Inc. Common Stock",$272.68,1.51,0.557%,"2,933,248,601,008"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$411.68,-2.47,-0.596%,"2,135,180,338,879"
AVGO,Broadcom Inc. Common Stock,$430.00,17.44,4.227%,"2,035,907,319,120"
TSLA,"Tesla, Inc. Common Stock",$428.35,16.56,4.021%,"1,608,764,320,143"
META,"Meta Platforms, Inc. Class A Common Stock",$609.63,-7.18,-1.164%,"1,547,498,998,818"
BRK/A,Berkshire Hathaway Inc.,"$717,386.810000000056","1,136.81",0.159%,"1,055,185,606,772"
BRK/B,Berkshire Hathaway Inc.,$475.94,0.86,0.181%,"1,050,071,833,914"
WMT,Walmart Inc. Common Stock,$130.43,0.4775,0.367%,"1,039,840,458,205"
LLY,Eli Lilly and Company Common Stock,$948.45,-26.51,-2.719%,"893,194,636,521"
MU,"Micron Technology, Inc. Common Stock",$746.81,100.18,15.493%,"842,203,066,627"
JPM,JP Morgan Chase & Co. Common Stock,$302.10,-4.17,-1.362%,"809,480,399,378"
AMD,"Advanced Micro Devices, Inc. Common Stock",$455.19,46.73,11.441%,"742,233,104,866"
INTC,Intel Corporation Common Stock,$124.92,15.30,13.957%,"627,847,920,000"
ASML,ASML Holding N.V. New York Registry Shares,"$1,592.02",75.42,4.973%,"613,592,631,033"
V,Visa Inc.,$318.79,-2.49,-0.775%,"603,937,440,012"
XOM,Exxon Mobil Corporation Common Stock,$144.57,-2.01,-1.371%,"599,235,011,210"
AZN,AstraZeneca PLC Ordinary Shares,$182.85,0.33,0.181%,"567,100,450,293"
ORCL,Oracle Corporation Common Stock,$195.95,1.36,0.699%,"563,561,213,700"
JNJ,Johnson & Johnson Common Stock,$221.32,-1.19,-0.535%,"532,765,260,022"
COST,Costco Wholesale Corporation Common Stock,"$1,008.79",-3.27,-0.323%,"447,552,245,827"
MA,Mastercard Incorporated Common Stock,$495.48,-5.46,-1.09%,"437,798,128,475"
CAT,"Caterpillar, Inc. Common Stock",$897.45,1.76,0.196%,"413,398,698,984"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$96.57,4.41,4.785%,"381,441,171,066"
NFLX,"Netflix, Inc. Common Stock",$87.49,-0.76,-0.861%,"368,402,763,215"
LRCX,Lam Research Corporation Common Stock,$294.05,7.53,2.628%,"367,730,402,550"
BAC,Bank of America Corporation Common Stock,$51.31,-1.44,-2.73%,"364,126,066,303"
CVX,Chevron Corporation Common Stock,$181.62,-0.88,-0.482%,"361,838,903,407"
ABBV,AbbVie Inc. Common Stock,$201.55,-1.16,-0.572%,"356,494,057,084"
AMAT,"Applied Materials, Inc. Common Stock",$435.44,24.80,6.039%,"345,569,480,486"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$379.98,10.24,2.77%,"345,076,710,632"
PG,Procter & Gamble Company (The) Common Stock,$146.42,0.36,0.246%,"340,953,462,359"
KO,Coca-Cola Company (The) Common Stock,$78.42,-0.01,-0.013%,"337,531,668,614"
PLTR,Palantir Technologies Inc. Class A Common Stock,$137.80,0.75,0.547%,"330,349,590,431"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$140.06,-0.94,-0.667%,"323,437,681,728"
HD,"Home Depot, Inc. (The) Common Stock",$317.45,-5.19,-1.609%,"316,188,980,032"
GE,GE Aerospace Common Stock,$297.15,-5.48,-1.811%,"310,027,659,380"
HSBC,"HSBC Holdings, plc. Common Stock",$90.16,1.19,1.338%,"309,703,925,156"
MS,Morgan Stanley Common Stock,$193.09,2.92,1.535%,"304,557,925,315"
GEV,GE Vernova Inc. Common Stock,"$1,040.15",-5.48,-0.524%,"279,509,102,799"
NVS,Novartis AG Common Stock,$146.03,0.64,0.44%,"278,647,389,684"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$936.48,10.61,1.146%,"276,268,549,618"
MRK,"Merck & Company, Inc. Common Stock (new)",$111.38,-0.92,-0.819%,"275,089,043,343"
PM,Philip Morris International Inc Common Stock,$170.99,-0.12,-0.07%,"266,497,977,078"
TXN,Texas Instruments Incorporated Common Stock,$287.80,2.56,0.897%,"261,924,705,250"
RY,Royal Bank Of Canada Common Stock,$181.68,0.33,0.182%,"253,720,618,397"
TM,Toyota Motor Corporation Common Stock,$187.53,-1.47,-0.778%,"244,706,579,977"
KLAC,KLA Corporation Common Stock,"$1,869.19",105.94,6.008%,"244,167,655,978"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$83.97,-0.27,-0.321%,"243,992,991,329"
RTX,RTX Corporation Common Stock,$176.09,-0.69,-0.39%,"237,137,484,837"
WFC,Wells Fargo & Company Common Stock,$75.64,-3.52,-4.447%,"231,472,733,326"
SNDK,Sandisk Corporation Common Stock,"$1,562.34",222.38,16.596%,"231,366,552,514"
CCZ,Comcast Holdings ZONES,$64.70,-1.10,-1.672%,"231,226,249,109"
QCOM,QUALCOMM Incorporated Common Stock,$219.09,16.54,8.166%,"230,920,860,000"
LIN,Linde plc Ordinary Shares,$493.16,-0.69,-0.14%,"228,135,588,653"
ARM,Arm Holdings plc American Depositary Shares,$213.27,-0.04,-0.019%,"225,909,233,067"
C,"Citigroup, Inc. Common Stock",$125.55,-3.54,-2.742%,"219,404,525,976"
IBM,International Business Machines Corporation Common Stock,$229.76,-1.55,-0.67%,"215,948,041,933"
AXP,American Express Company Common Stock,$316.03,-2.66,-0.835%,"215,635,625,781"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$84.72,2.17,2.629%,"215,142,762,135"
SAP,SAP  SE ADS,$173.70,-1.01,-0.578%,"213,391,185,098"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$17.95,-0.05,-0.278%,"213,025,411,014"
PEP,"PepsiCo, Inc. Common Stock",$154.62,-1.67,-1.069%,"211,329,716,865"
TMUS,"T-Mobile US, Inc. Common Stock",$193.63,-0.57,-0.294%,"209,547,299,353"
NVO,Novo Nordisk A/S Common Stock,$46.07,0.27,0.59%,"205,702,550,000"
ADI,"Analog Devices, Inc. Common Stock",$416.52,8.00,1.958%,"203,346,795,474"
VZ,Verizon Communications Inc. Common Stock,$47.22,0.13,0.276%,"197,169,891,730"
MCD,McDonald's Corporation Common Stock,$275.75,-7.95,-2.802%,"196,010,719,248"
NEE,"NextEra Energy, Inc. Common Stock",$93.10,-0.22,-0.236%,"194,145,289,554"
TTE,TotalEnergies SE Ordinary Shares,$88.48,-0.25,-0.282%,"193,051,132,418"
DIS,Walt Disney Company (The) Common Stock,$108.02,-0.64,-0.589%,"187,577,964,020"
BA,Boeing Company (The) Common Stock,$237.36,6.33,2.74%,"187,111,441,286"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$12.28,0.10,0.821%,"180,752,063,794"
TD,Toronto Dominion Bank (The) Common Stock,$107.46,-0.24,-0.223%,"179,332,437,305"
AMGN,Amgen Inc. Common Stock,$331.70,2.61,0.793%,"179,021,234,486"
ANET,"Arista Networks, Inc. Common Stock",$141.77,0.02,0.014%,"178,517,151,610"
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),$782.64,16.20,2.114%,"175,490,578,299"
T,AT&T Inc.,$25.16,-0.10,-0.396%,"174,820,205,089"
TMO,Thermo Fisher Scientific Inc Common Stock,$465.00,-9.46,-1.994%,"172,803,981,225"
PANW,"Palo Alto Networks, Inc. Common Stock",$207.88,11.35,5.775%,"169,630,080,000"
TJX,"TJX Companies, Inc. (The) Common Stock",$153.36,-1.12,-0.725%,"169,587,675,374"
DELL,Dell Technologies Inc. Class C Common Stock ,$260.46,30.19,13.111%,"169,186,556,032"
BLK,"BlackRock, Inc. Common Stock","$1,084.83",17.09,1.601%,"168,402,488,287"
CRM,"Salesforce, Inc. Common Stock",$181.82,-4.52,-2.426%,"167,819,860,000"
WDC,Western Digital Corporation Common Stock,$480.00,16.09,3.468%,"165,447,422,880"
GILD,"Gilead Sciences, Inc. Common Stock",$131.33,-2.73,-2.036%,"163,035,757,942"
GLW,Corning Incorporated Common Stock,$186.94,4.54,2.489%,"160,887,635,006"
ISRG,"Intuitive Surgical, Inc. Common Stock",$450.06,-3.43,-0.756%,"159,394,528,671"
APH,Amphenol Corporation Common Stock,$128.03,-8.59,-6.288%,"157,506,915,993"
APP,Applovin Corporation Class A Common Stock,$468.55,-30.32,-6.078%,"157,404,687,000"
UNP,Union Pacific Corporation Common Stock,$264.65,-0.24,-0.091%,"157,126,201,820"
ETN,"Eaton Corporation, PLC Ordinary Shares",$401.51,2.36,0.591%,"155,906,333,000"
DE,Deere & Company Common Stock,$574.84,-5.70,-0.982%,"155,268,469,985"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$21.69,0.02,0.092%,"155,091,861,061"
SCHW,Charles Schwab Corporation (The) Common Stock,$88.61,-0.89,-0.994%,"154,012,991,467"
UBER,"Uber Technologies, Inc. Common Stock",$75.45,-1.28,-1.668%,"153,585,945,531"
SCCO,Southern Copper Corporation Common Stock,$185.29,5.75,3.203%,"153,061,591,447"
WELL,Welltower Inc. Common Stock,$214.63,1.68,0.789%,"151,510,418,404"
MRVL,"Marvell Technology, Inc. Common Stock",$170.13,10.12,6.325%,"148,771,581,222"
ABT,Abbott Laboratories Common Stock,$84.32,-2.69,-3.092%,"146,869,624,013"
PFE,"Pfizer, Inc. Common Stock",$25.68,-0.80,-3.021%,"146,361,726,260"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$110.41,-1.33,-1.19%,"143,986,936,693"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$79.89,-0.36,-0.449%,"143,578,307,521"
PDD,PDD Holdings Inc. American Depositary Shares,$98.78,-2.73,-2.689%,"140,603,102,516"
UBS,UBS Group AG Registered Ordinary Shares,$45.23,0.82,1.846%,"139,837,554,409"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$21.43,-0.05,-0.233%,"138,739,443,601"
COP,ConocoPhillips Common Stock,$113.87,-1.01,-0.879%,"138,727,138,577"
HON,Honeywell International Inc. Common Stock,$213.12,-2.95,-1.365%,"135,044,152,721"
PLD,"Prologis, Inc. Common Stock",$144.09,1.80,1.265%,"134,340,582,420"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$527.77,22.05,4.36%,"134,336,739,688"
RIO,Rio Tinto Plc Common Stock,$105.38,2.27,2.202%,"132,358,366,889"
PBR,Petroleo Brasileiro S.A. Petrobras ADS,$20.33,-0.04,-0.196%,"131,013,968,526"
VRT,"Vertiv Holdings, LLC Class A Common Stock",$339.97,-0.04,-0.012%,"130,585,474,176"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$58.40,-0.33,-0.562%,"130,385,615,360"
BKNG,Booking Holdings Inc. Common Stock,$165.93,-5.35,-3.124%,"128,575,578,885"
LOW,"Lowe's Companies, Inc. Common Stock",$229.20,-1.68,-0.728%,"128,366,537,927"
HDB,HDFC Bank Limited Common Stock,$25.02,-0.65,-2.532%,"128,053,023,205"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$22.28,0.41,1.875%,"127,195,822,636"
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",$58.28,0.20,0.344%,"127,157,930,913"
NEM,Newmont Corporation,$116.51,3.02,2.661%,"124,380,572,534"
SPGI,S&P Global Inc. Common Stock,$420.12,-8.56,-1.997%,"124,355,520,000"
CB,Chubb Limited  Common Stock,$319.64,-1.64,-0.51%,"123,975,604,282"
