Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$183.69,2.70,1.492%,"4,463,667,000,000"
AAPL,Apple Inc. Common Stock,$270.97,-2.70,-0.987%,"4,003,948,372,410"
GOOG,Alphabet Inc. Class C Capital Stock,$311.33,2.72,0.881%,"3,756,819,110,000"
GOOGL,Alphabet Inc. Class A Common Stock,$309.78,2.62,0.853%,"3,738,115,260,000"
MSFT,Microsoft Corporation Common Stock,$484.92,-1.00,-0.206%,"3,604,108,572,463"
AMZN,"Amazon.com, Inc. Common Stock",$228.43,1.08,0.475%,"2,441,966,043,393"
META,"Meta Platforms, Inc. Class A Common Stock",$661.50,2.73,0.414%,"1,667,329,005,416"
TSLA,"Tesla, Inc. Common Stock",$488.73,7.53,1.565%,"1,625,427,601,488"
AVGO,Broadcom Inc. Common Stock,$341.45,1.74,0.512%,"1,618,907,938,669"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$293.28,4.33,1.499%,"1,521,110,400,925"
BRK/A,Berkshire Hathaway Inc.,"$750,005.660000000033","4,405.66",0.591%,"1,103,163,825,147"
BRK/B,Berkshire Hathaway Inc.,$499.95,5.42,1.096%,"1,103,045,369,931"
LLY,Eli Lilly and Company Common Stock,"$1,076.48",5.04,0.47%,"1,017,686,706,735"
WMT,Walmart Inc. Common Stock,$112.60,-1.76,-1.539%,"897,440,800,146"
JPM,JP Morgan Chase & Co. Common Stock,$323.09,5.88,1.854%,"879,535,724,892"
V,Visa Inc.,$352.09,2.84,0.813%,"678,028,556,445"
ORCL,Oracle Corporation Common Stock,$198.38,6.41,3.339%,"569,971,529,400"
MA,Mastercard Incorporated Common Stock,$575.70,3.47,0.606%,"516,976,209,694"
JNJ,Johnson & Johnson Common Stock,$207.32,0.95,0.46%,"499,495,060,547"
XOM,Exxon Mobil Corporation Common Stock,$118.15,1.46,1.251%,"498,258,117,294"
PLTR,Palantir Technologies Inc. Class A Common Stock,$193.98,0.60,0.31%,"462,338,980,845"
ASML,ASML Holding N.V. New York Registry Shares,"$1,056.98",0.96,0.091%,"415,693,026,366"
BAC,Bank of America Corporation Common Stock,$55.88,0.61,1.104%,"408,063,451,334"
ABBV,AbbVie Inc. Common Stock,$227.91,1.09,0.481%,"402,804,631,479"
NFLX,"Netflix, Inc. Common Stock",$93.23,-1.16,-1.229%,"395,045,654,988"
COST,Costco Wholesale Corporation Common Stock,$850.00,-5.62,-0.657%,"377,288,999,350"
AMD,"Advanced Micro Devices, Inc. Common Stock",$214.95,1.52,0.712%,"349,947,529,023"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$150.96,1.17,0.781%,"348,608,827,885"
HD,"Home Depot, Inc. (The) Common Stock",$346.39,1.39,0.403%,"344,835,223,289"
PG,Procter & Gamble Company (The) Common Stock,$142.69,-1.77,-1.225%,"333,428,510,107"
GE,GE Aerospace Common Stock,$314.73,7.52,2.448%,"331,981,582,209"
MU,"Micron Technology, Inc. Common Stock",$276.59,10.67,4.012%,"311,304,606,500"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$78.11,-0.31,-0.395%,"308,619,996,316"
KO,Coca-Cola Company (The) Common Stock,$70.21,0.15,0.214%,"302,015,957,007"
CVX,Chevron Corporation Common Stock,$149.80,2.05,1.387%,"301,625,535,231"
SAP,SAP  SE ADS,$245.30,0.97,0.397%,"301,352,088,110"
WFC,Wells Fargo & Company Common Stock,$94.28,1.27,1.365%,"295,952,890,620"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$325.16,-2.26,-0.69%,"294,542,485,679"
TM,Toyota Motor Corporation Common Stock,$219.51,0.13,0.059%,"286,437,057,381"
MS,Morgan Stanley Common Stock,$179.76,2.78,1.571%,"285,694,241,745"
AZN,AstraZeneca PLC American Depositary Shares,$91.55,0.19,0.208%,"283,937,906,614"
IBM,International Business Machines Corporation Common Stock,$302.79,1.81,0.601%,"283,028,473,025"
CAT,"Caterpillar, Inc. Common Stock",$582.41,6.19,1.074%,"272,555,996,506"
HSBC,"HSBC Holdings, plc. Common Stock",$78.73,0.81,1.04%,"270,441,326,836"
NVS,Novartis AG Common Stock,$136.87,0.81,0.595%,"270,330,465,374"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$899.00,5.52,0.618%,"269,635,731,389"
AXP,American Express Company Common Stock,$380.85,4.34,1.153%,"262,349,152,045"
MRK,"Merck & Company, Inc. Common Stock (new)",$104.72,3.63,3.591%,"259,917,399,970"
RTX,RTX Corporation Common Stock,$185.68,3.67,2.016%,"248,954,534,191"
PM,Philip Morris International Inc Common Stock,$159.70,2.86,1.824%,"248,595,208,215"
CRM,"Salesforce, Inc. Common Stock",$264.63,4.72,1.816%,"247,958,310,000"
APP,Applovin Corporation Class A Common Stock,$733.60,12.23,1.695%,"247,923,788,000"
RY,Royal Bank Of Canada Common Stock,$169.83,1.09,0.646%,"237,798,001,752"
MCD,McDonald's Corporation Common Stock,$316.22,0.38,0.12%,"225,197,448,557"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$169.67,0.10,0.059%,"220,788,356,093"
LRCX,Lam Research Corporation Common Stock,$175.26,2.99,1.736%,"220,131,817,800"
TMUS,"T-Mobile US, Inc. Common Stock",$195.76,-0.97,-0.493%,"218,958,857,106"
CCZ,Comcast Holdings ZONES,$60.01,-2.3899,-3.83%,"218,670,109,245"
ABT,Abbott Laboratories Common Stock,$125.20,-0.25,-0.199%,"217,706,767,764"
TMO,Thermo Fisher Scientific Inc Common Stock,$575.70,7.87,1.386%,"216,295,129,566"
NVO,Novo Nordisk A/S Common Stock,$48.10,0.01,0.021%,"214,766,500,000"
C,"Citigroup, Inc. Common Stock",$118.09,3.23,2.812%,"211,294,440,716"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$72.58,0.56,0.778%,"210,896,883,538"
ISRG,"Intuitive Surgical, Inc. Common Stock",$579.83,7.36,1.286%,"205,547,458,008"
AMAT,"Applied Materials, Inc. Common Stock",$259.01,2.60,1.014%,"205,380,261,228"
PEP,"PepsiCo, Inc. Common Stock",$147.05,-1.11,-0.749%,"201,067,364,940"
DIS,Walt Disney Company (The) Common Stock,$112.38,1.14,1.025%,"200,630,760,513"
LIN,Linde plc Ordinary Shares,$423.51,2.08,0.494%,"197,757,541,344"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.87,0.13,0.826%,"191,514,572,300"
INTU,Intuit Inc. Common Stock,$675.205,3.905,0.582%,"187,977,072,000"
QCOM,QUALCOMM Incorporated Common Stock,$174.22,-1.03,-0.588%,"186,589,620,000"
HDB,HDFC Bank Limited Common Stock,$36.29,0.40,1.115%,"185,733,181,939"
SCHW,Charles Schwab Corporation (The) Common Stock,$101.41,2.59,2.621%,"180,199,157,846"
GEV,GE Vernova Inc. Common Stock,$661.81,3.53,0.536%,"179,562,592,971"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$270.67,-1.58,-0.58%,"178,759,276,143"
AMGN,Amgen Inc. Common Stock,$331.39,4.01,1.225%,"178,447,109,563"
BKNG,Booking Holdings Inc. Common Stock,"$5,406.99",13.25,0.246%,"174,287,915,367"
TJX,"TJX Companies, Inc. (The) Common Stock",$156.58,1.98,1.281%,"173,876,937,735"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$11.72,0.02,0.171%,"172,509,298,670"
T,AT&T Inc.,$24.30,0.15,0.621%,"172,273,622,729"
VSNTV,"Versant Media Group, Inc. Class A Common Stock When-Issued",$47.00,UNCH,--,"169,820,157,903"
UBER,"Uber Technologies, Inc. Common Stock",$81.26,1.95,2.459%,"168,844,496,760"
BLK,"BlackRock, Inc. Common Stock","$1,088.21",28.04,2.645%,"168,836,770,683"
VZ,Verizon Communications Inc. Common Stock,$39.98,0.16,0.402%,"168,572,691,050"
NEE,"NextEra Energy, Inc. Common Stock",$80.04,0.50,0.629%,"166,692,079,107"
KLAC,KLA Corporation Common Stock,"$1,265.66",19.99,1.605%,"166,298,026,513"
APH,Amphenol Corporation Common Stock,$135.14,-0.15,-0.111%,"165,418,861,351"
BA,Boeing Company (The) Common Stock,$216.84,2.76,1.289%,"164,819,101,281"
ANET,"Arista Networks, Inc. Common Stock",$130.73,-0.39,-0.297%,"164,626,337,201"
NOW,"ServiceNow, Inc. Common Stock",$156.68,1.37,0.882%,"162,695,054,093"
TXN,Texas Instruments Incorporated Common Stock,$178.82,2.53,1.435%,"162,479,968,436"
DHR,Danaher Corporation Common Stock,$228.01,3.17,1.41%,"161,054,763,860"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$22.31,0.10,0.45%,"159,525,100,059"
INTC,Intel Corporation Common Stock,$36.37,-0.45,-1.222%,"159,191,490,000"
PDD,PDD Holdings Inc. American Depositary Shares,$111.91,2.40,2.192%,"158,872,635,562"
TD,Toronto Dominion Bank (The) Common Stock,$93.04,0.22,0.237%,"158,838,260,160"
SPGI,S&P Global Inc. Common Stock,$521.90,9.30,1.814%,"158,031,320,000"
COF,Capital One Financial Corporation Common Stock,$246.77,3.04,1.247%,"156,879,981,706"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$60.77,1.45,2.444%,"154,322,776,853"
GILD,"Gilead Sciences, Inc. Common Stock",$124.16,-0.13,-0.105%,"154,042,781,992"
SONY,Sony Group Corporation American Depositary Shares ,$25.23,-0.17,-0.669%,"152,010,807,903"
ADBE,Adobe Inc. Common Stock,$357.53,1.67,0.469%,"149,662,058,000"
UBS,UBS Group AG Registered Ordinary Shares,$46.43,0.15,0.324%,"147,407,136,404"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$64.96,-0.14,-0.215%,"145,031,670,784"
TTE,TotalEnergies SE Ordinary Shares,$65.79,0.09,0.137%,"143,544,688,085"
PFE,"Pfizer, Inc. Common Stock",$25.21,0.02,0.079%,"143,336,687,386"
BSX,Boston Scientific Corporation Common Stock,$96.43,0.82,0.858%,"142,951,885,821"
UNP,Union Pacific Corporation Common Stock,$234.61,0.38,0.162%,"139,161,476,168"
SYK,Stryker Corporation Common Stock,$356.52,1.32,0.372%,"136,341,678,985"
LOW,"Lowe's Companies, Inc. Common Stock",$242.07,1.63,0.678%,"135,789,519,196"
ADI,"Analog Devices, Inc. Common Stock",$275.82,1.38,0.503%,"135,056,393,035"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$23.14,0.09,0.39%,"133,362,425,660"
PGR,Progressive Corporation (The) Common Stock,$227.36,3.08,1.373%,"133,323,275,577"
PANW,"Palo Alto Networks, Inc. Common Stock",$189.49,2.61,1.397%,"132,074,530,000"
WELL,Welltower Inc. Common Stock,$186.43,0.42,0.226%,"127,952,137,056"
DE,Deere & Company Common Stock,$468.77,-1.80,-0.383%,"126,776,707,502"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$19.40,0.13,0.675%,"125,597,069,802"
MDT,Medtronic plc. Ordinary Shares,$97.71,-0.92,-0.933%,"125,265,608,264"
ETN,"Eaton Corporation, PLC Ordinary Shares",$320.39,2.59,0.815%,"124,439,476,000"
HON,Honeywell International Inc. Common Stock,$195.96,-3.15,-1.582%,"124,412,497,280"
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",$56.77,0.32,0.567%,"123,863,344,851"
CB,Chubb Limited  Common Stock,$310.95,0.35,0.113%,"122,374,639,606"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$483.14,1.86,0.386%,"121,798,840,302"
ARM,Arm Holdings plc American Depositary Shares,$113.29,-0.74,-0.649%,"120,004,018,447"
SCCO,Southern Copper Corporation Common Stock,$147.18,3.18,2.208%,"119,538,393,539"
PLD,"Prologis, Inc. Common Stock",$127.59,0.36,0.283%,"118,514,140,530"
SPOT,Spotify Technology S.A. Ordinary Shares,$578.80,-3.36,-0.577%,"117,985,143,929"
SNY,Sanofi ADS,$48.03,-0.15,-0.311%,"117,938,267,680"
KKR,KKR & Co. Inc. Common Stock,$131.42,0.81,0.62%,"117,141,665,142"
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,$460.31,4.11,0.901%,"116,789,315,098"
COP,ConocoPhillips Common Stock,$93.31,1.37,1.49%,"115,304,869,908"
BX,Blackstone Inc. Common Stock,$155.83,4.24,2.797%,"115,072,799,228"
NEM,Newmont Corporation,$104.88,3.59,3.544%,"114,451,661,447"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$63.39,-1.10,-1.706%,"113,924,414,373"
LMT,Lockheed Martin Corporation Common Stock,$483.57,9.44,1.991%,"111,897,032,212"
PH,Parker-Hannifin Corporation Common Stock,$886.47,11.66,1.333%,"111,860,723,063"
CEG,Constellation Energy Corporation Common Stock ,$357.81,2.41,0.678%,"111,740,513,525"
BMY,Bristol-Myers Squibb Company Common Stock,$54.66,0.47,0.867%,"111,274,260,456"
HOOD,"Robinhood Markets, Inc. Class A Common Stock",$122.37,1.02,0.841%,"110,033,741,900"
HCA,"HCA Healthcare, Inc. Common Stock",$472.03,-0.95,-0.201%,"107,714,366,617"
IBN,ICICI Bank Limited Common Stock,$29.99,0.07,0.234%,"106,997,414,982"
CMCSA,Comcast Corporation Class A Common Stock,$29.26,-0.31,-1.048%,"106,620,353,216"
ADP,"Automatic Data Processing, Inc. Common Stock",$259.74,1.80,0.698%,"105,051,516,767"
BN,Brookfield Corporation Class A Limited Voting Shares,$46.17,0.89,1.966%,"103,667,211,922"
ENB,Enbridge Inc Common Stock,$46.83,0.20,0.429%,"102,149,136,957"
DASH,"DoorDash, Inc. Class A Common Stock",$234.89,0.64,0.273%,"101,237,242,128"
MELI,"MercadoLibre, Inc. Common Stock","$1,993.65",-3.96,-0.198%,"101,072,436,894"
MCK,McKesson Corporation Common Stock,$818.40,-1.85,-0.226%,"101,012,370,360"
RIO,Rio Tinto Plc Common Stock,$80.10,1.78,2.273%,"100,468,815,313"
CVS,CVS Health Corporation Common Stock,$78.36,0.64,0.823%,"99,472,729,525"
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),$48.59,-0.02,-0.041%,"99,095,055,999"
CME,CME Group Inc. Class A Common Stock,$273.20,4.11,1.527%,"98,515,003,960"
MO,"Altria Group, Inc.",$58.61,0.54,0.93%,"98,386,939,663"
SBUX,Starbucks Corporation Common Stock,$86.17,-2.16,-2.445%,"97,983,907,000"
SO,Southern Company (The) Common Stock,$85.72,0.44,0.516%,"94,386,707,142"
CVNA,Carvana Co. Class A Common Stock,$433.59,-16.63,-3.694%,"94,324,323,684"
GD,General Dynamics Corporation Common Stock,$345.19,5.83,1.718%,"93,242,875,374"
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",$7.36,0.05,0.684%,"92,472,755,984"
ICE,Intercontinental Exchange Inc. Common Stock,$161.45,1.15,0.717%,"92,055,332,548"
BMO,Bank Of Montreal Common Stock,$129.74,0.02,0.015%,"91,973,422,793"
RACE,Ferrari N.V. Common Shares,$375.25,-3.04,-0.804%,"90,952,045,801"
MCO,Moody's Corporation Common Stock,$509.65,6.57,1.306%,"90,921,560,000"
MMC,"Marsh & McLennan Companies, Inc. Common Stock",$185.51,0.81,0.439%,"90,883,145,293"
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,$73.01,0.47,0.648%,"90,647,755,800"
AEM,Agnico Eagle Mines Limited Common Stock,$180.13,5.92,3.398%,"90,553,948,475"
DUK,Duke Energy Corporation (Holding Company) Common Stock,$116.30,0.74,0.64%,"90,442,000,351"
SNPS,"Synopsys, Inc. Common Stock",$481.24,17.51,3.776%,"89,389,691,395"
BP,BP p.l.c. Common Stock,$34.14,0.20,0.589%,"89,061,715,992"
WM,"Waste Management, Inc. Common Stock",$219.66,3.32,1.535%,"88,493,776,423"
ING,"ING Group, N.V. Common Stock",$28.11,0.23,0.825%,"88,473,165,873"
BCS,Barclays PLC Common Stock,$25.33,0.19,0.756%,"88,060,328,502"
NTES,"NetEase, Inc. American Depositary Shares",$138.27,0.83,0.604%,"87,552,326,729"
TT,Trane Technologies plc,$389.86,0.02,0.005%,"86,447,168,099"
