Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$225.88,0.72,0.32%,"5,466,296,000,000"
AAPL,Apple Inc. Common Stock,$306.065,0.135,0.044%,"4,466,767,701,700"
GOOGL,Alphabet Inc. Class A Common Stock,$343.445,-2.455,-0.71%,"4,200,332,350,000"
GOOG,Alphabet Inc. Class C Capital Stock,$340.97,-2.57,-0.748%,"4,170,063,100,000"
MSFT,Microsoft Corporation Common Stock,$479.935,-15.465,-3.122%,"3,563,779,175,223"
AMZN,"Amazon.com, Inc. Common Stock",$260.11,-2.54,-0.967%,"2,805,628,023,213"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$429.61,3.26,0.765%,"2,228,174,371,807"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$145.835,5.835,4.168%,"1,922,364,878,279"
AVGO,Broadcom Inc. Common Stock,$393.59,0.60,0.153%,"1,872,535,990,131"
META,"Meta Platforms, Inc. Class A Common Stock",$568.26,-21.59,-3.66%,"1,447,645,887,419"
TSLA,"Tesla, Inc. Common Stock",$340.08,-2.19,-0.64%,"1,343,162,077,752"
SKHY,SK hynix Inc. American Depositary Shares,$171.53,5.20,3.126%,"1,250,222,992,150"
MU,"Micron Technology, Inc. Common Stock","$1,013.06",41.40,4.261%,"1,144,143,025,552"
LLY,Eli Lilly and Company Common Stock,"$1,186.64",6.48,0.549%,"1,117,051,947,612"
BRK/A,Berkshire Hathaway Inc.,"$749,000.00","-6,570.01",-0.87%,"1,101,684,626,000"
BRK/B,Berkshire Hathaway Inc.,$499.28,-4.75,-0.942%,"1,101,567,141,313"
JPM,JP Morgan Chase & Co. Common Stock,$361.58,-1.26,-0.347%,"961,146,964,388"
WMT,Walmart Inc. Common Stock,$114.285,-0.985,-0.855%,"909,489,076,229"
AMD,"Advanced Micro Devices, Inc. Common Stock",$506.43,-7.96,-1.547%,"826,734,335,520"
ASML,ASML Holding N.V. New York Registry Shares,"$1,887.78",43.70,2.37%,"727,583,759,634"
XOM,ExxonMobil Holdings Corporation Common Stock,$161.3261,1.2261,0.766%,"663,358,720,050"
V,Visa Inc.,$359.335,-4.815,-1.322%,"642,043,688,775"
JNJ,Johnson & Johnson Common Stock,$261.965,1.615,0.62%,"631,309,085,963"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$48.89,-0.40,-0.812%,"597,924,700,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.605,-0.365,-0.745%,"594,439,150,000"
INTC,Intel Corporation Common Stock,$103.69,1.19,1.161%,"548,008,857,596"
MA,Mastercard Incorporated Common Stock,$562.285,-7.005,-1.23%,"492,567,249,113"
BAC,Bank of America Corporation Common Stock,$64.08,-0.41,-0.636%,"448,095,315,229"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$112.975,1.295,1.16%,"445,283,581,278"
ABBV,AbbVie Inc. Common Stock,$250.46,1.00,0.401%,"442,592,195,201"
LRCX,Lam Research Corporation Common Stock,$342.34,9.98,3.003%,"428,377,231,140"
ORCL,Oracle Corporation Common Stock,$148.05,-2.47,-1.641%,"426,453,731,550"
AMAT,"Applied Materials, Inc. Common Stock",$535.235,28.055,5.532%,"424,954,875,516"
COST,Costco Wholesale Corporation Common Stock,$952.75,-8.35,-0.869%,"422,524,430,511"
PLTR,Palantir Technologies Inc. Class A Common Stock,$173.14,-0.90,-0.517%,"415,891,539,527"
