Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$199.64,-2.86,-1.412%,"4,851,252,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$338.89,-0.43,-0.127%,"4,099,552,330,000"
GOOG,Alphabet Inc. Class C Capital Stock,$337.75,0.02,0.006%,"4,085,761,750,000"
AAPL,Apple Inc. Common Stock,$273.43,0.26,0.095%,"4,014,264,110,200"
MSFT,Microsoft Corporation Common Stock,$415.75,-17.17,-3.966%,"3,087,205,288,347"
AMZN,"Amazon.com, Inc. Common Stock",$255.08,-0.28,-0.11%,"2,743,194,548,889"
AVGO,Broadcom Inc. Common Stock,$419.94,-2.71,-0.641%,"1,988,276,557,189"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$382.66,-4.78,-1.234%,"1,984,667,966,565"
META,"Meta Platforms, Inc. Class A Common Stock",$659.15,-15.57,-2.308%,"1,673,201,720,832"
TSLA,"Tesla, Inc. Common Stock",$373.72,-13.79,-3.559%,"1,402,358,881,060"
WMT,Walmart Inc. Common Stock,$132.03,2.05,1.577%,"1,052,596,302,207"
BRK/A,Berkshire Hathaway Inc.,"$706,165.00","3,185.00",0.453%,"1,038,679,738,210"
BRK/B,Berkshire Hathaway Inc.,$470.55,5.15,1.107%,"1,038,179,815,624"
LLY,Eli Lilly and Company Common Stock,$917.65,-3.83,-0.416%,"867,013,046,150"
JPM,JP Morgan Chase & Co. Common Stock,$311.69,-1.33,-0.425%,"836,021,036,163"
XOM,Exxon Mobil Corporation Common Stock,$150.53,1.03,0.689%,"627,222,902,580"
AZN,AstraZeneca PLC Ordinary Shares,$192.30,-2.51,-1.288%,"596,409,169,217"
V,Visa Inc.,$308.88,-2.41,-0.774%,"591,816,954,437"
JNJ,Johnson & Johnson Common Stock,$230.65,4.55,2.012%,"555,546,638,962"
ASML,ASML Holding N.V. New York Registry Shares,"$1,417.80",-25.86,-1.791%,"546,445,165,437"
MU,"Micron Technology, Inc. Common Stock",$481.72,-5.76,-1.182%,"543,252,047,048"
ORCL,Oracle Corporation Common Stock,$176.28,-11.22,-5.984%,"506,989,388,880"
AMD,"Advanced Micro Devices, Inc. Common Stock",$305.33,1.87,0.616%,"497,791,339,392"
COST,Costco Wholesale Corporation Common Stock,"$1,014.38",10.68,1.064%,"450,032,263,525"
MA,Mastercard Incorporated Common Stock,$502.38,-7.78,-1.525%,"448,028,668,800"
NFLX,"Netflix, Inc. Common Stock",$92.82,-0.42,-0.45%,"390,846,319,369"
CAT,"Caterpillar, Inc. Common Stock",$835.24,26.37,3.26%,"388,626,591,180"
BAC,Bank of America Corporation Common Stock,$52.47,-0.65,-1.224%,"374,935,360,727"
CVX,Chevron Corporation Common Stock,$187.60,1.28,0.687%,"373,752,771,056"
ABBV,AbbVie Inc. Common Stock,$200.95,0.45,0.224%,"355,432,799,658"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$88.59,-1.21,-1.347%,"349,921,024,591"
HD,"Home Depot, Inc. (The) Common Stock",$340.16,0.66,0.194%,"338,808,768,145"
PG,Procter & Gamble Company (The) Common Stock,$145.71,2.86,2.002%,"338,630,139,811"
PLTR,Palantir Technologies Inc. Class A Common Stock,$141.57,-11.05,-7.24%,"338,447,252,556"
INTC,Intel Corporation Common Stock,$66.78,1.51,2.313%,"334,789,867,340"
KO,Coca-Cola Company (The) Common Stock,$76.28,1.65,2.211%,"328,320,781,458"
LRCX,Lam Research Corporation Common Stock,$258.56,-6.99,-2.632%,"322,882,229,760"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$354.56,1.04,0.294%,"322,016,065,101"
AMAT,"Applied Materials, Inc. Common Stock",$403.91,0.43,0.107%,"320,546,961,380"
GEV,GE Vernova Inc. Common Stock,"$1,149.53",21.97,1.948%,"309,058,273,334"
HSBC,"HSBC Holdings, plc. Common Stock",$89.64,-0.83,-0.917%,"307,917,700,210"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$131.70,-4.72,-3.46%,"304,132,105,409"
MS,Morgan Stanley Common Stock,$188.65,-2.40,-1.256%,"298,328,622,461"
GE,GE Aerospace Common Stock,$282.34,6.05,2.19%,"294,575,834,930"
MRK,"Merck & Company, Inc. Common Stock (new)",$114.62,1.73,1.532%,"283,258,661,484"
UBS,UBS Group AG Registered Ordinary Shares,$41.04,-1.36,-3.208%,"282,175,074,086"
