Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$174.19,-6.15,-3.41%,"4,232,817,000,000"
AAPL,Apple Inc. Common Stock,$276.49,7.01,2.601%,"4,059,188,398,600"
GOOG,Alphabet Inc. Class C Capital Stock,$333.34,-7.36,-2.16%,"4,022,413,780,000"
GOOGL,Alphabet Inc. Class A Common Stock,$333.04,-6.67,-1.963%,"4,018,793,680,000"
MSFT,Microsoft Corporation Common Stock,$414.19,2.98,0.725%,"3,075,621,306,988"
AMZN,"Amazon.com, Inc. Common Stock",$232.99,-5.63,-2.359%,"2,490,713,428,403"
META,"Meta Platforms, Inc. Class A Common Stock",$668.99,-22.71,-3.283%,"1,692,247,309,861"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$325.74,-10.01,-2.981%,"1,689,465,705,120"
TSLA,"Tesla, Inc. Common Stock",$406.01,-15.95,-3.78%,"1,523,524,909,824"
AVGO,Broadcom Inc. Common Stock,$308.05,-12.28,-3.834%,"1,460,549,393,782"
BRK/A,Berkshire Hathaway Inc.,"$757,890.00","17,740.14",2.397%,"1,114,760,695,860"
BRK/B,Berkshire Hathaway Inc.,$503.83,10.09,2.044%,"1,111,605,858,051"
LLY,Eli Lilly and Company Common Stock,"$1,107.12",103.66,10.33%,"1,046,653,265,050"
WMT,Walmart Inc. Common Stock,$128.00,0.29,0.227%,"1,020,181,371,392"
JPM,JP Morgan Chase & Co. Common Stock,$317.27,2.42,0.769%,"863,692,158,335"
V,Visa Inc.,$329.95,1.02,0.31%,"632,187,270,515"
XOM,Exxon Mobil Corporation Common Stock,$147.59,3.86,2.686%,"622,411,472,970"
JNJ,Johnson & Johnson Common Stock,$234.47,1.37,0.588%,"564,907,422,566"
ASML,ASML Holding N.V. New York Registry Shares,"$1,339.13",-56.75,-4.066%,"526,658,027,964"
MA,Mastercard Incorporated Common Stock,$553.52,2.80,0.508%,"497,058,661,785"
