Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$190.17,3.31,1.771%,"4,621,131,000,000"
AAPL,Apple Inc. Common Stock,$272.41,-0.54,-0.198%,"4,025,226,320,730"
MSFT,Microsoft Corporation Common Stock,$510.18,6.89,1.369%,"3,791,850,432,028"
GOOG,Alphabet Inc. Class C Capital Stock,$276.98,-2.14,-0.767%,"3,342,317,660,000"
GOOGL,Alphabet Inc. Class A Common Stock,$276.41,-2.16,-0.775%,"3,335,439,470,000"
AMZN,"Amazon.com, Inc. Common Stock",$234.69,-2.89,-1.216%,"2,508,886,795,622"
AVGO,Broadcom Inc. Common Stock,$342.46,2.48,0.729%,"1,617,221,125,434"
META,"Meta Platforms, Inc. Class A Common Stock",$609.46,-0.43,-0.071%,"1,536,160,749,268"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$284.82,2.62,0.928%,"1,477,232,216,283"
TSLA,"Tesla, Inc. Common Stock",$404.35,2.36,0.587%,"1,344,794,980,176"
BRK/A,Berkshire Hathaway Inc.,"$763,866.709999999963","-6,318.14",-0.82%,"1,123,551,683,205"
BRK/B,Berkshire Hathaway Inc.,$508.94,-4.17,-0.813%,"1,122,880,109,157"
LLY,Eli Lilly and Company Common Stock,"$1,025.28",2.41,0.236%,"969,283,058,377"
JPM,JP Morgan Chase & Co. Common Stock,$303.61,-5.87,-1.897%,"826,506,055,385"
WMT,Walmart Inc. Common Stock,$102.48,-0.06,-0.059%,"817,057,782,983"
V,Visa Inc.,$330.02,-6.06,-1.803%,"635,527,803,112"
ORCL,Oracle Corporation Common Stock,$222.85,5.28,2.427%,"633,275,964,900"
XOM,Exxon Mobil Corporation Common Stock,$119.29,0.50,0.421%,"503,065,686,094"
MA,Mastercard Incorporated Common Stock,$545.73,-9.84,-1.771%,"490,063,274,129"
NFLX,"Netflix, Inc. Common Stock","$1,112.17",-42.06,-3.644%,"472,590,334,231"
JNJ,Johnson & Johnson Common Stock,$195.93,0.68,0.348%,"471,865,835,191"
PLTR,Palantir Technologies Inc. Class A Common Stock,$174.01,1.87,1.086%,"414,741,757,175"
ABBV,AbbVie Inc. Common Stock,$232.36,0.07,0.03%,"410,669,493,092"
COST,Costco Wholesale Corporation Common Stock,$922.98,-2.10,-0.227%,"409,045,515,864"
AMD,"Advanced Micro Devices, Inc. Common Stock",$246.81,-1.15,-0.464%,"401,816,932,487"
ASML,ASML Holding N.V. New York Registry Shares,"$1,006.98",-12.88,-1.263%,"396,028,840,366"
BAC,Bank of America Corporation Common Stock,$52.61,-0.26,-0.492%,"384,184,290,886"
HD,"Home Depot, Inc. (The) Common Stock",$362.36,-5.71,-1.551%,"360,688,305,407"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$153.80,-6.04,-3.779%,"355,167,181,563"
PG,Procter & Gamble Company (The) Common Stock,$147.67,-0.29,-0.196%,"345,065,443,181"
GE,GE Aerospace Common Stock,$304.82,0.65,0.214%,"323,243,133,945"
CVX,Chevron Corporation Common Stock,$157.62,2.04,1.311%,"317,371,274,119"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$78.00,0.62,0.801%,"308,349,362,334"
KO,Coca-Cola Company (The) Common Stock,$71.16,0.09,0.127%,"306,102,485,410"
SAP,SAP  SE ADS,$245.03,-6.83,-2.712%,"301,020,391,967"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$321.86,-10.66,-3.206%,"291,553,218,233"
IBM,International Business Machines Corporation Common Stock,$305.69,0.83,0.272%,"285,739,205,122"
MU,"Micron Technology, Inc. Common Stock",$246.83,9.88,4.17%,"277,058,291,419"
AZN,AstraZeneca PLC American Depositary Shares,$89.10,0.49,0.553%,"276,335,086,599"
WFC,Wells Fargo & Company Common Stock,$85.05,0.35,0.413%,"266,979,140,297"
TM,Toyota Motor Corporation Common Stock,$204.08,0.82,0.403%,"266,302,558,746"
MS,Morgan Stanley Common Stock,$163.86,-1.75,-1.057%,"260,424,223,700"
CAT,"Caterpillar, Inc. Common Stock",$554.03,0.48,0.087%,"259,274,735,572"
NVS,Novartis AG Common Stock,$131.26,-0.65,-0.493%,"259,250,214,692"
HSBC,"HSBC Holdings, plc. Common Stock",$72.56,-0.60,-0.82%,"251,279,356,929"
UBS,UBS Group AG Registered Ordinary Shares,$38.92,-0.15,-0.384%,"249,209,988,746"
AXP,American Express Company Common Stock,$357.18,-7.55,-2.07%,"246,044,033,419"
PM,Philip Morris International Inc Common Stock,$155.43,0.28,0.18%,"241,948,360,757"
TMUS,"T-Mobile US, Inc. Common Stock",$216.08,1.51,0.704%,"241,686,911,746"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$790.91,-14.59,-1.811%,"237,216,458,635"
RTX,RTX Corporation Common Stock,$175.57,1.61,0.926%,"235,007,788,566"
CCZ,Comcast Holdings ZONES,$64.00,UNCH,--,"233,209,248,320"
CRM,"Salesforce, Inc. Common Stock",$243.66,3.23,1.343%,"231,964,320,000"
MRK,"Merck & Company, Inc. Common Stock (new)",$92.92,-0.01,-0.011%,"230,629,534,045"
ABT,Abbott Laboratories Common Stock,$130.59,1.33,1.029%,"227,079,287,559"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$75.76,-0.16,-0.211%,"220,137,061,130"
MCD,McDonald's Corporation Common Stock,$307.03,-0.55,-0.179%,"218,652,750,081"
TMO,Thermo Fisher Scientific Inc Common Stock,$578.71,-1.42,-0.245%,"217,426,010,824"
NVO,Novo Nordisk A/S Common Stock,$48.26,-0.90,-1.831%,"215,480,900,000"
RY,Royal Bank Of Canada Common Stock,$146.56,-0.21,-0.143%,"205,915,357,556"
PEP,"PepsiCo, Inc. Common Stock",$145.85,0.83,0.572%,"199,426,556,794"
LIN,Linde plc Ordinary Shares,$423.39,-5.25,-1.225%,"197,701,507,473"
ISRG,"Intuitive Surgical, Inc. Common Stock",$549.51,-16.00,-2.829%,"196,986,424,812"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.79,0.35,2.267%,"190,549,155,427"
UBER,"Uber Technologies, Inc. Common Stock",$91.62,-0.16,-0.174%,"190,370,819,507"
DIS,Walt Disney Company (The) Common Stock,$105.80,-1.81,-1.682%,"190,221,399,531"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$146.04,-0.30,-0.205%,"190,039,084,834"
APP,Applovin Corporation Class A Common Stock,$557.70,1.55,0.279%,"188,477,503,500"
HDB,HDFC Bank Limited Common Stock,$36.44,0.17,0.469%,"186,500,885,915"
QCOM,QUALCOMM Incorporated Common Stock,$173.98,-0.52,-0.298%,"186,332,580,000"
LRCX,Lam Research Corporation Common Stock,$148.26,-5.06,-3.30%,"186,219,007,800"
PDD,PDD Holdings Inc. American Depositary Shares,$130.95,-3.52,-2.618%,"185,902,704,199"
INTU,Intuit Inc. Common Stock,$662.41,12.30,1.892%,"184,683,220,050"
SONY,Sony Group Corporation American Depositary Shares ,$30.12,0.68,2.31%,"181,473,069,125"
T,AT&T Inc.,$25.59,-0.16,-0.621%,"181,419,012,577"
AMGN,Amgen Inc. Common Stock,$336.74,0.74,0.22%,"181,327,981,153"
AMAT,"Applied Materials, Inc. Common Stock",$226.01,2.78,1.245%,"180,049,154,926"
C,"Citigroup, Inc. Common Stock",$100.30,-0.37,-0.368%,"179,463,395,748"
NOW,"ServiceNow, Inc. Common Stock",$850.43,0.74,0.087%,"176,889,440,000"
NEE,"NextEra Energy, Inc. Common Stock",$83.88,-0.11,-0.131%,"174,689,300,294"
VZ,Verizon Communications Inc. Common Stock,$41.06,-0.05,-0.122%,"173,126,430,578"
SCHW,Charles Schwab Corporation (The) Common Stock,$94.39,-0.97,-1.017%,"167,725,061,720"
ANET,"Arista Networks, Inc. Common Stock",$131.37,1.07,0.821%,"165,432,279,646"
BLK,"BlackRock, Inc. Common Stock","$1,057.94",-11.71,-1.095%,"164,140,352,667"
APH,Amphenol Corporation Common Stock,$133.74,-1.51,-1.116%,"163,705,183,640"
BKNG,Booking Holdings Inc. Common Stock,"$5,048.01",-27.60,-0.544%,"162,716,620,458"
TJX,"TJX Companies, Inc. (The) Common Stock",$146.08,-0.32,-0.219%,"162,578,092,600"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$245.21,-2.36,-0.953%,"161,390,294,327"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$22.47,-0.01,-0.044%,"160,669,161,736"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$10.75,-0.18,-1.647%,"159,265,952,996"
DHR,Danaher Corporation Common Stock,$221.21,0.01,0.005%,"158,397,772,224"
GEV,GE Vernova Inc. Common Stock,$578.31,20.14,3.608%,"157,429,826,741"
INTC,Intel Corporation Common Stock,$35.52,-0.39,-1.086%,"155,471,040,000"
GILD,"Gilead Sciences, Inc. Common Stock",$125.02,-0.18,-0.144%,"155,109,766,467"
BSX,Boston Scientific Corporation Common Stock,$102.69,-2.29,-2.181%,"152,231,972,985"
SPGI,S&P Global Inc. Common Stock,$493.90,-9.06,-1.801%,"149,552,920,000"
KLAC,KLA Corporation Common Stock,"$1,134.32",-27.40,-2.359%,"149,040,956,840"
ARM,Arm Holdings plc American Depositary Shares,$139.77,-0.54,-0.385%,"148,053,329,140"
BA,Boeing Company (The) Common Stock,$194.52,-0.06,-0.031%,"147,853,770,435"
UL,Unilever PLC Common Stock,$59.24,-1.09,-1.807%,"145,249,682,565"
TXN,Texas Instruments Incorporated Common Stock,$159.33,-2.90,-1.788%,"144,770,905,777"
TTE,TotalEnergies SE,$65.40,0.49,0.755%,"142,693,761,982"
PFE,"Pfizer, Inc. Common Stock",$25.06,-0.73,-2.831%,"142,483,831,253"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$55.23,-0.72,-1.287%,"140,254,187,355"
TD,Toronto Dominion Bank (The) Common Stock,$81.35,UNCH,--,"138,881,045,400"
ADBE,Adobe Inc. Common Stock,$331.11,-2.49,-0.746%,"138,602,646,000"
SYK,Stryker Corporation Common Stock,$362.22,-11.20,-2.999%,"138,521,493,779"
PANW,"Palo Alto Networks, Inc. Common Stock",$205.25,0.48,0.234%,"137,291,725,000"
ETN,"Eaton Corporation, PLC Ordinary Shares",$352.39,-1.68,-0.474%,"136,868,276,000"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$537.55,7.77,1.467%,"134,900,935,507"
COF,Capital One Financial Corporation Common Stock,$211.15,-5.65,-2.606%,"134,235,150,696"
WELL,Welltower Inc. Common Stock,$193.82,2.75,1.439%,"133,024,101,294"
UNP,Union Pacific Corporation Common Stock,$223.02,1.54,0.695%,"132,286,741,465"
PGR,Progressive Corporation (The) Common Stock,$225.18,2.03,0.91%,"132,044,929,602"
SPOT,Spotify Technology S.A. Ordinary Shares,$635.75,-9.58,-1.485%,"129,594,083,022"
DE,Deere & Company Common Stock,$476.23,2.82,0.596%,"128,738,966,352"
SNY,Sanofi ADS,$52.14,-0.20,-0.382%,"128,030,424,253"
LOW,"Lowe's Companies, Inc. Common Stock",$227.85,-3.62,-1.564%,"127,783,954,604"
HON,Honeywell International Inc. Common Stock,$199.04,0.36,0.181%,"126,367,949,880"
MDT,Medtronic plc. Ordinary Shares,$95.87,-0.27,-0.281%,"122,971,095,507"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$21.19,-0.42,-1.944%,"122,124,019,003"
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",$54.13,-0.35,-0.642%,"118,512,510,729"
CB,Chubb Limited  Common Stock,$295.49,-0.73,-0.246%,"116,290,343,326"
ADI,"Analog Devices, Inc. Common Stock",$234.89,-2.64,-1.111%,"115,555,412,362"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$63.83,-0.75,-1.161%,"114,715,181,723"
PLD,"Prologis, Inc. Common Stock",$122.83,-1.17,-0.944%,"114,092,733,610"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$17.48,0.91,5.492%,"113,166,844,337"
COP,ConocoPhillips Common Stock,$91.37,1.95,2.181%,"112,907,576,503"
IBN,ICICI Bank Limited Common Stock,$31.15,0.18,0.581%,"111,136,027,899"
