Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$215.33,-4.18,-1.904%,"5,210,986,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$382.97,-4.69,-1.21%,"4,640,064,520,000"
GOOG,Alphabet Inc. Class C Capital Stock,$379.38,-4.09,-1.067%,"4,596,568,080,000"
AAPL,Apple Inc. Common Stock,$308.82,3.83,1.256%,"4,535,749,279,920"
MSFT,Microsoft Corporation Common Stock,$418.57,-0.52,-0.124%,"3,109,319,914,053"
AMZN,"Amazon.com, Inc. Common Stock",$266.32,-2.14,-0.797%,"2,864,833,384,996"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$404.52,-2.63,-0.646%,"2,098,044,963,766"
AVGO,Broadcom Inc. Common Stock,$414.14,-0.43,-0.104%,"1,960,815,481,722"
TSLA,"Tesla, Inc. Common Stock",$426.01,8.16,1.953%,"1,599,975,926,285"
META,"Meta Platforms, Inc. Class A Common Stock",$610.26,2.88,0.474%,"1,549,098,205,499"
BRK/B,Berkshire Hathaway Inc.,$486.38,6.40,1.333%,"1,073,105,724,627"
BRK/A,Berkshire Hathaway Inc.,"$728,641.00","10,254.00",1.427%,"1,071,739,102,234"
LLY,Eli Lilly and Company Common Stock,"$1,065.00",23.35,2.242%,"1,002,954,597,390"
WMT,Walmart Inc. Common Stock,$120.27,-1.07,-0.882%,"958,840,848,795"
MU,"Micron Technology, Inc. Common Stock",$751.00,-11.10,-1.457%,"846,928,272,301"
JPM,JP Morgan Chase & Co. Common Stock,$306.38,3.38,1.116%,"820,948,708,247"
AMD,"Advanced Micro Devices, Inc. Common Stock",$467.51,17.92,3.986%,"762,322,104,739"
XOM,Exxon Mobil Corporation Common Stock,$154.92,-0.37,-0.238%,"642,135,214,337"
ASML,ASML Holding N.V. New York Registry Shares,"$1,632.90",40.90,2.569%,"629,348,505,179"
V,Visa Inc.,$328.88,-2.24,-0.676%,"623,052,621,698"
INTC,Intel Corporation Common Stock,$119.84,1.34,1.131%,"602,315,840,000"
AZN,AstraZeneca PLC Ordinary Shares,$187.03,-2.72,-1.433%,"580,064,518,558"
JNJ,Johnson & Johnson Common Stock,$234.34,2.61,1.126%,"564,107,224,984"
ORCL,Oracle Corporation Common Stock,$192.08,2.31,1.217%,"552,430,915,680"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$120.41,2.21,1.87%,"474,588,148,013"
COST,Costco Wholesale Corporation Common Stock,"$1,028.24",-22.21,-2.114%,"456,181,287,730"
MA,Mastercard Incorporated Common Stock,$498.54,-1.08,-0.216%,"440,501,895,072"
CAT,"Caterpillar, Inc. Common Stock",$879.89,13.94,1.61%,"405,309,912,807"
LRCX,Lam Research Corporation Common Stock,$305.35,3.11,1.029%,"381,861,854,850"
CVX,Chevron Corporation Common Stock,$191.43,0.42,0.22%,"381,251,553,837"
ABBV,AbbVie Inc. Common Stock,$215.70,1.20,0.559%,"381,097,211,490"
NFLX,"Netflix, Inc. Common Stock",$88.60,-0.70,-0.784%,"373,076,749,581"
BAC,Bank of America Corporation Common Stock,$51.80,0.31,0.602%,"367,603,395,722"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$388.47,5.99,1.566%,"352,786,856,622"
KO,Coca-Cola Company (The) Common Stock,$81.48,0.31,0.382%,"350,702,376,418"
AMAT,"Applied Materials, Inc. Common Stock",$432.16,4.80,1.123%,"342,966,440,123"
PG,Procter & Gamble Company (The) Common Stock,$144.44,1.04,0.725%,"336,342,836,382"
PLTR,Palantir Technologies Inc. Class A Common Stock,$136.88,-0.535,-0.389%,"328,144,063,412"
ARM,Arm Holdings plc American Depositary Shares,$306.51,8.28,2.776%,"324,675,008,333"
MS,Morgan Stanley Common Stock,$201.03,0.52,0.259%,"317,081,566,762"
HSBC,"HSBC Holdings, plc. Common Stock",$92.02,-0.03,-0.033%,"316,093,114,383"
GE,GE Aerospace Common Stock,$302.84,1.08,0.358%,"315,964,248,247"
HD,"Home Depot, Inc. (The) Common Stock",$313.07,-0.71,-0.226%,"311,826,378,890"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$130.00,-1.47,-1.118%,"303,385,682,340"
MRK,"Merck & Company, Inc. Common Stock (new)",$122.41,6.53,5.635%,"302,331,206,640"
PM,Philip Morris International Inc Common Stock,$188.99,0.53,0.281%,"294,552,036,306"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$996.73,8.56,0.866%,"294,042,746,733"
NVS,Novartis AG Common Stock,$152.01,0.25,0.165%,"290,058,136,725"
TXN,Texas Instruments Incorporated Common Stock,$309.21,10.82,3.626%,"281,409,791,905"
GEV,GE Vernova Inc. Common Stock,"$1,038.74",-5.08,-0.487%,"279,130,207,606"
RY,Royal Bank Of Canada Common Stock,$189.71,0.53,0.28%,"265,158,206,346"
QCOM,QUALCOMM Incorporated Common Stock,$238.16,24.75,11.597%,"251,020,640,000"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$85.71,-1.22,-1.403%,"249,048,937,559"
TM,Toyota Motor Corporation Common Stock,$189.08,-0.58,-0.306%,"246,729,164,091"
KLAC,KLA Corporation Common Stock,"$1,888.38",46.20,2.508%,"246,674,398,106"
LIN,Linde plc Ordinary Shares,$517.58,3.07,0.597%,"239,432,269,396"
