Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$202.78,-1.34,-0.656%,"4,907,276,000,000"
AAPL,Apple Inc. Common Stock,$316.22,2.83,0.903%,"4,644,435,714,320"
GOOGL,Alphabet Inc. Class A Common Stock,$358.89,-3.03,-0.837%,"4,348,311,240,000"
GOOG,Alphabet Inc. Class C Capital Stock,$356.24,-2.47,-0.689%,"4,316,203,840,000"
MSFT,Microsoft Corporation Common Stock,$384.36,1.02,0.266%,"2,855,193,162,829"
AMZN,"Amazon.com, Inc. Common Stock",$247.04,3.42,1.404%,"2,657,436,315,069"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$436.96,-0.02,-0.005%,"2,266,295,182,852"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$152.16,3.86,2.603%,"1,991,904,339,314"
AVGO,Broadcom Inc. Common Stock,$401.11,12.42,3.195%,"1,908,312,993,220"
META,"Meta Platforms, Inc. Class A Common Stock",$631.48,28.36,4.702%,"1,602,963,548,010"
TSLA,"Tesla, Inc. Common Stock",$406.55,12.49,3.17%,"1,526,889,539,755"
LLY,Eli Lilly and Company Common Stock,"$1,216.95",1.12,0.092%,"1,146,052,204,032"
MU,"Micron Technology, Inc. Common Stock",$991.64,42.84,4.515%,"1,119,951,424,258"
BRK/B,Berkshire Hathaway Inc.,$495.45,0.66,0.133%,"1,093,116,968,762"
BRK/A,Berkshire Hathaway Inc.,"$741,030.040000000037","-7,219.96",-0.965%,"1,089,961,819,055"
JPM,JP Morgan Chase & Co. Common Stock,$335.47,4.85,1.467%,"898,895,695,396"
WMT,Walmart Inc. Common Stock,$112.21,-0.89,-0.787%,"892,976,061,983"
AMD,"Advanced Micro Devices, Inc. Common Stock",$546.72,29.315,5.666%,"891,481,981,354"
ASML,ASML Holding N.V. New York Registry Shares,"$1,804.25",35.60,2.013%,"695,389,822,076"
V,Visa Inc.,$348.20,0.67,0.193%,"659,653,742,627"
JNJ,Johnson & Johnson Common Stock,$259.10,-4.30,-1.632%,"623,709,917,186"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$50.69,-0.27,-0.53%,"614,160,040,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$50.31,-0.30,-0.593%,"609,555,960,000"
XOM,ExxonMobil Holdings Corporation Common Stock,$137.46,-3.67,-2.60%,"569,764,436,889"
INTC,Intel Corporation Common Stock,$112.54,2.30,2.086%,"565,626,040,000"
AZN,AstraZeneca PLC Ordinary Shares,$178.49,-10.79,-5.701%,"553,578,120,716"
AMAT,"Applied Materials, Inc. Common Stock",$588.66,18.16,3.183%,"467,372,158,064"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$118.31,4.49,3.945%,"466,311,135,216"
MA,Mastercard Incorporated Common Stock,$523.20,3.34,0.642%,"462,291,072,936"
LRCX,Lam Research Corporation Common Stock,$353.17,20.02,6.009%,"441,664,160,070"
ABBV,AbbVie Inc. Common Stock,$249.91,-2.83,-1.12%,"441,539,193,896"
CAT,"Caterpillar, Inc. Common Stock",$938.39,-9.69,-1.022%,"432,257,178,828"
BAC,Bank of America Corporation Common Stock,$59.25,0.95,1.63%,"420,472,996,072"
ORCL,Oracle Corporation Common Stock,$144.22,3.73,2.655%,"415,421,527,620"
COST,Costco Wholesale Corporation Common Stock,$912.97,-40.16,-4.213%,"404,882,843,688"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$431.68,6.08,1.429%,"392,027,776,319"
GE,GE Aerospace Common Stock,$359.04,3.01,0.845%,"374,599,800,854"
KO,Coca-Cola Company (The) Common Stock,$82.63,-0.77,-0.923%,"355,652,152,227"
MS,Morgan Stanley Common Stock,$222.13,4.06,1.862%,"350,362,276,400"
ARM,Arm Holdings plc American Depositary Shares,$327.87,27.63,9.203%,"348,871,795,473"
CVX,Chevron Corporation Common Stock,$174.05,-1.92,-1.091%,"346,637,585,255"
PG,Procter & Gamble Company (The) Common Stock,$146.85,-1.55,-1.044%,"341,954,759,919"
HD,"Home Depot, Inc. (The) Common Stock",$338.73,2.52,0.75%,"337,753,333,694"
HSBC,"HSBC Holdings, plc. Common Stock",$98.02,1.93,2.009%,"336,866,585,519"
NFLX,"Netflix, Inc. Common Stock",$75.47,-0.12,-0.159%,"317,788,964,908"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,055.97",26.33,2.557%,"311,518,986,353"
PLTR,Palantir Technologies Inc. Class A Common Stock,$129.04,-3.18,-2.405%,"309,349,137,512"
MRK,"Merck & Company, Inc. Common Stock (new)",$125.07,-0.92,-0.73%,"308,900,939,584"
KLAC,KLA Corporation Common Stock,$229.52,8.34,3.771%,"299,816,286,199"
NVS,Novartis AG Common Stock,$154.62,-0.55,-0.354%,"295,038,412,607"
DELL,Dell Technologies Inc. Class C Common Stock ,$450.22,18.25,4.225%,"291,791,179,708"
RY,Royal Bank Of Canada Common Stock,$208.56,2.79,1.356%,"289,851,950,977"
GEV,GE Vernova Inc. Common Stock,"$1,075.26",4.27,0.399%,"288,943,861,824"
PM,Philip Morris International Inc Common Stock,$181.17,-5.90,-3.154%,"282,364,106,130"
TXN,Texas Instruments Incorporated Common Stock,$308.53,7.21,2.393%,"280,790,928,807"
IBM,International Business Machines Corporation Common Stock,$295.30,-6.75,-2.235%,"277,548,123,184"
PANW,"Palo Alto Networks, Inc. Common Stock",$338.31,17.72,5.527%,"275,722,650,000"
TM,Toyota Motor Corporation Common Stock,$174.32,-2.83,-1.598%,"275,338,221,403"
SNDK,Sandisk Corporation Common Stock,"$1,858.27",131.09,7.59%,"275,190,754,599"
WFC,Wells Fargo & Company Common Stock,$86.91,1.35,1.578%,"265,961,068,924"
RTX,RTX Corporation Common Stock,$195.20,0.29,0.149%,"262,872,605,146"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$111.14,2.16,1.982%,"259,371,421,041"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$21.25,0.17,0.806%,"252,188,857,050"
LIN,Linde plc Ordinary Shares,$525.56,-2.11,-0.40%,"243,123,813,717"
C,"Citigroup, Inc. Common Stock",$139.57,2.18,1.587%,"238,047,375,609"
CCZ,Comcast Holdings ZONES,$66.50,UNCH,--,"237,659,127,755"
AXP,American Express Company Common Stock,$346.72,10.33,3.071%,"236,576,224,317"
ANET,"Arista Networks, Inc. Common Stock",$184.69,3.64,2.01%,"232,562,126,901"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$81.40,-0.84,-1.021%,"231,578,590,969"
NVO,Novo Nordisk A/S Common Stock,$48.88,-0.01,-0.02%,"216,437,243,818"
MRVL,"Marvell Technology, Inc. Common Stock",$243.27,11.56,4.989%,"212,812,596,000"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$79.91,1.61,2.056%,"203,027,005,613"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$13.79,0.22,1.621%,"202,565,715,933"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$198.40,7.28,3.809%,"202,022,641,152"
QCOM,QUALCOMM Incorporated Common Stock,$191.11,4.55,2.439%,"201,429,940,000"
APH,Amphenol Corporation Common Stock,$162.24,4.02,2.541%,"199,593,236,357"
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),$890.09,30.07,3.496%,"199,583,983,489"
WDC,Western Digital Corporation Common Stock,$578.05,27.75,5.043%,"199,243,505,825"
TD,Toronto Dominion Bank (The) Common Stock,$119.75,1.19,1.004%,"197,877,295,000"
MCD,McDonald's Corporation Common Stock,$276.49,-1.76,-0.633%,"196,447,764,955"
TMUS,"T-Mobile US, Inc. Common Stock",$181.48,1.34,0.744%,"196,398,512,041"
AMGN,Amgen Inc. Common Stock,$363.62,-4.37,-1.188%,"196,248,722,592"
TMO,Thermo Fisher Scientific Inc Common Stock,$524.71,14.58,2.858%,"194,993,498,900"
SAP,SAP  SE ADS,$158.46,1.04,0.661%,"194,668,780,603"
ADI,"Analog Devices, Inc. Common Stock",$393.64,8.24,2.138%,"191,736,942,426"
PEP,"PepsiCo, Inc. Common Stock",$137.86,-4.65,-3.263%,"188,422,679,906"
NEE,"NextEra Energy, Inc. Common Stock",$87.10,-0.34,-0.389%,"181,633,240,818"
SCHW,Charles Schwab Corporation (The) Common Stock,$101.91,0.21,0.206%,"177,235,299,518"
VZ,Verizon Communications Inc. Common Stock,$42.24,-0.21,-0.495%,"176,375,608,358"
BA,Boeing Company (The) Common Stock,$223.11,-1.84,-0.818%,"175,878,133,069"
APP,Applovin Corporation Class A Common Stock,$520.43,-1.75,-0.335%,"174,833,254,200"
TTE,TotalEnergies SE Ordinary Shares,$78.23,-0.64,-0.811%,"170,687,048,927"
UNP,Union Pacific Corporation Common Stock,$285.04,4.10,1.459%,"169,232,014,234"
GILD,"Gilead Sciences, Inc. Common Stock",$134.84,-0.98,-0.722%,"167,413,281,810"
DIS,Walt Disney Company (The) Common Stock,$96.17,-0.53,-0.548%,"167,000,303,646"
TJX,"TJX Companies, Inc. (The) Common Stock",$150.90,-1.89,-1.237%,"166,699,900,901"
GLW,Corning Incorporated Common Stock,$192.38,8.35,4.537%,"165,569,504,774"
ABT,Abbott Laboratories Common Stock,$94.40,-0.78,-0.819%,"164,427,093,298"
WELL,Welltower Inc. Common Stock,$232.12,-1.78,-0.761%,"163,856,862,134"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$25.48,0.16,0.632%,"162,541,087,687"
IBKR,"Interactive Brokers Group, Inc. Class A Common Stock",$95.28,1.88,2.013%,"161,628,584,538"
UBS,UBS Group AG Registered Ordinary Shares,$51.86,0.73,1.428%,"160,335,520,045"
DE,Deere & Company Common Stock,$592.90,-3.84,-0.643%,"160,045,899,283"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$123.17,3.95,3.313%,"159,605,043,949"
BLK,"BlackRock, Inc. Common Stock","$1,019.68",29.34,2.963%,"158,288,993,904"
ETN,"Eaton Corporation, PLC Ordinary Shares",$405.83,6.27,1.569%,"157,583,789,000"
UBER,"Uber Technologies, Inc. Common Stock",$74.35,0.75,1.019%,"151,346,786,617"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$20.67,0.01,0.048%,"147,798,467,872"
T,AT&T Inc.,$21.04,-0.08,-0.379%,"146,193,049,088"
ISRG,"Intuitive Surgical, Inc. Common Stock",$411.55,-3.55,-0.855%,"145,755,717,625"
SCCO,Southern Copper Corporation Common Stock,$174.43,7.22,4.318%,"145,531,921,302"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$25.36,0.04,0.158%,"144,779,446,232"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$79.34,0.21,0.265%,"142,589,847,524"
DHR,Danaher Corporation Common Stock,$195.98,5.21,2.731%,"138,708,887,479"
PFE,"Pfizer, Inc. Common Stock",$24.25,0.20,0.832%,"138,211,521,098"
BKNG,Booking Holdings Inc. Common Stock,$175.52,1.23,0.706%,"136,006,663,087"
HDB,HDFC Bank Limited Common Stock,$26.52,0.37,1.415%,"135,730,062,966"
CB,Chubb Limited  Common Stock,$347.80,-7.29,-2.053%,"134,897,744,867"
PLD,"Prologis, Inc. Common Stock",$141.36,0.36,0.255%,"134,571,327,360"
PGR,Progressive Corporation (The) Common Stock,$229.52,-3.38,-1.451%,"134,116,905,217"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$60.99,-0.85,-1.375%,"133,275,668,015"
CRM,"Salesforce, Inc. Common Stock",$162.50,-4.08,-2.449%,"133,087,500,000"
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",$60.87,-0.52,-0.847%,"131,958,268,265"
COP,ConocoPhillips Common Stock,$108.02,-2.70,-2.439%,"131,600,118,636"
CVS,CVS Health Corporation Common Stock,$102.81,-1.66,-1.589%,"131,178,086,433"
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",$10.33,0.10,0.978%,"128,600,679,880"
SPGI,S&P Global Inc. Common Stock,$432.96,2.17,0.504%,"128,156,160,000"
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,$496.50,-1.93,-0.387%,"126,014,389,541"
SYK,Stryker Corporation Common Stock,$327.11,0.26,0.08%,"125,401,138,858"
BMO,Bank Of Montreal Common Stock,$176.66,2.15,1.232%,"124,531,151,831"
VRT,"Vertiv Holdings, LLC Class A Common Stock",$323.92,6.11,1.923%,"124,420,527,679"
SONY,Sony Group Corporation American Depositary Shares ,$20.93,-0.22,-1.04%,"123,647,444,231"
COF,Capital One Financial Corporation Common Stock,$200.10,8.15,4.246%,"123,265,498,148"
PDD,PDD Holdings Inc. American Depositary Shares,$85.88,1.14,1.345%,"122,241,288,157"
SBUX,Starbucks Corporation Common Stock,$106.41,2.54,2.445%,"121,275,477,000"
FTNT,"Fortinet, Inc. Common Stock",$163.73,7.02,4.48%,"119,956,521,058"
PH,Parker-Hannifin Corporation Common Stock,$949.17,10.04,1.069%,"119,677,417,847"
MO,"Altria Group, Inc.",$71.59,-1.22,-1.676%,"119,547,513,514"
LMT,Lockheed Martin Corporation Common Stock,$518.26,-9.70,-1.837%,"119,491,895,482"
LOW,"Lowe's Companies, Inc. Common Stock",$213.00,0.15,0.07%,"119,430,599,733"
