Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$186.47,-1.20,-0.639%,"4,531,221,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$333.59,5.16,1.571%,"4,025,430,530,000"
GOOGL,Alphabet Inc. Class A Common Stock,$333.26,5.33,1.625%,"4,021,448,420,000"
AAPL,Apple Inc. Common Stock,$255.41,7.37,2.971%,"3,753,997,279,660"
MSFT,Microsoft Corporation Common Stock,$470.28,4.33,0.929%,"3,495,298,563,593"
AMZN,"Amazon.com, Inc. Common Stock",$238.42,-0.74,-0.309%,"2,548,761,301,343"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$332.71,-2.16,-0.645%,"1,725,615,935,256"
META,"Meta Platforms, Inc. Class A Common Stock",$672.36,13.60,2.064%,"1,694,701,935,119"
AVGO,Broadcom Inc. Common Stock,$324.85,4.80,1.50%,"1,540,202,793,605"
TSLA,"Tesla, Inc. Common Stock",$435.20,-13.86,-3.086%,"1,447,396,501,478"
BRK/A,Berkshire Hathaway Inc.,"$726,420.00","5,487.82",0.761%,"1,068,472,291,080"
BRK/B,Berkshire Hathaway Inc.,$483.47,4.50,0.94%,"1,066,685,358,537"
LLY,Eli Lilly and Company Common Stock,"$1,062.75",-1.54,-0.145%,"1,004,706,587,752"
WMT,Walmart Inc. Common Stock,$117.64,-0.09,-0.076%,"937,610,441,645"
JPM,JP Morgan Chase & Co. Common Stock,$301.04,3.32,1.115%,"819,509,841,287"
V,Visa Inc.,$328.49,2.31,0.708%,"632,581,443,683"
XOM,Exxon Mobil Corporation Common Stock,$134.84,-0.13,-0.096%,"568,642,611,392"
ASML,ASML Holding N.V. New York Registry Shares,"$1,413.35",24.31,1.75%,"555,847,545,662"
JNJ,Johnson & Johnson Common Stock,$221.49,1.35,0.613%,"533,634,772,142"
ORCL,Oracle Corporation Common Stock,$182.44,5.28,2.98%,"524,173,837,200"
MA,Mastercard Incorporated Common Stock,$527.36,2.62,0.499%,"473,567,090,401"
MU,"Micron Technology, Inc. Common Stock",$389.09,-10.56,-2.642%,"437,924,398,362"
COST,Costco Wholesale Corporation Common Stock,$977.67,-5.58,-0.568%,"433,957,807,052"
AMD,"Advanced Micro Devices, Inc. Common Stock",$251.31,-8.37,-3.223%,"409,143,119,417"
PLTR,Palantir Technologies Inc. Class A Common Stock,$167.47,-2.13,-1.256%,"399,154,083,525"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$171.37,-1.86,-1.074%,"395,741,221,746"
ABBV,AbbVie Inc. Common Stock,$220.77,1.51,0.689%,"390,185,505,207"
HD,"Home Depot, Inc. (The) Common Stock",$386.53,2.76,0.719%,"384,795,054,297"
BAC,Bank of America Corporation Common Stock,$52.02,0.30,0.58%,"379,875,818,511"
