Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$208.48,-6.24,-2.906%,"5,045,216,000,000"
AAPL,Apple Inc. Common Stock,$310.34,0.99,0.32%,"4,529,157,821,200"
GOOGL,Alphabet Inc. Class A Common Stock,$348.06,3.24,0.94%,"4,256,773,800,000"
GOOG,Alphabet Inc. Class C Capital Stock,$344.59,2.84,0.831%,"4,214,335,700,000"
MSFT,Microsoft Corporation Common Stock,$487.31,4.07,0.842%,"3,618,542,573,219"
AMZN,"Amazon.com, Inc. Common Stock",$262.07,3.44,1.33%,"2,826,769,197,814"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$410.12,-8.83,-2.108%,"2,127,089,391,228"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$135.00,-1.97,-1.438%,"1,832,330,919,375"
AVGO,Broadcom Inc. Common Stock,$358.76,-9.69,-2.63%,"1,706,829,471,834"
META,"Meta Platforms, Inc. Class A Common Stock",$559.02,9.12,1.658%,"1,424,106,929,900"
TSLA,"Tesla, Inc. Common Stock",$348.95,-13.91,-3.833%,"1,378,194,563,136"
LLY,Eli Lilly and Company Common Stock,"$1,246.93",-8.47,-0.675%,"1,173,806,365,060"
SKHY,SK hynix Inc. American Depositary Shares,$155.37,-8.04,-4.92%,"1,132,438,327,350"
BRK/B,Berkshire Hathaway Inc.,$504.32,8.50,1.714%,"1,112,686,950,623"
BRK/A,Berkshire Hathaway Inc.,"$755,631.00","12,131.00",1.632%,"1,111,437,991,494"
MU,"Micron Technology, Inc. Common Stock",$910.43,-56.35,-5.829%,"1,028,233,406,465"
JPM,JP Morgan Chase & Co. Common Stock,$356.39,4.81,1.368%,"947,350,978,036"
WMT,Walmart Inc. Common Stock,$106.49,2.79,2.69%,"847,455,849,216"
AMD,"Advanced Micro Devices, Inc. Common Stock",$456.745,-16.505,-3.488%,"745,624,813,058"
V,Visa Inc.,$382.41,11.37,3.064%,"683,273,065,592"
XOM,ExxonMobil Holdings Corporation Common Stock,$164.05,-1.06,-0.642%,"674,559,157,038"
ASML,ASML Holding N.V. New York Registry Shares,"$1,740.13",-23.63,-1.34%,"670,676,841,396"
JNJ,Johnson & Johnson Common Stock,$273.04,2.80,1.036%,"657,998,712,925"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$49.34,0.35,0.714%,"603,428,200,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.88,0.18,0.37%,"597,802,400,000"
MA,Mastercard Incorporated Common Stock,$599.86,19.23,3.312%,"525,483,322,608"
ABBV,AbbVie Inc. Common Stock,$264.52,-0.44,-0.166%,"467,437,864,228"
INTC,Intel Corporation Common Stock,$87.26,-2.81,-3.12%,"461,175,165,530"
BAC,Bank of America Corporation Common Stock,$62.33,0.64,1.037%,"435,858,005,590"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$110.23,-0.81,-0.729%,"434,464,343,123"
COST,Costco Wholesale Corporation Common Stock,$971.40,23.66,2.496%,"430,795,310,206"
PLTR,Palantir Technologies Inc. Class A Common Stock,$175.89,-4.05,-2.251%,"422,497,186,597"
ORCL,Oracle Corporation Common Stock,$142.45,-4.02,-2.745%,"410,323,093,950"
CVX,Chevron Corporation Common Stock,$203.09,-2.18,-1.062%,"401,259,388,037"
KO,Coca-Cola Company (The) Common Stock,$91.99,0.89,0.977%,"395,791,504,864"
LRCX,Lam Research Corporation Common Stock,$310.17,-3.83,-1.22%,"388,122,234,570"
AMAT,"Applied Materials, Inc. Common Stock",$484.19,-8.13,-1.651%,"384,251,945,926"
CAT,"Caterpillar, Inc. Common Stock",$811.02,-16.88,-2.039%,"372,805,528,477"
MRK,"Merck & Company, Inc. Common Stock (new)",$150.66,-1.89,-1.239%,"371,704,078,981"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$398.76,8.65,2.217%,"357,924,921,190"
HSBC,"HSBC Holdings, plc. Common Stock",$104.09,-0.06,-0.058%,"357,727,432,021"
GE,GE Aerospace Common Stock,$341.84,-6.53,-1.874%,"354,680,369,444"
PG,Procter & Gamble Company (The) Common Stock,$146.60,1.92,1.327%,"340,761,886,596"
HD,"Home Depot, Inc. (The) Common Stock",$337.43,1.82,0.542%,"336,457,082,007"
MS,Morgan Stanley Common Stock,$214.08,-0.12,-0.056%,"336,226,831,791"
NFLX,"Netflix, Inc. Common Stock",$80.01,0.42,0.528%,"333,156,813,477"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,036.28",-3.00,-0.289%,"301,735,106,682"
NVS,Novartis AG Common Stock,$158.02,-0.84,-0.529%,"301,526,128,316"
PM,Philip Morris International Inc Common Stock,$191.46,3.23,1.716%,"298,412,129,031"
PANW,"Palo Alto Networks, Inc. Common Stock",$350.90,-6.97,-1.948%,"285,983,500,000"
RY,Royal Bank Of Canada Common Stock,$204.02,-1.21,-0.59%,"283,542,362,094"
RTX,RTX Corporation Common Stock,$209.22,-0.69,-0.329%,"281,977,958,888"
