Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$184.94,0.08,0.043%,"4,494,042,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$332.73,3.59,1.091%,"4,015,052,910,000"
GOOGL,Alphabet Inc. Class A Common Stock,$331.86,3.29,1.001%,"4,004,554,620,000"
AAPL,Apple Inc. Common Stock,$260.25,0.88,0.339%,"3,825,135,241,500"
MSFT,Microsoft Corporation Common Stock,$477.18,-2.10,-0.438%,"3,546,581,969,413"
AMZN,"Amazon.com, Inc. Common Stock",$246.47,-0.91,-0.368%,"2,634,817,540,231"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$331.77,8.14,2.515%,"1,720,740,581,407"
AVGO,Broadcom Inc. Common Stock,$352.21,7.24,2.099%,"1,669,924,044,746"
META,"Meta Platforms, Inc. Class A Common Stock",$641.97,-11.09,-1.698%,"1,618,103,101,446"
TSLA,"Tesla, Inc. Common Stock",$448.96,3.95,0.888%,"1,493,159,773,216"
BRK/B,Berkshire Hathaway Inc.,$498.67,-0.43,-0.086%,"1,100,221,291,377"
BRK/A,Berkshire Hathaway Inc.,"$747,860.00",-200.00,-0.027%,"1,100,007,829,640"
LLY,Eli Lilly and Company Common Stock,"$1,081.00",17.44,1.64%,"1,021,959,841,317"
WMT,Walmart Inc. Common Stock,$117.97,3.44,3.004%,"940,240,596,743"
JPM,JP Morgan Chase & Co. Common Stock,$324.49,-4.70,-1.428%,"883,346,892,105"
V,Visa Inc.,$343.20,-6.57,-1.878%,"660,908,860,154"
ORCL,Oracle Corporation Common Stock,$204.68,6.16,3.103%,"588,072,248,400"
XOM,Exxon Mobil Corporation Common Stock,$124.03,-0.58,-0.465%,"523,055,051,104"
MA,Mastercard Incorporated Common Stock,$566.28,-9.26,-1.609%,"508,517,088,805"
JNJ,Johnson & Johnson Common Stock,$209.72,5.33,2.608%,"505,277,368,791"
ASML,ASML Holding N.V. New York Registry Shares,"$1,281.23",7.35,0.577%,"503,886,900,576"
PLTR,Palantir Technologies Inc. Class A Common Stock,$179.41,1.92,1.082%,"427,612,313,401"
COST,Costco Wholesale Corporation Common Stock,$943.08,18.20,1.968%,"418,604,364,126"
BAC,Bank of America Corporation Common Stock,$55.19,-0.66,-1.182%,"403,024,729,405"
MU,"Micron Technology, Inc. Common Stock",$345.87,0.78,0.226%,"389,279,888,102"
ABBV,AbbVie Inc. Common Stock,$220.04,-0.04,-0.018%,"388,895,314,425"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$166.31,15.35,10.168%,"384,056,267,658"
NFLX,"Netflix, Inc. Common Stock",$89.41,-0.05,-0.056%,"378,859,079,829"
HD,"Home Depot, Inc. (The) Common Stock",$374.94,0.30,0.08%,"373,257,076,186"
GE,GE Aerospace Common Stock,$324.17,2.58,0.802%,"341,939,025,529"
AMD,"Advanced Micro Devices, Inc. Common Stock",$207.69,4.52,2.225%,"338,127,947,443"
PG,Procter & Gamble Company (The) Common Stock,$143.46,1.59,1.121%,"335,227,794,940"
CVX,Chevron Corporation Common Stock,$162.34,0.23,0.142%,"326,875,096,057"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$340.51,-3.47,-1.009%,"308,447,108,496"
SAP,SAP  SE ADS,$248.84,1.73,0.70%,"305,700,993,091"
KO,Coca-Cola Company (The) Common Stock,$70.50,-0.01,-0.014%,"303,263,423,573"
WFC,Wells Fargo & Company Common Stock,$94.96,-0.99,-1.032%,"298,087,468,108"
MS,Morgan Stanley Common Stock,$186.57,0.25,0.134%,"296,517,438,153"
CAT,"Caterpillar, Inc. Common Stock",$629.77,12.15,1.967%,"294,719,510,173"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$74.01,0.13,0.176%,"292,420,508,608"
IBM,International Business Machines Corporation Common Stock,$312.18,7.96,2.617%,"291,805,636,609"
TM,Toyota Motor Corporation Common Stock,$222.59,1.07,0.483%,"290,456,127,750"
AZN,AstraZeneca PLC American Depositary Shares,$93.63,-1.02,-1.078%,"290,388,926,229"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$949.55,10.57,1.126%,"284,797,117,620"
NVS,Novartis AG Common Stock,$141.82,0.28,0.198%,"280,107,157,151"
HSBC,"HSBC Holdings, plc. Common Stock",$81.31,1.12,1.397%,"279,303,750,603"
LRCX,Lam Research Corporation Common Stock,$220.40,2.04,0.934%,"276,829,012,000"
MRK,"Merck & Company, Inc. Common Stock (new)",$109.19,-1.34,-1.212%,"271,012,040,706"
NVO,Novo Nordisk A/S Common Stock,$59.86,1.05,1.785%,"267,274,900,000"
RTX,RTX Corporation Common Stock,$193.85,5.35,2.838%,"259,908,640,957"
PM,Philip Morris International Inc Common Stock,$165.16,2.55,1.568%,"257,094,455,785"
AXP,American Express Company Common Stock,$359.59,-16.02,-4.265%,"247,704,165,902"
AMAT,"Applied Materials, Inc. Common Stock",$307.24,6.06,2.012%,"243,623,919,770"
CRM,"Salesforce, Inc. Common Stock",$259.40,-0.54,-0.208%,"243,057,800,000"
RY,Royal Bank Of Canada Common Stock,$169.65,0.46,0.272%,"237,545,963,595"
TMO,Thermo Fisher Scientific Inc Common Stock,$615.45,-3.41,-0.551%,"231,229,524,912"
CCZ,Comcast Holdings ZONES,$62.16,UNCH,--,"226,504,482,431"
APP,Applovin Corporation Class A Common Stock,$658.65,10.93,1.687%,"222,594,060,750"
TMUS,"T-Mobile US, Inc. Common Stock",$197.51,-3.05,-1.521%,"220,916,243,701"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$167.93,3.45,2.098%,"218,524,127,062"
MCD,McDonald's Corporation Common Stock,$306.75,-0.57,-0.185%,"218,453,346,863"
ABT,Abbott Laboratories Common Stock,$124.64,-1.28,-1.017%,"216,732,999,474"
C,"Citigroup, Inc. Common Stock",$117.70,-3.62,-2.984%,"210,596,626,914"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$71.66,0.83,1.172%,"208,223,624,612"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$17.24,0.15,0.878%,"208,047,336,261"
LIN,Linde plc Ordinary Shares,$443.63,-0.45,-0.101%,"207,152,553,816"
ISRG,"Intuitive Surgical, Inc. Common Stock",$572.745,-13.495,-2.302%,"203,035,853,330"
DIS,Walt Disney Company (The) Common Stock,$112.82,-3.06,-2.641%,"201,416,287,606"
PEP,"PepsiCo, Inc. Common Stock",$141.36,1.45,1.036%,"193,287,199,646"
INTC,Intel Corporation Common Stock,$44.06,-1.49,-3.271%,"192,850,620,000"
KLAC,KLA Corporation Common Stock,"$1,428.17",28.17,2.012%,"187,650,595,361"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$280.96,0.29,0.103%,"185,555,127,000"
BA,Boeing Company (The) Common Stock,$239.81,5.28,2.251%,"182,278,494,181"
QCOM,QUALCOMM Incorporated Common Stock,$169.27,-8.51,-4.787%,"181,288,170,000"
SCHW,Charles Schwab Corporation (The) Common Stock,$101.90,1.73,1.727%,"181,069,856,863"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$12.14,0.26,2.189%,"178,691,372,513"
APH,Amphenol Corporation Common Stock,$145.11,4.95,3.532%,"177,622,694,766"
INTU,Intuit Inc. Common Stock,$635.44,-11.46,-1.772%,"176,906,496,000"
UBER,"Uber Technologies, Inc. Common Stock",$84.67,-0.77,-0.901%,"175,929,898,359"
AMGN,Amgen Inc. Common Stock,$325.54,-0.56,-0.172%,"175,296,997,637"
TJX,"TJX Companies, Inc. (The) Common Stock",$157.10,-0.71,-0.45%,"174,454,380,625"
BKNG,Booking Holdings Inc. Common Stock,"$5,391.52",-100.59,-1.832%,"173,789,258,249"
GEV,GE Vernova Inc. Common Stock,$639.77,17.27,2.774%,"173,582,690,054"
TXN,Texas Instruments Incorporated Common Stock,$189.07,-1.24,-0.652%,"171,793,354,391"
HDB,HDFC Bank Limited Common Stock,$33.52,0.42,1.269%,"171,556,248,515"
BLK,"BlackRock, Inc. Common Stock","$1,089.26",4.16,0.383%,"168,999,679,137"
NEE,"NextEra Energy, Inc. Common Stock",$81.12,1.23,1.54%,"168,941,297,566"
DHR,Danaher Corporation Common Stock,$239.00,0.63,0.264%,"168,817,545,557"
PDD,PDD Holdings Inc. American Depositary Shares,$118.73,-1.82,-1.51%,"168,554,624,433"
T,AT&T Inc.,$23.74,-0.25,-1.042%,"168,303,531,011"
VZ,Verizon Communications Inc. Common Stock,$39.84,-0.62,-1.532%,"167,982,391,482"
SPGI,S&P Global Inc. Common Stock,$544.48,2.54,0.469%,"164,868,544,000"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$22.58,-0.03,-0.133%,"161,455,704,138"
TD,Toronto Dominion Bank (The) Common Stock,$94.12,-0.16,-0.17%,"160,682,040,480"
