Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$176.97,-1.46,-0.818%,"4,300,371,000,000"
MSFT,Microsoft Corporation Common Stock,$510.15,0.92,0.181%,"3,792,029,828,247"
AAPL,Apple Inc. Common Stock,$252.31,-2.12,-0.833%,"3,744,378,800,900"
GOOG,Alphabet Inc. Class C Capital Stock,$247.83,-4.51,-1.787%,"2,997,256,020,000"
GOOGL,Alphabet Inc. Class A Common Stock,$247.14,-4.52,-1.796%,"2,988,911,160,000"
AMZN,"Amazon.com, Inc. Common Stock",$220.21,-0.50,-0.227%,"2,348,520,292,880"
META,"Meta Platforms, Inc. Class A Common Stock",$760.66,5.26,0.696%,"1,910,885,534,374"
AVGO,Broadcom Inc. Common Stock,$339.31,0.37,0.109%,"1,602,345,675,615"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$280.71,-2.00,-0.707%,"1,455,915,509,560"
TSLA,"Tesla, Inc. Common Stock",$442.79,16.94,3.978%,"1,428,196,513,560"
BRK/B,Berkshire Hathaway Inc.,$497.09,2.99,0.605%,"1,096,735,319,410"
BRK/A,Berkshire Hathaway Inc.,"$744,600.00","4,914.00",0.664%,"1,095,212,780,400"
ORCL,Oracle Corporation Common Stock,$308.46,-5.37,-1.711%,"876,555,100,440"
JPM,JP Morgan Chase & Co. Common Stock,$313.42,0.68,0.217%,"861,827,852,921"
WMT,Walmart Inc. Common Stock,$102.73,0.21,0.205%,"819,050,995,763"
LLY,Eli Lilly and Company Common Stock,$741.85,-5.13,-0.687%,"702,128,946,664"
V,Visa Inc.,$338.68,-0.02,-0.006%,"657,019,521,337"
MA,Mastercard Incorporated Common Stock,$568.81,-1.16,-0.204%,"514,210,973,004"
NFLX,"Netflix, Inc. Common Stock","$1,203.95",-14.52,-1.192%,"511,590,074,267"
XOM,Exxon Mobil Corporation Common Stock,$114.56,0.61,0.535%,"488,397,578,726"
PLTR,Palantir Technologies Inc. Class A Common Stock,$179.56,-2.99,-1.638%,"425,977,805,115"
JNJ,Johnson & Johnson Common Stock,$176.69,0.11,0.062%,"425,529,395,294"
COST,Costco Wholesale Corporation Common Stock,$945.27,1.67,0.177%,"419,205,585,083"
HD,"Home Depot, Inc. (The) Common Stock",$409.77,-1.14,-0.277%,"407,879,586,341"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$176.44,13.36,8.192%,"407,449,268,628"
ABBV,AbbVie Inc. Common Stock,$219.99,-2.62,-1.177%,"388,625,150,077"
BAC,Bank of America Corporation Common Stock,$51.70,UNCH,--,"382,939,176,030"
ASML,ASML Holding N.V. New York Registry Shares,$946.94,-16.57,-1.72%,"372,416,085,817"
PG,Procter & Gamble Company (The) Common Stock,$152.42,-0.08,-0.052%,"357,024,262,201"
SAP,SAP  SE ADS,$268.85,3.58,1.35%,"330,283,362,773"
CVX,Chevron Corporation Common Stock,$159.18,1.76,1.118%,"323,014,483,052"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$351.81,4.12,1.185%,"318,625,038,011"
GE,GE Aerospace Common Stock,$300.30,-5.33,-1.744%,"318,449,947,916"
KO,Coca-Cola Company (The) Common Stock,$66.45,-0.26,-0.39%,"285,978,688,895"
WFC,Wells Fargo & Company Common Stock,$84.11,-0.26,-0.308%,"269,441,440,089"
TMUS,"T-Mobile US, Inc. Common Stock",$238.40,-1.09,-0.455%,"268,299,898,659"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$67.32,-0.22,-0.326%,"266,129,218,876"
NVO,Novo Nordisk A/S Common Stock,$58.74,-0.80,-1.344%,"262,274,100,000"
AMD,"Advanced Micro Devices, Inc. Common Stock",$160.88,-0.02,-0.012%,"261,083,092,686"
TM,Toyota Motor Corporation Common Stock,$198.09,-2.57,-1.281%,"258,486,249,814"
PM,Philip Morris International Inc Common Stock,$163.00,-0.77,-0.47%,"253,724,061,931"
MS,Morgan Stanley Common Stock,$157.88,-2.88,-1.791%,"252,029,489,157"
IBM,International Business Machines Corporation Common Stock,$267.53,-4.71,-1.73%,"249,209,342,812"
NVS,Novartis AG Common Stock,$123.00,0.18,0.147%,"242,935,977,504"
HSBC,"HSBC Holdings, plc. Common Stock",$69.89,-0.31,-0.442%,"242,165,888,132"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$792.43,-13.89,-1.723%,"239,885,274,934"
AXP,American Express Company Common Stock,$340.48,-0.99,-0.29%,"236,933,980,649"
CRM,"Salesforce, Inc. Common Stock",$245.89,1.33,0.544%,"234,087,280,000"
AZN,AstraZeneca PLC American Depositary Shares,$75.36,-0.61,-0.803%,"233,720,443,383"
ABT,Abbott Laboratories Common Stock,$133.89,-2.00,-1.472%,"233,030,057,384"
CCZ,Comcast Holdings ZONES,$62.54,UNCH,--,"230,910,594,635"
LIN,Linde plc Ordinary Shares,$474.13,-5.81,-1.211%,"222,324,076,407"
CAT,"Caterpillar, Inc. Common Stock",$469.79,-1.47,-0.312%,"220,086,713,236"
MCD,McDonald's Corporation Common Stock,$304.33,1.14,0.376%,"217,171,237,399"
APP,Applovin Corporation Class A Common Stock,$641.92,-9.26,-1.422%,"217,129,384,795"
RTX,RTX Corporation Common Stock,$161.38,0.84,0.523%,"216,013,880,041"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$72.12,0.58,0.811%,"210,791,765,819"
RY,Royal Bank Of Canada Common Stock,$147.28,-0.77,-0.52%,"206,926,950,470"
DIS,Walt Disney Company (The) Common Stock,$113.43,1.18,1.051%,"203,939,634,677"
UBER,"Uber Technologies, Inc. Common Stock",$97.78,-0.02,-0.02%,"203,912,238,139"
T,AT&T Inc.,$28.32,-0.47,-1.633%,"202,498,916,794"
MRK,"Merck & Company, Inc. Common Stock (new)",$79.67,-0.29,-0.363%,"198,998,388,420"
PEP,"PepsiCo, Inc. Common Stock",$142.17,0.27,0.19%,"194,641,706,093"
NOW,"ServiceNow, Inc. Common Stock",$933.37,5.70,0.614%,"194,140,960,000"
INTU,Intuit Inc. Common Stock,$694.79,-4.39,-0.628%,"193,710,925,950"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$148.83,-1.11,-0.74%,"193,384,966,825"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.94,-0.07,-0.437%,"192,359,312,065"
QCOM,QUALCOMM Incorporated Common Stock,$173.55,4.02,2.371%,"187,260,450,000"
C,"Citigroup, Inc. Common Stock",$101.65,-1.35,-1.311%,"187,127,271,332"
PDD,PDD Holdings Inc. American Depositary Shares,$130.96,2.44,1.899%,"185,916,900,664"
VZ,Verizon Communications Inc. Common Stock,$43.18,-0.17,-0.392%,"182,060,905,209"
MU,"Micron Technology, Inc. Common Stock",$161.71,-4.70,-2.824%,"180,973,720,083"
ANET,"Arista Networks, Inc. Common Stock",$142.64,-1.45,-1.006%,"179,279,277,946"
BKNG,Booking Holdings Inc. Common Stock,"$5,525.60",16.58,0.301%,"179,084,060,556"
SONY,Sony Group Corporation American Depositary Shares ,$29.34,-0.42,-1.411%,"176,773,567,335"
TMO,Thermo Fisher Scientific Inc Common Stock,$468.00,-1.75,-0.373%,"176,722,472,628"
HDB,HDFC Bank Limited Common Stock,$34.46,-0.20,-0.577%,"176,367,193,431"
BLK,"BlackRock, Inc. Common Stock","$1,127.98",-3.77,-0.333%,"174,671,467,069"
GEV,GE Vernova Inc. Common Stock,$628.97,-4.44,-0.701%,"171,220,691,542"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$23.55,-0.05,-0.212%,"168,391,578,054"
TXN,Texas Instruments Incorporated Common Stock,$184.435,2.395,1.316%,"167,676,713,765"
SCHW,Charles Schwab Corporation (The) Common Stock,$92.37,-1.54,-1.64%,"167,671,806,741"
BA,Boeing Company (The) Common Stock,$215.10,-1.24,-0.573%,"162,649,520,195"
LRCX,Lam Research Corporation Common Stock,$128.32,-3.35,-2.544%,"162,404,486,720"
AMAT,"Applied Materials, Inc. Common Stock",$201.44,0.57,0.284%,"160,475,650,495"
ISRG,"Intuitive Surgical, Inc. Common Stock",$443.99,-3.76,-0.84%,"159,159,983,899"
TJX,"TJX Companies, Inc. (The) Common Stock",$140.44,0.72,0.515%,"156,301,118,050"
ARM,Arm Holdings plc American Depositary Shares,$144.30,3.31,2.348%,"152,851,795,056"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$10.29,0.04,0.39%,"152,721,813,773"
NEE,"NextEra Energy, Inc. Common Stock",$73.83,1.51,2.088%,"152,037,571,772"
APH,Amphenol Corporation Common Stock,$123.13,-2.27,-1.81%,"150,332,016,397"
AMGN,Amgen Inc. Common Stock,$279.22,-7.59,-2.646%,"150,321,396,036"
ADBE,Adobe Inc. Common Stock,$353.27,-8.51,-2.352%,"149,857,134,000"
SPGI,S&P Global Inc. Common Stock,$490.74,-6.02,-1.212%,"149,822,922,000"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$239.08,3.58,1.52%,"148,911,622,799"
UL,Unilever PLC Common Stock,$60.09,-0.49,-0.809%,"147,333,751,743"
BSX,Boston Scientific Corporation Common Stock,$98.06,0.37,0.379%,"145,300,565,230"
ETN,"Eaton Corporation, PLC Ordinary Shares",$372.21,3.69,1.001%,"144,901,353,000"
SPOT,Spotify Technology S.A. Ordinary Shares,$708.65,-10.29,-1.431%,"144,454,340,438"
LOW,"Lowe's Companies, Inc. Common Stock",$257.33,-2.48,-0.955%,"144,317,072,804"
COF,Capital One Financial Corporation Common Stock,$224.34,1.32,0.592%,"143,469,312,428"
SYK,Stryker Corporation Common Stock,$371.22,-2.30,-0.616%,"141,920,115,164"
GILD,"Gilead Sciences, Inc. Common Stock",$113.67,-0.73,-0.638%,"141,042,522,142"
KLAC,KLA Corporation Common Stock,"$1,068.67",-2.53,-0.236%,"141,023,157,278"
PGR,Progressive Corporation (The) Common Stock,$240.00,1.39,0.583%,"140,690,036,880"
TTE,TotalEnergies SE,$62.47,0.89,1.445%,"137,056,312,315"
PFE,"Pfizer, Inc. Common Stock",$24.09,-0.04,-0.166%,"136,964,911,545"
INTC,Intel Corporation Common Stock,$31.22,1.88,6.408%,"136,649,940,000"
UNP,Union Pacific Corporation Common Stock,$230.36,2.38,1.044%,"136,613,538,900"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$53.50,0.21,0.394%,"135,860,927,458"
PANW,"Palo Alto Networks, Inc. Common Stock",$200.70,-2.55,-1.255%,"134,248,230,000"
TD,Toronto Dominion Bank (The) Common Stock,$78.13,-0.62,-0.787%,"133,383,848,520"
DHR,Danaher Corporation Common Stock,$185.91,-3.81,-2.008%,"133,121,151,097"
HON,Honeywell International Inc. Common Stock,$208.60,-0.71,-0.339%,"132,439,422,833"
UBS,UBS Group AG Registered Ordinary Shares,$41.53,-0.55,-1.307%,"131,850,492,674"
BX,Blackstone Inc. Common Stock,$178.08,-6.83,-3.694%,"131,261,284,237"
MELI,"MercadoLibre, Inc. Common Stock","$2,510.97",16.62,0.666%,"127,299,587,704"
DE,Deere & Company Common Stock,$468.94,-2.73,-0.579%,"126,768,265,084"
KKR,KKR & Co. Inc. Common Stock,$137.94,-9.31,-6.323%,"122,897,467,127"
MDT,Medtronic plc. Ordinary Shares,$95.74,0.78,0.821%,"122,804,346,343"
