Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$183.38,3.80,2.116%,"4,456,134,000,000"
AAPL,Apple Inc. Common Stock,$280.70,-3.45,-1.214%,"4,147,722,287,100"
GOOG,Alphabet Inc. Class C Capital Stock,$318.39,-2.23,-0.696%,"3,842,012,130,000"
GOOGL,Alphabet Inc. Class A Common Stock,$317.62,-2.01,-0.629%,"3,832,720,540,000"
MSFT,Microsoft Corporation Common Stock,$480.84,3.11,0.651%,"3,573,784,471,630"
AMZN,"Amazon.com, Inc. Common Stock",$229.11,-3.27,-1.407%,"2,449,235,390,280"
AVGO,Broadcom Inc. Common Stock,$381.03,0.42,0.11%,"1,799,362,744,333"
META,"Meta Platforms, Inc. Class A Common Stock",$661.53,21.93,3.429%,"1,667,404,621,243"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$292.93,-2.52,-0.853%,"1,519,295,109,599"
TSLA,"Tesla, Inc. Common Stock",$454.53,7.79,1.744%,"1,511,684,585,977"
BRK/B,Berkshire Hathaway Inc.,$503.23,-0.37,-0.073%,"1,110,282,071,228"
BRK/A,Berkshire Hathaway Inc.,"$754,745.880000000005","-3,254.12",-0.429%,"1,110,136,091,499"
LLY,Eli Lilly and Company Common Stock,"$1,014.49",-19.07,-1.845%,"959,082,367,639"
WMT,Walmart Inc. Common Stock,$114.84,0.43,0.376%,"915,602,222,850"
JPM,JP Morgan Chase & Co. Common Stock,$316.10,3.97,1.272%,"860,507,111,450"
V,Visa Inc.,$327.10,-2.51,-0.762%,"629,904,685,771"
ORCL,Oracle Corporation Common Stock,$214.33,6.60,3.177%,"609,064,561,620"
XOM,Exxon Mobil Corporation Common Stock,$117.14,-0.66,-0.56%,"493,998,780,024"
JNJ,Johnson & Johnson Common Stock,$202.48,-2.85,-1.388%,"487,834,072,253"
MA,Mastercard Incorporated Common Stock,$542.31,-11.42,-2.062%,"486,992,128,329"
NFLX,"Netflix, Inc. Common Stock",$103.22,-0.74,-0.712%,"437,376,515,155"
ASML,ASML Holding N.V. New York Registry Shares,"$1,110.08",-30.84,-2.703%,"436,576,391,898"
PLTR,Palantir Technologies Inc. Class A Common Stock,$177.92,1.84,1.045%,"424,060,993,257"
