Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$212.17,1.21,0.574%,"5,113,297,000,000"
AAPL,Apple Inc. Common Stock,$331.34,-1.74,-0.522%,"4,835,635,601,200"
GOOGL,Alphabet Inc. Class A Common Stock,$344.98,-4.41,-1.262%,"4,219,105,400,000"
GOOG,Alphabet Inc. Class C Capital Stock,$341.43,-4.28,-1.238%,"4,175,688,900,000"
MSFT,Microsoft Corporation Common Stock,$497.12,-8.29,-1.64%,"3,691,387,174,486"
AMZN,"Amazon.com, Inc. Common Stock",$248.42,-5.12,-2.019%,"2,679,536,017,556"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$413.75,-4.26,-1.019%,"2,145,916,404,030"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$143.49,-4.66,-3.145%,"1,947,564,174,971"
META,"Meta Platforms, Inc. Class A Common Stock",$670.24,4.64,0.697%,"1,707,440,572,244"
AVGO,Broadcom Inc. Common Stock,$339.27,-5.45,-1.581%,"1,619,549,404,299"
TSLA,"Tesla, Inc. Common Stock",$356.58,-2.39,-0.666%,"1,408,329,609,753"
SKHY,SK hynix Inc. American Depositary Shares,$174.83,-0.80,-0.456%,"1,274,275,553,650"
BRK/B,Berkshire Hathaway Inc.,$516.76,1.81,0.351%,"1,140,133,464,078"
BRK/A,Berkshire Hathaway Inc.,"$773,825.010000000009","2,054.99",0.266%,"1,138,199,087,759"
LLY,Eli Lilly and Company Common Stock,"$1,136.11",-2.17,-0.191%,"1,069,485,175,117"
MU,"Micron Technology, Inc. Common Stock",$927.60,3.57,0.386%,"1,047,625,086,868"
JPM,JP Morgan Chase & Co. Common Stock,$352.49,2.36,0.674%,"936,984,051,876"
WMT,Walmart Inc. Common Stock,$108.09,-0.99,-0.908%,"857,558,631,190"
AMD,"Advanced Micro Devices, Inc. Common Stock",$504.20,10.79,2.187%,"823,093,916,176"
XOM,ExxonMobil Holdings Corporation Common Stock,$169.32,4.24,2.568%,"696,228,933,067"
V,Visa Inc.,$375.62,0.34,0.091%,"671,140,997,615"
JNJ,Johnson & Johnson Common Stock,$267.20,0.88,0.33%,"643,924,905,118"
ASML,ASML Holding N.V. New York Registry Shares,"$1,591.48",16.33,1.037%,"613,384,505,494"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$48.86,-0.41,-0.832%,"597,557,800,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.63,-0.39,-0.796%,"594,744,900,000"
INTC,Intel Corporation Common Stock,$97.14,-0.05,-0.051%,"513,391,652,299"
MA,Mastercard Incorporated Common Stock,$573.27,-1.15,-0.20%,"502,190,218,304"
ABBV,AbbVie Inc. Common Stock,$263.04,1.27,0.485%,"464,822,530,646"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$110.07,0.01,0.009%,"433,960,537,111"
CVX,Chevron Corporation Common Stock,$217.77,5.60,2.639%,"430,263,710,339"
ORCL,Oracle Corporation Common Stock,$140.35,-4.44,-3.067%,"424,381,347,600"
BAC,Bank of America Corporation Common Stock,$59.52,0.05,0.084%,"416,208,382,685"
PLTR,Palantir Technologies Inc. Class A Common Stock,$172.56,-0.75,-0.433%,"414,498,348,509"
COST,Costco Wholesale Corporation Common Stock,$901.35,-17.56,-1.911%,"399,729,619,985"
