Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$230.36,1.91,0.836%,"5,551,676,000,000"
AAPL,Apple Inc. Common Stock,$319.97,-8.24,-2.511%,"4,669,699,774,600"
GOOGL,Alphabet Inc. Class A Common Stock,$338.46,-3.80,-1.11%,"4,139,365,800,000"
GOOG,Alphabet Inc. Class C Capital Stock,$335.31,-3.55,-1.048%,"4,100,841,300,000"
MSFT,Microsoft Corporation Common Stock,$499.70,-10.42,-2.043%,"3,710,545,081,853"
AMZN,"Amazon.com, Inc. Common Stock",$258.51,-0.39,-0.151%,"2,788,369,921,498"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$428.91,11.90,2.854%,"2,224,543,818,375"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$147.95,-1.79,-1.195%,"2,008,098,959,419"
AVGO,Broadcom Inc. Common Stock,$357.895,0.735,0.206%,"1,702,714,164,963"
META,"Meta Platforms, Inc. Class A Common Stock",$616.77,6.09,0.997%,"1,571,225,414,393"
TSLA,"Tesla, Inc. Common Stock",$354.08,-22.285,-5.921%,"1,398,455,741,268"
SKHY,SK hynix Inc. American Depositary Shares,$177.00,13.32,8.138%,"1,290,091,935,000"
MU,"Micron Technology, Inc. Common Stock","$1,016.59",58.43,6.098%,"1,148,129,783,375"
BRK/A,Berkshire Hathaway Inc.,"$759,350.010000000009","-3,671.99",-0.481%,"1,116,908,186,609"
BRK/B,Berkshire Hathaway Inc.,$506.03,-2.10,-0.413%,"1,116,459,743,067"
LLY,Eli Lilly and Company Common Stock,"$1,149.36",-10.24,-0.883%,"1,081,958,156,228"
JPM,JP Morgan Chase & Co. Common Stock,$358.64,-3.42,-0.945%,"953,331,896,975"
WMT,Walmart Inc. Common Stock,$107.14,-1.28,-1.181%,"850,021,572,261"
AMD,"Advanced Micro Devices, Inc. Common Stock",$477.57,21.41,4.694%,"779,621,105,808"
V,Visa Inc.,$375.07,-3.68,-0.972%,"670,158,282,241"
JNJ,Johnson & Johnson Common Stock,$275.23,-3.20,-1.149%,"663,276,390,852"
ASML,ASML Holding N.V. New York Registry Shares,"$1,714.88",68.69,4.173%,"660,945,045,355"
XOM,ExxonMobil Holdings Corporation Common Stock,$159.47,-2.74,-1.689%,"655,726,600,261"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$48.22,-0.37,-0.761%,"589,730,600,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$47.94,-0.38,-0.786%,"586,306,200,000"
MA,Mastercard Incorporated Common Stock,$579.21,-6.50,-1.11%,"507,393,717,347"
INTC,Intel Corporation Common Stock,$95.80,4.13,4.505%,"506,309,659,154"
ORCL,Oracle Corporation Common Stock,$158.78,4.74,3.077%,"457,361,185,380"
ABBV,AbbVie Inc. Common Stock,$256.46,-3.75,-1.441%,"453,194,898,911"
BAC,Bank of America Corporation Common Stock,$62.68,-0.36,-0.571%,"438,305,467,518"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$109.20,0.59,0.543%,"430,530,486,532"
PLTR,Palantir Technologies Inc. Class A Common Stock,$174.33,-8.20,-4.492%,"418,749,983,168"
CVX,Chevron Corporation Common Stock,$208.60,-2.72,-1.287%,"412,145,887,756"
COST,Costco Wholesale Corporation Common Stock,$915.74,-9.67,-1.045%,"406,111,279,975"
LRCX,Lam Research Corporation Common Stock,$307.65,14.99,5.122%,"384,968,905,650"
KO,Coca-Cola Company (The) Common Stock,$88.07,-0.74,-0.833%,"378,925,511,831"
CAT,"Caterpillar, Inc. Common Stock",$813.94,13.80,1.725%,"374,147,779,153"
MRK,"Merck & Company, Inc. Common Stock (new)",$150.33,-2.01,-1.319%,"370,889,912,341"
HSBC,"HSBC Holdings, plc. Common Stock",$107.11,0.65,0.611%,"368,106,304,580"
AMAT,"Applied Materials, Inc. Common Stock",$454.71,18.80,4.313%,"360,856,693,307"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$397.14,-3.80,-0.948%,"356,470,817,538"
GE,GE Aerospace Common Stock,$337.12,3.64,1.092%,"349,783,074,383"
MS,Morgan Stanley Common Stock,$217.72,0.57,0.262%,"341,943,693,094"
PG,Procter & Gamble Company (The) Common Stock,$146.44,-0.48,-0.327%,"340,389,977,306"
DELL,Dell Technologies Inc. Class C Common Stock ,$524.14,7.75,1.501%,"339,699,322,403"
NFLX,"Netflix, Inc. Common Stock",$78.25,-4.42,-5.347%,"325,828,279,647"
HD,"Home Depot, Inc. (The) Common Stock",$321.05,2.98,0.937%,"320,308,254,427"
NVS,Novartis AG Common Stock,$159.99,-3.10,-1.901%,"305,285,187,123"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,038.61",0.68,0.066%,"302,413,536,063"
RY,Royal Bank Of Canada Common Stock,$210.59,-1.48,-0.698%,"291,547,071,371"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$24.09,-0.04,-0.166%,"285,893,156,063"
PM,Philip Morris International Inc Common Stock,$182.53,-3.64,-1.955%,"284,493,711,021"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$113.24,1.43,1.279%,"274,322,316,678"
WFC,Wells Fargo & Company Common Stock,$89.97,0.78,0.875%,"272,069,220,260"
PANW,"Palo Alto Networks, Inc. Common Stock",$333.26,1.32,0.398%,"271,606,900,000"
RTX,RTX Corporation Common Stock,$200.79,-1.34,-0.663%,"270,616,357,734"
ARM,Arm Holdings plc American Depositary Shares,$252.09,9.50,3.916%,"268,237,688,477"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$92.95,0.62,0.672%,"264,437,715,363"
SAP,SAP  SE ADS,$215.11,-1.92,-0.885%,"264,263,545,346"
TM,Toyota Motor Corporation Common Stock,$197.11,-2.76,-1.381%,"256,911,833,061"
SNDK,Sandisk Corporation Common Stock,"$1,740.00",185.01,11.898%,"254,769,061,740"
AZN,AstraZeneca PLC Ordinary Shares,$162.70,-2.07,-1.256%,"252,303,098,886"
GEV,GE Vernova Inc. Common Stock,$941.95,0.11,0.012%,"250,872,916,623"
ANET,"Arista Networks, Inc. Common Stock",$193.78,2.34,1.222%,"244,400,112,289"
KLAC,KLA Corporation Common Stock,$185.60,12.66,7.32%,"242,495,082,925"
AMGN,Amgen Inc. Common Stock,$437.23,-6.89,-1.551%,"236,380,531,546"
TXN,Texas Instruments Incorporated Common Stock,$258.44,4.61,1.816%,"236,019,731,970"
C,"Citigroup, Inc. Common Stock",$137.72,-0.42,-0.304%,"231,016,593,755"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$90.42,-2.29,-2.47%,"229,729,719,028"
TMO,Thermo Fisher Scientific Inc Common Stock,$613.78,-4.65,-0.752%,"226,943,489,201"
IBM,International Business Machines Corporation Common Stock,$234.89,0.18,0.077%,"221,297,946,867"
AXP,American Express Company Common Stock,$326.16,-3.66,-1.11%,"220,259,055,131"
LIN,Linde plc Ordinary Shares,$477.57,-4.62,-0.958%,"220,150,296,444"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$14.93,-0.12,-0.797%,"219,311,540,165"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$213.10,-1.87,-0.87%,"218,200,514,830"
CRM,"Salesforce, Inc. Common Stock",$259.23,-5.20,-1.966%,"213,346,290,000"
VZ,Verizon Communications Inc. Common Stock,$50.14,-0.45,-0.89%,"208,320,428,628"
NVO,Novo Nordisk A/S Common Stock,$46.60,-0.91,-1.915%,"206,341,562,232"
TD,Toronto Dominion Bank (The) Common Stock,$121.63,-1.68,-1.362%,"199,278,227,110"
MRVL,"Marvell Technology, Inc. Common Stock",$223.55,14.72,7.049%,"196,030,995,000"
TMUS,"T-Mobile US, Inc. Common Stock",$181.52,-6.50,-3.457%,"194,711,351,192"
TTE,TotalEnergies SE Ordinary Shares,$88.59,-0.66,-0.739%,"193,291,137,216"
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),$849.28,50.67,6.345%,"192,484,656,247"
SCHW,Charles Schwab Corporation (The) Common Stock,$109.29,-1.09,-0.987%,"188,999,100,183"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$145.09,-0.79,-0.542%,"188,009,221,617"
PEP,"PepsiCo, Inc. Common Stock",$137.63,-0.91,-0.657%,"187,850,025,128"
ABT,Abbott Laboratories Common Stock,$108.33,-0.46,-0.423%,"187,452,422,456"
GILD,"Gilead Sciences, Inc. Common Stock",$150.995,-0.225,-0.149%,"187,227,028,629"
DE,Deere & Company Common Stock,$693.53,-0.88,-0.127%,"186,993,311,984"
DIS,Walt Disney Company (The) Common Stock,$105.31,-1.85,-1.726%,"181,837,397,650"
MCD,McDonald's Corporation Common Stock,$255.69,-3.94,-1.518%,"180,936,863,061"
QCOM,QUALCOMM Incorporated Common Stock,$168.74,0.17,0.101%,"177,216,471,830"
T,AT&T Inc.,$25.68,-0.51,-1.947%,"175,969,263,492"
ADI,"Analog Devices, Inc. Common Stock",$362.25,5.75,1.613%,"175,533,839,696"
NEE,"NextEra Energy, Inc. Common Stock",$83.43,-0.63,-0.749%,"174,033,161,977"
BLK,"BlackRock, Inc. Common Stock","$1,122.29",-3.86,-0.343%,"173,808,220,683"
UNP,Union Pacific Corporation Common Stock,$289.62,0.47,0.163%,"172,056,145,731"
UBS,UBS Group AG Registered Ordinary Shares,$55.38,-0.30,-0.539%,"171,868,244,643"
WELL,Welltower Inc. Common Stock,$236.17,-4.95,-2.053%,"170,218,335,078"
WDC,Western Digital Corporation Common Stock,$467.46,25.89,5.863%,"168,538,469,682"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$29.51,-0.13,-0.439%,"168,471,666,337"
BA,Boeing Company (The) Common Stock,$212.25,1.74,0.827%,"167,756,036,745"
SCCO,Southern Copper Corporation Common Stock,$198.76,-0.77,-0.386%,"165,831,769,885"
PFE,"Pfizer, Inc. Common Stock",$28.45,-0.36,-1.25%,"162,155,713,607"
COP,ConocoPhillips Common Stock,$134.26,-1.46,-1.076%,"161,291,569,931"
ETN,"Eaton Corporation, PLC Ordinary Shares",$410.85,13.73,3.457%,"159,574,140,000"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$80.35,0.13,0.162%,"158,460,890,889"
UBER,"Uber Technologies, Inc. Common Stock",$75.76,-0.20,-0.263%,"154,744,354,767"
NOW,"ServiceNow, Inc. Common Stock",$141.26,-4.33,-2.974%,"146,062,840,000"
DHR,Danaher Corporation Common Stock,$207.66,-3.37,-1.597%,"145,982,083,974"
TJX,"TJX Companies, Inc. (The) Common Stock",$132.08,-0.11,-0.083%,"145,284,573,977"
BKNG,Booking Holdings Inc. Common Stock,$193.29,-1.84,-0.943%,"145,234,336,845"
SONY,Sony Group Corporation American Depositary Shares ,$24.56,-0.40,-1.603%,"145,092,270,918"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$64.20,-0.04,-0.062%,"140,290,176,857"
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",$11.23,-0.09,-0.795%,"139,804,998,553"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$19.47,0.05,0.257%,"139,218,005,296"
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,$546.12,-11.84,-2.122%,"138,420,079,815"
BMY,Bristol-Myers Squibb Company Common Stock,$66.82,-1.27,-1.865%,"136,494,193,314"
NEM,Newmont Corporation,$128.09,-2.34,-1.794%,"134,967,442,992"
COF,Capital One Financial Corporation Common Stock,$219.60,-0.90,-0.408%,"134,721,269,986"
GLW,Corning Incorporated Common Stock,$154.30,8.30,5.685%,"132,912,219,473"
CB,Chubb Limited  Common Stock,$341.59,-6.66,-1.912%,"131,785,373,836"
SPGI,S&P Global Inc. Common Stock,$443.51,-7.07,-1.569%,"130,746,748,000"
PLD,"Prologis, Inc. Common Stock",$137.34,-1.01,-0.73%,"130,208,757,840"
RIO,Rio Tinto Plc Common Stock,$103.27,0.43,0.418%,"129,711,104,570"
PBR,Petroleo Brasileiro S.A. Petrobras ADS,$20.12,-0.39,-1.902%,"129,660,651,586"
ISRG,"Intuitive Surgical, Inc. Common Stock",$366.70,-3.13,-0.846%,"129,547,056,535"
MNST,Monster Beverage Corporation,$43.82,-0.26,-0.59%,"128,768,601,235"
PGR,Progressive Corporation (The) Common Stock,$218.95,-4.92,-2.198%,"127,291,349,042"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$186.72,-6.40,-3.314%,"124,637,506,411"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$27.30,-0.26,-0.943%,"124,524,851,506"
CVS,CVS Health Corporation Common Stock,$96.74,-0.46,-0.473%,"123,727,593,497"
BMO,Bank Of Montreal Common Stock,$175.40,-1.46,-0.826%,"121,919,178,370"
PH,Parker-Hannifin Corporation Common Stock,$962.59,-1.93,-0.20%,"121,332,033,185"
LMT,Lockheed Martin Corporation Common Stock,$525.28,-7.67,-1.439%,"121,229,766,736"
MDT,Medtronic plc. Ordinary Shares,$94.17,1.07,1.149%,"120,535,797,680"
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",$55.35,-0.62,-1.108%,"119,991,623,928"
SBUX,Starbucks Corporation Common Stock,$104.47,-1.35,-1.276%,"119,095,800,000"
HDB,HDFC Bank Limited Common Stock,$23.18,-0.10,-0.43%,"118,939,425,948"
PDD,PDD Holdings Inc. American Depositary Shares,$82.21,0.58,0.711%,"117,017,423,141"
SNOW,Snowflake Inc. Common Stock,$337.18,-19.29,-5.411%,"116,866,588,000"
SYK,Stryker Corporation Common Stock,$303.13,-4.86,-1.578%,"116,272,497,434"
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,$93.82,-1.10,-1.159%,"115,097,190,115"
MO,"Altria Group, Inc.",$68.88,-0.61,-0.878%,"115,011,961,623"
LOW,"Lowe's Companies, Inc. Common Stock",$204.45,2.55,1.263%,"114,707,494,185"
BP,BP p.l.c. Common Stock,$43.81,0.23,0.528%,"114,691,530,868"
FTNT,"Fortinet, Inc. Common Stock",$156.29,-0.07,-0.045%,"114,672,106,827"
BNY,The Bank of New York Mellon Corporation Common Stock,$164.84,0.51,0.31%,"111,844,622,767"
SPOT,Spotify Technology S.A. Ordinary Shares,$542.43,-17.68,-3.157%,"111,649,737,621"
ADP,"Automatic Data Processing, Inc. Common Stock",$277.62,-5.91,-2.084%,"110,288,081,046"
HOOD,"Robinhood Markets, Inc. Class A Common Stock",$122.11,-2.61,-2.093%,"109,786,936,356"
ENB,Enbridge Inc Common Stock,$50.09,-0.43,-0.851%,"109,376,418,761"
MPC,Marathon Petroleum Corporation Common Stock,$388.90,1.19,0.307%,"109,212,750,331"
ABNB,"Airbnb, Inc. Class A Common Stock",$181.94,-3.31,-1.787%,"108,943,066,983"
IBN,ICICI Bank Limited Common Stock,$30.30,-0.22,-0.721%,"108,475,705,436"
VRT,"Vertiv Holdings, LLC Class A Common Stock",$280.53,11.70,4.352%,"108,000,732,172"
ING,"ING Group, N.V. Common Stock",$37.18,0.09,0.243%,"107,912,633,240"
SNY,Sanofi ADS,$44.24,-0.09,-0.203%,"107,894,909,454"
APP,Applovin Corporation Class A Common Stock,$320.56,6.98,2.226%,"107,275,724,560"
VLO,Valero Energy Corporation Common Stock,$370.72,0.03,0.008%,"106,740,468,342"
CM,Canadian Imperial Bank of Commerce Common Stock,$117.50,-0.66,-0.559%,"106,684,846,215"
ADBE,Adobe Inc. Common Stock,$266.51,-19.24,-6.733%,"105,937,725,000"
CEG,Constellation Energy Corporation Common Stock ,$298.96,13.91,4.88%,"105,923,734,026"
MCK,McKesson Corporation Common Stock,$907.99,-13.39,-1.453%,"105,862,883,700"
EQNR,Equinor ASA,$42.09,-0.57,-1.336%,"105,236,407,653"
FCX,"Freeport-McMoRan, Inc. Common Stock",$72.73,0.17,0.234%,"104,441,554,448"
CNQ,Canadian Natural Resources Limited Common Stock,$50.46,-0.68,-1.33%,"104,393,666,400"
AEM,Agnico Eagle Mines Limited Common Stock,$204.73,-2.40,-1.159%,"103,912,963,121"
HWM,Howmet Aerospace Inc. Common Stock,$259.27,-1.22,-0.468%,"103,397,238,719"
EQIX,"Equinix, Inc. Common Stock REIT","$1,035.98",-4.85,-0.466%,"102,221,893,262"
BX,Blackstone Inc. Common Stock,$136.15,-1.53,-1.111%,"102,197,609,271"
APH,Amphenol Corporation Common Stock,$82.78,0.71,0.865%,"102,066,370,570"
