Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$183.34,0.30,0.164%,"4,455,162,000,000"
AAPL,Apple Inc. Common Stock,$260.29,-2.23,-0.849%,"3,821,353,930,600"
GOOG,Alphabet Inc. Class C Capital Stock,$300.91,-2.54,-0.837%,"3,640,108,270,000"
GOOGL,Alphabet Inc. Class A Common Stock,$300.88,-2.25,-0.742%,"3,639,745,360,000"
MSFT,Microsoft Corporation Common Stock,$410.68,5.48,1.352%,"3,049,557,348,932"
AMZN,"Amazon.com, Inc. Common Stock",$218.94,2.12,0.978%,"2,350,303,575,278"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$353.86,-3.58,-1.002%,"1,835,311,396,861"
META,"Meta Platforms, Inc. Class A Common Stock",$660.57,-7.16,-1.072%,"1,670,948,452,854"
AVGO,Broadcom Inc. Common Stock,$332.77,15.24,4.80%,"1,575,866,481,195"
TSLA,"Tesla, Inc. Common Stock",$405.55,-0.39,-0.096%,"1,521,798,791,111"
BRK/A,Berkshire Hathaway Inc.,"$750,749.900000000023","20,042.89",2.743%,"1,104,258,508,413"
BRK/B,Berkshire Hathaway Inc.,$500.40,12.92,2.65%,"1,104,038,210,048"
WMT,Walmart Inc. Common Stock,$123.31,-4.50,-3.521%,"982,801,288,331"
LLY,Eli Lilly and Company Common Stock,$983.26,-20.31,-2.024%,"927,565,616,789"
JPM,JP Morgan Chase & Co. Common Stock,$293.55,-5.84,-1.951%,"791,713,853,681"
XOM,Exxon Mobil Corporation Common Stock,$150.76,0.94,0.627%,"628,181,258,174"
V,Visa Inc.,$319.80,-0.67,-0.209%,"612,739,776,059"
AZN,AstraZeneca PLC Ordinary Shares,$197.52,-4.01,-1.99%,"612,598,747,290"
JNJ,Johnson & Johnson Common Stock,$239.63,-5.67,-2.311%,"577,484,082,034"
ASML,ASML Holding N.V. New York Registry Shares,"$1,368.36",-31.01,-2.216%,"527,390,116,079"
MA,Mastercard Incorporated Common Stock,$524.66,1.74,0.333%,"467,898,247,089"
MU,"Micron Technology, Inc. Common Stock",$397.05,-3.72,-0.928%,"446,883,452,080"
ORCL,Oracle Corporation Common Stock,$154.79,2.42,1.588%,"444,880,545,890"
COST,Costco Wholesale Corporation Common Stock,$982.57,-24.17,-2.401%,"436,132,767,166"
NFLX,"Netflix, Inc. Common Stock",$99.17,0.51,0.517%,"418,711,820,416"
ABBV,AbbVie Inc. Common Stock,$232.35,-3.84,-1.626%,"410,834,069,938"
CVX,Chevron Corporation Common Stock,$189.90,3.87,2.08%,"378,923,713,856"
PLTR,Palantir Technologies Inc. Class A Common Stock,$152.67,-0.52,-0.339%,"364,983,697,448"
HD,"Home Depot, Inc. (The) Common Stock",$361.68,-7.43,-2.013%,"360,056,593,895"
PG,Procter & Gamble Company (The) Common Stock,$153.99,-4.31,-2.723%,"357,872,865,483"
BAC,Bank of America Corporation Common Stock,$49.81,-0.49,-0.974%,"357,470,538,888"
GE,GE Aerospace Common Stock,$326.99,-12.82,-3.773%,"342,951,562,988"
KO,Coca-Cola Company (The) Common Stock,$77.03,-1.07,-1.37%,"331,284,698,005"
CAT,"Caterpillar, Inc. Common Stock",$706.08,-25.89,-3.537%,"328,530,079,379"
AMD,"Advanced Micro Devices, Inc. Common Stock",$199.45,-2.62,-1.297%,"325,185,442,636"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$80.01,-0.86,-1.063%,"316,030,942,290"
NVS,Novartis AG Common Stock,$161.01,-4.14,-2.507%,"307,231,501,836"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$130.35,-2.92,-2.191%,"301,014,578,132"
HSBC,"HSBC Holdings, plc. Common Stock",$85.75,-1.44,-1.652%,"294,555,363,599"
TM,Toyota Motor Corporation Common Stock,$221.48,-11.33,-4.867%,"289,007,696,546"
MRK,"Merck & Company, Inc. Common Stock (new)",$116.07,-4.21,-3.50%,"286,970,539,788"
AMAT,"Applied Materials, Inc. Common Stock",$346.53,-11.23,-3.139%,"275,009,627,212"
RTX,RTX Corporation Common Stock,$203.86,-4.96,-2.375%,"273,638,765,629"
LRCX,Lam Research Corporation Common Stock,$214.68,-8.31,-3.727%,"268,086,158,280"
PM,Philip Morris International Inc Common Stock,$169.70,-9.34,-5.217%,"264,168,524,556"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$288.77,-3.19,-1.093%,"262,109,552,028"
MS,Morgan Stanley Common Stock,$162.55,-5.03,-3.002%,"258,106,676,485"
WFC,Wells Fargo & Company Common Stock,$82.11,-1.82,-2.168%,"253,361,542,483"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$835.46,-31.79,-3.666%,"247,925,196,214"
SAP,SAP  SE ADS,$199.48,3.90,1.994%,"245,062,024,199"
TMUS,"T-Mobile US, Inc. Common Stock",$220.54,0.83,0.378%,"243,004,808,459"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$82.94,0.24,0.29%,"241,000,103,619"
IBM,International Business Machines Corporation Common Stock,$256.55,6.49,2.595%,"240,652,726,346"
MCD,McDonald's Corporation Common Stock,$327.45,-4.29,-1.293%,"232,620,035,323"
CCZ,Comcast Holdings ZONES,$64.38,UNCH,--,"231,629,325,094"
RY,Royal Bank Of Canada Common Stock,$164.41,-1.54,-0.928%,"229,616,623,794"
INTC,Intel Corporation Common Stock,$45.95,0.37,0.812%,"229,520,250,000"
LIN,Linde plc Ordinary Shares,$490.06,-9.13,-1.829%,"227,090,940,089"
GEV,GE Vernova Inc. Common Stock,$815.01,-26.26,-3.121%,"219,669,208,455"
PEP,"PepsiCo, Inc. Common Stock",$160.70,-3.22,-1.964%,"219,620,502,817"
VZ,Verizon Communications Inc. Common Stock,$51.18,-0.02,-0.039%,"215,861,075,718"
AXP,American Express Company Common Stock,$307.21,-4.00,-1.285%,"210,934,688,476"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$17.23,-0.37,-2.102%,"204,480,659,152"
T,AT&T Inc.,$28.97,-0.01,-0.035%,"202,806,721,513"
AMGN,Amgen Inc. Common Stock,$367.60,-11.67,-3.077%,"198,161,277,330"
ABT,Abbott Laboratories Common Stock,$111.04,-2.06,-1.821%,"192,952,307,772"
TMO,Thermo Fisher Scientific Inc Common Stock,$518.84,6.15,1.20%,"192,740,885,157"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$75.60,-2.53,-3.238%,"191,982,918,053"
C,"Citigroup, Inc. Common Stock",$108.95,-2.37,-2.129%,"190,588,306,031"
NEE,"NextEra Energy, Inc. Common Stock",$91.13,-1.47,-1.587%,"189,871,356,579"
KLAC,KLA Corporation Common Stock,"$1,429.36",-46.55,-3.154%,"187,355,664,699"
CRM,"Salesforce, Inc. Common Stock",$201.39,8.31,4.304%,"185,882,970,000"
DIS,Walt Disney Company (The) Common Stock,$102.41,-0.63,-0.611%,"181,421,347,941"
GILD,"Gilead Sciences, Inc. Common Stock",$145.14,-3.08,-2.078%,"180,179,775,434"
TXN,Texas Instruments Incorporated Common Stock,$197.98,-4.41,-2.179%,"179,676,902,237"
TJX,"TJX Companies, Inc. (The) Common Stock",$160.93,-0.80,-0.495%,"178,707,469,598"
ISRG,"Intuitive Surgical, Inc. Common Stock",$496.70,-4.48,-0.894%,"176,393,188,718"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$134.79,5.14,3.965%,"175,781,171,967"
ANET,"Arista Networks, Inc. Common Stock",$139.40,4.57,3.389%,"175,161,384,096"
NVO,Novo Nordisk A/S Common Stock,$39.07,0.57,1.481%,"174,447,550,000"
BA,Boeing Company (The) Common Stock,$222.06,-5.25,-2.31%,"174,394,176,138"
APP,Applovin Corporation Class A Common Stock,$508.56,25.75,5.333%,"171,526,099,680"
TTE,TotalEnergies SE Ordinary Shares,$77.03,0.11,0.143%,"168,068,814,762"
APH,Amphenol Corporation Common Stock,$136.24,3.49,2.629%,"167,468,242,063"
SCHW,Charles Schwab Corporation (The) Common Stock,$95.41,-0.63,-0.656%,"167,178,396,649"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$11.20,-0.37,-3.198%,"164,855,302,483"
TD,Toronto Dominion Bank (The) Common Stock,$97.07,-1.66,-1.681%,"162,230,955,460"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$22.62,-0.13,-0.571%,"161,741,719,558"
BLK,"BlackRock, Inc. Common Stock","$1,035.00",-14.23,-1.356%,"160,985,489,760"
ADI,"Analog Devices, Inc. Common Stock",$329.72,-11.79,-3.452%,"160,970,674,646"
DE,Deere & Company Common Stock,$590.69,-23.35,-3.803%,"159,549,670,405"
SCCO,Southern Copper Corporation Common Stock,$191.87,-14.79,-7.157%,"157,161,308,343"
HDB,HDFC Bank Limited Common Stock,$30.39,-0.40,-1.299%,"155,536,825,548"
UBER,"Uber Technologies, Inc. Common Stock",$75.44,-1.21,-1.579%,"155,264,269,758"
UNP,Union Pacific Corporation Common Stock,$260.20,-6.50,-2.437%,"154,400,457,892"
HON,Honeywell International Inc. Common Stock,$238.38,-7.59,-3.086%,"151,532,373,604"
PFE,"Pfizer, Inc. Common Stock",$26.61,-0.01,-0.038%,"151,311,576,339"
LMT,Lockheed Martin Corporation Common Stock,$655.00,-9.48,-1.427%,"150,702,557,200"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$67.39,-1.68,-2.432%,"150,456,962,656"
QCOM,QUALCOMM Incorporated Common Stock,$137.00,-1.62,-1.169%,"146,179,000,000"
BKNG,Booking Holdings Inc. Common Stock,"$4,613.28",359.70,8.456%,"146,118,013,635"
WELL,Welltower Inc. Common Stock,$205.05,-1.80,-0.87%,"143,074,156,277"
PDD,PDD Holdings Inc. American Depositary Shares,$100.74,-0.45,-0.445%,"143,015,184,582"
LOW,"Lowe's Companies, Inc. Common Stock",$254.71,-3.91,-1.512%,"142,879,945,612"
DHR,Danaher Corporation Common Stock,$202.00,-2.73,-1.333%,"142,842,149,912"
COP,ConocoPhillips Common Stock,$116.82,1.17,1.012%,"142,793,659,737"
SYK,Stryker Corporation Common Stock,$370.50,-11.39,-2.983%,"141,786,154,088"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$214.00,4.00,1.905%,"141,332,563,988"
ETN,"Eaton Corporation, PLC Ordinary Shares",$354.79,0.33,0.093%,"137,623,041,000"
SPGI,S&P Global Inc. Common Stock,$451.11,5.61,1.259%,"134,791,668,000"
PANW,"Palo Alto Networks, Inc. Common Stock",$163.16,4.60,2.901%,"133,138,560,000"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$73.71,-1.88,-2.487%,"132,471,611,558"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$20.30,-0.46,-2.216%,"131,423,737,989"
CB,Chubb Limited  Common Stock,$332.46,-1.68,-0.503%,"129,711,447,278"
INTU,Intuit Inc. Common Stock,$466.79,26.65,6.055%,"129,090,774,500"
SONY,Sony Group Corporation American Depositary Shares ,$21.37,-0.62,-2.819%,"128,754,299,044"
PLD,"Prologis, Inc. Common Stock",$137.85,-1.57,-1.126%,"128,139,708,150"
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",$58.59,-2.42,-3.967%,"127,834,302,886"
ARM,Arm Holdings plc American Depositary Shares,$120.62,-3.49,-2.812%,"127,768,423,559"
NEM,Newmont Corporation,$116.09,-3.28,-2.748%,"126,291,317,271"
NOW,"ServiceNow, Inc. Common Stock",$120.38,6.52,5.726%,"125,917,480,000"
