Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$182.48,5.29,2.985%,"4,434,264,000,000"
AAPL,Apple Inc. Common Stock,$264.72,0.54,0.204%,"3,886,391,380,800"
GOOGL,Alphabet Inc. Class A Common Stock,$306.52,-5.24,-1.681%,"3,707,972,440,000"
GOOG,Alphabet Inc. Class C Capital Stock,$306.36,-5.07,-1.628%,"3,706,036,920,000"
MSFT,Microsoft Corporation Common Stock,$398.55,5.81,1.479%,"2,959,484,468,240"
AMZN,"Amazon.com, Inc. Common Stock",$208.39,-1.61,-0.767%,"2,237,050,160,099"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$369.11,-5.47,-1.46%,"1,914,406,233,243"
META,"Meta Platforms, Inc. Class A Common Stock",$653.56,5.38,0.83%,"1,653,216,269,052"
TSLA,"Tesla, Inc. Common Stock",$403.32,0.81,0.201%,"1,513,430,867,787"
AVGO,Broadcom Inc. Common Stock,$318.82,-0.73,-0.228%,"1,511,612,912,597"
BRK/B,Berkshire Hathaway Inc.,$480.17,-24.78,-4.907%,"1,059,404,531,013"
BRK/A,Berkshire Hathaway Inc.,"$720,000.00","-37,000.00",-4.888%,"1,059,029,280,000"
WMT,Walmart Inc. Common Stock,$127.10,-0.85,-0.664%,"1,013,008,221,124"
LLY,Eli Lilly and Company Common Stock,"$1,017.97",-34.02,-3.234%,"960,309,552,837"
JPM,JP Morgan Chase & Co. Common Stock,$297.56,-2.74,-0.912%,"802,528,953,505"
XOM,Exxon Mobil Corporation Common Stock,$154.22,1.72,1.128%,"642,598,259,722"
AZN,AstraZeneca PLC Ordinary Shares,$203.73,-4.72,-2.264%,"631,858,762,583"
V,Visa Inc.,$320.51,0.37,0.116%,"614,100,142,666"
JNJ,Johnson & Johnson Common Stock,$248.56,0.13,0.052%,"599,004,479,532"
ASML,ASML Holding N.V. New York Registry Shares,"$1,423.54",-27.02,-1.863%,"548,657,462,834"
MA,Mastercard Incorporated Common Stock,$521.00,3.79,0.733%,"464,634,214,031"
MU,"Micron Technology, Inc. Common Stock",$412.67,0.30,0.073%,"464,463,906,737"
COST,Costco Wholesale Corporation Common Stock,"$1,002.77",-8.02,-0.793%,"445,098,929,268"
ORCL,Oracle Corporation Common Stock,$149.25,3.85,2.648%,"428,958,081,750"
ABBV,AbbVie Inc. Common Stock,$234.26,2.18,0.939%,"414,211,272,751"
NFLX,"Netflix, Inc. Common Stock",$97.09,0.85,0.883%,"409,929,723,144"
PG,Procter & Gamble Company (The) Common Stock,$163.51,-3.69,-2.207%,"379,997,352,004"
CVX,Chevron Corporation Common Stock,$189.60,2.84,1.521%,"378,325,098,194"
HD,"Home Depot, Inc. (The) Common Stock",$370.81,-9.91,-2.603%,"369,145,613,753"
GE,GE Aerospace Common Stock,$345.74,3.48,1.017%,"362,616,818,213"
BAC,Bank of America Corporation Common Stock,$49.81,-0.02,-0.04%,"357,470,538,888"
CAT,"Caterpillar, Inc. Common Stock",$752.32,9.49,1.278%,"350,044,965,610"
PLTR,Palantir Technologies Inc. Class A Common Stock,$145.17,7.98,5.817%,"347,053,667,116"
KO,Coca-Cola Company (The) Common Stock,$80.22,-1.34,-1.643%,"345,004,004,595"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$142.56,-1.55,-1.076%,"329,210,880,388"
AMD,"Advanced Micro Devices, Inc. Common Stock",$198.62,-1.59,-0.794%,"323,832,201,637"
NVS,Novartis AG Common Stock,$166.87,-1.75,-1.038%,"318,413,270,675"
TM,Toyota Motor Corporation Common Stock,$243.66,1.28,0.528%,"317,950,222,776"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$79.42,-0.04,-0.05%,"313,700,505,396"
HSBC,"HSBC Holdings, plc. Common Stock",$89.73,-3.43,-3.682%,"308,226,854,528"
