Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$199.88,-2.18,-1.079%,"4,857,084,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$332.29,-5.13,-1.52%,"4,019,712,130,000"
GOOG,Alphabet Inc. Class C Capital Stock,$330.47,-4.93,-1.47%,"3,997,695,590,000"
AAPL,Apple Inc. Common Stock,$266.17,-6.88,-2.52%,"3,907,679,033,800"
MSFT,Microsoft Corporation Common Stock,$424.16,6.09,1.457%,"3,149,654,828,876"
AMZN,"Amazon.com, Inc. Common Stock",$249.91,1.63,0.657%,"2,687,595,067,088"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$368.08,1.84,0.502%,"1,909,048,725,064"
AVGO,Broadcom Inc. Common Stock,$402.17,2.54,0.636%,"1,904,141,503,559"
META,"Meta Platforms, Inc. Class A Common Stock",$668.84,-2.07,-0.309%,"1,697,799,042,647"
TSLA,"Tesla, Inc. Common Stock",$386.42,-6.08,-1.549%,"1,450,014,767,257"
BRK/A,Berkshire Hathaway Inc.,"$703,700.00","-3,050.01",-0.432%,"1,035,054,033,800"
BRK/B,Berkshire Hathaway Inc.,$468.50,-3.58,-0.758%,"1,033,656,877,314"
WMT,Walmart Inc. Common Stock,$129.60,1.68,1.313%,"1,033,223,364,130"
LLY,Eli Lilly and Company Common Stock,$903.02,-16.88,-1.835%,"853,190,345,921"
JPM,JP Morgan Chase & Co. Common Stock,$313.00,-3.99,-1.259%,"839,534,743,877"
XOM,Exxon Mobil Corporation Common Stock,$148.36,0.68,0.46%,"618,181,025,887"
AZN,AstraZeneca PLC Ordinary Shares,$195.78,-4.91,-2.447%,"607,202,221,266"
V,Visa Inc.,$309.94,-4.00,-1.274%,"593,847,924,302"
ASML,ASML Holding N.V. New York Registry Shares,"$1,458.97",-17.53,-1.187%,"562,312,810,705"
JNJ,Johnson & Johnson Common Stock,$226.16,-4.53,-1.964%,"544,731,965,609"
ORCL,Oracle Corporation Common Stock,$181.17,3.59,2.022%,"521,053,253,820"
MU,"Micron Technology, Inc. Common Stock",$449.38,0.96,0.214%,"506,781,127,838"
AMD,"Advanced Micro Devices, Inc. Common Stock",$284.49,9.54,3.47%,"463,815,079,238"
MA,Mastercard Incorporated Common Stock,$511.35,-5.30,-1.026%,"456,028,225,230"
COST,Costco Wholesale Corporation Common Stock,"$1,005.81",7.97,0.799%,"446,230,161,257"
NFLX,"Netflix, Inc. Common Stock",$92.58,-2.25,-2.373%,"389,835,727,722"
BAC,Bank of America Corporation Common Stock,$53.48,-0.47,-0.871%,"382,152,527,000"
CAT,"Caterpillar, Inc. Common Stock",$800.45,2.05,0.257%,"372,439,244,899"
CVX,Chevron Corporation Common Stock,$185.98,2.73,1.49%,"370,525,268,449"
ABBV,AbbVie Inc. Common Stock,$205.12,1.41,0.692%,"362,808,538,770"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$89.70,1.99,2.269%,"354,305,405,867"
PLTR,Palantir Technologies Inc. Class A Common Stock,$145.97,0.08,0.055%,"348,966,203,685"
HD,"Home Depot, Inc. (The) Common Stock",$343.92,-7.07,-2.014%,"342,553,832,139"
INTC,Intel Corporation Common Stock,$66.26,0.56,0.852%,"332,182,938,155"
PG,Procter & Gamble Company (The) Common Stock,$142.32,-2.17,-1.502%,"330,751,777,489"
LRCX,Lam Research Corporation Common Stock,$258.37,-4.79,-1.82%,"322,644,963,270"
KO,Coca-Cola Company (The) Common Stock,$74.70,-0.78,-1.033%,"321,520,219,912"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$346.01,22.53,6.965%,"314,064,917,052"
AMAT,"Applied Materials, Inc. Common Stock",$394.33,2.71,0.692%,"312,944,178,854"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$135.38,-4.79,-3.417%,"312,630,253,836"
HSBC,"HSBC Holdings, plc. Common Stock",$90.64,-0.95,-1.037%,"311,352,748,182"
GE,GE Aerospace Common Stock,$286.73,-16.87,-5.557%,"299,583,991,781"
MS,Morgan Stanley Common Stock,$189.31,-1.39,-0.729%,"299,372,337,758"
NVS,Novartis AG Common Stock,$147.97,-3.02,-2.00%,"282,349,203,942"
MRK,"Merck & Company, Inc. Common Stock (new)",$112.56,-4.54,-3.877%,"278,167,814,837"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$926.55,-15.19,-1.613%,"273,326,636,960"
GEV,GE Vernova Inc. Common Stock,$991.30,1.12,0.113%,"266,517,156,017"
TM,Toyota Motor Corporation Common Stock,$203.97,-11.28,-5.24%,"266,159,020,519"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$88.66,0.66,0.75%,"257,620,800,420"
RTX,RTX Corporation Common Stock,$187.17,-8.62,-4.403%,"251,925,994,757"
WFC,Wells Fargo & Company Common Stock,$81.55,-0.42,-0.512%,"251,612,012,308"
RY,Royal Bank Of Canada Common Stock,$177.45,-2.56,-1.422%,"247,813,318,662"
IBM,International Business Machines Corporation Common Stock,$255.68,1.97,0.776%,"239,836,636,415"
PM,Philip Morris International Inc Common Stock,$153.25,-4.30,-2.729%,"238,561,145,482"
KLAC,KLA Corporation Common Stock,"$1,785.37",-19.95,-1.105%,"234,020,248,981"
CCZ,Comcast Holdings ZONES,$65.00,UNCH,--,"233,859,989,610"
C,"Citigroup, Inc. Common Stock",$131.68,-1.37,-1.03%,"230,116,989,092"
LIN,Linde plc Ordinary Shares,$494.84,-3.31,-0.664%,"229,305,964,155"
AXP,American Express Company Common Stock,$329.79,-0.08,-0.024%,"226,164,529,252"
ANET,"Arista Networks, Inc. Common Stock",$172.86,6.01,3.602%,"217,660,029,053"
SAP,SAP  SE ADS,$176.44,-2.50,-1.397%,"216,757,286,694"
TMUS,"T-Mobile US, Inc. Common Stock",$195.39,-2.97,-1.497%,"215,292,960,573"
MCD,McDonald's Corporation Common Stock,$301.84,-5.10,-1.662%,"214,556,212,141"
TXN,Texas Instruments Incorporated Common Stock,$233.15,-0.55,-0.235%,"212,274,536,348"
PEP,"PepsiCo, Inc. Common Stock",$154.92,-2.07,-1.319%,"211,739,747,360"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$17.53,-0.70,-3.84%,"208,040,972,428"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$77.69,-1.90,-2.387%,"197,290,382,322"
VZ,Verizon Communications Inc. Common Stock,$46.27,-0.17,-0.366%,"195,152,246,453"
TMO,Thermo Fisher Scientific Inc Common Stock,$524.57,-1.45,-0.276%,"194,869,489,875"
TTE,TotalEnergies SE Ordinary Shares,$88.37,1.06,1.214%,"192,811,127,619"
NEE,"NextEra Energy, Inc. Common Stock",$90.60,-1.41,-1.532%,"188,928,438,663"
APH,Amphenol Corporation Common Stock,$151.93,-0.88,-0.576%,"186,787,407,618"
AMGN,Amgen Inc. Common Stock,$344.86,-5.30,-1.514%,"186,115,942,565"
ARM,Arm Holdings plc American Depositary Shares,$175.49,0.39,0.223%,"185,890,239,185"
DIS,Walt Disney Company (The) Common Stock,$104.29,-2.01,-1.891%,"184,751,805,261"
ADI,"Analog Devices, Inc. Common Stock",$375.27,-5.78,-1.517%,"183,208,373,997"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$12.33,-0.35,-2.76%,"181,488,024,966"
T,AT&T Inc.,$25.88,-0.30,-1.146%,"180,734,436,423"
TJX,"TJX Companies, Inc. (The) Common Stock",$159.25,-0.44,-0.276%,"176,259,596,650"
NVO,Novo Nordisk A/S Common Stock,$39.42,-1.04,-2.57%,"176,010,300,000"
TD,Toronto Dominion Bank (The) Common Stock,$105.33,-1.11,-1.043%,"175,777,830,089"
CRM,"Salesforce, Inc. Common Stock",$187.11,0.84,0.451%,"172,702,530,000"
BA,Boeing Company (The) Common Stock,$219.16,-5.92,-2.63%,"172,225,601,722"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$131.13,-4.01,-2.967%,"171,008,124,341"
GILD,"Gilead Sciences, Inc. Common Stock",$133.29,-2.58,-1.899%,"165,468,942,177"
BLK,"BlackRock, Inc. Common Stock","$1,042.85",-5.57,-0.531%,"162,022,107,638"
ABT,Abbott Laboratories Common Stock,$92.72,-3.28,-3.417%,"161,486,467,081"
ISRG,"Intuitive Surgical, Inc. Common Stock",$451.29,-14.31,-3.073%,"160,266,724,656"
SCHW,Charles Schwab Corporation (The) Common Stock,$91.97,-1.18,-1.267%,"159,853,005,589"
APP,Applovin Corporation Class A Common Stock,$473.18,-17.78,-3.621%,"159,127,801,700"
ETN,"Eaton Corporation, PLC Ordinary Shares",$409.70,2.13,0.523%,"158,957,593,798"
DE,Deere & Company Common Stock,$587.30,-7.22,-1.214%,"158,634,006,719"
UBER,"Uber Technologies, Inc. Common Stock",$77.26,-0.23,-0.297%,"157,838,034,460"
PFE,"Pfizer, Inc. Common Stock",$27.31,-0.21,-0.763%,"155,349,005,883"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$21.49,-0.10,-0.463%,"153,661,783,965"
SCCO,Southern Copper Corporation Common Stock,$183.53,-7.23,-3.79%,"151,607,716,975"
BKNG,Booking Holdings Inc. Common Stock,$190.86,-1.17,-0.609%,"151,129,370,439"
UNP,Union Pacific Corporation Common Stock,$251.25,-0.93,-0.369%,"149,161,672,875"
COP,ConocoPhillips Common Stock,$120.26,3.81,3.272%,"146,814,342,781"
WELL,Welltower Inc. Common Stock,$206.39,-3.06,-1.461%,"145,408,047,625"
QCOM,QUALCOMM Incorporated Common Stock,$135.56,-1.96,-1.425%,"144,642,520,000"
PANW,"Palo Alto Networks, Inc. Common Stock",$174.96,5.40,3.185%,"142,767,360,000"
GLW,Corning Incorporated Common Stock,$165.45,0.07,0.042%,"141,947,514,634"
HON,Honeywell International Inc. Common Stock,$222.22,-7.52,-3.273%,"140,810,396,104"
LOW,"Lowe's Companies, Inc. Common Stock",$251.19,-2.10,-0.829%,"140,682,332,731"
PDD,PDD Holdings Inc. American Depositary Shares,$98.99,-5.21,-5.00%,"140,530,803,273"
DHR,Danaher Corporation Common Stock,$194.54,-0.96,-0.491%,"137,675,844,972"
DELL,Dell Technologies Inc. Class C Common Stock ,$212.36,8.12,3.976%,"137,131,141,054"
PBR,Petroleo Brasileiro S.A. Petrobras ADS,$21.15,0.39,1.879%,"136,298,348,958"
HDB,HDFC Bank Limited Common Stock,$26.45,-0.13,-0.489%,"135,371,801,110"
SPGI,S&P Global Inc. Common Stock,$444.67,1.93,0.436%,"134,795,883,989"
UBS,UBS Group AG Registered Ordinary Shares,$43.23,-0.59,-1.346%,"133,654,156,027"
SNDK,Sandisk Corporation Common Stock,$903.49,-9.53,-1.044%,"133,356,002,192"
MRVL,"Marvell Technology, Inc. Common Stock",$151.31,3.47,2.347%,"132,314,277,051"
PLD,"Prologis, Inc. Common Stock",$141.92,-3.11,-2.144%,"132,302,177,538"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$20.38,-0.83,-3.913%,"131,941,664,050"
LMT,Lockheed Martin Corporation Common Stock,$571.95,-9.33,-1.605%,"131,812,808,390"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$72.78,-2.27,-3.025%,"130,800,215,563"
WDC,Western Digital Corporation Common Stock,$383.81,9.70,2.593%,"130,126,144,843"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$194.42,-0.64,-0.328%,"129,316,915,417"
CB,Chubb Limited  Common Stock,$329.29,-0.70,-0.212%,"128,498,516,959"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$22.47,-0.73,-3.147%,"128,280,526,689"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$56.96,-1.00,-1.725%,"127,170,627,584"
COF,Capital One Financial Corporation Common Stock,$202.50,-3.21,-1.56%,"126,583,209,878"
SYK,Stryker Corporation Common Stock,$327.30,-11.04,-3.263%,"125,350,746,007"
