Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$191.13,-1.38,-0.717%,"4,644,459,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$338.53,-0.13,-0.038%,"4,085,041,510,000"
GOOGL,Alphabet Inc. Class A Common Stock,$338.00,-0.25,-0.074%,"4,078,646,000,000"
AAPL,Apple Inc. Common Stock,$259.48,1.20,0.465%,"3,813,817,838,480"
MSFT,Microsoft Corporation Common Stock,$430.29,-3.21,-0.74%,"3,195,173,935,112"
AMZN,"Amazon.com, Inc. Common Stock",$239.30,-2.43,-1.005%,"2,558,168,691,432"
META,"Meta Platforms, Inc. Class A Common Stock",$716.50,-21.81,-2.954%,"1,812,426,489,956"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$330.56,-8.99,-2.648%,"1,714,464,859,963"
TSLA,"Tesla, Inc. Common Stock",$430.41,13.85,3.325%,"1,615,084,250,233"
AVGO,Broadcom Inc. Common Stock,$331.30,0.57,0.172%,"1,570,784,009,609"
BRK/A,Berkshire Hathaway Inc.,"$722,500.00","8,500.00",1.19%,"1,062,706,465,000"
BRK/B,Berkshire Hathaway Inc.,$480.53,3.74,0.784%,"1,060,198,803,107"
LLY,Eli Lilly and Company Common Stock,"$1,037.15",13.01,1.27%,"980,504,763,573"
WMT,Walmart Inc. Common Stock,$119.14,1.73,1.473%,"949,565,692,091"
JPM,JP Morgan Chase & Co. Common Stock,$305.89,-0.53,-0.173%,"832,712,813,418"
V,Visa Inc.,$321.83,-9.97,-3.005%,"619,756,114,404"
XOM,Exxon Mobil Corporation Common Stock,$141.40,0.89,0.633%,"596,307,217,820"
ASML,ASML Holding N.V. New York Registry Shares,"$1,423.00",-32.16,-2.21%,"559,642,733,560"
JNJ,Johnson & Johnson Common Stock,$227.25,-0.04,-0.018%,"547,512,311,930"
MA,Mastercard Incorporated Common Stock,$538.79,-4.94,-0.909%,"483,831,182,944"
ORCL,Oracle Corporation Common Stock,$164.58,-4.43,-2.621%,"472,859,735,400"
MU,"Micron Technology, Inc. Common Stock",$414.88,-20.91,-4.798%,"466,951,282,204"
COST,Costco Wholesale Corporation Common Stock,$940.25,-11.34,-1.192%,"417,348,213,693"
ABBV,AbbVie Inc. Common Stock,$223.01,2.58,1.17%,"394,144,446,782"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$169.56,-4.69,-2.692%,"391,561,425,916"
BAC,Bank of America Corporation Common Stock,$53.20,0.12,0.226%,"388,492,763,260"
AMD,"Advanced Micro Devices, Inc. Common Stock",$236.73,-15.45,-6.127%,"385,406,273,764"
HD,"Home Depot, Inc. (The) Common Stock",$374.59,2.78,0.748%,"372,908,647,166"
CVX,Chevron Corporation Common Stock,$176.90,5.71,3.335%,"356,191,970,509"
PG,Procter & Gamble Company (The) Common Stock,$151.77,1.87,1.247%,"352,713,583,962"
NFLX,"Netflix, Inc. Common Stock",$83.49,0.33,0.397%,"352,508,317,904"
PLTR,Palantir Technologies Inc. Class A Common Stock,$146.59,-5.27,-3.47%,"349,387,932,787"
KO,Coca-Cola Company (The) Common Stock,$74.81,1.38,1.879%,"321,803,357,694"
GE,GE Aerospace Common Stock,$306.79,7.93,2.653%,"321,765,528,025"
