Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$207.04,6.01,2.99%,"5,031,072,000,000"
MSFT,Microsoft Corporation Common Stock,$541.55,-0.52,-0.096%,"4,025,431,252,547"
AAPL,Apple Inc. Common Stock,$269.70,0.70,0.26%,"4,002,453,183,000"
GOOG,Alphabet Inc. Class C Capital Stock,$275.17,6.74,2.511%,"3,327,905,980,000"
GOOGL,Alphabet Inc. Class A Common Stock,$274.57,7.10,2.655%,"3,320,649,580,000"
AMZN,"Amazon.com, Inc. Common Stock",$230.30,1.05,0.458%,"2,456,129,255,939"
META,"Meta Platforms, Inc. Class A Common Stock",$751.67,0.23,0.031%,"1,888,301,382,513"
AVGO,Broadcom Inc. Common Stock,$385.98,13.01,3.488%,"1,822,738,451,192"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$305.09,3.56,1.181%,"1,582,363,516,838"
TSLA,"Tesla, Inc. Common Stock",$461.51,0.96,0.208%,"1,534,898,803,762"
BRK/B,Berkshire Hathaway Inc.,$475.76,-5.68,-1.18%,"1,049,674,697,867"
BRK/A,Berkshire Hathaway Inc.,"$712,900.00","-9,594.72",-1.328%,"1,048,586,074,600"
JPM,JP Morgan Chase & Co. Common Stock,$305.51,0.15,0.049%,"840,077,299,936"
WMT,Walmart Inc. Common Stock,$102.46,-0.71,-0.688%,"816,898,325,960"
ORCL,Oracle Corporation Common Stock,$275.30,-5.53,-1.969%,"782,323,864,200"
LLY,Eli Lilly and Company Common Stock,$813.53,-6.57,-0.801%,"769,970,967,149"
V,Visa Inc.,$341.28,-5.62,-1.62%,"662,063,370,267"
MA,Mastercard Incorporated Common Stock,$554.58,-11.35,-2.006%,"501,346,884,563"
XOM,Exxon Mobil Corporation Common Stock,$116.45,1.42,1.234%,"496,455,115,595"
PLTR,Palantir Technologies Inc. Class A Common Stock,$198.81,9.21,4.858%,"471,645,396,719"
NFLX,"Netflix, Inc. Common Stock","$1,100.41",-2.09,-0.19%,"467,593,200,402"
JNJ,Johnson & Johnson Common Stock,$186.60,-0.33,-0.177%,"449,396,033,515"
AMD,"Advanced Micro Devices, Inc. Common Stock",$264.33,6.32,2.45%,"428,966,272,313"
ASML,ASML Holding N.V. New York Registry Shares,"$1,070.84",20.217,1.924%,"421,143,938,725"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$179.97,3.25,1.839%,"415,601,025,136"
COST,Costco Wholesale Corporation Common Stock,$912.42,-11.74,-1.27%,"404,365,543,766"
ABBV,AbbVie Inc. Common Stock,$225.14,-2.40,-1.055%,"397,722,925,080"
BAC,Bank of America Corporation Common Stock,$52.58,-0.29,-0.549%,"389,457,289,665"
HD,"Home Depot, Inc. (The) Common Stock",$378.04,-7.71,-1.999%,"376,295,968,032"
PG,Procter & Gamble Company (The) Common Stock,$148.77,-2.60,-1.718%,"347,635,850,085"
GE,GE Aerospace Common Stock,$314.28,4.49,1.449%,"333,274,890,546"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$355.26,-12.58,-3.42%,"321,808,228,141"
SAP,SAP  SE ADS,$259.64,-10.42,-3.858%,"318,968,838,796"
CVX,Chevron Corporation Common Stock,$155.10,0.97,0.629%,"314,735,182,318"
KO,Coca-Cola Company (The) Common Stock,$68.35,-1.81,-2.58%,"294,014,964,556"
IBM,International Business Machines Corporation Common Stock,$308.21,-4.36,-1.395%,"288,094,737,841"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$71.33,-1.29,-1.776%,"281,981,538,657"
WFC,Wells Fargo & Company Common Stock,$86.00,-0.90,-1.036%,"275,495,943,974"
CAT,"Caterpillar, Inc. Common Stock",$585.49,61.02,11.635%,"274,289,724,627"
TM,Toyota Motor Corporation Common Stock,$207.09,-4.15,-1.965%,"270,230,286,607"
MS,Morgan Stanley Common Stock,$164.03,-1.18,-0.714%,"261,846,954,057"
AZN,AstraZeneca PLC American Depositary Shares,$82.23,-0.38,-0.46%,"255,028,441,875"
MU,"Micron Technology, Inc. Common Stock",$226.63,4.72,2.127%,"254,384,477,512"
AXP,American Express Company Common Stock,$358.22,-2.81,-0.778%,"246,760,439,138"
HSBC,"HSBC Holdings, plc. Common Stock",$70.49,0.45,0.642%,"244,110,830,622"
NVS,Novartis AG Common Stock,$121.80,-1.63,-1.321%,"240,565,870,406"
TMUS,"T-Mobile US, Inc. Common Stock",$215.01,-4.98,-2.264%,"240,490,109,656"
CRM,"Salesforce, Inc. Common Stock",$251.46,-2.80,-1.101%,"239,389,920,000"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$783.06,-9.03,-1.14%,"237,048,778,302"
RTX,RTX Corporation Common Stock,$176.36,-2.31,-1.293%,"236,065,236,610"
CCZ,Comcast Holdings ZONES,$63.31,1.92,3.128%,"233,753,593,642"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$179.01,0.05,0.028%,"232,599,898,618"
NVO,Novo Nordisk A/S Common Stock,$51.37,-0.68,-1.306%,"229,367,050,000"
PM,Philip Morris International Inc Common Stock,$146.77,-3.04,-2.029%,"228,467,869,191"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$75.55,0.48,0.639%,"219,526,860,723"
ABT,Abbott Laboratories Common Stock,$124.43,-2.18,-1.722%,"216,565,315,112"
MRK,"Merck & Company, Inc. Common Stock (new)",$86.58,-0.45,-0.517%,"216,258,070,408"
MCD,McDonald's Corporation Common Stock,$302.35,-4.05,-1.322%,"215,758,300,620"
APP,Applovin Corporation Class A Common Stock,$631.20,4.38,0.699%,"213,503,345,717"
TMO,Thermo Fisher Scientific Inc Common Stock,$558.31,0.68,0.122%,"210,824,623,276"
RY,Royal Bank Of Canada Common Stock,$146.69,-2.36,-1.583%,"206,098,006,277"
ANET,"Arista Networks, Inc. Common Stock",$162.03,5.26,3.355%,"203,649,897,683"
LIN,Linde plc Ordinary Shares,$432.01,-10.71,-2.419%,"202,573,606,919"
LRCX,Lam Research Corporation Common Stock,$160.67,5.05,3.245%,"201,806,340,100"
PEP,"PepsiCo, Inc. Common Stock",$146.16,-3.96,-2.638%,"199,850,432,232"
UBER,"Uber Technologies, Inc. Common Stock",$95.76,0.33,0.346%,"199,699,692,414"
DIS,Walt Disney Company (The) Common Stock,$110.24,-1.41,-1.263%,"198,204,225,750"
PDD,PDD Holdings Inc. American Depositary Shares,$138.08,0.05,0.036%,"196,024,783,473"
QCOM,QUALCOMM Incorporated Common Stock,$178.67,-2.36,-1.304%,"192,784,930,000"
ISRG,"Intuitive Surgical, Inc. Common Stock",$537.59,-7.80,-1.43%,"192,713,384,861"
NOW,"ServiceNow, Inc. Common Stock",$911.70,-26.21,-2.795%,"189,633,600,000"
HDB,HDFC Bank Limited Common Stock,$36.99,-0.01,-0.027%,"189,315,800,494"
AMAT,"Applied Materials, Inc. Common Stock",$235.75,8.11,3.563%,"187,808,452,165"
INTU,Intuit Inc. Common Stock,$656.04,-22.89,-3.371%,"182,907,232,200"
C,"Citigroup, Inc. Common Stock",$99.12,-2.27,-2.239%,"182,469,799,650"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.00,-0.09,-0.596%,"181,015,663,800"
INTC,Intel Corporation Common Stock,$41.34,-0.19,-0.458%,"180,945,180,000"
ARM,Arm Holdings plc American Depositary Shares,$170.39,-2.70,-1.56%,"180,487,992,790"
T,AT&T Inc.,$25.14,-0.56,-2.179%,"179,760,690,967"
SCHW,Charles Schwab Corporation (The) Common Stock,$94.61,0.76,0.81%,"171,737,897,973"
APH,Amphenol Corporation Common Stock,$139.75,2.46,1.792%,"171,061,757,243"
NEE,"NextEra Energy, Inc. Common Stock",$81.76,-1.81,-2.166%,"170,274,167,764"
BLK,"BlackRock, Inc. Common Stock","$1,098.00",-26.95,-2.396%,"170,028,964,026"
SONY,Sony Group Corporation American Depositary Shares ,$28.18,-0.81,-2.794%,"169,784,564,673"
VZ,Verizon Communications Inc. Common Stock,$40.21,0.89,2.263%,"169,538,420,530"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$23.15,-0.05,-0.216%,"165,531,423,862"
BKNG,Booking Holdings Inc. Common Stock,"$5,075.86",-44.71,-0.873%,"163,614,332,206"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$247.75,-5.60,-2.21%,"163,062,050,567"
KLAC,KLA Corporation Common Stock,"$1,235.28",29.24,2.424%,"163,009,241,134"
BA,Boeing Company (The) Common Stock,$213.58,-9.75,-4.366%,"161,500,160,498"
TJX,"TJX Companies, Inc. (The) Common Stock",$141.69,-2.34,-1.625%,"157,692,291,488"
GEV,GE Vernova Inc. Common Stock,$577.97,6.99,1.224%,"157,337,270,602"
AMGN,Amgen Inc. Common Stock,$291.77,-0.32,-0.11%,"157,077,837,266"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$10.35,0.29,2.883%,"153,339,778,001"
DHR,Danaher Corporation Common Stock,$214.01,-2.89,-1.332%,"153,242,200,776"
ETN,"Eaton Corporation, PLC Ordinary Shares",$387.75,11.74,3.122%,"150,951,075,000"
UL,Unilever PLC Common Stock,$60.97,-0.95,-1.534%,"149,491,444,058"
BSX,Boston Scientific Corporation Common Stock,$100.30,-0.67,-0.664%,"148,619,688,890"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$57.96,0.83,1.453%,"147,186,903,840"
GILD,"Gilead Sciences, Inc. Common Stock",$118.50,0.62,0.526%,"147,035,619,546"
TXN,Texas Instruments Incorporated Common Stock,$160.26,-6.65,-3.984%,"145,615,925,185"
PANW,"Palo Alto Networks, Inc. Common Stock",$217.16,-4.22,-1.906%,"145,258,324,000"
SPGI,S&P Global Inc. Common Stock,$473.05,-20.63,-4.179%,"144,422,165,000"
ADBE,Adobe Inc. Common Stock,$337.86,-22.05,-6.127%,"141,428,196,000"
SYK,Stryker Corporation Common Stock,$369.59,-6.34,-1.686%,"141,296,954,268"
COF,Capital One Financial Corporation Common Stock,$218.59,-2.40,-1.086%,"139,792,087,919"
TD,Toronto Dominion Bank (The) Common Stock,$81.78,-0.94,-1.136%,"139,615,143,120"
PFE,"Pfizer, Inc. Common Stock",$24.29,-0.21,-0.857%,"138,102,021,645"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$545.50,-1.44,-0.263%,"136,896,028,870"
TTE,TotalEnergies SE,$62.22,0.16,0.258%,"135,755,441,445"
SPOT,Spotify Technology S.A. Ordinary Shares,$665.67,12.24,1.873%,"135,693,107,739"
HON,Honeywell International Inc. Common Stock,$212.89,-1.52,-0.709%,"135,161,137,711"
