Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$220.78,3.23,1.485%,"5,320,798,000,000"
AAPL,Apple Inc. Common Stock,$316.85,-2.85,-0.891%,"4,624,165,933,000"
GOOGL,Alphabet Inc. Class A Common Stock,$339.35,-7.24,-2.089%,"4,150,250,500,000"
GOOG,Alphabet Inc. Class C Capital Stock,$335.41,-7.47,-2.179%,"4,102,064,300,000"
MSFT,Microsoft Corporation Common Stock,$507.29,-6.24,-1.215%,"3,766,904,972,129"
AMZN,"Amazon.com, Inc. Common Stock",$259.77,-6.66,-2.50%,"2,801,960,676,598"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$415.32,-2.20,-0.527%,"2,154,059,216,729"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$143.69,2.19,1.548%,"1,950,278,739,296"
AVGO,Broadcom Inc. Common Stock,$370.34,1.55,0.42%,"1,761,922,250,527"
META,"Meta Platforms, Inc. Class A Common Stock",$572.34,-5.68,-0.983%,"1,458,039,712,817"
TSLA,"Tesla, Inc. Common Stock",$367.95,19.20,5.505%,"1,453,235,963,622"
SKHY,SK hynix Inc. American Depositary Shares,$164.58,3.54,2.198%,"1,199,566,839,900"
BRK/A,Berkshire Hathaway Inc.,"$756,650.010000000009","-1,335.00",-0.176%,"1,112,936,826,809"
BRK/B,Berkshire Hathaway Inc.,$504.03,-0.97,-0.192%,"1,112,047,120,325"
LLY,Eli Lilly and Company Common Stock,"$1,156.73",-17.88,-1.522%,"1,088,895,957,797"
MU,"Micron Technology, Inc. Common Stock",$958.73,25.87,2.773%,"1,082,783,095,658"
JPM,JP Morgan Chase & Co. Common Stock,$356.02,-1.60,-0.447%,"946,367,449,144"
WMT,Walmart Inc. Common Stock,$104.87,1.78,1.727%,"832,011,968,294"
AMD,"Advanced Micro Devices, Inc. Common Stock",$470.72,5.14,1.104%,"768,438,651,770"
V,Visa Inc.,$379.37,-2.23,-0.584%,"677,841,329,708"
XOM,ExxonMobil Holdings Corporation Common Stock,$160.95,4.24,2.706%,"661,812,229,962"
ASML,ASML Holding N.V. New York Registry Shares,"$1,696.01",-0.15,-0.009%,"653,672,214,017"
JNJ,Johnson & Johnson Common Stock,$265.85,-2.19,-0.817%,"640,671,542,012"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$48.46,-0.65,-1.324%,"592,665,800,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.00,-0.72,-1.478%,"587,040,000,000"
MA,Mastercard Incorporated Common Stock,$589.31,-5.99,-1.006%,"516,241,417,741"
INTC,Intel Corporation Common Stock,$89.51,0.04,0.045%,"473,066,571,930"
ABBV,AbbVie Inc. Common Stock,$256.42,0.94,0.368%,"453,124,214,220"
