Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$175.75,1.35,0.774%,"4,270,725,000,000"
AAPL,Apple Inc. Common Stock,$255.63,1.84,0.725%,"3,752,939,818,200"
GOOGL,Alphabet Inc. Class A Common Stock,$297.39,9.83,3.418%,"3,597,526,830,000"
GOOG,Alphabet Inc. Class C Capital Stock,$294.90,8.04,2.803%,"3,567,405,300,000"
MSFT,Microsoft Corporation Common Stock,$369.37,-0.80,-0.216%,"2,742,804,611,802"
AMZN,"Amazon.com, Inc. Common Stock",$210.57,2.30,1.104%,"2,260,452,287,596"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$341.49,3.54,1.047%,"1,771,153,814,826"
AVGO,Broadcom Inc. Common Stock,$313.49,3.98,1.286%,"1,484,271,129,002"
META,"Meta Platforms, Inc. Class A Common Stock",$579.23,7.10,1.241%,"1,465,194,411,413"
TSLA,"Tesla, Inc. Common Stock",$381.26,9.51,2.558%,"1,430,652,218,220"
BRK/B,Berkshire Hathaway Inc.,$478.50,-0.70,-0.146%,"1,055,719,991,024"
BRK/A,Berkshire Hathaway Inc.,"$716,258.00","-1,882.00",-0.262%,"1,053,525,269,492"
WMT,Walmart Inc. Common Stock,$124.74,0.46,0.37%,"994,477,487,975"
LLY,Eli Lilly and Company Common Stock,$954.52,34.75,3.778%,"901,848,518,292"
JPM,JP Morgan Chase & Co. Common Stock,$295.38,1.22,0.415%,"796,649,422,928"
XOM,Exxon Mobil Corporation Common Stock,$160.78,-8.88,-5.234%,"669,932,227,973"
AZN,AstraZeneca PLC Ordinary Shares,$200.73,3.51,1.78%,"622,554,407,369"
JNJ,Johnson & Johnson Common Stock,$244.12,-0.32,-0.131%,"587,990,659,022"
V,Visa Inc.,$298.51,-3.73,-1.234%,"571,947,937,934"
ASML,ASML Holding N.V. New York Registry Shares,"$1,359.76",38.93,2.947%,"524,075,524,160"
COST,Costco Wholesale Corporation Common Stock,$996.56,0.13,0.013%,"442,126,375,262"
MA,Mastercard Incorporated Common Stock,$491.65,-8.01,-1.603%,"438,459,522,703"
