Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$185.7384,-1.8816,-1.003%,"4,513,443,120,000"
MSFT,Microsoft Corporation Common Stock,$527.84,10.49,2.028%,"3,923,522,541,491"
AAPL,Apple Inc. Common Stock,$255.895,-2.125,-0.824%,"3,797,581,599,050"
GOOG,Alphabet Inc. Class C Capital Stock,$248.8352,2.3852,0.968%,"3,009,412,908,800"
GOOGL,Alphabet Inc. Class A Common Stock,$247.875,2.525,1.029%,"2,997,800,250,000"
AMZN,"Amazon.com, Inc. Common Stock",$220.725,1.215,0.554%,"2,354,012,722,610"
META,"Meta Platforms, Inc. Class A Common Stock",$711.86,1.30,0.183%,"1,788,293,030,394"
AVGO,Broadcom Inc. Common Stock,$337.22,-1.15,-0.34%,"1,592,475,932,719"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$303.245,11.055,3.783%,"1,572,794,338,273"
TSLA,"Tesla, Inc. Common Stock",$448.765,18.935,4.405%,"1,447,468,570,672"
BRK/B,Berkshire Hathaway Inc.,$502.32,3.57,0.716%,"1,108,274,327,881"
BRK/A,Berkshire Hathaway Inc.,"$753,450.00","2,866.83",0.382%,"1,108,230,015,300"
JPM,JP Morgan Chase & Co. Common Stock,$308.31,-1.72,-0.555%,"847,776,610,727"
ORCL,Oracle Corporation Common Stock,$293.4666,7.3266,2.56%,"833,948,145,752"
WMT,Walmart Inc. Common Stock,$102.53,0.46,0.451%,"817,456,425,539"
LLY,Eli Lilly and Company Common Stock,$847.155,7.285,0.867%,"801,795,575,671"
V,Visa Inc.,$349.52,-0.32,-0.091%,"678,048,491,490"
MA,Mastercard Incorporated Common Stock,$578.055,-2.395,-0.413%,"522,568,562,437"
NFLX,"Netflix, Inc. Common Stock","$1,157.69",4.37,0.379%,"491,932,981,501"
XOM,Exxon Mobil Corporation Common Stock,$114.17,0.91,0.803%,"486,734,912,388"
JNJ,Johnson & Johnson Common Stock,$187.95,-0.69,-0.366%,"452,647,290,992"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$188.82,0.79,0.42%,"436,038,148,392"
PLTR,Palantir Technologies Inc. Class A Common Stock,$179.70,6.63,3.831%,"426,309,933,054"
ASML,ASML Holding N.V. New York Registry Shares,"$1,052.68",20.46,1.982%,"414,001,906,370"
ABBV,AbbVie Inc. Common Stock,$228.14,-5.77,-2.467%,"403,022,599,839"
COST,Costco Wholesale Corporation Common Stock,$907.07,-8.31,-0.908%,"402,264,760,398"
HD,"Home Depot, Inc. (The) Common Stock",$387.995,-7.065,-1.788%,"386,205,042,103"
BAC,Bank of America Corporation Common Stock,$50.33,-0.31,-0.612%,"372,791,658,213"
PG,Procter & Gamble Company (The) Common Stock,$151.11,-1.16,-0.762%,"353,955,755,552"
AMD,"Advanced Micro Devices, Inc. Common Stock",$208.70,44.03,26.738%,"338,687,477,894"
SAP,SAP  SE ADS,$273.55,3.02,1.116%,"336,057,332,664"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$359.5846,-0.6154,-0.171%,"325,666,288,176"
GE,GE Aerospace Common Stock,$297.37,0.37,0.125%,"315,342,860,512"
CVX,Chevron Corporation Common Stock,$153.865,0.315,0.205%,"312,229,070,453"
KO,Coca-Cola Company (The) Common Stock,$65.9247,-0.7253,-1.088%,"283,717,972,488"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$68.525,0.605,0.891%,"270,892,821,204"
IBM,International Business Machines Corporation Common Stock,$290.765,2.395,0.831%,"270,853,192,400"
NVO,Novo Nordisk A/S Common Stock,$59.9259,0.2959,0.496%,"267,569,143,500"
AZN,AstraZeneca PLC American Depositary Shares,$85.59,0.28,0.328%,"265,447,621,406"
NVS,Novartis AG Common Stock,$132.49,0.10,0.076%,"261,679,574,468"
TM,Toyota Motor Corporation Common Stock,$198.9888,4.3988,2.261%,"259,659,087,622"
WFC,Wells Fargo & Company Common Stock,$80.765,0.095,0.118%,"258,725,929,245"
MS,Morgan Stanley Common Stock,$157.925,0.335,0.213%,"252,101,324,266"
TMUS,"T-Mobile US, Inc. Common Stock",$222.50,-7.77,-3.374%,"250,405,735,955"
HSBC,"HSBC Holdings, plc. Common Stock",$71.535,-0.675,-0.935%,"247,865,743,418"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$795.74,5.76,0.729%,"240,887,281,748"
PM,Philip Morris International Inc Common Stock,$152.45,-0.82,-0.535%,"237,302,044,426"
CRM,"Salesforce, Inc. Common Stock",$249.1744,8.8144,3.667%,"237,214,028,800"
ABT,Abbott Laboratories Common Stock,$133.835,-0.755,-0.561%,"232,934,332,139"
CAT,"Caterpillar, Inc. Common Stock",$495.18,-2.67,-0.536%,"231,981,393,091"
AXP,American Express Company Common Stock,$331.9701,1.7301,0.524%,"231,012,092,485"
CCZ,Comcast Holdings ZONES,$62.54,UNCH,--,"230,910,594,635"
APP,Applovin Corporation Class A Common Stock,$671.08,-11.68,-1.711%,"226,992,752,287"
RTX,RTX Corporation Common Stock,$169.43,2.85,1.711%,"226,789,141,749"
MRK,"Merck & Company, Inc. Common Stock (new)",$88.93,-0.26,-0.292%,"222,127,860,954"
LIN,Linde plc Ordinary Shares,$466.99,0.26,0.056%,"218,976,062,349"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$74.155,0.945,1.291%,"216,739,647,731"
MU,"Micron Technology, Inc. Common Stock",$193.57,5.74,3.056%,"216,629,045,801"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$166.6288,5.4888,3.406%,"216,512,161,258"
MCD,McDonald's Corporation Common Stock,$296.625,-4.355,-1.447%,"211,672,915,235"
UBER,"Uber Technologies, Inc. Common Stock",$100.95,4.35,4.503%,"210,523,015,342"
RY,Royal Bank Of Canada Common Stock,$146.91,-0.05,-0.034%,"206,407,104,112"
TMO,Thermo Fisher Scientific Inc Common Stock,$544.69,1.37,0.252%,"205,681,546,187"
DIS,Walt Disney Company (The) Common Stock,$112.491,0.021,0.019%,"202,251,374,808"
NOW,"ServiceNow, Inc. Common Stock",$926.50,14.14,1.55%,"192,712,000,000"
PEP,"PepsiCo, Inc. Common Stock",$140.52,-1.46,-1.028%,"192,382,728,706"
ANET,"Arista Networks, Inc. Common Stock",$152.97,7.47,5.134%,"192,262,697,332"
LRCX,Lam Research Corporation Common Stock,$151.705,5.895,4.043%,"192,001,033,805"
PDD,PDD Holdings Inc. American Depositary Shares,$134.48,0.23,0.171%,"190,914,056,210"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.549,-0.211,-1.339%,"187,640,837,095"
INTU,Intuit Inc. Common Stock,$668.67,-11.27,-1.657%,"186,428,539,350"
T,AT&T Inc.,$26.035,-1.025,-3.788%,"186,160,285,972"
QCOM,QUALCOMM Incorporated Common Stock,$169.21,0.03,0.018%,"182,577,590,000"
SONY,Sony Group Corporation American Depositary Shares ,$30.105,1.145,3.954%,"181,382,694,091"
BLK,"BlackRock, Inc. Common Stock","$1,170.84",10.15,0.874%,"181,308,481,093"
C,"Citigroup, Inc. Common Stock",$98.28,0.54,0.552%,"180,923,445,415"
AMAT,"Applied Materials, Inc. Common Stock",$225.92,8.39,3.857%,"179,977,457,108"
HDB,HDFC Bank Limited Common Stock,$34.585,0.335,0.978%,"177,006,946,745"
BKNG,Booking Holdings Inc. Common Stock,"$5,454.06",36.01,0.665%,"176,765,457,383"
VZ,Verizon Communications Inc. Common Stock,$41.46,-2.21,-5.061%,"174,808,826,540"
SCHW,Charles Schwab Corporation (The) Common Stock,$94.35,0.27,0.287%,"171,265,940,955"
NEE,"NextEra Energy, Inc. Common Stock",$81.695,1.635,2.042%,"168,233,907,977"
ARM,Arm Holdings plc American Depositary Shares,$158.055,5.415,3.548%,"167,421,971,362"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$23.40,UNCH,--,"167,319,020,232"
TXN,Texas Instruments Incorporated Common Stock,$182.615,2.295,1.273%,"166,022,084,117"
BA,Boeing Company (The) Common Stock,$219.27,2.97,1.373%,"165,802,697,783"
GEV,GE Vernova Inc. Common Stock,$604.15,9.16,1.54%,"164,464,093,351"
ISRG,"Intuitive Surgical, Inc. Common Stock",$451.70,-0.65,-0.144%,"161,923,837,760"
INTC,Intel Corporation Common Stock,$36.575,-0.255,-0.692%,"160,088,775,000"
TJX,"TJX Companies, Inc. (The) Common Stock",$142.60,1.27,0.899%,"158,705,065,750"
AMGN,Amgen Inc. Common Stock,$293.305,-4.585,-1.539%,"157,904,222,708"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$247.12,1.80,0.734%,"153,919,358,483"
DHR,Danaher Corporation Common Stock,$212.93,-2.06,-0.958%,"152,468,865,059"
PFE,"Pfizer, Inc. Common Stock",$26.725,-0.645,-2.357%,"151,946,337,113"
KLAC,KLA Corporation Common Stock,"$1,147.3901",45.8401,4.161%,"151,411,169,520"
APH,Amphenol Corporation Common Stock,$124.01,1.79,1.465%,"151,406,426,975"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$10.135,-0.155,-1.506%,"150,421,339,416"
ADBE,Adobe Inc. Common Stock,$356.29,9.55,2.754%,"149,142,994,000"
ETN,"Eaton Corporation, PLC Ordinary Shares",$379.96,6.50,1.74%,"147,918,428,000"
SPGI,S&P Global Inc. Common Stock,$477.87,-1.94,-0.404%,"145,893,711,000"
BSX,Boston Scientific Corporation Common Stock,$97.15,-0.17,-0.175%,"143,952,171,243"
UL,Unilever PLC Common Stock,$58.705,-0.355,-0.601%,"143,937,891,431"
PANW,"Palo Alto Networks, Inc. Common Stock",$213.68,6.49,3.132%,"142,930,552,000"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$56.13,0.66,1.19%,"142,539,698,284"
PGR,Progressive Corporation (The) Common Stock,$241.61,-4.09,-1.665%,"141,633,832,544"
UNP,Union Pacific Corporation Common Stock,$237.915,1.115,0.471%,"141,093,983,796"
SPOT,Spotify Technology S.A. Ordinary Shares,$691.90,11.40,1.675%,"141,039,946,587"
SYK,Stryker Corporation Common Stock,$367.805,-2.695,-0.727%,"140,614,535,741"
GILD,"Gilead Sciences, Inc. Common Stock",$112.77,0.08,0.071%,"139,925,795,917"
TD,Toronto Dominion Bank (The) Common Stock,$80.87,-0.36,-0.443%,"138,061,587,480"
COF,Capital One Financial Corporation Common Stock,$215.325,0.925,0.431%,"137,704,063,914"
LOW,"Lowe's Companies, Inc. Common Stock",$241.955,-4.395,-1.784%,"135,694,389,889"
HON,Honeywell International Inc. Common Stock,$208.47,-0.58,-0.277%,"132,356,886,280"
TTE,TotalEnergies SE,$59.925,0.215,0.36%,"131,472,699,143"
HOOD,"Robinhood Markets, Inc. Class A Common Stock",$147.91,-0.76,-0.511%,"130,525,984,022"
UBS,UBS Group AG Registered Ordinary Shares,$41.07,-0.03,-0.073%,"130,390,073,059"
MDT,Medtronic plc. Ordinary Shares,$97.91,0.21,0.215%,"125,587,774,707"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$500.065,10.185,2.079%,"125,493,882,084"
DE,Deere & Company Common Stock,$456.57,-6.31,-1.363%,"123,424,290,505"
BX,Blackstone Inc. Common Stock,$167.3501,-1.0999,-0.653%,"123,352,364,349"
SNY,Sanofi ADS,$50.195,-0.705,-1.385%,"123,254,452,347"
RACE,Ferrari N.V. Common Shares,$495.755,-5.395,-1.077%,"120,159,710,769"
LMT,Lockheed Martin Corporation Common Stock,$514.34,9.85,1.952%,"120,080,416,903"
ADI,"Analog Devices, Inc. Common Stock",$244.04,2.05,0.847%,"120,056,804,601"
DASH,"DoorDash, Inc. Class A Common Stock",$280.06,8.84,3.259%,"119,640,184,650"
IBKR,"Interactive Brokers Group, Inc. Class A Common Stock",$70.19,-0.17,-0.242%,"119,310,393,314"
COP,ConocoPhillips Common Stock,$94.90,0.74,0.786%,"118,524,625,314"
ADP,"Automatic Data Processing, Inc. Common Stock",$290.435,-0.875,-0.30%,"117,638,704,947"
WELL,Welltower Inc. Common Stock,$175.21,0.17,0.097%,"117,184,993,298"
CB,Chubb Limited  Common Stock,$285.82,1.86,0.655%,"113,953,659,545"
KKR,KKR & Co. Inc. Common Stock,$127.735,0.085,0.067%,"113,805,335,388"
CEG,Constellation Energy Corporation Common Stock ,$363.36,3.36,0.933%,"113,515,691,185"
CMCSA,Comcast Corporation Class A Common Stock,$30.715,-0.185,-0.599%,"113,406,122,709"
SE,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",$189.50,4.59,2.482%,"112,187,777,493"
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",$51.05,-0.19,-0.371%,"111,799,949,342"
IBN,ICICI Bank Limited Common Stock,$30.715,-0.045,-0.146%,"109,584,048,056"
MELI,"MercadoLibre, Inc. Common Stock","$2,155.5875",-17.1625,-0.79%,"109,282,627,833"
PLD,"Prologis, Inc. Common Stock",$117.52,0.46,0.393%,"109,065,963,760"
MO,"Altria Group, Inc.",$64.905,-0.825,-1.255%,"109,033,322,304"
ENB,Enbridge Inc Common Stock,$49.81,-0.26,-0.519%,"108,635,610,000"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$18.815,-0.435,-2.26%,"108,436,216,024"
SCCO,Southern Copper Corporation Common Stock,$131.925,3.635,2.833%,"106,076,661,006"
NKE,"Nike, Inc. Common Stock",$71.75,-0.18,-0.25%,"106,060,947,795"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$16.375,-0.165,-0.998%,"106,012,990,619"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$58.595,-0.965,-1.62%,"105,306,847,455"
SO,Southern Company (The) Common Stock,$95.115,0.575,0.608%,"104,631,009,117"
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,$401.655,-1.645,-0.408%,"102,980,586,927"
BN,Brookfield Corporation Class A Limited Voting Shares,$68.23,-0.48,-0.699%,"102,062,619,638"
HCA,"HCA Healthcare, Inc. Common Stock",$434.25,4.71,1.097%,"101,611,677,375"
MSTR,Strategy Inc Common Stock Class A,$357.472,5.842,1.661%,"101,362,239,070"
MMC,"Marsh & McLennan Companies, Inc. Common Stock",$201.48,0.34,0.169%,"99,052,412,184"
COIN,"Coinbase Global, Inc. Class A Common Stock",$384.41,4.39,1.155%,"98,769,596,932"
