Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$189.11,4.07,2.20%,"4,595,373,000,000"
MSFT,Microsoft Corporation Common Stock,$524.85,0.87,0.166%,"3,901,297,374,018"
AAPL,Apple Inc. Common Stock,$258.06,1.58,0.616%,"3,829,711,043,400"
GOOG,Alphabet Inc. Class C Capital Stock,$245.46,-1.67,-0.676%,"2,968,593,240,000"
GOOGL,Alphabet Inc. Class A Common Stock,$244.62,-1.14,-0.464%,"2,958,434,280,000"
AMZN,"Amazon.com, Inc. Common Stock",$225.22,3.44,1.551%,"2,401,951,502,486"
META,"Meta Platforms, Inc. Class A Common Stock",$717.84,4.76,0.668%,"1,803,315,636,414"
AVGO,Broadcom Inc. Common Stock,$345.50,9.09,2.702%,"1,631,577,115,101"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$304.52,10.49,3.568%,"1,579,407,185,249"
TSLA,"Tesla, Inc. Common Stock",$438.69,5.60,1.293%,"1,414,972,173,115"
BRK/A,Berkshire Hathaway Inc.,"$749,800.00","-3,915.00",-0.519%,"1,102,861,325,200"
BRK/B,Berkshire Hathaway Inc.,$499.84,-2.46,-0.49%,"1,102,802,675,681"
JPM,JP Morgan Chase & Co. Common Stock,$304.03,-3.66,-1.19%,"836,007,664,232"
WMT,Walmart Inc. Common Stock,$102.90,-0.34,-0.329%,"820,406,380,454"
ORCL,Oracle Corporation Common Stock,$288.63,4.39,1.544%,"820,203,911,820"
LLY,Eli Lilly and Company Common Stock,$845.72,2.09,0.248%,"800,437,410,221"
V,Visa Inc.,$351.36,-1.06,-0.301%,"681,617,984,579"
MA,Mastercard Incorporated Common Stock,$576.44,-3.40,-0.586%,"521,108,583,320"
NFLX,"Netflix, Inc. Common Stock","$1,214.25",23.19,1.947%,"515,966,815,631"
XOM,Exxon Mobil Corporation Common Stock,$114.02,-0.24,-0.21%,"486,095,425,334"
JNJ,Johnson & Johnson Common Stock,$189.69,0.80,0.424%,"456,837,800,630"
PLTR,Palantir Technologies Inc. Class A Common Stock,$183.56,1.39,0.763%,"435,467,174,799"
