Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$175.20,-0.44,-0.251%,"4,257,360,000,000"
AAPL,Apple Inc. Common Stock,$251.64,0.15,0.06%,"3,694,362,069,600"
GOOGL,Alphabet Inc. Class A Common Stock,$290.44,-11.62,-3.847%,"3,513,452,680,000"
GOOG,Alphabet Inc. Class C Capital Stock,$289.20,-9.82,-3.284%,"3,498,452,400,000"
MSFT,Microsoft Corporation Common Stock,$372.74,-10.26,-2.679%,"2,767,828,981,788"
AMZN,"Amazon.com, Inc. Common Stock",$207.24,-2.90,-1.38%,"2,224,705,001,099"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$343.25,4.80,1.418%,"1,780,282,136,926"
AVGO,Broadcom Inc. Common Stock,$318.29,-4.22,-1.308%,"1,506,997,536,285"
META,"Meta Platforms, Inc. Class A Common Stock",$592.92,-11.14,-1.844%,"1,499,824,025,715"
TSLA,"Tesla, Inc. Common Stock",$383.03,2.18,0.572%,"1,437,294,022,832"
BRK/B,Berkshire Hathaway Inc.,$479.33,-0.65,-0.135%,"1,057,551,229,461"
BRK/A,Berkshire Hathaway Inc.,"$718,250.00","-1,750.00",-0.243%,"1,056,455,250,500"
WMT,Walmart Inc. Common Stock,$122.05,1.33,1.102%,"973,031,725,247"
LLY,Eli Lilly and Company Common Stock,$903.02,-7.53,-0.827%,"853,190,345,921"
JPM,JP Morgan Chase & Co. Common Stock,$292.40,2.49,0.859%,"788,612,266,450"
XOM,Exxon Mobil Corporation Common Stock,$165.38,4.25,2.638%,"689,099,339,857"
V,Visa Inc.,$303.76,-0.68,-0.223%,"582,006,986,791"
AZN,AstraZeneca PLC Ordinary Shares,$185.78,1.71,0.929%,"576,187,703,886"
JNJ,Johnson & Johnson Common Stock,$235.27,-0.15,-0.064%,"566,674,432,034"
ASML,ASML Holding N.V. New York Registry Shares,"$1,399.42",29.80,2.176%,"539,361,188,754"
MU,"Micron Technology, Inc. Common Stock",$395.53,-8.82,-2.181%,"446,052,649,192"
MA,Mastercard Incorporated Common Stock,$498.93,-1.45,-0.29%,"444,951,916,327"
COST,Costco Wholesale Corporation Common Stock,$973.82,8.09,0.838%,"432,037,716,503"
ORCL,Oracle Corporation Common Stock,$147.09,-7.25,-4.697%,"423,037,606,140"
CVX,Chevron Corporation Common Stock,$206.79,1.58,0.77%,"412,625,775,610"
NFLX,"Netflix, Inc. Common Stock",$90.92,-2.46,-2.634%,"383,878,982,678"
PLTR,Palantir Technologies Inc. Class A Common Stock,$154.78,-6.06,-3.768%,"370,028,012,649"
