Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$228.87,1.49,0.655%,"5,515,767,000,000"
AAPL,Apple Inc. Common Stock,$339.75,0.77,0.227%,"4,958,372,655,000"
GOOGL,Alphabet Inc. Class A Common Stock,$351.16,-3.81,-1.073%,"4,294,686,800,000"
GOOG,Alphabet Inc. Class C Capital Stock,$347.41,-3.46,-0.986%,"4,248,824,300,000"
MSFT,Microsoft Corporation Common Stock,$498.00,-3.61,-0.72%,"3,697,921,654,518"
AMZN,"Amazon.com, Inc. Common Stock",$254.98,-3.47,-1.343%,"2,750,294,234,589"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$452.00,6.86,1.541%,"2,344,300,216,608"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$154.72,2.87,1.89%,"2,099,986,961,820"
META,"Meta Platforms, Inc. Class A Common Stock",$736.595,-4.65,-0.627%,"1,876,480,347,804"
AVGO,Broadcom Inc. Common Stock,$364.54,1.88,0.518%,"1,740,179,030,987"
TSLA,"Tesla, Inc. Common Stock",$378.90,3.60,0.959%,"1,496,483,507,587"
SKHY,SK hynix Inc. American Depositary Shares,$195.37,6.51,3.447%,"1,423,984,527,350"
MU,"Micron Technology, Inc. Common Stock","$1,096.16",52.20,5.00%,"1,237,995,596,400"
BRK/A,Berkshire Hathaway Inc.,"$755,649.060000000056","3,469.05",0.461%,"1,111,464,555,478"
BRK/B,Berkshire Hathaway Inc.,$503.49,1.48,0.295%,"1,110,855,712,185"
LLY,Eli Lilly and Company Common Stock,"$1,170.14",5.25,0.451%,"1,101,519,556,039"
AMD,"Advanced Micro Devices, Inc. Common Stock",$623.77,8.25,1.34%,"1,018,288,956,948"
JPM,JP Morgan Chase & Co. Common Stock,$340.00,-12.04,-3.42%,"903,783,306,300"
WMT,Walmart Inc. Common Stock,$110.12,2.68,2.494%,"873,664,136,059"
ASML,ASML Holding N.V. New York Registry Shares,"$1,747.90",36.58,2.138%,"673,671,536,654"
INTC,Intel Corporation Common Stock,$123.86,2.08,1.708%,"654,608,709,632"
XOM,ExxonMobil Holdings Corporation Common Stock,$158.71,0.41,0.259%,"652,601,547,172"
JNJ,Johnson & Johnson Common Stock,$269.19,-0.28,-0.104%,"648,720,603,326"
V,Visa Inc.,$362.04,-7.91,-2.138%,"646,876,861,659"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$49.47,-0.45,-0.901%,"605,018,100,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$49.23,-0.45,-0.906%,"602,082,900,000"
MA,Mastercard Incorporated Common Stock,$555.89,-11.76,-2.072%,"486,965,165,547"
ABBV,AbbVie Inc. Common Stock,$265.21,0.73,0.276%,"468,657,175,155"
ORCL,Oracle Corporation Common Stock,$149.20,0.64,0.431%,"451,141,411,200"
PLTR,Palantir Technologies Inc. Class A Common Stock,$184.99,1.90,1.038%,"444,355,873,265"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$106.44,-5.02,-4.504%,"419,648,946,762"
CVX,Chevron Corporation Common Stock,$202.41,-1.26,-0.619%,"399,915,863,570"
COST,Costco Wholesale Corporation Common Stock,$899.41,0.93,0.104%,"398,869,271,106"
BAC,Bank of America Corporation Common Stock,$56.20,-1.76,-3.037%,"392,992,458,113"
LRCX,Lam Research Corporation Common Stock,$310.96,8.68,2.872%,"389,110,778,160"
KO,Coca-Cola Company (The) Common Stock,$88.61,1.49,1.71%,"381,248,888,422"
AMAT,"Applied Materials, Inc. Common Stock",$472.46,8.22,1.771%,"374,943,047,920"
MRK,"Merck & Company, Inc. Common Stock (new)",$150.91,1.41,0.943%,"372,320,871,891"
CAT,"Caterpillar, Inc. Common Stock",$808.01,-8.49,-1.04%,"371,421,907,061"
ARM,Arm Holdings plc American Depositary Shares,$333.20,10.30,3.19%,"354,543,209,966"
DELL,Dell Technologies Inc. Class C Common Stock ,$548.92,-26.39,-4.587%,"349,010,334,730"
HSBC,"HSBC Holdings, plc. Common Stock",$101.59,-1.62,-1.57%,"348,792,843,688"
PG,Procter & Gamble Company (The) Common Stock,$148.22,2.14,1.465%,"344,527,468,153"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$372.95,-4.61,-1.221%,"334,757,998,189"
GE,GE Aerospace Common Stock,$319.22,0.21,0.066%,"331,210,705,400"
MS,Morgan Stanley Common Stock,$200.18,-5.94,-2.882%,"314,395,960,333"
PANW,"Palo Alto Networks, Inc. Common Stock",$374.57,2.81,0.756%,"306,398,260,000"
HD,"Home Depot, Inc. (The) Common Stock",$305.35,8.15,2.742%,"304,644,527,299"
NFLX,"Netflix, Inc. Common Stock",$72.16,-1.20,-1.636%,"300,469,887,020"
PM,Philip Morris International Inc Common Stock,$190.23,2.75,1.467%,"296,495,034,501"
RY,Royal Bank Of Canada Common Stock,$203.83,-2.36,-1.145%,"282,188,325,930"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$116.31,0.56,0.484%,"281,759,348,754"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$949.49,-9.90,-1.032%,"276,464,340,182"
SNDK,Sandisk Corporation Common Stock,"$1,887.04",120.40,6.815%,"276,298,511,647"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$23.09,-0.33,-1.409%,"274,025,445,143"
NVS,Novartis AG Common Stock,$141.28,0.30,0.213%,"269,583,669,209"
AZN,AstraZeneca PLC Ordinary Shares,$168.37,0.27,0.161%,"261,095,714,564"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$93.93,0.66,0.708%,"259,817,221,767"
SAP,SAP  SE ADS,$210.68,1.46,0.698%,"258,821,271,598"
ANET,"Arista Networks, Inc. Common Stock",$205.19,-0.23,-0.112%,"258,790,685,523"
RTX,RTX Corporation Common Stock,$190.99,-3.35,-1.724%,"257,408,327,923"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$250.06,0.71,0.285%,"256,045,146,591"
GEV,GE Vernova Inc. Common Stock,$950.28,4.06,0.429%,"253,091,475,353"
WFC,Wells Fargo & Company Common Stock,$83.15,-3.39,-3.917%,"251,445,544,788"
TM,Toyota Motor Corporation Common Stock,$192.06,-0.44,-0.229%,"250,329,697,416"
