Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$205.10,-13.56,-6.201%,"4,963,420,000,000"
AAPL,Apple Inc. Common Stock,$307.34,-3.89,-1.25%,"4,514,011,993,040"
GOOGL,Alphabet Inc. Class A Common Stock,$368.53,-3.66,-0.983%,"4,465,109,480,000"
GOOG,Alphabet Inc. Class C Capital Stock,$365.76,-3.51,-0.951%,"4,431,548,160,000"
MSFT,Microsoft Corporation Common Stock,$416.67,-11.38,-2.659%,"3,095,205,888,116"
AMZN,"Amazon.com, Inc. Common Stock",$246.03,-7.76,-3.058%,"2,646,571,634,539"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$415.17,-29.75,-6.687%,"2,153,281,240,994"
AVGO,Broadcom Inc. Common Stock,$385.73,-33.18,-7.921%,"1,826,303,558,614"
META,"Meta Platforms, Inc. Class A Common Stock",$593.00,-34.57,-5.509%,"1,505,285,019,272"
TSLA,"Tesla, Inc. Common Stock",$391.00,-27.45,-6.56%,"1,468,488,033,561"
BRK/A,Berkshire Hathaway Inc.,"$733,550.00","15,130.00",2.106%,"1,078,959,622,700"
BRK/B,Berkshire Hathaway Inc.,$488.13,9.50,1.985%,"1,076,966,769,526"
LLY,Eli Lilly and Company Common Stock,"$1,131.42",6.15,0.547%,"1,065,505,061,577"
MU,"Micron Technology, Inc. Common Stock",$864.01,-131.99,-13.252%,"974,373,497,405"
WMT,Walmart Inc. Common Stock,$118.88,1.14,0.968%,"946,056,449,946"
JPM,JP Morgan Chase & Co. Common Stock,$312.37,1.48,0.476%,"836,998,981,641"
AMD,"Advanced Micro Devices, Inc. Common Stock",$466.38,-56.82,-10.86%,"760,479,526,017"
ASML,ASML Holding N.V. New York Registry Shares,"$1,641.74",-115.73,-6.585%,"632,755,597,337"
XOM,Exxon Mobil Corporation Common Stock,$149.92,-2.12,-1.394%,"621,410,478,527"
ORCL,Oracle Corporation Common Stock,$213.68,-22.66,-9.588%,"614,553,509,280"
V,Visa Inc.,$323.57,3.39,1.059%,"612,992,996,846"
AZN,AstraZeneca PLC Ordinary Shares,$185.95,4.15,2.283%,"576,714,950,681"
JNJ,Johnson & Johnson Common Stock,$232.77,4.60,2.016%,"560,327,894,340"
INTC,Intel Corporation Common Stock,$99.17,-12.61,-11.281%,"498,428,420,000"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$121.64,-8.36,-6.431%,"479,436,112,651"
MA,Mastercard Incorporated Common Stock,$491.08,9.32,1.935%,"433,910,359,513"
COST,Costco Wholesale Corporation Common Stock,$971.87,-0.48,-0.049%,"431,003,745,243"
CAT,"Caterpillar, Inc. Common Stock",$904.28,-36.20,-3.849%,"416,544,849,871"
ABBV,AbbVie Inc. Common Stock,$227.23,2.29,1.018%,"401,468,332,716"
BAC,Bank of America Corporation Common Stock,$53.83,-0.34,-0.628%,"382,009,474,743"
LRCX,Lam Research Corporation Common Stock,$303.28,-33.13,-9.848%,"379,273,172,880"
CVX,Chevron Corporation Common Stock,$187.31,-1.04,-0.552%,"373,046,171,181"
ARM,Arm Holdings plc American Depositary Shares,$342.93,-50.51,-12.838%,"364,896,467,568"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$399.47,3.00,0.757%,"362,776,445,066"
AMAT,"Applied Materials, Inc. Common Stock",$453.01,-48.69,-9.705%,"359,671,561,384"
NFLX,"Netflix, Inc. Common Stock",$82.18,0.62,0.76%,"346,043,423,031"
GE,GE Aerospace Common Stock,$328.00,0.35,0.107%,"342,214,613,080"
KO,Coca-Cola Company (The) Common Stock,$79.48,2.66,3.463%,"342,094,070,664"
PG,Procter & Gamble Company (The) Common Stock,$146.54,5.76,4.091%,"341,232,894,236"
MS,Morgan Stanley Common Stock,$211.93,-6.34,-2.905%,"334,273,971,267"
PLTR,Palantir Technologies Inc. Class A Common Stock,$135.53,-6.17,-4.354%,"324,907,692,243"
HSBC,"HSBC Holdings, plc. Common Stock",$90.80,-1.82,-1.965%,"311,902,355,858"
HD,"Home Depot, Inc. (The) Common Stock",$310.78,0.83,0.268%,"309,883,922,432"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,038.68",-53.93,-4.936%,"306,418,308,044"
MRK,"Merck & Company, Inc. Common Stock (new)",$120.79,0.53,0.441%,"298,330,091,088"
NVS,Novartis AG Common Stock,$149.16,0.76,0.512%,"284,619,904,440"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$121.06,-4.89,-3.882%,"282,522,082,339"
PM,Philip Morris International Inc Common Stock,$178.29,3.30,1.886%,"277,875,456,653"
RY,Royal Bank Of Canada Common Stock,$194.04,-0.93,-0.477%,"269,672,384,769"
