Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$172.70,-5.86,-3.282%,"4,196,610,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$301.00,-6.13,-1.996%,"3,641,197,000,000"
AAPL,Apple Inc. Common Stock,$247.99,-0.97,-0.39%,"3,640,775,908,600"
GOOG,Alphabet Inc. Class C Capital Stock,$298.79,-6.94,-2.27%,"3,614,462,630,000"
MSFT,Microsoft Corporation Common Stock,$381.87,-7.15,-1.838%,"2,835,624,975,252"
AMZN,"Amazon.com, Inc. Common Stock",$205.37,-3.39,-1.624%,"2,204,630,699,072"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$329.24,-9.55,-2.819%,"1,707,618,618,388"
META,"Meta Platforms, Inc. Class A Common Stock",$593.66,-13.04,-2.149%,"1,501,695,896,758"
AVGO,Broadcom Inc. Common Stock,$310.51,-9.33,-2.917%,"1,470,161,817,814"
TSLA,"Tesla, Inc. Common Stock",$367.96,-12.34,-3.245%,"1,380,744,872,833"
BRK/B,Berkshire Hathaway Inc.,$480.94,-0.54,-0.112%,"1,061,103,390,769"
BRK/A,Berkshire Hathaway Inc.,"$720,702.079999999958","-2,075.69",-0.287%,"1,060,061,951,218"
WMT,Walmart Inc. Common Stock,$119.02,-1.8225,-1.508%,"948,875,345,669"
LLY,Eli Lilly and Company Common Stock,$906.70,-10.80,-1.177%,"856,667,279,403"
JPM,JP Morgan Chase & Co. Common Stock,$286.56,-1.41,-0.49%,"772,861,597,380"
XOM,Exxon Mobil Corporation Common Stock,$159.67,1.51,0.955%,"665,307,120,541"
V,Visa Inc.,$301.62,1.91,0.637%,"577,906,726,876"
AZN,AstraZeneca PLC Ordinary Shares,$183.60,-5.33,-2.821%,"569,426,539,097"
JNJ,Johnson & Johnson Common Stock,$235.37,-2.23,-0.939%,"566,915,293,356"
ASML,ASML Holding N.V. New York Registry Shares,"$1,317.25",-49.14,-3.596%,"507,691,419,221"
MU,"Micron Technology, Inc. Common Stock",$422.90,-21.37,-4.81%,"475,977,866,477"
MA,Mastercard Incorporated Common Stock,$496.32,5.18,1.055%,"442,624,286,196"
COST,Costco Wholesale Corporation Common Stock,$972.33,-2.45,-0.251%,"431,376,674,218"
ORCL,Oracle Corporation Common Stock,$149.68,-5.84,-3.755%,"430,486,565,280"
CVX,Chevron Corporation Common Stock,$201.73,0.29,0.144%,"402,529,124,782"
NFLX,"Netflix, Inc. Common Stock",$91.82,0.08,0.087%,"387,678,928,613"
ABBV,AbbVie Inc. Common Stock,$205.07,-1.16,-0.562%,"362,598,419,291"
PLTR,Palantir Technologies Inc. Class A Common Stock,$150.68,-5.00,-3.212%,"360,226,262,733"
BAC,Bank of America Corporation Common Stock,$47.16,0.15,0.319%,"338,452,331,137"
PG,Procter & Gamble Company (The) Common Stock,$144.28,-0.56,-0.387%,"335,306,818,832"
AMD,"Advanced Micro Devices, Inc. Common Stock",$201.33,-3.94,-1.919%,"328,250,615,021"
KO,Coca-Cola Company (The) Common Stock,$74.75,-0.80,-1.059%,"321,735,427,556"
HD,"Home Depot, Inc. (The) Common Stock",$320.75,-7.46,-2.273%,"319,470,677,720"
CAT,"Caterpillar, Inc. Common Stock",$680.88,-7.77,-1.128%,"316,804,838,612"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$77.65,-0.86,-1.095%,"306,709,194,711"
GE,GE Aerospace Common Stock,$286.79,-4.82,-1.653%,"299,646,681,558"
LRCX,Lam Research Corporation Common Stock,$228.36,-5.63,-2.406%,"285,169,345,560"
AMAT,"Applied Materials, Inc. Common Stock",$357.06,-0.15,-0.042%,"283,366,339,111"
