Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$177.17,-0.15,-0.085%,"4,305,231,000,000"
MSFT,Microsoft Corporation Common Stock,$501.01,0.64,0.128%,"3,724,090,687,543"
AAPL,Apple Inc. Common Stock,$230.03,3.24,1.429%,"3,413,734,911,700"
GOOG,Alphabet Inc. Class C Capital Stock,$240.78,1.22,0.509%,"2,911,993,320,000"
GOOGL,Alphabet Inc. Class A Common Stock,$240.37,1.20,0.502%,"2,907,034,780,000"
AMZN,"Amazon.com, Inc. Common Stock",$229.95,-0.38,-0.165%,"2,452,396,536,705"
META,"Meta Platforms, Inc. Class A Common Stock",$750.90,-1.08,-0.144%,"1,886,367,033,578"
AVGO,Broadcom Inc. Common Stock,$359.63,-9.94,-2.69%,"1,691,509,268,178"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$258.91,-1.53,-0.587%,"1,342,848,792,634"
TSLA,"Tesla, Inc. Common Stock",$368.81,21.02,6.044%,"1,189,577,804,752"
BRK/B,Berkshire Hathaway Inc.,$496.91,6.83,1.394%,"1,096,338,183,364"
BRK/A,Berkshire Hathaway Inc.,"$745,001.459999999963","7,007.41",0.95%,"1,095,803,277,476"
ORCL,Oracle Corporation Common Stock,$307.86,-20.47,-6.235%,"864,727,327,380"
JPM,JP Morgan Chase & Co. Common Stock,$305.56,5.02,1.67%,"840,214,787,628"
WMT,Walmart Inc. Common Stock,$102.65,2.24,2.231%,"818,413,167,673"
LLY,Eli Lilly and Company Common Stock,$756.28,1.66,0.22%,"715,786,317,697"
V,Visa Inc.,$343.49,5.37,1.588%,"666,350,641,857"
MA,Mastercard Incorporated Common Stock,$588.73,9.35,1.614%,"532,218,888,797"
NFLX,"Netflix, Inc. Common Stock","$1,203.50",-44.21,-3.543%,"511,398,857,411"
XOM,Exxon Mobil Corporation Common Stock,$112.14,-0.36,-0.32%,"478,080,520,935"
JNJ,Johnson & Johnson Common Stock,$178.50,2.71,1.542%,"429,888,488,652"
COST,Costco Wholesale Corporation Common Stock,$964.32,8.03,0.84%,"427,653,823,572"
HD,"Home Depot, Inc. (The) Common Stock",$423.42,10.19,2.466%,"421,466,614,073"
PLTR,Palantir Technologies Inc. Class A Common Stock,$164.36,-2.38,-1.427%,"389,918,200,316"
ABBV,AbbVie Inc. Common Stock,$220.22,8.58,4.054%,"389,031,458,476"
BAC,Bank of America Corporation Common Stock,$50.75,0.62,1.237%,"375,902,576,084"
PG,Procter & Gamble Company (The) Common Stock,$158.63,1.28,0.813%,"371,570,389,141"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$155.44,11.51,7.997%,"358,954,399,884"
CVX,Chevron Corporation Common Stock,$158.25,0.46,0.292%,"321,127,289,502"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$353.61,6.83,1.97%,"320,255,250,536"
SAP,SAP  SE ADS,$258.19,-2.32,-0.891%,"317,187,507,660"
ASML,ASML Holding N.V. New York Registry Shares,$804.16,11.02,1.389%,"316,263,036,275"
GE,GE Aerospace Common Stock,$281.56,-1.85,-0.653%,"298,577,313,804"
KO,Coca-Cola Company (The) Common Stock,$67.62,-0.20,-0.295%,"291,013,979,580"
TMUS,"T-Mobile US, Inc. Common Stock",$241.39,1.01,0.42%,"271,664,901,583"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$67.69,-0.44,-0.646%,"267,591,901,749"
PM,Philip Morris International Inc Common Stock,$167.90,2.59,1.567%,"261,351,349,682"
WFC,Wells Fargo & Company Common Stock,$81.25,0.95,1.183%,"260,279,598,231"
TM,Toyota Motor Corporation Common Stock,$197.63,0.25,0.127%,"257,885,999,045"
AMD,"Advanced Micro Devices, Inc. Common Stock",$155.67,-3.87,-2.426%,"252,628,077,067"
NVS,Novartis AG Common Stock,$127.70,1.15,0.909%,"252,218,896,970"
AZN,AstraZeneca PLC American Depositary Shares,$81.10,0.29,0.359%,"251,522,398,599"
MS,Morgan Stanley Common Stock,$156.48,2.36,1.531%,"249,794,619,099"
NVO,Novo Nordisk A/S Common Stock,$54.30,-0.07,-0.129%,"242,449,500,000"
HSBC,"HSBC Holdings, plc. Common Stock",$69.16,0.79,1.155%,"239,636,469,068"
IBM,International Business Machines Corporation Common Stock,$257.01,0.13,0.051%,"239,409,760,386"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$784.73,15.15,1.969%,"237,554,322,525"
CRM,"Salesforce, Inc. Common Stock",$246.28,3.71,1.529%,"234,458,560,000"
ABT,Abbott Laboratories Common Stock,$132.65,3.29,2.543%,"230,871,888,207"
AXP,American Express Company Common Stock,$329.32,5.97,1.846%,"229,167,934,996"
LIN,Linde plc Ordinary Shares,$483.59,10.89,2.304%,"226,759,960,580"
CCZ,Comcast Holdings ZONES,$60.85,UNCH,--,"224,670,765,647"
MCD,McDonald's Corporation Common Stock,$308.43,2.49,0.814%,"220,097,015,579"
MRK,"Merck & Company, Inc. Common Stock (new)",$85.15,1.12,1.333%,"212,686,240,417"
RTX,RTX Corporation Common Stock,$157.65,2.65,1.71%,"211,021,119,027"
T,AT&T Inc.,$29.49,0.29,0.993%,"210,864,867,805"
DIS,Walt Disney Company (The) Common Stock,$117.08,1.29,1.114%,"210,502,093,168"
