Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$187.90,-0.08,-0.043%,"4,565,970,000,000"
AAPL,Apple Inc. Common Stock,$260.58,-3.77,-1.426%,"3,825,611,461,200"
GOOG,Alphabet Inc. Class C Capital Stock,$303.56,-0.38,-0.125%,"3,672,165,320,000"
GOOGL,Alphabet Inc. Class A Common Stock,$302.85,-0.48,-0.158%,"3,663,576,450,000"
MSFT,Microsoft Corporation Common Stock,$398.46,-0.23,-0.058%,"2,958,816,161,623"
AMZN,"Amazon.com, Inc. Common Stock",$204.86,0.07,0.034%,"2,199,155,889,428"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$360.39,-1.87,-0.516%,"1,869,179,546,473"
META,"Meta Platforms, Inc. Class A Common Stock",$644.78,1.56,0.243%,"1,631,006,772,078"
AVGO,Broadcom Inc. Common Stock,$333.99,0.48,0.144%,"1,583,538,036,128"
TSLA,"Tesla, Inc. Common Stock",$411.71,0.39,0.095%,"1,544,913,772,133"
BRK/A,Berkshire Hathaway Inc.,"$746,100.00","-1,860.00",-0.249%,"1,097,419,091,400"
BRK/B,Berkshire Hathaway Inc.,$496.94,-2.13,-0.427%,"1,096,404,372,705"
WMT,Walmart Inc. Common Stock,$124.87,-1.75,-1.382%,"995,234,748,795"
LLY,Eli Lilly and Company Common Stock,"$1,023.22",2.66,0.261%,"965,262,179,292"
JPM,JP Morgan Chase & Co. Common Stock,$308.05,-0.73,-0.236%,"830,820,823,119"
AZN,AstraZeneca PLC Ordinary Shares,$208.62,-0.05,-0.024%,"647,024,861,582"
XOM,Exxon Mobil Corporation Common Stock,$150.97,0.29,0.192%,"636,665,492,746"
V,Visa Inc.,$318.93,-1.37,-0.428%,"611,072,847,963"
JNJ,Johnson & Johnson Common Stock,$246.91,1.92,0.784%,"595,028,146,288"
ASML,ASML Holding N.V. New York Registry Shares,"$1,458.93",-9.79,-0.667%,"573,773,417,620"
MU,"Micron Technology, Inc. Common Stock",$417.35,-3.60,-0.855%,"469,731,290,078"
MA,Mastercard Incorporated Common Stock,$520.26,-7.72,-1.462%,"463,974,272,921"
ORCL,Oracle Corporation Common Stock,$156.54,0.37,0.237%,"449,910,205,140"
COST,Costco Wholesale Corporation Common Stock,$987.82,-8.26,-0.829%,"438,463,081,574"
ABBV,AbbVie Inc. Common Stock,$224.35,-4.37,-1.911%,"396,512,742,189"
BAC,Bank of America Corporation Common Stock,$52.77,-0.59,-1.106%,"385,352,690,174"
HD,"Home Depot, Inc. (The) Common Stock",$378.58,-4.94,-1.288%,"376,880,737,991"
CVX,Chevron Corporation Common Stock,$184.78,0.91,0.495%,"372,058,520,694"
PG,Procter & Gamble Company (The) Common Stock,$158.56,1.70,1.084%,"368,493,548,614"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$154.27,-1.50,-0.963%,"356,252,542,911"
CAT,"Caterpillar, Inc. Common Stock",$760.53,8.56,1.138%,"353,864,974,606"
GE,GE Aerospace Common Stock,$334.74,5.16,1.566%,"351,079,868,481"
KO,Coca-Cola Company (The) Common Stock,$78.91,-0.58,-0.73%,"339,439,953,959"
AMD,"Advanced Micro Devices, Inc. Common Stock",$203.37,3.25,1.624%,"331,094,807,990"
NFLX,"Netflix, Inc. Common Stock",$77.00,-0.99,-1.269%,"325,106,485,550"
PLTR,Palantir Technologies Inc. Class A Common Stock,$134.89,-0.49,-0.362%,"322,477,572,207"
TM,Toyota Motor Corporation Common Stock,$241.65,-1.55,-0.637%,"315,327,387,892"
NVS,Novartis AG Common Stock,$163.92,-1.46,-0.883%,"312,784,223,222"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$78.56,0.38,0.486%,"310,303,597,380"
MRK,"Merck & Company, Inc. Common Stock (new)",$121.86,0.20,0.164%,"302,459,266,237"
HSBC,"HSBC Holdings, plc. Common Stock",$86.84,-1.26,-1.43%,"298,299,565,888"
LRCX,Lam Research Corporation Common Stock,$237.39,-2.70,-1.125%,"296,445,747,690"
