Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$214.72,-2.13,-0.982%,"5,196,224,000,000"
AAPL,Apple Inc. Common Stock,$309.35,-1.95,-0.626%,"4,514,709,583,000"
GOOGL,Alphabet Inc. Class A Common Stock,$344.82,4.15,1.218%,"4,217,148,600,000"
GOOG,Alphabet Inc. Class C Capital Stock,$341.75,3.55,1.05%,"4,179,602,500,000"
MSFT,Microsoft Corporation Common Stock,$483.24,2.09,0.434%,"3,588,320,603,071"
AMZN,"Amazon.com, Inc. Common Stock",$258.63,-1.48,-0.569%,"2,789,664,279,126"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$418.95,2.95,0.709%,"2,172,886,229,531"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$136.97,2.97,2.216%,"1,859,069,377,976"
AVGO,Broadcom Inc. Common Stock,$368.45,4.42,1.214%,"1,752,930,423,953"
TSLA,"Tesla, Inc. Common Stock",$362.86,17.73,5.137%,"1,433,132,767,387"
META,"Meta Platforms, Inc. Class A Common Stock",$549.90,4.07,0.746%,"1,400,873,673,128"
SKHY,SK hynix Inc. American Depositary Shares,$163.41,0.33,0.202%,"1,191,039,113,550"
LLY,Eli Lilly and Company Common Stock,"$1,255.40",11.00,0.884%,"1,181,779,659,401"
BRK/B,Berkshire Hathaway Inc.,$495.82,-1.04,-0.209%,"1,093,933,303,969"
BRK/A,Berkshire Hathaway Inc.,"$743,500.00","-1,100.00",-0.148%,"1,093,594,819,000"
MU,"Micron Technology, Inc. Common Stock",$966.78,-7.55,-0.775%,"1,091,874,710,524"
JPM,JP Morgan Chase & Co. Common Stock,$351.58,0.03,0.009%,"934,565,102,438"
WMT,Walmart Inc. Common Stock,$103.70,0.1075,0.104%,"825,252,808,374"
AMD,"Advanced Micro Devices, Inc. Common Stock",$473.25,3.795,0.808%,"772,568,813,627"
ASML,ASML Holding N.V. New York Registry Shares,"$1,763.76",13.45,0.768%,"679,784,260,820"
XOM,ExxonMobil Holdings Corporation Common Stock,$165.11,-1.04,-0.626%,"678,917,783,716"
V,Visa Inc.,$371.04,5.31,1.452%,"662,957,658,684"
JNJ,Johnson & Johnson Common Stock,$270.24,2.87,1.073%,"651,250,996,853"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$48.99,0.37,0.761%,"599,147,700,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.70,0.39,0.807%,"595,601,000,000"
MA,Mastercard Incorporated Common Stock,$580.63,6.78,1.181%,"508,637,651,462"
INTC,Intel Corporation Common Stock,$90.07,-2.06,-2.236%,"476,026,210,856"
ABBV,AbbVie Inc. Common Stock,$264.96,3.13,1.195%,"468,215,395,834"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$111.04,1.45,1.323%,"437,656,905,202"
PLTR,Palantir Technologies Inc. Class A Common Stock,$179.94,5.98,3.438%,"432,225,503,191"
BAC,Bank of America Corporation Common Stock,$61.69,-0.17,-0.275%,"431,382,646,637"
ORCL,Oracle Corporation Common Stock,$146.47,4.40,3.097%,"421,902,587,370"
COST,Costco Wholesale Corporation Common Stock,$947.74,14.23,1.524%,"420,302,601,703"
CVX,Chevron Corporation Common Stock,$205.27,-0.50,-0.243%,"405,566,569,414"
LRCX,Lam Research Corporation Common Stock,$314.00,3.47,1.117%,"392,914,794,000"
KO,Coca-Cola Company (The) Common Stock,$91.10,0.60,0.663%,"391,962,236,037"
AMAT,"Applied Materials, Inc. Common Stock",$492.32,-3.89,-0.784%,"390,882,106,578"
CAT,"Caterpillar, Inc. Common Stock",$827.90,12.51,1.534%,"380,564,840,603"
MRK,"Merck & Company, Inc. Common Stock (new)",$152.55,3.56,2.389%,"376,367,033,377"
GE,GE Aerospace Common Stock,$348.37,3.73,1.082%,"361,455,652,654"
HSBC,"HSBC Holdings, plc. Common Stock",$104.15,1.82,1.779%,"357,933,634,787"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$390.11,5.26,1.367%,"350,160,725,763"
MS,Morgan Stanley Common Stock,$214.20,6.75,3.254%,"336,415,299,746"
PG,Procter & Gamble Company (The) Common Stock,$144.68,1.71,1.196%,"336,298,975,121"
HD,"Home Depot, Inc. (The) Common Stock",$335.61,1.12,0.335%,"334,642,329,646"
NFLX,"Netflix, Inc. Common Stock",$79.59,-0.55,-0.686%,"331,407,958,813"
NVS,Novartis AG Common Stock,$158.86,2.62,1.677%,"303,128,975,726"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,039.28",37.33,3.726%,"302,608,620,906"
PM,Philip Morris International Inc Common Stock,$188.23,-3.29,-1.718%,"293,377,807,623"
PANW,"Palo Alto Networks, Inc. Common Stock",$357.87,8.31,2.377%,"291,664,050,000"
DELL,Dell Technologies Inc. Class C Common Stock ,$442.08,7.30,1.679%,"286,515,580,661"
RY,Royal Bank Of Canada Common Stock,$205.23,0.02,0.01%,"285,223,992,611"
RTX,RTX Corporation Common Stock,$209.91,-2.38,-1.121%,"282,907,912,007"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$119.34,-11.19,-8.573%,"278,508,056,388"
SAP,SAP  SE ADS,$218.68,1.59,0.732%,"268,649,305,454"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$93.33,-0.32,-0.342%,"265,518,794,781"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$22.04,0.48,2.226%,"261,564,348,677"
ARM,Arm Holdings plc American Depositary Shares,$243.32,-7.40,-2.951%,"258,905,923,917"
AZN,AstraZeneca PLC Ordinary Shares,$165.98,1.49,0.906%,"257,389,479,737"
TM,Toyota Motor Corporation Common Stock,$197.35,5.11,2.658%,"257,224,647,428"
