Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$219.4988,1.9488,0.896%,"5,289,921,080,000"
AAPL,Apple Inc. Common Stock,$316.35,-3.35,-1.048%,"4,616,868,843,000"
GOOGL,Alphabet Inc. Class A Common Stock,$338.50,-8.09,-2.334%,"4,139,855,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$334.97,-7.91,-2.307%,"4,096,683,100,000"
MSFT,Microsoft Corporation Common Stock,$507.74,-5.79,-1.127%,"3,770,246,467,600"
AMZN,"Amazon.com, Inc. Common Stock",$260.44,-5.99,-2.248%,"2,809,187,506,692"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$422.80,5.28,1.265%,"2,192,854,273,411"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$142.72,1.22,0.862%,"1,937,113,102,320"
AVGO,Broadcom Inc. Common Stock,$368.26,-0.53,-0.144%,"1,752,026,483,715"
META,"Meta Platforms, Inc. Class A Common Stock",$569.9799,-8.0401,-1.391%,"1,452,027,343,375"
TSLA,"Tesla, Inc. Common Stock",$361.23,12.48,3.578%,"1,426,695,005,135"
SKHY,SK hynix Inc. American Depositary Shares,$163.78,2.74,1.701%,"1,193,735,915,900"
BRK/B,Berkshire Hathaway Inc.,$504.24,-0.76,-0.15%,"1,112,510,445,713"
BRK/A,Berkshire Hathaway Inc.,"$756,258.969999999972","-1,726.04",-0.228%,"1,112,361,656,240"
LLY,Eli Lilly and Company Common Stock,"$1,155.17",-19.44,-1.655%,"1,087,427,440,776"
MU,"Micron Technology, Inc. Common Stock",$941.455,8.595,0.921%,"1,063,272,828,975"
JPM,JP Morgan Chase & Co. Common Stock,$357.32,-0.30,-0.084%,"949,823,091,197"
WMT,Walmart Inc. Common Stock,$104.38,1.29,1.251%,"830,664,302,199"
AMD,"Advanced Micro Devices, Inc. Common Stock",$468.929,3.349,0.719%,"765,514,888,970"
V,Visa Inc.,$380.61,-0.99,-0.259%,"680,056,906,187"
XOM,ExxonMobil Holdings Corporation Common Stock,$160.66,3.95,2.521%,"660,619,775,494"
ASML,ASML Holding N.V. New York Registry Shares,"$1,690.00",-6.16,-0.363%,"651,355,853,850"
JNJ,Johnson & Johnson Common Stock,$267.345,-0.695,-0.259%,"644,274,340,415"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$48.20,-0.91,-1.853%,"589,486,000,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$47.86,-0.86,-1.765%,"585,327,800,000"
MA,Mastercard Incorporated Common Stock,$592.98,-2.32,-0.39%,"519,456,374,221"
INTC,Intel Corporation Common Stock,$89.98,0.51,0.57%,"475,550,554,600"
ABBV,AbbVie Inc. Common Stock,$255.54,0.06,0.023%,"451,569,151,009"
PLTR,Palantir Technologies Inc. Class A Common Stock,$184.975,-1.315,-0.706%,"444,319,842,463"
BAC,Bank of America Corporation Common Stock,$62.315,-0.005,-0.008%,"435,753,114,365"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$110.29,0.36,0.327%,"434,700,829,203"
ORCL,Oracle Corporation Common Stock,$148.715,-2.135,-1.415%,"428,369,244,765"
COST,Costco Wholesale Corporation Common Stock,$945.00,-0.47,-0.05%,"419,087,469,780"
CVX,Chevron Corporation Common Stock,$206.335,4.475,2.217%,"407,670,765,821"
KO,Coca-Cola Company (The) Common Stock,$89.13,-0.53,-0.591%,"383,486,214,029"
LRCX,Lam Research Corporation Common Stock,$299.67,-2.23,-0.739%,"374,983,364,070"
CAT,"Caterpillar, Inc. Common Stock",$793.095,-7.155,-0.894%,"364,565,856,091"
MRK,"Merck & Company, Inc. Common Stock (new)",$147.56,-0.79,-0.533%,"364,055,846,903"
AMAT,"Applied Materials, Inc. Common Stock",$457.90,-3.77,-0.817%,"363,388,269,150"
HSBC,"HSBC Holdings, plc. Common Stock",$103.46,-0.07,-0.068%,"355,562,302,977"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$390.585,-2.365,-0.602%,"350,587,083,315"
GE,GE Aerospace Common Stock,$336.625,-5.955,-1.738%,"349,269,480,939"
NFLX,"Netflix, Inc. Common Stock",$80.9928,-0.7272,-0.89%,"337,249,133,390"
MS,Morgan Stanley Common Stock,$213.59,-1.18,-0.549%,"335,457,254,308"
PG,Procter & Gamble Company (The) Common Stock,$143.895,0.115,0.08%,"334,474,295,169"
HD,"Home Depot, Inc. (The) Common Stock",$327.0545,-3.1355,-0.95%,"326,298,881,787"
PANW,"Palo Alto Networks, Inc. Common Stock",$374.50,2.91,0.783%,"305,217,500,000"
DELL,Dell Technologies Inc. Class C Common Stock ,$467.57,11.33,2.483%,"303,035,853,352"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,026.1997",-7.7903,-0.753%,"298,800,011,538"
PM,Philip Morris International Inc Common Stock,$188.355,-3.535,-1.842%,"293,572,634,303"
NVS,Novartis AG Common Stock,$152.42,-1.39,-0.904%,"290,840,478,913"
RY,Royal Bank Of Canada Common Stock,$204.58,0.35,0.171%,"284,320,637,374"
RTX,RTX Corporation Common Stock,$209.715,-1.995,-0.942%,"282,645,099,169"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$115.0999,-3.8001,-3.196%,"278,827,898,423"
