Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$224.73,4.12,1.868%,"5,463,667,628,961"
GOOGL,Alphabet Inc. Class A Common Stock,$384.47,-3.19,-0.823%,"4,658,238,520,000"
GOOG,Alphabet Inc. Class C Capital Stock,$381.37,-3.53,-0.917%,"4,620,678,920,000"
AAPL,Apple Inc. Common Stock,$301.015,2.045,0.684%,"4,421,114,466,340"
MSFT,Microsoft Corporation Common Stock,$419.99,2.57,0.616%,"3,119,868,291,333"
AMZN,"Amazon.com, Inc. Common Stock",$263.56,4.22,1.627%,"2,835,143,762,952"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$402.02,9.41,2.397%,"2,085,078,701,506"
AVGO,Broadcom Inc. Common Stock,$418.25,7.18,1.747%,"1,980,274,967,958"
TSLA,"Tesla, Inc. Common Stock",$414.60,10.49,2.596%,"1,557,123,116,917"
META,"Meta Platforms, Inc. Class A Common Stock",$605.315,2.705,0.449%,"1,536,545,702,261"
BRK/B,Berkshire Hathaway Inc.,$480.0099,-0.4501,-0.094%,"1,059,051,300,563"
BRK/A,Berkshire Hathaway Inc.,"$719,771.829999999958",-828.17,-0.115%,"1,058,693,670,679"
WMT,Walmart Inc. Common Stock,$132.10,-2.10,-1.565%,"1,053,154,370,382"
LLY,Eli Lilly and Company Common Stock,"$1,009.245",-12.165,-1.191%,"950,447,805,298"
MU,"Micron Technology, Inc. Common Stock",$726.09,27.35,3.914%,"818,836,417,091"
JPM,JP Morgan Chase & Co. Common Stock,$301.81,6.11,2.066%,"808,703,341,067"
AMD,"Advanced Micro Devices, Inc. Common Stock",$444.255,30.205,7.295%,"724,402,486,879"
XOM,Exxon Mobil Corporation Common Stock,$158.39,-4.16,-2.559%,"656,518,180,989"
V,Visa Inc.,$330.38,0.47,0.142%,"625,894,323,634"
ASML,ASML Holding N.V. New York Registry Shares,"$1,541.705",82.265,5.637%,"594,200,341,219"
INTC,Intel Corporation Common Stock,$117.19,6.39,5.767%,"588,996,940,000"
AZN,AstraZeneca PLC Ordinary Shares,$187.99,3.35,1.814%,"583,041,912,227"
JNJ,Johnson & Johnson Common Stock,$230.12,0.12,0.052%,"553,948,769,367"
ORCL,Oracle Corporation Common Stock,$184.82,3.36,1.852%,"531,550,821,720"
COST,Costco Wholesale Corporation Common Stock,"$1,081.71",-12.61,-1.152%,"479,903,389,043"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$114.65,-0.73,-0.633%,"452,855,237,265"
MA,Mastercard Incorporated Common Stock,$495.35,-4.35,-0.871%,"437,683,262,574"
CAT,"Caterpillar, Inc. Common Stock",$874.50,14.35,1.668%,"402,827,079,237"
CVX,Chevron Corporation Common Stock,$193.62,-3.63,-1.84%,"385,613,152,870"
ABBV,AbbVie Inc. Common Stock,$212.75,-1.01,-0.472%,"375,885,172,668"
NFLX,"Netflix, Inc. Common Stock",$88.2206,-1.1094,-1.242%,"371,479,172,619"
BAC,Bank of America Corporation Common Stock,$51.195,0.495,0.976%,"363,309,958,378"
LRCX,Lam Research Corporation Common Stock,$288.88,15.50,5.67%,"361,264,950,480"
KO,Coca-Cola Company (The) Common Stock,$82.075,0.155,0.189%,"353,263,347,380"
