Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$178.19,0.50,0.281%,"4,330,017,000,000"
MSFT,Microsoft Corporation Common Stock,$511.46,4.43,0.874%,"3,801,767,276,203"
AAPL,Apple Inc. Common Stock,$255.46,-1.41,-0.549%,"3,791,126,029,400"
GOOG,Alphabet Inc. Class C Capital Stock,$247.18,0.61,0.247%,"2,989,394,920,000"
GOOGL,Alphabet Inc. Class A Common Stock,$246.54,0.75,0.305%,"2,981,654,760,000"
AMZN,"Amazon.com, Inc. Common Stock",$219.78,1.63,0.747%,"2,343,934,380,679"
META,"Meta Platforms, Inc. Class A Common Stock",$743.75,-5.16,-0.689%,"1,868,405,222,031"
AVGO,Broadcom Inc. Common Stock,$334.53,-1.57,-0.467%,"1,579,772,770,810"
TSLA,"Tesla, Inc. Common Stock",$440.40,17.01,4.018%,"1,420,487,690,716"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$273.36,-3.30,-1.193%,"1,417,794,391,697"
BRK/B,Berkshire Hathaway Inc.,$500.03,5.07,1.024%,"1,103,221,874,841"
BRK/A,Berkshire Hathaway Inc.,"$749,700.00","4,373.69",0.587%,"1,102,714,237,800"
JPM,JP Morgan Chase & Co. Common Stock,$316.06,2.61,0.833%,"869,087,203,095"
WMT,Walmart Inc. Common Stock,$103.16,0.11,0.107%,"822,479,321,746"
ORCL,Oracle Corporation Common Stock,$283.46,-7.87,-2.701%,"805,512,250,440"
LLY,Eli Lilly and Company Common Stock,$724.54,9.95,1.392%,"685,745,780,166"
V,Visa Inc.,$337.37,2.44,0.729%,"654,478,197,454"
NFLX,"Netflix, Inc. Common Stock","$1,210.61",2.37,0.196%,"514,420,083,731"
MA,Mastercard Incorporated Common Stock,$565.13,-2.17,-0.383%,"510,884,209,444"
XOM,Exxon Mobil Corporation Common Stock,$117.22,1.63,1.41%,"499,737,815,802"
JNJ,Johnson & Johnson Common Stock,$179.71,1.98,1.114%,"432,802,578,687"
PLTR,Palantir Technologies Inc. Class A Common Stock,$177.57,-1.55,-0.865%,"421,256,843,697"
HD,"Home Depot, Inc. (The) Common Stock",$410.09,2.64,0.648%,"408,198,110,068"
COST,Costco Wholesale Corporation Common Stock,$915.95,-27.36,-2.90%,"406,202,836,922"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$171.91,-3.56,-2.029%,"396,988,232,656"
ABBV,AbbVie Inc. Common Stock,$220.61,2.07,0.947%,"389,720,416,194"
BAC,Bank of America Corporation Common Stock,$52.21,0.36,0.694%,"386,716,719,160"
ASML,ASML Holding N.V. New York Registry Shares,$951.52,1.97,0.207%,"374,217,325,254"
PG,Procter & Gamble Company (The) Common Stock,$152.50,0.35,0.23%,"357,211,651,920"
CVX,Chevron Corporation Common Stock,$160.16,-0.56,-0.348%,"325,003,138,620"
SAP,SAP  SE ADS,$264.08,1.57,0.598%,"324,423,397,587"
GE,GE Aerospace Common Stock,$294.98,-2.20,-0.74%,"312,808,410,377"
