Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$182.81,-4.13,-2.209%,"4,442,283,000,000"
AAPL,Apple Inc. Common Stock,$255.78,-5.95,-2.273%,"3,755,141,989,200"
GOOG,Alphabet Inc. Class C Capital Stock,$306.02,-3.35,-1.083%,"3,701,923,940,000"
GOOGL,Alphabet Inc. Class A Common Stock,$305.72,-3.28,-1.061%,"3,698,294,840,000"
MSFT,Microsoft Corporation Common Stock,$401.32,-0.52,-0.129%,"2,980,053,460,780"
AMZN,"Amazon.com, Inc. Common Stock",$198.79,-0.81,-0.406%,"2,133,994,919,747"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$366.36,-1.74,-0.473%,"1,900,143,229,961"
META,"Meta Platforms, Inc. Class A Common Stock",$639.77,-10.04,-1.545%,"1,618,333,699,203"
TSLA,"Tesla, Inc. Common Stock",$417.44,0.37,0.089%,"1,566,415,207,401"
AVGO,Broadcom Inc. Common Stock,$325.17,-6.00,-1.812%,"1,541,720,001,221"
BRK/A,Berkshire Hathaway Inc.,"$751,424.989999999991","1,884.99",0.251%,"1,105,251,480,741"
BRK/B,Berkshire Hathaway Inc.,$497.55,-2.46,-0.492%,"1,097,750,222,641"
WMT,Walmart Inc. Common Stock,$133.89,0.25,0.187%,"1,067,125,654,810"
LLY,Eli Lilly and Company Common Stock,"$1,040.00",1.73,0.167%,"983,199,107,280"
JPM,JP Morgan Chase & Co. Common Stock,$302.55,-0.09,-0.03%,"823,620,457,352"
AZN,AstraZeneca PLC Ordinary Shares,$205.55,1.03,0.504%,"637,503,404,746"
XOM,Exxon Mobil Corporation Common Stock,$148.45,-1.48,-0.987%,"626,038,235,398"
V,Visa Inc.,$314.08,-10.10,-3.116%,"601,780,202,828"
JNJ,Johnson & Johnson Common Stock,$243.45,-1.10,-0.45%,"586,689,895,969"
ASML,ASML Holding N.V. New York Registry Shares,"$1,406.61",-0.26,-0.018%,"553,196,813,389"
MU,"Micron Technology, Inc. Common Stock",$411.66,-2.31,-0.558%,"463,327,142,383"
MA,Mastercard Incorporated Common Stock,$518.36,-9.10,-1.725%,"462,279,829,530"
ORCL,Oracle Corporation Common Stock,$160.14,3.66,2.339%,"460,256,932,740"
COST,Costco Wholesale Corporation Common Stock,"$1,018.48",19.62,1.964%,"452,072,117,715"
ABBV,AbbVie Inc. Common Stock,$231.50,4.00,1.758%,"409,149,542,308"
HD,"Home Depot, Inc. (The) Common Stock",$391.05,0.83,0.213%,"389,294,766,209"
BAC,Bank of America Corporation Common Stock,$52.55,0.03,0.057%,"383,746,141,153"
PG,Procter & Gamble Company (The) Common Stock,$160.07,-1.14,-0.707%,"372,002,789,648"
CVX,Chevron Corporation Common Stock,$183.74,1.34,0.735%,"369,964,458,233"
CAT,"Caterpillar, Inc. Common Stock",$774.20,15.91,2.098%,"362,309,803,223"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$155.73,-3.00,-1.89%,"359,624,090,929"
KO,Coca-Cola Company (The) Common Stock,$78.68,-0.32,-0.405%,"338,450,583,925"
AMD,"Advanced Micro Devices, Inc. Common Stock",$207.32,1.38,0.67%,"337,525,572,073"
GE,GE Aerospace Common Stock,$315.41,2.52,0.805%,"330,806,301,361"
NFLX,"Netflix, Inc. Common Stock",$76.87,1.01,1.331%,"324,557,604,471"
TM,Toyota Motor Corporation Common Stock,$248.29,6.65,2.752%,"323,991,877,259"
PLTR,Palantir Technologies Inc. Class A Common Stock,$131.41,2.28,1.766%,"313,207,369,177"
NVS,Novartis AG Common Stock,$163.10,1.92,1.191%,"311,219,538,845"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$76.85,1.85,2.467%,"303,641,617,167"
MRK,"Merck & Company, Inc. Common Stock (new)",$121.41,2.17,1.82%,"301,342,356,096"
LRCX,Lam Research Corporation Common Stock,$235.53,4.24,1.833%,"294,123,033,630"
HSBC,"HSBC Holdings, plc. Common Stock",$85.15,-1.64,-1.89%,"292,494,334,816"
PM,Philip Morris International Inc Common Stock,$187.51,-1.44,-0.762%,"291,892,987,858"
AMAT,"Applied Materials, Inc. Common Stock",$354.91,26.52,8.076%,"281,339,009,275"
WFC,Wells Fargo & Company Common Stock,$86.98,0.69,0.80%,"273,037,573,463"
MS,Morgan Stanley Common Stock,$171.15,3.09,1.839%,"272,010,288,578"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$905.14,0.59,0.065%,"271,477,292,447"
RTX,RTX Corporation Common Stock,$200.06,-1.08,-0.537%,"268,538,072,461"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$293.19,8.82,3.102%,"265,582,824,998"
SAP,SAP  SE ADS,$204.53,0.79,0.388%,"251,265,970,571"
IBM,International Business Machines Corporation Common Stock,$262.38,2.86,1.102%,"245,255,823,350"
TMUS,"T-Mobile US, Inc. Common Stock",$219.50,4.82,2.245%,"241,858,871,211"
RY,Royal Bank Of Canada Common Stock,$169.47,0.12,0.071%,"237,293,925,437"
CCZ,Comcast Holdings ZONES,$64.38,UNCH,--,"234,593,928,232"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$19.73,0.13,0.663%,"234,149,936,452"
INTC,Intel Corporation Common Stock,$46.79,0.31,0.667%,"233,716,050,000"
MCD,McDonald's Corporation Common Stock,$327.58,-4.50,-1.355%,"233,287,521,973"
AXP,American Express Company Common Stock,$337.50,-5.38,-1.569%,"231,732,226,688"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$78.77,0.55,0.703%,"228,883,266,964"
PEP,"PepsiCo, Inc. Common Stock",$165.94,-1.26,-0.754%,"226,781,743,855"
LIN,Linde plc Ordinary Shares,$481.00,8.14,1.721%,"224,602,435,330"
NVO,Novo Nordisk A/S Common Stock,$49.57,0.64,1.308%,"221,330,050,000"
GEV,GE Vernova Inc. Common Stock,$802.13,-14.43,-1.767%,"216,197,668,958"
VZ,Verizon Communications Inc. Common Stock,$49.01,-0.45,-0.91%,"206,647,013,216"
TXN,Texas Instruments Incorporated Common Stock,$226.16,3.16,1.417%,"205,251,683,048"
T,AT&T Inc.,$28.69,-0.11,-0.382%,"200,846,559,897"
AMGN,Amgen Inc. Common Stock,$369.19,5.51,1.515%,"198,801,678,926"
C,"Citigroup, Inc. Common Stock",$110.86,-0.29,-0.261%,"198,358,046,387"
ABT,Abbott Laboratories Common Stock,$112.68,1.21,1.085%,"195,936,090,988"
NEE,"NextEra Energy, Inc. Common Stock",$93.80,1.87,2.034%,"195,348,788,359"
GILD,"Gilead Sciences, Inc. Common Stock",$154.98,3.17,2.088%,"192,280,527,973"
KLAC,KLA Corporation Common Stock,"$1,464.13",13.28,0.915%,"191,913,198,463"
BA,Boeing Company (The) Common Stock,$242.96,3.61,1.508%,"190,807,930,444"
TMO,Thermo Fisher Scientific Inc Common Stock,$504.82,-5.00,-0.981%,"189,664,942,344"
DIS,Walt Disney Company (The) Common Stock,$105.45,3.07,2.999%,"186,806,768,288"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$73.38,0.62,0.852%,"186,345,324,427"
APH,Amphenol Corporation Common Stock,$146.72,2.99,2.08%,"180,350,414,530"
ANET,"Arista Networks, Inc. Common Stock",$141.59,6.47,4.788%,"178,302,173,061"
CRM,"Salesforce, Inc. Common Stock",$189.72,4.29,2.314%,"177,767,640,000"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$11.86,-0.19,-1.577%,"174,569,989,951"
ISRG,"Intuitive Surgical, Inc. Common Stock",$485.84,7.24,1.513%,"172,536,474,344"
TJX,"TJX Companies, Inc. (The) Common Stock",$154.46,0.28,0.182%,"171,522,747,494"
TTE,TotalEnergies SE Ordinary Shares,$76.79,0.67,0.88%,"167,545,167,929"
SCHW,Charles Schwab Corporation (The) Common Stock,$93.72,-1.36,-1.43%,"166,534,514,084"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$74.59,1.13,1.538%,"166,531,901,536"
HDB,HDFC Bank Limited Common Stock,$32.52,-0.34,-1.035%,"166,438,222,008"
